reactants	products	set	tanimoto	possible_products
Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(=O)[nH]c(N)nc54)C(O)C3O)C(O)C2O)c(=O)[nH]1	train	0.9454545454545454	Nc1nc2c(ncn2C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1.Nc1nc2c(c(=O)[nH]1)NC1C(N2)OC2COP(=O)(O)OC2C1(O)O.Nc1nc(NC2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(NC=O)c(=O)[nH]1.Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(=O)[nH]c(N)nc54)C(O)C3O)C(O)C2O)c(=O)[nH]1.Nc1nc2c(c(=O)[nH]1)N=C(C(O)C(O)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)CN2.Nc1nc2c(c(=O)[nH]1)NC1N2C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C1(O)C2O.Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1.Nc1nc2c(ncn2C2OC3COP(=O)(O)OC3C2O)c(=O)[nH]1.CC1OC(OP(=O)(O)OP(=O)(O)OCC2OC(n3cnc4c(=O)[nH]c(N)nc43)C(O)C2O)C(O)C(O)C1O.Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)c(=O)[nH]1.CC1OC(COP(=O)(O)OC2C(COP(=O)(O)OC3C(COP(=O)(O)O)OC(C)C3O)OC(C)C2O)C(O)C1O
CCCCCC=CCC(O)CCC=CC=CC(O)CCCC(=O)O	CCCCCC=CCC(O)CCC=CC=CC(O)CCCC(=O)SCCN=C(O)CCN=C(O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O	train	0.3274336283185841	O=C(O)CCCC(O)C=CC=CCCC(O)CC=CCCCCCO.CCCCCC=CCC(O)CCC=CC=CC(O)CCCC(=O)SCCN=C(O)CCN=C(O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.CCCCCC=CCC(=O)CCC=CC=CC(O)CCCC(=O)O
CC(C)=CCCC(C)=CCc1cc(C(=O)O)ccc1O	CC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)O	train	0.3076923076923077	CC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)O.O=C(O)c1ccc(O)cc1
Cc1cc(C(=O)O)cc(O)c1O	Cc1cccc(O)c1O	train	0.3571428571428571	Cc1cccc(O)c1O
CC=COCC(O)COP(=O)(O)O	CC=COCC(O)COP(=O)(O)OCCN	train	0.6486486486486487	CC=COCC(O)COP(=O)(O)OCCN.CC=COCC(O)COP(=O)([O-])OCC[N+](C)(C)C
OC1CC2CCCC2C2CCC3CCCCC3C12	O=C1CC2CCCC2C2CCC3CCCCC3C12	train	0.3783783783783784	O=C1CC2CCCC2C2CCC3CCCCC3C12
CCCCCCCCC=CCCCCCCCCCCCCCCCC(=O)O	CCCCCCCCC=CCCCCCCCCCCCCCCCC(=O)SCCN=C(O)CCN=C(O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O	train	0.202020202020202	CCCCCCCCC=CCCCCCCCCCCCCCCCC(=O)SCCN=C(O)CCN=C(O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O
CC1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C	CC1CCC2C3CC=C4CC(=O)CCC4(C)C3CCC12C	train	0.625	CC1CCC2C3CC=C4CC(=O)CCC4(C)C3CCC12C
NCCCCC(NC(=O)CN)C(=O)NC(CS)C(=O)O	NCCCCC(N)C(=O)O	train	0.3846153846153846	NCCCCC(N)C(=O)O
CCOCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(C)=O	CCOCC(O)COP(=O)([O-])OCC[N+](C)(C)C	train	0.6590909090909091	CCOCC(O)COP(=O)([O-])OCC[N+](C)(C)C
[H]NC(=O)CC(N)C(=O)O	CC(O)C(N)C(=O)O	train	0.32	[H]NC(=O)NCCCC(N)C(=O)O.NC(Cc1ccc(O)cc1)C(=O)O.NC(Cc1ccccc1)C(=O)O.CC(O)C(N)C(=O)O.NCC(=O)O.NC(CCO)C(=O)O.NCCCCC(N)C(=O)O.[H]NC(=O)CCC(N)C(=O)O.CCC(C)C(N)C(=O)O.NCCCC(N)C(=O)O.NC(CS)C(=O)O.[H]N=C(N)NCCCC(N)C(=O)O.CC(N)C(=O)O.[H]NC(=O)CC(N=C(C)O)C(=O)O
Cc1ncc(CO)c(CO)c1O	Cc1ncc(COP(=O)(O)O)c(CO)c1O	train	0.6111111111111112	Cc1ncc(CO)c(C=O)c1O.Cc1ncc(COP(=O)(O)O)c(CO)c1O
CC(=O)Nc1cc(C)cc(C)c1	CC(=O)Nc1cc(C)c(O)c(C)c1	train	0.6	CC(=O)Nc1cc(C)c(O)c(C)c1
CCCCCC=CCC=CCC=CCC(O)C(O)CCCC(=O)O	CCCCCC=CCC=CCC=CCC1OC1CCCC(=O)O	train	0.5	CCCCCC=CCC=CCC=CCC1OC1CCCC(=O)O
CCCCCC(O)C=CC1C(=O)CC(O)C1CC=CCCCC(=O)O	CCCCCC(O)C=CC1C(O)CC(O)C1CC=CCCCC(=O)O	train	0.6666666666666666	CCCCCC(O)CC=C1C(=O)C=CC1CC=CCCCC(=O)O.CCCCCC(O)CC=C1C(=O)CCC1CC=CCCCC(=O)O.CCCCCC(O)C=CC1C(=O)C=CC1CC=CCCCC(=O)O.CCCCCC(O)C=CC1C(O)CC(O)C1CC=CCCCC(=O)O.CCCCCC(O)C=CC1C2CC(OO2)C1CC=CCCCC(=O)O.CCCCCC=CC=C1C(=O)CC(O)C1CC=CCCCC(=O)O
OCC1OC(O)(CO)C(O)C1O	O=P(O)(O)OCC1(O)OC(CO)C(O)C1O	train	0.5588235294117647	OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O.O=P(O)(O)OCC1(O)OC(CO)C(O)C1O.O=P(O)(O)OCC1OC(O)(CO)C(O)C1O.O=P(O)(O)OC1(CO)OC(CO)C(O)C1O
Cc1ccc(C)c(C)c1	Cc1ccc(C)c(O)c1C	train	0.3181818181818182	Cc1ccc(C)c(O)c1C
COC1OC(CO)C(O)C(OC2OC(CO)C(O)C(OC3OC(CO)C(O)C(O)C3NC(C)=O)C2OC2OC(C)C(O)C(O)C2O)C1NC(C)=O	COC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2OC2OC(C)C(O)C(O)C2O)C1NC(C)=O	train	0.8627450980392157	COC1OC(CO)C(OC2OC(C)C(O)C(O)C2O)C(OC2OC(CO)C(O)C(OC3OC(CO)C(O)C(O)C3NC(C)=O)C2OC2OC(C)C(O)C(O)C2O)C1NC(C)=O.COC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2OC2OC(C)C(O)C(O)C2O)C1NC(C)=O
C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)O)C(CCC(=O)O)=C4C)c(C)c3C=C	C=Cc1c2[nH]c(c1C)Cc1[nH]c(c(CCC(=O)O)c1C)Cc1[nH]c(c(C)c1CCC(=O)O)Cc1[nH]c(c(C)c1C=C)C2	train	0.4032258064516129	C=Cc1c2[nH]c(c1C)Cc1[nH]c(c(CCC(=O)O)c1C)Cc1[nH]c(c(C)c1CCC(=O)O)Cc1[nH]c(c(C)c1C=C)C2
CCCCCC(O)C=CC=CC=CC=CC(O)C(O)CCCC(=O)O	CCCCCC(O)C=CC=CC=CC=CC1OC1CCCC(=O)O	train	0.574468085106383	CCCCCC(O)C=CC=CC=CC=CC1OC1CCCC(=O)O.CCCCCC(C=CC=CC=CC=CCC(O)CCCC(=O)O)OO
CC(N)C(=O)NC(C)C(=O)O	CC(NC(=O)C(C)NC(=O)CCC(N)C(=O)O)C(=O)O	train	0.53125	CC(N)C(=O)O.CC(NC(=O)C(C)NC(=O)CCC(N)C(=O)O)C(=O)O.[H]N=C(N)NCCCC(N)C(=O)NC(C)C(=O)NC(C)C(=O)O.CC(=O)NC(C)C(=O)NC(C)C(=O)O
CSCCC(N)C(=O)O	NCCCC(N)C(=O)O	train	0.4814814814814814	NC(Cc1c[nH]c2ccccc12)C(=O)O.C[S+](C)CCC(N)C(=O)[O-].NC(Cc1ccccc1)C(=O)O.CC(C)C(N)C(=O)O.NC(CS)C(=O)O.NC(CCO)C(=O)O.NCC(=O)O.NCCCC(N)C(=O)O.NC(Cc1cnc[nH]1)C(=O)O.NCCCCC(N)C(=O)O.CC(O)C(N)C(=O)O.NC(CO)C(=O)O.CSCCC(N=C(C)O)C(=O)O.CCC(C)C(N)C(=O)O.CC(C)CC(N)C(=O)O.NC(Cc1ccc(O)cc1)C(=O)O.CC(N)C(=O)O.[H]NC(=O)NCCCC(N)C(=O)O.CSCCC(=O)C(=O)O.NC(CCS)C(=O)O
Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O	C[S+](CCC(N)C(=O)[O-])CC1OC(n2cnc3c(N)ncnc32)C(O)C1O	train	0.582089552238806	C[SH](CCC(N)C(=O)O)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O.NC(CCS)C(=O)O.Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O.C[S+](CCC(N)C(=O)[O-])CC1OC(n2cnc3c(N)ncnc32)C(O)C1O.C[S+](CCC(N)C(=O)O)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O
CC1OC(COP(=O)(O)OC2C(COP(=O)(O)OC3C(CO)OC(C)C3O)OC(C)C2O)C(OC(=O)C(N)CO)C1O	NC(CO)C(=O)O	train	0.2244897959183673	CC1OC(COP(=O)(O)OC2C(COP(=O)(O)OC3C(CO)OC(C)C3O)OC(C)C2O)C(O)C1O.NC(CO)C(=O)O
CC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)O	C=C(C)CCOP(=O)(O)OP(=O)(O)O	train	0.4358974358974359	CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)O.CC(C)=CCCC(C)=CCc1cc(C(=O)O)ccc1O.C=C(C)CCOP(=O)(O)OP(=O)(O)O
CSC(=O)CCCC(N)C(=O)O	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OC(=O)CCCC(N)C(=O)O)C(O)C1O	train	0.2463768115942029	NC(CCCC=O)C(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OC(=O)CCCC(N)C(=O)O)C(O)C1O
CCCCCC(C=CC=CC=CC=CCC(O)CCCC(=O)O)OO	CCCCCC(O)C=CC=CC=CC=CC(O)C(O)CCCC(=O)O	train	0.5	CCCCCC(O)C=CC=CC=CC=CC(O)C(O)CCCC(=O)O
CCCCCCCCCCCCC(=O)O	CCCCCCCCCCCCC(=O)OCC(=O)COP(=O)(O)O	train	0.3714285714285714	CCCCCCCCCCCCC(=O)OCC(=O)COP(=O)(O)O
COC1=C(C)C2OC(=C3C(C)=C(C)C(=O)C(C)=C3C)C(O)=C(C)C2C(OC)=C1C	COC1=C(C)C(O)C(C(C)C(=O)C(=O)c2c(C)c(C)c(O)c(C)c2C)C(OC)=C1C	train	0.3050847457627119	COC1=C(C)C(O)C(C(C)C(=O)C(=O)c2c(C)c(C)c(O)c(C)c2C)C(OC)=C1C
OCC1OC(OC2C(O)C(O)C(O)C(O)C2O)C(O)C(O)C1O	OCC1OC(O)C(O)C(O)C1O	train	0.5769230769230769	OCC1OC(O)C(O)C(O)C1O.OC1C(O)C(O)C(O)C(O)C1O
NC(Cc1ccc(Oc2ccc(O)cc2)cc1)C(=O)O	NC(Cc1ccc(Oc2ccc(O)cc2)c(I)c1)C(=O)O	train	0.6829268292682927	NC(Cc1ccc(Oc2ccc(O)cc2)c(I)c1)C(=O)O
CC(C)CC(N)C(=O)O	NC(CCO)C(=O)O	train	0.4583333333333333	CC(C)C(N)C(=O)O.[H]N=C(N)NCCCC(N)C(=O)O.NC(Cc1ccc(O)cc1)C(=O)O.CC(O)C(N)C(=O)O.NC(Cc1cnc[nH]1)C(=O)O.NC(CS)C(=O)O.NC(CCO)C(=O)O.NCC(=O)O.[H]NC(=O)NCCCC(N)C(=O)O.CSCCC(N)C(=O)O.CC(C)CC(=O)C(=O)O.[H]NC(=O)CCC(N)C(=O)O.CCC(C)C(N)C(=O)O.NC(Cc1ccccc1)C(=O)O.NC(CSSCC(N)C(=O)O)C(=O)O.NC(Cc1ccc(O)c(O)c1)C(=O)O.NCCCC(N)C(=O)O.NC(Cc1c[nH]c2ccccc12)C(=O)O.CC(N)C(=O)O.NC(CO)C(=O)O.COc1cc(CC(N)C(=O)O)ccc1O.CC(O)=NC(CC(C)C)C(=O)O
Cc1c(C)c(C)c(OS(=O)(=O)O)c(C)c1C	Cc1c(C)c(C)c(O)c(C)c1C	train	0.2727272727272727	Cc1c(C)c(C)c(O)c(C)c1C
CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O	CCCCCC(O)C=CC1C2CC(OO2)C1CC=CCCCC(=O)O	train	0.6	CCCCCC(O)C=CC1C2CC(OO2)C1CC=CCCCC(=O)O.CCCCCC(O)C=CC1=C(CC=CCCCC(=O)O)C(=O)CC1.CCCCCC(=O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O.CCCCCC(O)C=CC1C(O)CC(O)C1CC=CCCCC(=O)O.CCCCCC(O)C=CC1C=CC(=O)C1CC=CCCCC(=O)O
CC=COCC(COP(=O)(O)O)OC(C)=O	CC=COCC(COP(=O)(O)OCCN)OC(C)=O	train	0.6904761904761905	CC=COCC(COP(=O)(O)OCCN)OC(C)=O
NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	NC(CCC(=O)NC(CSCC(=O)SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O	train	0.625	NC(CCC(=O)NC(CSCC(=O)Cl)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(C[SH]1CC1)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSC1C(Br)=CC=CC1O)C(=O)NCC(=O)O)C(=O)O.CCCCCC(O)C(CC=O)SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O.NC(CCC(=O)NC(CSC1c2ccccc2C=CC1O)C(=O)NCC(=O)O)C(=O)O.CCCCCC=CCC=CC=CC=CC(SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(O)CCCC(=O)O.NC(CCC(=O)NC(CSCC(=O)SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CS)C(=O)O)C(=O)O.NC(CCC(=O)NC(CSC1c2cc3ccccc3c3ccc4cccc(c4c23)C1O)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)O)C(=O)O.CC(O)C(=O)SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O.NC(CCC(=O)NC(CSC(=O)CCl)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSC1C=CC(Br)=CC1O)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSC=O)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSC(Cl)=CCl)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSC1C=Cc2c(cc3ccc4cccc5ccc2c3c45)C1O)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSCC=O)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSC(O)C(Cl)Cl)C(=O)NCC(=O)O)C(=O)O.NC(CS)C(=O)NCC(=O)O.NC(CCC(=O)NC(CSCO)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSC1C=Cc2ccccc2C1O)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSC1CCOP(=O)(N(CCCl)CCCl)N1)C(=O)NCC(=O)O)C(=O)O.COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)C1C(O2)OC(SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C1O.CSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O.NC(CCC(=O)NC(CSSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O
COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)C1C(O2)OC(SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C1O	COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)C1C(O2)OC2OC21	train	0.4823529411764706	COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)C1C(O2)OC2OC21.NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O
Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	Nc1nc2c(c(=O)[nH]1)N=C(C(O)C(O)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)CN2	train	0.3544303797468354	Nc1nc2c(ncn2C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1.Nc1nc2c(c(=O)[nH]1)NC1C(N2)OC2COP(=O)(O)OC2C1(O)O.Nc1nc(NC2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(NC=O)c(=O)[nH]1.Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(=O)[nH]c(N)nc54)C(O)C3O)C(O)C2O)c(=O)[nH]1.Nc1nc2c(c(=O)[nH]1)N=C(C(O)C(O)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)CN2.Nc1nc2c(c(=O)[nH]1)NC1N2C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C1(O)C2O.Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1.Nc1nc2c(ncn2C2OC3COP(=O)(O)OC3C2O)c(=O)[nH]1.CC1OC(OP(=O)(O)OP(=O)(O)OCC2OC(n3cnc4c(=O)[nH]c(N)nc43)C(O)C2O)C(O)C(O)C1O.Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)c(=O)[nH]1.CC1OC(COP(=O)(O)OC2C(COP(=O)(O)OC3C(COP(=O)(O)O)OC(C)C3O)OC(C)C2O)C(O)C1O
O=C(O)CCCc1ccccc1	O=C(O)Cc1ccccc1	train	0.52	O=C(O)Cc1ccccc1
O=C(O)CNC(=O)C1CCCN1	O=C(O)C1CCCN1	train	0.5333333333333333	O=C(O)C1CCCN1
C=P(OC)(OC)Oc1ccccc1	Oc1ccccc1	train	0.2307692307692307	Oc1ccccc1
[H]N=C(N)NCCCC(N)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(C(=O)O)C(C)C	[H]N=C(N)NCCCC(N)C(=O)O	train	0.4339622641509434	[H]N=C(N)NCCCC(N)C(=O)O
CSCCC(N)C(=O)O	NC(Cc1cnc[nH]1)C(=O)O	train	0.3243243243243243	NC(Cc1c[nH]c2ccccc12)C(=O)O.C[S+](C)CCC(N)C(=O)[O-].NC(Cc1ccccc1)C(=O)O.CC(C)C(N)C(=O)O.NC(CS)C(=O)O.NC(CCO)C(=O)O.NCC(=O)O.NCCCC(N)C(=O)O.NC(Cc1cnc[nH]1)C(=O)O.NCCCCC(N)C(=O)O.CC(O)C(N)C(=O)O.NC(CO)C(=O)O.CSCCC(N=C(C)O)C(=O)O.CCC(C)C(N)C(=O)O.CC(C)CC(N)C(=O)O.NC(Cc1ccc(O)cc1)C(=O)O.CC(N)C(=O)O.[H]NC(=O)NCCCC(N)C(=O)O.CSCCC(=O)C(=O)O.NC(CCS)C(=O)O
CC1OC(CO)C(OP(=O)(O)OCC2OC(C)C(O)C2OP(=O)(O)OCC2OC(n3cnc4c(N)ncnc43)C(O)C2O)C1O	CC1OC(CO)C(OP(=O)(O)OCC2OC(C)C(O)C2OP(=O)(O)OCC2OC(n3cnc4c(N)ncnc43)C(OC(=O)C(N)CS)C2O)C1O	train	0.8055555555555556	CC1OC(CO)C(OP(=O)(O)OCC2OC(C)C(O)C2OP(=O)(O)OCC2OC(n3cnc4c(N)ncnc43)C(OC(=O)C(N)CCC(=O)O)C2O)C1O.CC1OC(CO)C(OP(=O)(O)OCC2OC(C)C(O)C2OP(=O)(O)OCC2OC(n3cnc4c(N)ncnc43)C(OC(=O)C(N)Cc3c[nH]c4ccccc34)C2O)C1O.CC1OC(CO)C(OP(=O)(O)OCC2OC(C)C(O)C2OP(=O)(O)OCC2OC(n3cnc4c(N)ncnc43)C(OC(=O)C(N)CCCNC(=N)N)C2O)C1O.CC1OC(CO)C(OP(=O)(O)OCC2OC(C)C(O)C2OP(=O)(O)OCC2OC(n3cnc4c(N)ncnc43)C(OC(=O)C(N)CS)C2O)C1O.CCC(C)C(N)C(=O)OC1C(O)C(COP(=O)(O)OC2C(COP(=O)(O)OC3C(CO)OC(C)C3O)OC(C)C2O)OC1n1cnc2c(N)ncnc21.CC1OC(CO)C(OP(=O)(O)OCC2OC(C)C(O)C2OP(=O)(O)OCC2OC(n3cnc4c(N)ncnc43)C(OC(=O)C(N)CCC(N)=O)C2O)C1O.CC(C)C(N)C(=O)OC1C(O)C(COP(=O)(O)OC2C(COP(=O)(O)OC3C(CO)OC(C)C3O)OC(C)C2O)OC1n1cnc2c(N)ncnc21.CC(C)CC(N)C(=O)OC1C(O)C(COP(=O)(O)OC2C(COP(=O)(O)OC3C(CO)OC(C)C3O)OC(C)C2O)OC1n1cnc2c(N)ncnc21.CSCCC(N)C(=O)OC1C(O)C(COP(=O)(O)OC2C(COP(=O)(O)OC3C(CO)OC(C)C3O)OC(C)C2O)OC1n1cnc2c(N)ncnc21.CC1OC(CO)C(OP(=O)(O)OCC2OC(C)C(O)C2OP(=O)(O)OCC2OC(n3cnc4c(N)ncnc43)C(OC(=O)C(N)Cc3ccc(O)cc3)C2O)C1O
C1=CC2OC2c2c1cc1ccc3cccc4ccc2c1c34	Oc1ccc2cc3ccc4cccc5ccc(c2c1O)c3c45	train	0.3720930232558139	Oc1ccc2cc3ccc4cccc5ccc(c2c1O)c3c45.Oc1ccc2cc3ccc4cccc5ccc(c2c1)c3c45
CN1c2c(nc(N)[nH]c2=O)NCC1CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1	Nc1nc2c(c(=O)[nH]1)NC(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)CN2	train	0.7083333333333334	Nc1nc2c(c(=O)[nH]1)NC(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)CN2.Nc1nc2c(c(=O)[nH]1)N1CN(c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)CC1CN2
CC(=O)C1CCC(C)CC1	CC(=O)OC1CCC(C)CC1	train	0.48	CC(=O)OC1CCC(C)CC1
CC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O)OC(C)=O	O=P(O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O	train	0.45	CC(=O)OCC(COP(=O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O)OC(C)=O.CC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(O)C1O)OC(C)=O.O=P(O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O.CC(=O)OCC(CO)OC(C)=O.CC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(O)C(OP(=O)(O)O)C1O)OC(C)=O
OCC1OC(O)(CO)C(O)C1O	O=P(O)(O)OCC1OC(O)(CO)C(O)C1O	train	0.5588235294117647	OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O.O=P(O)(O)OCC1(O)OC(CO)C(O)C1O.O=P(O)(O)OCC1OC(O)(CO)C(O)C1O.O=P(O)(O)OC1(CO)OC(CO)C(O)C1O
NC1OC(COP(=O)(O)OP(=O)(O)OCC2OC(N)C(O)C2O)C(O)C1O	NC1OC(COP(=O)(O)O)C(O)C1O	train	0.75	NC1OC(COP(=O)(O)O)C(O)C1O
NC(CCCC(=O)O)C(=O)O	NC(CCCC=O)C(=O)O	train	0.5555555555555556	O=C(O)CCC(=O)C(=O)O.NC(CCCC=O)C(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OC(=O)CCCC(N)C(=O)O)C(O)C1O.O=C(O)CCCC(=O)C(=O)O
NCCCNCCCCNCCCN	NCCCCNCCCN	train	0.9285714285714286	NCCC=O.NCCCCNCCCN.CC(=O)NCCCNCCCCNCCCN.NCCCNCCCCNCCC=O
CC(O)C(O)C1=Nc2c([nH]c(N)nc2=O)NC1	CC(O)C(O)C1CNC2=NC(N)=NC(=O)C2(O)N1	train	0.2711864406779661	CC(O)C(=O)C1=Nc2c(nc(N)[nH]c2=O)NC1.CC(O)C(O)C1CNC2=NC(N)=NC(=O)C2(O)N1.CC(O)C(O)C1CNc2nc(N)[nH]c(=O)c2N1
O=NN(CO)CCCC(=O)c1cccnc1	O=C(CCCN=NO)c1cccnc1	train	0.5555555555555556	O=C(CCCN=NO)c1cccnc1
O=c1[nH]c(=O)c2ncn(C3OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C3O)c2[nH]1	O=c1[nH]c(=O)c2ncn(C3OC(COP(=O)(O)O)C(O)C3O)c2[nH]1	train	0.8333333333333334	O=c1[nH]c(=O)c2ncn(C3OC(COP(=O)(O)O)C(O)C3O)c2[nH]1.O=c1[nH]c(=O)c2ncn(C3OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OCC4OC(n5cnc6c(=O)[nH]c(=O)[nH]c65)C(O)C4O)C(O)C3O)c2[nH]1
COc1ccc2c3c1OC1C(=O)C=CC4C(C2)N(C)CCC314	COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341	train	0.6551724137931034	COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341
