parent_smiles	parent_name	child_name	child_smiles	set
CN(CC[C@H](O)C(=O)c1cccnc1)N=O	nnal		CN(CCC(O)C(=O)c1ccc[n+]([O-])c1)N=O	train
Clc1ccccc1Cl	1,2-dichlorobenzene	2,3-dichlorophenol	Oc1cccc(Cl)c1Cl	train
O=C(O)CCC(O)Cc1cc(O)cc(O)c1	4-Hydroxy-5-(3p,5p-dihydroxyphenyl)-valeric acid		O=C(CCC(O)Cc1cc(O)cc(O)c1)OCOC1OC(C(O)O)C(O)C(O)C1O	train
CCCC(CCC)C(=O)O	valproic acid	5-Hydroxyvalproate	CCCC(CCCO)C(=O)O	train
CC12CCC(O)(C1)C(C)(C)C2=O	fenchone metabo5		CC12CCC(OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)(C1)C(C)(C)C2=O	train
C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@@H](O)[C@H]2C[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@@H](/C(C)=C/[C@@H]2CC[C@@H](O)[C@H](OC)C2)[C@H](C)[C@@H](O)CC1=O	fk_506_m1	13-Desmethyl_fk_506	C=CCC1/C=C(\C)CC(C)CC(O)C(O)C2CC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(/C(C)=C/C2CCC(O)C(OC)C2)C(C)C(O)CC1=O	train
Cc1cc2c(s1)Nc1ccccc1N=C2N1CCNCC1	4_demethyl_olanzapine		Cc1cc2c(s1)Nc1ccccc1N=C2N1CCNCC1O	train
CC(C)n1c(/C=C/[C@H](O)C[C@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21	fluvastatin	5-OH-fluvastatin	CC(C)n1c(/C=C/[C@H](O)C[C@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2cc(O)ccc21	train
OC1=Nc2cc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)ccc2CC1	aripiprazole	2,3‐dichlorophenylpiperazine	Clc1cccc(N2CCNCC2)c1Cl	train
c1ccc2ccccc2c1	naphthalene	1-Naphthol	Oc1cccc2ccccc12	train
CNCC[C@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1	(s)-fluoxetine	(s)-Norfluoxetine	NCC[C@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1	train
COc1ccccc1C(C)=O	2'-methoxyacetophenone	2'-Hydroxyacetophenone	CC(=O)c1ccccc1O	train
Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1	Paroxetine		Oc1ccc(OC[C@@H]2CNCC[C@H]2c2ccc(F)cc2)cc1O	train
Oc1c(I)cc(Cl)c2cccnc12	Clioquinol	Clioquinol O-glucuronide	O=C(O)[C@H]1OC(Oc2c(I)cc(Cl)c3cccnc23)[C@H](O)[C@@H](O)[C@@H]1O	train
CC(C)(C)[C@H]1CC[C@H](C2=C(O)C(=O)c3ccccc3C2=O)CC1	58c80	298C84	CC(C)(CO)[C@H]1CC[C@H](C2=C(O)C(=O)c3ccccc3C2=O)CC1	train
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1	gefitinib		COc1cc2ncnc(Nc3ccc(O)c(Cl)c3)c2cc1OCCCN1CCOCC1	train
CC[C@@]1(c2ccccc2)C(=O)N(C)C(=O)N=C1O	(s)-mephobarbital	4-hydroxymephobarbital	CCC1(c2ccc(O)cc2)C(=O)N(C)C(=O)N=C1O	train
CC(=O)CC(c1ccccc1)c1c(O)c2cccc(O)c2oc1=O	8-Hydroxywarfarin	Warfarin 8-O-glucuronide	CC(=O)CC(c1ccccc1)c1c(O)c2cccc(O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)c2oc1=O	train
CC(C)[C@]12CC(=O)[C@](C)(O)[C@H]1C2	4-Hydroxy-beta-thujone		CC(C)[C@]12CC(=O)C(C)(OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)[C@H]1C2	train
COC(OC)[C@@]1(C)Oc2ccc(N)cc2[C@H](N(Cc2nnn(C)n2)c2ccc(Cl)cc2)[C@H]1O	schembl4023988	hydroxy-KR-31543	Cn1nnc(CNc2ccc(Cl)cc2)n1	train
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2	donepezil	2Ã¢â‚¬Â[(1Ã¢â‚¬ÂbenzylpiperidinÃ¢â‚¬Â4Ã¢â‚¬Âyl)methyl]Ã¢â‚¬Â5Ã¢â‚¬ÂhydroxyÃ¢â‚¬Â6Ã¢â‚¬ÂmethoxyÃ¢â‚¬Â2,3Ã¢â‚¬ÂdihydroindenÃ¢â‚¬Â1Ã¢â‚¬Âone	COc1cc2c(cc1O)CC(CC1CCN(Cc3ccccc3)CC1)C2=O	train
CN1[C@@H]2CCC[C@H]1CC(NC(=O)c1nn(C)c3ccccc13)C2	granisetron	7-Hydroxygranisetron	CN1[C@@H]2CCC[C@H]1CC(NC(=O)c1nn(C)c3cccc(O)c13)C2	train
CN[C@H](C)Cc1ccc2c(c1)OCO2	(R)-3,4-Methylenedioxymethamphetamine	3,4-Methylenedioxymethamphetamine	C[C@@H](N)Cc1ccc2c(c1)OCO2	train
CCCc1nn(C)c2c(Nc3ccc(C)cn3)nc(N3CCNCC3)nc12	(1-methyl-5-piperazin-1-yl-3-propyl-1H-pyrazolo[4,3-d]pyrimidin-7-yl)-(5-methyl-pyridin-2-yl)-amine		CCCc1nn(C)c2c(Nc3ccc(C)cn3)nc(N3CCN(C(C)=O)CC3)nc12	train
CN1C(=O)N=C(O)C(C)(C2=CC(O)CCC2)C1=O	3p-OH-hexobarbital		CN1C(=O)N=C(O)C(C)(C2=CC(OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)CCC2)C1=O	train
CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1	Endoxifen	Endoxifen O-glucuronide	CC/C(=C(/c1ccc(OCCNC)cc1)c1ccc(O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1)c1ccccc1	train
CC/C(=C(/c1ccc(OCCN(C)C)cc1)c1cccc(O)c1)c1ccccc1	Droloxifene		CC/C(=C(/c1ccc(OCCN(C)C)cc1)c1cccc(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)c1)c1ccccc1	train
COc1cc2ccc(=O)oc2cc1O	Scopoletin	Scopoletin OH-glucuronide	COc1cc2ccc(=O)oc2cc1O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O	train
CCC(C)(C)OC	tert-amyl methyl ether	tert-amyl alcohol	CCC(C)(C)O	train
COC(=O)[C@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@H]1O	zinc1698316		COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccc(O)cc45)C3CC21	train
CC1OC1c1ccccc1	(R,R)-1-phenylpropylene oxide		N[C@@H](CCC(O)=N[C@@H](CSCC1OC1c1ccccc1)C(O)=NCC(=O)O)C(=O)O	train
CN(N=O)c1ccccc1	n-nitroso-n-methylaniline (NMPhA)		O=NN(CO)c1ccccc1	train
c1ccc2[nH]c(-c3cscn3)nc2c1	thiabendazole	5-hydroxythiabendazole 	Oc1ccc2nc(-c3cscn3)[nH]c2c1	train
O=C1N=C(O)C(Cc2ccc(OCCNc3ncccc3O)cc2)S1	N-Desmethyl o-hydroxyrosiglitazone		O=C1N=C(O)C(Cc2ccc(OCCNc3ncccc3OS(=O)(=O)O)cc2)S1	train
O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl	Diclofenac		O=C(Cc1ccccc1Nc1c(Cl)cccc1Cl)OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O	train
CO[C@@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(/C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C\C=C\C=C\1C	everolimus		CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(/C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C	train
Cc1ccsc1-c1ccc([C@@H](C)C(=O)O)cc1	(2r)-2-[4-(3-methylthiophen-2-yl)phenyl]propanoic acid		CC1=C(c2ccc([C@@H](C)C(=O)O)cc2)SC(=O)C1	train
COc1ccc2[nH]cc(CCN)c2c1	5-methoxytryptamine	Serotonin	NCCc1c[nH]c2ccc(O)cc12	train
COc1ccc(-c2oc3ccc(OC)cc3c(=O)c2O)cc1	3-Hydroxy-6,4p-dimethoxyflavone		COc1ccc(-c2oc3ccc(OC)cc3c(=O)c2OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1	train
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C	Medroxyprogesterone Acetate	M-4	CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C(O)C[C@]4(C)[C@H]3CC[C@@]21C	train
O=C(O)Cc1cc(O)ccc1Nc1c(Cl)cc(O)cc1Cl	4p,5-diOH-diclofenac		O=C(O)Cc1cc(O)ccc1Nc1c(Cl)cc(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1Cl	train
C[C@]12CC[C@@H](O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12	Etiocholanolone		C[C@]12CC[C@@H](O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12	train
CC[C@@]1(c2ccccc2)N=C(O)N(C)C1=O	S-Mephenytoin	Nirvanol	CC[C@@]1(c2ccccc2)N=C(O)N=C1O	train
COc1ccc2c(c1)-c1nn(CCCN(C)C)c3ccc([N+](=O)[O-])c(c13)N2	pyrazoloacridine	N-DEMETHYL Pyrazoloacridine	CNCCCn1nc2c3c(c([N+](=O)[O-])ccc31)Nc1ccc(OC)cc1-2	train
COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O)cc3o2)cc1OC	eupatilin	Jaceosidine	COc1cc(-c2cc(=O)c3c(O)c(OC)c(O)cc3o2)ccc1O	train
O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1	Sulfinpyrazone	Sulfinpyrazone sulfone	O=C1C(CCS(=O)(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1	train
CC(O)=N[C@@H](CS/C(F)=C(/OCF)C(F)F)C(=O)O	n_ac_ffvc	N-Ac-FFVC-SO	CC(O)=N[C@@H](CS(=O)/C(F)=C(/OCF)C(F)F)C(=O)O	train
C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@H]2[C@@H](C)/C=C/[C@@H](C)C(C)C	vitamin_d2		C=C1CCC(O)C/C1=C/C=C1\CCCC2(C)C1CCC2C(C)/C=C/C(C)(O)C(C)C	train
CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1	montelukast	21-Hydroxymontelukast	CC(C)(O)c1ccccc1[C@H](O)C[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1	train
CC[C@@H](Cc1ccc2c(c1)OCO2)NC	(2S)-1-(1,3-Benzodioxol-5-yl)-N-methyl-2-butanamine		CCC(N)Cc1ccc2c(c1)OCO2	train
O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12	Morin		O=C(O)[C@H]1OC(Oc2c(-c3ccc(O)cc3O)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@@H](O)[C@@H]1O	train
CCCN1C[C@@H](NS(=O)(=O)N(CC)CC)C[C@@H]2Cc3c(O)cccc3C[C@H]21	Quinagolide		CCCN1C[C@@H](NS(=O)(=O)N(CC)CC)C[C@@H]2Cc3c(cccc3OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)C[C@H]21	train
C=CC1CC=CCC1	4-VINYLCYCLOHEXENE	VCH-7,8-epoxide	C1=CCC(C2CO2)CC1	train
COc1cc(/C=C/C(=O)O)ccc1O	Ferulic Acid		COc1cc(/C=C/C(=O)O)ccc1OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O	train
Cc1cc(-c2ccccc2)n[nH]c1=NCCN1CCOCC1	minaprine	4-Hydroxyminaprine	Cc1cc(-c2ccc(O)cc2)n[nH]c1=NCCN1CCOCC1	train
CC(=O)C[C@@H](c1ccccc1)c1c(O)oc2ccccc2c1=O	warfarin-s	4'-Hydroxywarfarin	CC(=O)C[C@@H](c1ccc(O)cc1)c1c(O)oc2ccccc2c1=O	train
N=C(O)N1c2ccccc2C=Cc2ccccc21	carbamazepine	 Carbamazepine 10,11-epoxide 	N=C(O)N1c2ccccc2C2OC2c2ccccc21	train
Cc1nc[nH]c1CN1CCc2c(c3ccccc3n2C)C1=O	alosetron		Cc1nc(O)[nH]c1CN1CCc2c(c3cccc(O)c3n2C)C1=O	train
CCc1cccc(O)c1	3-ethylphenol		CCc1cccc(OS(=O)(=O)O)c1	train
CC[C@@H]1C[C@H]2C[C@@H]3c4[nH]c5ccc(OC)cc5c4CCN(C2)[C@H]13	zinc4556587	12-hydroxyibogamine	CCC1CC2CC3c4[nH]c5ccc(O)cc5c4CCN(C2)C13	train
Oc1ccc(-c2ccc(Cl)cc2Cl)cc1Cl	4p-hydroxy-2,3p,4-trichlorobiphenyl		O=S(=O)(O)Oc1ccc(-c2ccc(Cl)cc2Cl)cc1Cl	train
NCCc1ccc(O)cc1	Tyramine		NCCc1ccc(O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1	train
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)CC[C@H]3[C@H]1C5	Dihydromorphine		CN1CC[C@]23c4c5ccc(OC6O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]6O)c4O[C@H]2[C@@H](O)CC[C@H]3[C@H]1C5	train
O=C(O)CC[C@H]1[C@@H]2CC[C@@H](C2)[C@@H]1NS(=O)(=O)c1ccccc1	tetranor-(+)-s-145		O=C(O)CCC1C2CC(O)C(C2)C1NS(=O)(=O)c1ccccc1	train
CCCc1ccc2ccccc2n1	2-propylquinoline		CCCc1ccc2c(n1)C=CC1OC21	train
CCN=c1nc(NC(C)(C)C)[nH]c(SC)n1	Terbutryn		CCN=c1nc(NC(C)(C)CO)[nH]c(SC)n1	train
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C	mifepristone	Monodemethylated mifepristone	CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(NC)cc3)C[C@@]21C	train
CCCCCN(C)N=O	MNAN		CC(O)CCCN(C)N=O	train
N=c1cc[nH]cc1O	3-Hydroxy-4-aminopyridine		N=c1cc[nH]cc1OS(=O)(=O)O	train
COC(=O)[C@H](c1ccccc1Cl)N1CCC2=C(CC(=O)S2)C1	schembl14141926		COC(=O)C(c1ccccc1Cl)N1CCC(S)=C(CC=O)C1	train
O=C(O)Cc1c[nH]c2ccccc12	Indole-3-acetic-acid		O=C(Cc1c[nH]c2ccccc12)O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O	train
O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1	1-chloro-2,4-dinitrobenzene	S-(2,4-dinitrophenyl)glutathione	N[C@@H](CCC(O)=N[C@@H](CSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(O)=NCC(=O)O)C(=O)O	train
O=C(O)COC(=O)Cc1cc(O)ccc1Nc1c(Cl)cccc1Cl	5-OH-aceclofenac		O=C(O)COC(=O)Cc1cc(OS(=O)(=O)O)ccc1Nc1c(Cl)cccc1Cl	train
COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2	Mycophenolic Acid		COc1c(C)c2c(c(O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2	train
C[C@]12CCC(=O)C(O)=C1CCC1C2CC[C@]2(C)C(=O)CCC12	4-Hydroxyandrostenedione		C[C@]12CCC(=O)C(O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)=C1CCC1C2CC[C@]2(C)C(=O)CCC12	train
CCOc1ccc2nc3ccc(=O)cc-3oc2c1	7-ethoxyresorufin	Resorufin	O=c1ccc2nc3ccc(O)cc3oc-2c1	train
CCN(CC)N=O	Nitrosodiethylamine	N-Nitrosomonoethylamine	CCN=NO	train
C=CCSSCC=C	diallyl disulfide	DADSO	C=CCSS(=O)CC=C	train
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C[C@H](O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC	3-alpha-hydroxydesogestrel		C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(OC5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC	train
CC(O)=NCCc1c[nH]c2ccc(O)cc12	N-Acetyl-5-HT		CC(O)=NCCc1c[nH]c2ccc(OS(=O)(=O)O)cc12	train
N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S@](=O)C(F)(F)F	(+)-fipronil	f ipronil sulfone	N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1S(=O)(=O)C(F)(F)F	train
CN=C(O)c1cccc(NCC(O)=NCCc2ccc(OC)c(OC)c2)c1	ecabapide	N-[2-(3,4-dimethoxyphenyl)ethyl]-2-oxoacetamide	COc1ccc(CCNC(=O)C=O)cc1OC	train
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12	Kaempferol		O=C(O)[C@H]1OC(Oc2cc(O)c3c(=O)c(O)c(-c4ccc(O)cc4)oc3c2)[C@H](O)[C@@H](O)[C@@H]1O	train
CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1	Proguanil	4-Chlorophenylbiguanide	N=C(N)NC(=N)Nc1ccc(Cl)cc1	train
FC(F)(F)C(Cl)Br	Halothane 	Trifluoroacetyl chloride	O=C(Cl)C(F)(F)F	train
Oc1ccc(-c2ccccc2)cc1	4-Phenylphenol		O=C(O)[C@H]1OC(Oc2ccc(-c3ccccc3)cc2)[C@H](O)[C@@H](O)[C@@H]1O	train
COc1ccc2[nH]cc(CCN(C)C)c2c1	n,n-dimethyl-5-methoxytryptamine	Bufotenine	CN(C)CCc1c[nH]c2ccc(O)cc12	train
C[C@@H](N)Cc1ccc2c(c1)OCO2	(r)-mda	Alpha-methyldopamine	CC(N)Cc1ccc(O)c(O)c1	train
COc1c(OC)c(OC)c2c(=O)cc(-c3ccc(O)cc3)oc2c1OC	4'-hydroxy-5,6,7,8-tetramethoxyflavone (tangeretin_T27)	OROBOL	COc1c(OC)c(OC)c2c(=O)cc(-c3ccc(O)c(O)c3)oc2c1OC	train
O=C1[C@H]2CCCC[C@H]2C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1	Perospirone		O=C1[C@H]2CC(O)CC[C@H]2C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1	train
Cn1c(O)nc2ncn(C)c2c1=O	paraxanthine		Cn1c(O)nc2[nH]cnc2c1=O	train
CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1	eszopiclone	N-oxide-zopiclone	C[N+]1([O-])CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1	train
O=C(/C=C/c1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12)Nc1ccc(O)cc1	p-OH-gavestinel	gavestinel 4-sulfate	O=C(/C=C/c1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12)Nc1ccc(OS(=O)(=O)O)cc1	train
COP(=S)(OC)Oc1ccc(SC)c(C)c1	Fenthion	Fenthion oxon	COP(=O)(OC)Oc1ccc(SC)c(C)c1	train
CC(C)[C@]12CC(=O)[C@H](C)[C@H]1C2	alpha-thujone	4-hydroxy-alpha-thujone	CC(C)[C@]12CC(=O)[C@@](C)(O)[C@H]1C2	train
COc1cc(C[C@@H]2SC(=O)N=C2O)ccc1C(O)=NCc1ccc(C(F)(F)F)cc1	schembl896413		COc1cc(CC2C(O)=NC(=O)S2=O)ccc1C(O)=NCc1ccc(C(F)(F)F)cc1	train
COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)[C@H]1[C@H](OC[C@@H]1O)O2	AFB1exo 8,9-epoxide		COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)[C@H]1[C@@H](O2)OC(SC[C@H](N=C(O)CC[C@H](N)C(=O)O)C(O)=NCC(=O)O)[C@@H]1O	train
COc1ccc(C(=O)[C@H](C)N2CCCC2)cc1	4'-Methoxy-alpha-pyrrolidinopropiophenone, (S)-		CC(C(=O)c1ccc(O)cc1)N1CCCC1	train
C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1	cinnarizine	Benzophenone	O=C(c1ccccc1)c1ccccc1	train
COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1	fluvoxamine	Fluvoxamino alcohol	NCCO/N=C(\CCCCO)c1ccc(C(F)(F)F)cc1	train
CCC1(c2ccccc2)N=C(O)N=C1O	Nirvanol	Nirvanol N-glucuronide	CCC1(c2ccccc2)N=C(O)N(C2OC(C(=O)O)C(O)C(O)C2O)C1=O	train
CC[C@H](N)Cc1ccc2c(c1)OCO2	benzodioxolyl-butanamine (BDB)	DHABB	CCC(N)Cc1ccc(O)c(O)c1	train
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1	celecoxib	Hydroxy celecoxib	NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(CO)cc2)cc1	train
O[n+]1ccccc1	Pyridine N-oxide		O=C(O)[C@@H]1O[C@H](O[n+]2ccccc2)[C@@H](O)[C@H](O)[C@H]1O	train
CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5	Buprenorphine	Buprenorphine glucuronide	CO[C@]12CC[C@@]3(C[C@@H]1[C@@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5	train
CN1C[C@@H]2Cc3ccc(O)c4c3[C@]3(C1)[C@@H]2C=C[C@@H](O)[C@@H]3O4	morphine	Normorphine	Oc1ccc2c3c1OC1C(O)C=CC4C(CNCC341)C2	train
OCCCOc1cccc(CN2CCCCC2)c1	1-propanol, 3-[3-(1-piperidinylmethyl)phenoxy]-		Oc1cccc(CN2CCCCC2)c1	train
Cn1c(=N)[nH]c2ncc(-c3ccccc3)cc21	2-amino-1-methyl-6-phenylimidazo[4,5-b]pyridine	2-amino-1-methyl-6-phenylimidazo[4,5-b]pyridine, N2-glucuronide	Cn1c(N[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)nc2ncc(-c3ccccc3)cc21	train
Cc1nc2c(=O)n(C)c(=O)n(Cc3ccco3)c2[nH]1	furafylline	3-[(furan-2-yl)methyl]-8-hydroxy-1-methyl-2,3,6,7-tetrahydro-1H-purine-2,6-dione   	Cn1c(=O)c2nc(CO)[nH]c2n(Cc2ccco2)c1=O	train
C[C@@]12CCCCC[C@@H](Cc3ccc(O)cc31)[C@@H]2N	Dezocine		CC12CCCCC[C@H](Cc3ccc(O[C@@H]4O[C@@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]4O)cc31)[C@@H]2N	train
COc1ccc2[nH]cc(CCN=C(C)O)c2c1	melatonin	N-Acetyl-5-hydroxytryptamine	CC(O)=NCCc1c[nH]c2ccc(O)cc12	train
COc1cc(O)c2occ(-c3ccccc3)c(=O)c2c1	8-Hydroxy-7-methoxyisoflavone		COc1cc(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)c2occ(-c3ccccc3)c(=O)c2c1	train
Cc1ccsc1-c1ccc(C(C)C(=O)O)cc1	S-2-[4-(3-methyl-2-thienyl)phenyl]propionic acid		Cc1ccsc1-c1ccc(C(C)C(=O)OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1	train
C[N+](C)(C)CCO	Choline	Acetaldehyde	CC=O	train
Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1	sulfadiazine		O=S(=O)(Nc1ncccn1)c1ccc(NO)cc1	train
Clc1cccc(N2CCNCC2)c1	1-(3-chlorophenyl)piperazine	2‐chloro‐4‐(piperazin‐1‐yl)phenol	Oc1ccc(N2CCNCC2)cc1Cl	train
O=C1OC[C@H](Cc2cccc(O)c2)[C@H]1Cc1cccc(O)c1	Enterolactone	Enterolactone O-glucuronide	O=C(O)[C@H]1O[C@@H](Oc2cccc(C[C@H]3COC(=O)[C@@H]3Cc3cccc(O)c3)c2)[C@H](O)[C@@H](O)[C@@H]1O	train
N=c1nc(O)c(Br)c(-c2ccccc2)[nH]1	bropirimine	p-hydroxybropirimine	N=c1[nH]c(-c2ccc(O)cc2)c(Br)c(=O)[nH]1	train
CC[C@H]1OC[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C[C@H](C)[C@H](O)[C@]1(C)O	erythromycin	N-Desmethylerythromycin	CC[C@H]1OC[C@H](C)[C@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](NC)[C@H]2O)[C@](C)(O)C[C@@H](C)C[C@@H](C)[C@@H](O)[C@]1(C)O	train
Cc1cc(=Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)[nH][nH]1	tozasertib		Cc1cc(=Nc2cc(N3CCNCC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)[nH][nH]1	train
C=Cc1ccccc1	Styrene	Styrene 7,8-oxide	c1ccc(C2CO2)cc1	train
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(C(=O)O)cc2)cc1	Carboxy celecoxib		NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(C(=O)OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)cc2)cc1	train
