parent_id,parent_name,child_id,child_name,enzymes,origin
DB00818,Propofol,DBMET01729,4-OH-propofol,"Cytochrome P450 2B6, Cytochrome P450 2C9, Cytochrome P450 1A2, Cytochrome P450 2A6, Cytochrome P450 2C8, Cytochrome P450 2C19, Cytochrome P450 2D6",DB00818
DB00818,Propofol,DBMET00193,4-Hydroxypropofol,"Cytochrome P450 2C9, Cytochrome P450 2B6",DB00818
DB00818,Propofol,DBMET00194,Propofol glucuronide,"UDP-glucuronosyltransferase 1A8, UDP-glucuronosyltransferase 1A9",DB00818
DB00820,Tadalafil,DBMET03416,Tadalafil catechol metabolite,Cytochrome P450 3A4,DB00820
DB00825,Levomenthol,DBMET01828,"p-Menthane-3,-8-diol",Cytochrome P450 2A6,DB00825
DB00829,Diazepam,DBMET00831,desmethyldiazepam,,DB00829
DB00829,Diazepam,DBMET00246,Oxazepam,Cytochrome P450 1A2,DB00829
DB00834,Mifepristone,DBMET01703,Monodemethylated mifepristone,Cytochrome P450 3A4,DB00834
DB00834,Mifepristone,DBMET01704,17alpha-hydroxymifepristone,Cytochrome P450 3A4,DB00834
DB00836,Loperamide,DBMET03539,Loperamide-N-oxide,,DB00836
DB00836,Loperamide,DBMET03540,Loperamide carbinolamide metabolite,,DB00836
DB00836,Loperamide,DBMET01697,N-Desmethyloperamide,"Cytochrome P450 3A4, Cytochrome P450 2D6, Cytochrome P450 2C8, Cytochrome P450 2B6",DB00836
DB00842,Oxazepam,DBMET00650,Oxazepam glucuronide,"UDP-glucuronosyltransferase 2B15, UDP-glucuronosyltransferase 2B7, UDP-glucuronosyltransferase 1A9",DB00842
DB00843,Donepezil,DBMET02730,6-O-desmethyl donepezil,,DB00843
DB00843,Donepezil,DBMET02731,"M1 metabolite, Donepezil",,DB00843
DB00843,Donepezil,DBMET02732,"M2, Donepezil",,DB00843
DB00843,Donepezil,DBMET02735,"M4, Donepezil",,DB00843
DB00843,Donepezil,DBMET02736,"M6, Donepezil",,DB00843
DB00849,Methylphenobarbital,DBMET00285,Phenobarbital,,DB00849
DB00850,Perphenazine,DBMET01720,N-Dealkylated perphenazine,"Cytochrome P450 1A2, Cytochrome P450 3A4, Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 2D6",DB00850
DB00850,Perphenazine,DBMET01721,Perphenazine sulfoxide,Cytochrome P450 2D6,DB00850
DB00852,Pseudoephedrine,DBMET02950,Norpseudoephedrine,,DB00852
DB00853,Temozolomide,DBMET03266,Temozolomide carboxylic acid metabolite (TMA),,DB00853
DB00853,Temozolomide,DBMET03267,5-(3-methyltriazen-1-yl) imidazole-4-carboxamide (MTIC),,DB00853
DB00857,Terbinafine,DBMET01203,Terbinafine dihydrodiol derivative (1),"Cytochrome P450 1A2, Cytochrome P450 2C9, Cytochrome P450 2B6",DB00857
DB00857,Terbinafine,DBMET00068,Hydroxyterbinafine,"Cytochrome P450 1A2, Cytochrome P450 2B6, Cytochrome P450 2C8, Cytochrome P450 2C9, Cytochrome P450 2C19",DB00857
DB00857,Terbinafine,DBMET01204,Terbinafine dihydrodiol derivative (2),"Cytochrome P450 1A2, Cytochrome P450 2C9, Cytochrome P450 2B6",DB00857
DB00857,Terbinafine,DBMET00069,N-Desmethylterbinafine,"Cytochrome P450 2C9, Cytochrome P450 2C8, Cytochrome P450 1A2, Cytochrome P450 2B6, Cytochrome P450 2C19, Cytochrome P450 3A4",DB00857
DB00857,Terbinafine,DBMET00070,1-Naphthaldehyde,"Cytochrome P450 1A2, Cytochrome P450 2B6, Cytochrome P450 2C8, Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 3A4",DB00857
DB00862,Vardenafil,DBMET03640,N-desethylvardenafil,Cytochrome P450 3A4,DB00862
DB00863,Ranitidine,DBMET01735,Desmethylranitidine,,DB00863
DB00863,Ranitidine,DBMET02353,Ranitidine N-Oxide,,DB00863
DB00863,Ranitidine,DBMET02354,Ranitidine S-Oxide,,DB00863
DB00864,Tacrolimus,DBMET00390,31-O-Demethyltacrolimus,Cytochrome P450 3A4,DB00864
DB00864,Tacrolimus,DBMET01667,13-O-Desmethyltacrolimus,"Cytochrome P450 3A4, Cytochrome P450 3A5",DB00864
DB00864,Tacrolimus,DBMET01668,15-O-Desmethyltacrolimus,Cytochrome P450 3A4,DB00864
DB00864,Tacrolimus,DBMET00670,13-demethyl tacrolimus,,DB00864
DB00865,Benzphetamine,DBMET00621,Amphetamine,,DB00865
DB00865,Benzphetamine,DBMET00634,Methamphetamine,,DB00865
DB00866,Alprenolol,DBMET00740,4-hydroxy-alprenolol,,DB00866
DB00868,Benzonatate,DBMET02977,4-(butylamino)benzoic acid,Cholinesterase,DB00868
DB00869,Dorzolamide,DBMET03010,N-desethyldorzolamide,"Cytochrome P450 3A2, Cytochrome P450 2B1, Cytochrome P450 2E1",DB00869
DB00870,Suprofen,DBMET00162,Suprofen S-oxide,Cytochrome P450 2C9,DB00870
DB00870,Suprofen,DBMET00163,"Thiophene-4,5-epoxide",Cytochrome P450 2C9,DB00870
DB00870,Suprofen,DBMET00164,Suprofen glucuronide,"UDP-glucuronosyltransferase 1A1, UDP-glucuronosyltransferase 2B7",DB00870
DB14596,Loteprednol etabonate,DBMET02133,Δ1-cortienic acid etabonate (PJ-91),Serum paraoxonase/arylesterase 1,DB14596
DB00874,Guaifenesin,DBMET00802,beta-(2-methoxyphenoxy)-lactic acid,,DB00874
DB00875,Flupentixol,DBMET03258,Flupentixol sulfoxide,,DB00875
DB00875,Flupentixol,DBMET03260,N-dealkyl flupentixol,,DB00875
DB00875,Flupentixol,DBMET03259,Flupentixol glucuronide,,DB00875
DB00877,Sirolimus,DBMET01748,39-O-Desmethylsirolimus,Cytochrome P450 3A4,DB00877
DB00877,Sirolimus,DBMET01749,16-O-Desmethylsirolimus,Cytochrome P450 3A4,DB00877
DB00877,Sirolimus,DBMET01750,12-OH-sirolimus,Cytochrome P450 3A4,DB00877
DB00877,Sirolimus,DBMET01751,11-OH-sirolimus,Cytochrome P450 3A4,DB00877
DB00877,Sirolimus,DBMET01752,25-OH-sirolimus,Cytochrome P450 3A4,DB00877
DB00877,Sirolimus,DBMET01753,24-OH-sirolimus,Cytochrome P450 3A4,DB00877
DB00877,Sirolimus,DBMET01754,46-OH-sirolimus,Cytochrome P450 3A4,DB00877
DB00877,Sirolimus,DBMET00389,41-O-demethylrapamycin,Cytochrome P450 3A4,DB00877
DB00879,Emtricitabine,DBMET02868,Emtricitabine 3'-sulfoxide (M-III),,DB00879
DB00879,Emtricitabine,DBMET02869,Emtricitabine 3'-sulfoxide (M-IV),,DB00879
DB00879,Emtricitabine,DBMET02870,Emtricitabine O-glucuronide (M-II),,DB00879
DB00879,Emtricitabine,DBMET02871,5-fluorocytosine,,DB00879
DB00881,Quinapril,DBMET02775,Quinapril Metabolite PD109488,,DB00881
DB00881,Quinapril,DBMET01141,Quinaprilat,Liver carboxylesterase 1,DB00881
DB00889,Granisetron,DBMET00406,9'-desmethylgranisetron,"Cytochrome P450 3A4, Cytochrome P450 1A1",DB00889
DB00889,Granisetron,DBMET00407,7-hydroxygranisetron,Cytochrome P450 1A1,DB00889
DB00897,Triazolam,DBMET00395,4-hydroxytriazolam,Cytochrome P450 3A4,DB00897
DB00897,Triazolam,DBMET00396,1'-hydroxytriazolam,Cytochrome P450 3A4,DB00897
DB00898,Ethanol,DBMET00328,acetaldehyde,Cytochrome P450 2E1,DB00898
DB00898,Ethanol,DBMET00585,Ethyl glucuronide,,DB00898
DB00900,Didanosine,DBMET00498,Uric acid,,DB00900
DB00900,Didanosine,DBMET00499,Xanthine,,DB00900
DB00900,Didanosine,DBMET00689,"2,3-dideoxyadenosine-5-triphosphate",,DB00900
DB00900,Didanosine,DBMET00493,Hypoxanthine,,DB00900
DB00904,Ondansetron,DBMET01834,6-OH-ondansetron,"Cytochrome P450 3A4, Cytochrome P450 2D6, Cytochrome P450 1A2",DB00904
DB00904,Ondansetron,DBMET01835,7-OH-ondansetron,"Cytochrome P450 1A2, Cytochrome P450 2D6, Cytochrome P450 3A4",DB00904
DB00904,Ondansetron,DBMET01836,8-OH-ondansetron,"Cytochrome P450 1A2, Cytochrome P450 2D6, Cytochrome P450 3A4",DB00904
DB00905,Bimatoprost,DBMET02588,17-Phenyl-Trinor-PGF2alpha,,DB00905
DB00907,Cocaine,DBMET00358,norcocaine,Cytochrome P450 3A4,DB00907
DB00907,Cocaine,DBMET00645,Cocaethylene,,DB00907
DB00908,Quinidine,DBMET01731,Quinidine-N-oxide,"Cytochrome P450 3A4, Cytochrome P450 2C9, Cytochrome P450 2E1",DB00908
DB00908,Quinidine,DBMET03536,"Quinidine 10,11-dihydrodiol",,DB00908
DB00908,Quinidine,DBMET00382,3-Hydroxyquinidine,Cytochrome P450 3A4,DB00908
DB00909,Zonisamide,DBMET00401,2-sulfamoylacetylphenol,Cytochrome P450 3A4,DB00909
DB00909,Zonisamide,DBMET00923,N-acetyl zonisamide,,DB00909
DB00912,Repaglinide,DBMET00294,hydroxyrepaglinide,Cytochrome P450 2C8,DB00912
DB00912,Repaglinide,DBMET00338,repaglinide aromatic amine,Cytochrome P450 3A4,DB00912
DB00916,Metronidazole,DBMET02624,2-hydroxymetronidazole,"Cytochrome P450 3A4, Cytochrome P450 2A6, Cytochrome P450 3A5, Cytochrome P450 3A7",DB00916
DB00918,Almotriptan,DBMET01581,2-OH-almotriptan,"Cytochrome P450 2D6, Cytochrome P450 3A4",DB00918
DB00918,Almotriptan,DBMET00347,N-desmethylalmotriptan,"Cytochrome P450 3A4, Cytochrome P450 2D6, Cytochrome P450 1A2, Cytochrome P450 2C19, Cytochrome P450 2E1, Cytochrome P450 2C8",DB00918
DB00918,Almotriptan,DBMET00469,2-{5-[(pyrrolidine-1-sulfonyl)methyl]-1H-indol-3-yl}acetic acid,Amine oxidase [flavin-containing] A,DB00918
DB00918,Almotriptan,DBMET00472,2-{5-[(pyrrolidine-1-sulfonyl)methyl]-1H-indol-3-yl}ethan-1-ol,Amine oxidase [flavin-containing] A,DB00918
DB00918,Almotriptan,DBMET00473,1-[({3-[2-(dimethylamino)ethyl]-1H-indol-5-yl}methane)sulfonyl]pyrrolidin-2-ol,"Cytochrome P450 3A4, Cytochrome P450 2D6",DB00918
DB00920,Ketotifen,DBMET00894,Ketotifen-N-glucuronide,"UDP-glucuronosyltransferase 1A3, UDP-glucuronosyltransferase 1A4, UDP-glucuronosyltransferase 2B10",DB00920
DB00920,Ketotifen,DBMET00930,10-alpha-hydroxyl Ketotifen,,DB00920
DB00920,Ketotifen,DBMET00961,Nor-ketotifen,,DB00920
DB00921,Buprenorphine,DBMET00174,Norbuprenorphine,"Cytochrome P450 2C9, Cytochrome P450 3A5, Cytochrome P450 2C8, Cytochrome P450 3A4",DB00921
DB00921,Buprenorphine,DBMET00175,Hydroxybuprenorphine,"Cytochrome P450 3A4, Cytochrome P450 3A5, Cytochrome P450 3A7",DB00921
DB00921,Buprenorphine,DBMET00176,Buprenorphine glucuronide,UDP-glucuronosyltransferase 1A9,DB00921
DB00922,Levosimendan,DBMET00973,OR-1855,,DB00922
DB00922,Levosimendan,DBMET00974,OR-1896,,DB00922
DB00924,Cyclobenzaprine,DBMET02774,Cyclobenzaprine N+-Glucuronide,"UDP-glucuronosyltransferase 1A4, UDP-glucuronosyltransferase 2B10",DB00924
DB00924,Cyclobenzaprine,DBMET00245,desmethylcyclobenzaprine,"Cytochrome P450 1A2, Cytochrome P450 2D6, Cytochrome P450 3A4",DB00924
DB00927,Famotidine,DBMET02952,Famotidine S-oxide,,DB00927
DB00929,Misoprostol,DBMET02637,Misoprostol Acid (SC-30695),,DB00929
DB00934,Maprotiline,DBMET00318,demethylmaprotiline,Cytochrome P450 2D6,DB00934
DB00934,Maprotiline,DBMET01700,3-OH-maprotiline,"Cytochrome P450 2D6, Cytochrome P450 1A2",DB00934
DB00934,Maprotiline,DBMET01701,2-OH-maprotiline,"Cytochrome P450 2D6, Cytochrome P450 1A2",DB00934
DB00935,Oxymetazoline,DBMET03228,Oxymetazoline O-glucuronide,UDP-glucuronosyltransferase 1A9,DB00935
DB00938,Salmeterol,DBMET00386,alpha-hydroxysalmeterol,Cytochrome P450 3A4,DB00938
DB00938,Salmeterol,DBMET02979,Salmeterol O-dealkylated Metabolite,,DB00938
DB00945,Acetylsalicylic acid,DBMET02417,Phenolic glucuronide,UDP-glucuronosyltransferase 1-6,DB00945
DB00945,Acetylsalicylic acid,DBMET02418,Salicylic acid acyl glucuronide,UDP-glucuronosyltransferase 1-6,DB00945
DB00945,Acetylsalicylic acid,DBMET02419,Salicylic  acid,Carboxylesterase,DB00945
DB00945,Acetylsalicylic acid,DBMET02420,Gentisic acid,Cytochrome P450 2C9,DB00945
DB00945,Acetylsalicylic acid,DBMET02421,Salicyluric acid,Medium-chain fatty-acid--CoA ligase,DB00945
DB00946,Phenprocoumon,DBMET00039,4'-Hydroxy-R-phenprocoumon,"Cytochrome P450 2C9, Cytochrome P450 2C8",DB00946
DB00946,Phenprocoumon,DBMET00040,6-Hydroxy-R-phenprocoumon,"Cytochrome P450 2C9, Cytochrome P450 3A4",DB00946
DB00946,Phenprocoumon,DBMET00041,8-Hydroxy-R-phenprocoumon,"Cytochrome P450 2C9, Cytochrome P450 3A4",DB00946
DB00946,Phenprocoumon,DBMET00042,7-Hydroxy-R-phenprocoumon,"Cytochrome P450 2C9, Cytochrome P450 3A4",DB00946
DB00949,Felbamate,DBMET00282,"2-Phenyl-1,3-propanediol monocarbamate",Cytochrome P450 2C19,DB00949
DB00949,Felbamate,DBMET01092,p-Hydroxyfelbamate,"Cytochrome P450 3A7, Cytochrome P450 2E1",DB00949
DB00949,Felbamate,DBMET01093,2-Hydroxyfelbamate,"Cytochrome P450 3A7, Cytochrome P450 2E1",DB00949
DB00950,Fexofenadine,DBMET02935,MDL 4829 (Azacyclonol),,DB00950
DB00953,Rizatriptan,DBMET00948,N-Monodesmethyl Rizatriptan,,DB00953
DB00953,Rizatriptan,DBMET03667,Triazolomethyl-indole-3-acetic acid,Amine oxidase [flavin-containing] A,DB00953
DB00953,Rizatriptan,DBMET03668,Rizatriptan N10-oxide,,DB00953
DB00953,Rizatriptan,DBMET03669,6-Hydroxy rizatriptan,,DB00953
DB00957,Norgestimate,DBMET03015,17-desacetylnorgestimate,,DB00957
DB09389,Norgestrel,DBMET03016,Norgestrel Glucuronide Metabolite (Met9),UDP-glucuronosyltransferase 1A1,DB09389
DB00959,Methylprednisolone,DBMET02920,Methylprednisolone M13 Metabolite,,DB00959
DB00959,Methylprednisolone,DBMET02923,Methylprednisolone M7 Metabolite,,DB00959
DB00959,Methylprednisolone,DBMET02926,Methylprednisolone M4 Metabolite,,DB00959
DB00959,Methylprednisolone,DBMET02929,Methylprednisolone M2 Metabolite,20-ketosteroid reductase (20-hydroxysteroid dehydrogenase),DB00959
DB00959,Methylprednisolone,DBMET02930,Methylprednisolone M3 Metabolite,20-ketosteroid reductase (20-hydroxysteroid dehydrogenase),DB00959
DB00959,Methylprednisolone,DBMET02931,Methylprednisolone M1 Metabolite,11beta-hydroxysteroid dehydrogenase,DB00959
DB00960,Pindolol,DBMET03286,Pindolol Glucuronide,,DB00960
DB00960,Pindolol,DBMET03287,3-Hydroxy Pindolol,,DB00960
DB00962,Zaleplon,DBMET00399,desethylzaleplon,Cytochrome P450 3A4,DB00962
DB00968,Methyldopa,DBMET00785,Alpha-methyldopamine,Aromatic-L-amino-acid decarboxylase,DB00968
DB00968,Methyldopa,DBMET03313,Alpha-methyldopa-mono-O-sulfate,Sulfotransferase,DB00968
DB00968,Methyldopa,DBMET00637,"3,4-Dihydroxyphenylacetone",,DB00968
DB00968,Methyldopa,DBMET00703,3-O-methyl-alpha-methyldopa,Catechol O-methyltransferase,DB00968
DB00972,Azelastine,DBMET00085,Desmethylazelastine,"Cytochrome P450 3A4, Cytochrome P450 2D6, Cytochrome P450 1A2, Cytochrome P450 2C19",DB00972
DB00973,Ezetimibe,DBMET02115,Ezetimibe glucuronide,"UDP-glucuronosyltransferase 1A1, UDP-glucuronosyltransferase 1A3, UDP-glucuronosyltransferase 2B15",DB00973
DB00973,Ezetimibe,DBMET02116,SCH 57871,,DB00973
DB00973,Ezetimibe,DBMET02118,SCH 488128,UDP-glucuronosyltransferase 2B7,DB00973
DB00983,Formoterol,DBMET02956,O-demethylated formoterol (M1),"Cytochrome P450 2D6, Cytochrome P450 2C19, Cytochrome P450 2C9, Cytochrome P450 2A6",DB00983
DB00983,Formoterol,DBMET02959,Formoterol glucuronide 1,"UDP-glucuronosyltransferase 1A1, UDP-glucuronosyltransferase 1A8, UDP-glucuronosyltransferase 1A9, UDP-glucuronosyltransferase 2B7, UDP-glucuronosyltransferase 2B15",DB00983
DB00983,Formoterol,DBMET02960,Formoterol glucuronide 2,"UDP-glucuronosyltransferase 1A1, UDP-glucuronosyltransferase 1A8, UDP-glucuronosyltransferase 1A9, UDP-glucuronosyltransferase 2B7, UDP-glucuronosyltransferase 2B15",DB00983
DB00983,Formoterol,DBMET02961,Formoterol deformylated metabolite,,DB00983
DB00983,Formoterol,DBMET02963,Formoterol sulfate conjugate,,DB00983
DB00986,Glycopyrronium,DBMET03354,Glycopyrronium M9 Metabolite,"Cytochrome P450 2D6, Cytochrome P450 1A2, Cytochrome P450 2B6, Cytochrome P450 2C9, Cytochrome P450 2C18, Cytochrome P450 2C19, Cytochrome P450 3A4",DB00986
DB00993,Azathioprine,DBMET00630,6-Mercaptopurine,"Glutathione S-transferase Mu 1, Glutathione S-transferase A1, Glutathione S-transferase A2",DB00993
DB00997,Doxorubicin,DBMET00846,Doxorubicin-semiquinone,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial, NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial, NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial, Nitric oxide synthase 3, Nitric oxide synthase, inducible, Nitric oxide synthase 1, Xanthine dehydrogenase/oxidase, NAD(P)H dehydrogenase [quinone] 1",DB00997
DB00997,Doxorubicin,DBMET03627,Doxorubicin deoxaglycone,"NADPH--cytochrome P450 reductase, Xanthine dehydrogenase/oxidase, NAD(P)H dehydrogenase [quinone] 1",DB00997
DB00997,Doxorubicin,DBMET01078,Doxorubicine hydroxyaglycone,,DB00997
DB00997,Doxorubicin,DBMET00647,Doxorubicinol,"Carbonyl reductase [NADPH] 1, Carbonyl reductase [NADPH] 3, Aldo-keto reductase family 1 member C3, Aldo-keto reductase family 1 member A1",DB00997
DB00998,Frovatriptan,DBMET00830,desmethyl frovatriptan,,DB00998
DB00998,Frovatriptan,DBMET00885,Hydroxylated frovatriptan,,DB00998
DB00998,Frovatriptan,DBMET00886,Hydroxylated N-acetyl desmethyl frovatriptan,,DB00998
DB00998,Frovatriptan,DBMET00921,N-acetyl desmethyl frovatriptan,,DB00998
DB01001,Albuterol,DBMET01000,Salbutamol 4-O-sulfate,,DB01001
DB01005,Hydroxyurea,DBMET01482,Ammonia,,DB01005
DB01005,Hydroxyurea,DBMET00137,Carbon dioxide,,DB01005
DB01005,Hydroxyurea,DBMET03681,Hydroxylamine,,DB01005
DB01006,Letrozole,DBMET02982,Letrozole ketone analog metabolite,Cytochrome P450 2A6,DB01006
DB01009,Ketoprofen,DBMET00589,Ketoprofen glucuronide,,DB01009
DB01011,Metyrapone,DBMET00909,Metyrapol,,DB01011
DB01012,Cinacalcet,DBMET00510,Hydrocinnamic acid,,DB01012
DB01012,Cinacalcet,DBMET00869,hydroxy-hydrocinnamic acid,,DB01012
DB01014,Balsalazide,DBMET00402,5-aminosalicylic acid,NADPH azoreductase,DB01014
DB01014,Balsalazide,DBMET00725,4-aminobenzoyl-(beta)-alanine,,DB01014
DB01015,Sulfamethoxazole,DBMET00016,5-Hydroxysulfamethoxazole,,DB01015
DB01015,Sulfamethoxazole,DBMET00017,N-acetylsulfamethoxazole,"Arylamine N-acetyltransferase 1, Arylamine N-acetyltransferase 2",DB01015
DB01015,Sulfamethoxazole,DBMET03017,Sulfamethoxazole N-glucuronide,,DB01015
DB01015,Sulfamethoxazole,DBMET00015,Sulfamethoxazole N4-hydroxylamine,Cytochrome P450 2C9,DB01015
DB01016,Glyburide,DBMET01802,2-trans-hydroxycyclohexyl glyburide,"Cytochrome P450 3A4, Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 3A7, Cytochrome P450 3A5",DB01016
DB01016,Glyburide,DBMET01803,4-cis-hydroxycyclohexyl glyburide,"Cytochrome P450 3A4, Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 3A7, Cytochrome P450 3A5",DB01016
DB01016,Glyburide,DBMET01804,4-trans-hydroxycyclohexyl glyburide,"Cytochrome P450 3A4, Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 3A7, Cytochrome P450 3A5",DB01016
DB01016,Glyburide,DBMET01805,3-trans-Hydroxycyclohexyl glyburide,"Cytochrome P450 3A4, Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 3A7, Cytochrome P450 3A5",DB01016
DB01016,Glyburide,DBMET01806,3-cis-Hydroxycyclohexyl glyburide,"Cytochrome P450 3A4, Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 3A7, Cytochrome P450 3A5",DB01016
DB01017,Minocycline,DBMET03012,Minocycline M3 Metabolite,,DB01017
DB01017,Minocycline,DBMET03013,Minocycline M7 Metabolite,,DB01017
DB01017,Minocycline,DBMET03011,9-hydroxyminocycline,,DB01017
DB01018,Guanfacine,DBMET02968,3-hydroxyguanfacine,Cytochrome P450 3A4,DB01018
DB01020,Isosorbide mononitrate,DBMET03447,Isosorbide mononitrate 2-glucuronide,,DB01020
DB01022,Phylloquinone,DBMET03367,Hydroxyvitamin K1,Cytochrome P450 4F2,DB01022
DB01022,Phylloquinone,DBMET03365,Vitamin K 5 Carbon Metabolite,,DB01022
DB01022,Phylloquinone,DBMET03366,Vitamin K 7 Carbon Metabolite,,DB01022
DB01023,Felodipine,DBMET00368,dehydrofelodipine,Cytochrome P450 3A4,DB01023
DB01026,Ketoconazole,DBMET02650,M13 (Ketoconazole),Cytochrome P450 3A4,DB01026
DB01026,Ketoconazole,DBMET02651,M14 (Ketoconazole),,DB01026
DB01026,Ketoconazole,DBMET02652,M7 (Ketoconazole),Cytochrome P450 3A4,DB01026
DB01026,Ketoconazole,DBMET02653,M8 (Ketoconazole),Cytochrome P450 3A4,DB01026
DB01026,Ketoconazole,DBMET02655,M9 (Ketoconazole),,DB01026
DB01026,Ketoconazole,DBMET02660,Ketoconazole epoxide intermediate,,DB01026
DB01029,Irbesartan,DBMET00008,SR 49498,Prostaglandin G/H synthase 1,DB01029
DB01029,Irbesartan,DBMET00302,Irbesartan derivative M4,Cytochrome P450 2C9,DB01029
DB01029,Irbesartan,DBMET01051,Irbesartan derivative M5,Cytochrome P450 2C9,DB01029
DB01029,Irbesartan,DBMET01052,Irbesartan derivative M7,Cytochrome P450 2C9,DB01029
DB01029,Irbesartan,DBMET01053,Irbesartan derivative M3,,DB01029
DB01029,Irbesartan,DBMET01054,Irbesartan derivative M8,UDP-glucuronosyltransferase 1A3,DB01029
DB01033,Mercaptopurine,DBMET00657,6-Thioinosine 5'-monophosphate,Hypoxanthine-guanine phosphoribosyltransferase,DB01033
DB01033,Mercaptopurine,DBMET00780,8-hydroxythioguanine,Aldehyde oxidase,DB01033
DB01033,Mercaptopurine,DBMET01161,Thiouric acid,Xanthine dehydrogenase/oxidase,DB01033
DB01033,Mercaptopurine,DBMET01162,Methylmercaptopurine,Thiopurine S-methyltransferase,DB01033
DB01035,Procainamide,DBMET00322,N-Acetyl-3-hydroxyprocainamide,Cytochrome P450 2D6,DB01035
DB01036,Tolterodine,DBMET00142,N-Dealkylated tolterodine,"Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 3A4",DB01036
DB01036,Tolterodine,DBMET00143,5-Hydroxymethyl tolterodine,Cytochrome P450 2D6,DB01036
DB01037,Selegiline,DBMET01743,Desmethylselegiline,"Cytochrome P450 2B6, Cytochrome P450 2C19, Cytochrome P450 2D6, Cytochrome P450 1A2, Cytochrome P450 2C9, Cytochrome P450 3A4",DB01037
DB01041,Thalidomide,DBMET00033,"cis, trans-5'-Hydroxythalidomide",Cytochrome P450 2C19,DB01041
DB01041,Thalidomide,DBMET00035,Thalidomide arene oxide,"Cytochrome P450 1A1, Cytochrome P450 1A2, Cytochrome P450 2C19, Cytochrome P450 2E1",DB01041
DB01041,Thalidomide,DBMET03456,Thalidomide-5-O-glucuronide,,DB01041
DB01041,Thalidomide,DBMET03457,N-Hydroxythalidomide,,DB01041
DB01041,Thalidomide,DBMET03458,4-hydroxythalidomide,,DB01041
DB01041,Thalidomide,DBMET01115,4-phthalimidoglutaramic acid,,DB01041
DB01041,Thalidomide,DBMET01116,2-phthalimidoglutaramic acid,,DB01041
DB01041,Thalidomide,DBMET01118,alpha-(o-carboxybenzamido)glutarimide,,DB01041
DB01041,Thalidomide,DBMET00034,5-Hydroxythalidomide,Cytochrome P450 2C19,DB01041
DB01043,Memantine,DBMET02404,6-hydroxy memantine,,DB01043
DB01043,Memantine,DBMET02405,1-nitroso­ deaminated memantine,,DB01043
DB01043,Memantine,DBMET02406,"N-glucuronide metabolite, memantine",,DB01043
DB01044,Gatifloxacin,DBMET00638,Ethylenediamine,,DB01044
DB01044,Gatifloxacin,DBMET00908,Methylethylenediamine,,DB01044
DB01045,Rifampin,DBMET03776,25-Desacetyl rifampin,Arylacetamide deacetylase,DB01045
DB01050,Ibuprofen,DBMET00153,Ibuprofen glucuronide,"UDP-glucuronosyltransferase 1A1, UDP-glucuronosyltransferase 1A3, UDP-glucuronosyltransferase 1A9, UDP-glucuronosyltransferase 2B4, UDP-glucuronosyltransferase 2B7",DB01050
DB01050,Ibuprofen,DBMET00154,2-Hydroxyibuprofen,"Cytochrome P450 2C8, Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 3A4",DB01050
DB01050,Ibuprofen,DBMET00155,3-Hydroxyibuprofen,"Cytochrome P450 2C8, Cytochrome P450 2C9",DB01050
DB01050,Ibuprofen,DBMET00668,1-hydroxyibuprofen,,DB01050
DB01053,Benzylpenicillin,DBMET00758,6-aminopenicillanic acid,,DB01053
DB01053,Benzylpenicillin,DBMET00983,Penicilloic acid,,DB01053
DB01058,Praziquantel,DBMET03763,4‐hydroxy praziquantel,"Cytochrome P450 1A2, Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 3A4",DB01058
DB01060,Amoxicillin,DBMET02997,Amoxicillin M1 Metabolite,,DB01060
DB01060,Amoxicillin,DBMET02998,Amoxicillin M2 Metabolite,,DB01060
DB01060,Amoxicillin,DBMET02999,Amoxicillin M3 Metabolite,,DB01060
DB01060,Amoxicillin,DBMET03002,Amoxicillin M6 Metabolite,,DB01060
DB01060,Amoxicillin,DBMET03003,Amoxicillin M7 Metabolite,,DB01060
