parent_id	parent_name	child_id	child_name	enzymes	origin	reactants	products	source	tanimoto	set
DB01577	Metamfetamine	DBMET00735	4-hydroxymethamphetamine		DB01577	CNC(C)Cc1ccccc1	CNC(C)Cc1ccc(O)cc1	Both	0.6296296296296297	train
DB01586	Ursodeoxycholic acid	DBMET03598	Lithocholic acid		DB01586	CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C	CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C	DrugBank	0.75	train
DB01586	Ursodeoxycholic acid	DBMET03599	7-oxo-lithocholic acid		DB01586	CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C	CC(CCC(=O)O)C1CCC2C3C(=O)CC4CC(O)CCC4(C)C3CCC12C	DrugBank	0.6964285714285714	train
DB01589	Quazepam	DBMET01730	2-Oxoquazepam	Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 3A4	DB01589	Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21	O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1CC(F)(F)F	Both	0.7647058823529411	train
DB01591	Solifenacin	DBMET00746	4R-hydroxy solifenacin	Cytochrome P450 3A4, Cytochrome P450 1A1, Cytochrome P450 2D6	DB01591	O=C(OC1CN2CCC1CC2)N1CCc2ccccc2C1c1ccccc1	O=C(OC1CN2CCC1CC2)N1CC(O)c2ccccc2C1c1ccccc1	DrugBank	0.7115384615384616	train
DB01601	Lopinavir	DBMET03069	Lopinavir M2 metabolite		DB01601	Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCCNC1=O	Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1C(=O)NCCC1O	DrugBank	0.7402597402597403	train
DB01601	Lopinavir	DBMET03070	Lopinavir M3/M4 metabolite(s)		DB01601	Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCCNC1=O	Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCC(O)NC1=O	DrugBank	0.7733333333333333	train
DB01611	Hydroxychloroquine	DBMET02739	Desethylchloroquine	Cytochrome P450 3A4	DB01611	CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12	CCNCCCC(C)Nc1ccnc2cc(Cl)ccc12	DrugBank	0.6428571428571429	train
DB01611	Hydroxychloroquine	DBMET02740	Desethylhydroxychloroquine	Cytochrome P450 3A4	DB01611	CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12	CC(CCCNCCO)Nc1ccnc2cc(Cl)ccc12	DrugBank	0.6785714285714286	train
DB01611	Hydroxychloroquine	DBMET02741	Bidesethylchloroquine	Cytochrome P450 3A4	DB01611	CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12	CC(CCCN)Nc1ccnc2cc(Cl)ccc12	DrugBank	0.660377358490566	train
DB01620	Pheniramine	DBMET02635	N-desmethylpheniramine		DB01620	CN(C)CCC(c1ccccc1)c1ccccn1	CNCCC(c1ccccc1)c1ccccn1	DrugBank	0.6216216216216216	train
DB01628	Etoricoxib	DBMET00166	Etoricoxib 1'-N'-oxide	Cytochrome P450 3A4, Cytochrome P450 2C9, Cytochrome P450 2D6, Cytochrome P450 1A2	DB01628	Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1	Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)c[n+]1[O-]	Both	0.717391304347826	train
DB01628	Etoricoxib	DBMET00167	6-Hydroxymethyletoricoxib	Cytochrome P450 3A4, Cytochrome P450 2C9, Cytochrome P450 2D6, Cytochrome P450 1A2	DB01628	Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1	CS(=O)(=O)c1ccc(-c2cc(Cl)cnc2-c2ccc(CO)nc2)cc1	Both	0.717391304347826	train
DB01645	Genistein	DBMET00251	3'-hydroxygenistein	Cytochrome P450 1A2	DB01645	O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12	O=c1c(-c2ccc(O)c(O)c2)coc2cc(O)cc(O)c12	Both	0.7837837837837838	train
DB01656	Roflumilast	DBMET00997	Roflumilast N-oxide	Cytochrome P450 3A4, Cytochrome P450 1A2	DB01656	O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1	O=C(Nc1c(Cl)c[n+]([O-])cc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1	DrugBank	0.7543859649122807	train
DB01685	Topiroxostat	DBMET01498	2-hydroxy-topiroxostat	Xanthine dehydrogenase/oxidase	DB01685	N#Cc1cc(-c2n[nH]c(-c3ccncc3)n2)ccn1	N#Cc1cc(-c2n[nH]c(-c3ccnc(O)c3)n2)ccn1	DrugBank	0.775	train
DB01685	Topiroxostat	DBMET01500	Topiroxostat N-oxide		DB01685	N#Cc1cc(-c2n[nH]c(-c3ccncc3)n2)ccn1	N#Cc1cc(-c2n[nH]c(-c3cc[n+]([O-])cc3)n2)ccn1	DrugBank	0.7380952380952381	train
DB01708	Prasterone	DBMET00518	Dehydroepiandrosterone sulfate		DB01708	CC12CCC3C(CC=C4CC(O)CCC43C)C1CCC2=O	CC12CCC3C(CC=C4CC(OS(=O)(=O)O)CCC43C)C1CCC2=O	DrugBank	0.6530612244897959	train
DB01708	Prasterone	DBMET00599	Dehydroepiandrosterone 3-glucuronide		DB01708	CC12CCC3C(CC=C4CC(O)CCC43C)C1CCC2=O	CC12CCC3C(CC=C4CC(OC5OC(C(=O)O)C(O)C(O)C5O)CCC43C)C1CCC2=O	Both	0.5689655172413793	train
DB01956	Taurine	DBMET01883	5-glutamyl-taurine	Protein-glutamine gamma-glutamyltransferase 6	DB01956	NCCS(=O)(=O)O	NC(CCC(=O)NCCS(=O)(=O)O)C(=O)O	DrugBank	0.2941176470588235	train
DB02513	Thymol	DBMET01845	p-Cymene-2,3-diol	Cytochrome P450 1A2, Cytochrome P450 2A6, Cytochrome P450 2D6	DB02513	Cc1ccc(C(C)C)c(O)c1	Cc1ccc(C(C)C)c(O)c1O	Both	0.4814814814814814	train
DB02513	Thymol	DBMET01846	Thymoquinol	Cytochrome P450 1A2, Cytochrome P450 2A6, Cytochrome P450 2D6	DB02513	Cc1ccc(C(C)C)c(O)c1	Cc1cc(O)c(C(C)C)cc1O	Both	0.5185185185185185	train
DB02513	Thymol	DBMET01847	p-Cymen-8-en-3-ol	Cytochrome P450 1A2, Cytochrome P450 2A6, Cytochrome P450 2D6	DB02513	Cc1ccc(C(C)C)c(O)c1	C=C(C)c1ccc(C)cc1O	Both	0.4333333333333333	train
DB02546	Vorinostat	DBMET00726	4-anilino-4-oxobutanoic acid		DB02546	O=C(CCCCCCC(=O)Nc1ccccc1)NO	O=C(O)CCC(=O)Nc1ccccc1	DrugBank	0.6129032258064516	train
DB02659	Cholic Acid	DBMET00553	Cholic acid glucuronide		DB02659	CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C	CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(OC5OC(C(=O)O)C(O)C(O)C5O)CCC4(C)C3CC(O)C12C	Both	0.6571428571428571	train
DB02703	Fusidic acid	DBMET00715	3-keto fusidic acid		DB02703	CC(=O)OC1CC2(C)C(CC(O)C3C4(C)CCC(O)C(C)C4CCC32C)C1=C(CCC=C(C)C)C(=O)O	CC(=O)OC1CC2(C)C(CC(O)C3C4(C)CCC(O)C(C)C4CCC32C)C1=C(C(=O)O)C(=O)CC=C(C)C	DrugBank	0.75	train
DB02789	Pregnenolone	DBMET00500	17-Hydroxypregnenolone sulfate		DB02789	CC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C	CC(=O)C1(O)CCC2C3CC=C4CC(OS(=O)(=O)O)CCC4(C)C3CCC21C	DrugBank	0.421875	train
DB02789	Pregnenolone	DBMET00511	Pregnenolone sulfate		DB02789	CC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C	CC(=O)C1CCC2C3CC=C4CC(OS(=O)(=O)O)CCC4(C)C3CCC12C	Both	0.6851851851851852	train
DB02901	Stanolone	DBMET00592	11-Oxo-androsterone glucuronide		DB02901	CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O	CC12CC(=O)C3C(CCC4CC(OC5OC(C(=O)O)C(O)C(O)C5O)CCC43C)C1CCC2=O	DrugBank	0.2666666666666666	train
DB02901	Stanolone	DBMET00593	3-alpha-Androstanediol glucuronide		DB02901	CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O	CC12CCC3C(CCC4CC(OC5OC(C(=O)O)C(O)C(O)C5O)CCC43C)C1CCC2O	DrugBank	0.4333333333333333	train
DB02901	Stanolone	DBMET00601	11-beta-Hydroxyandrosterone-3-glucuronide		DB02901	CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O	CC12CC(O)C3C(CCC4CC(OC5OC(C(=O)O)C(O)C(O)C5O)CCC43C)C1CCC2=O	DrugBank	0.2666666666666666	train
DB03756	Doconexent	DBMET01479	19,20-epoxydocosapentaenoic acid	Cytochrome P450 2C9	DB03756	CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O	CCC1OC1CC=CCC=CCC=CCC=CCC=CCCC(=O)O	DrugBank	0.6060606060606061	train
DB03783	Phenacetin	DBMET01722	N-OH-phenacetin	Cytochrome P450 1A1, Cytochrome P450 1A2	DB03783	CCOc1ccc(NC(C)=O)cc1	CCOc1ccc(N(O)C(C)=O)cc1	Both	0.5294117647058824	train
DB03793	Benzoic acid	DBMET00584	Benzoyl glucuronide (Benzoic acid)		DB03793	O=C(O)c1ccccc1	O=C(OC1OC(C(=O)O)C(O)C(O)C1O)c1ccccc1	Both	0.3529411764705882	train
DB03852	Eucalyptol	DBMET01573	2alpha-hydroxy-1,8-cineole	Cytochrome P450 3A4	DB03852	CC12CCC(CC1)C(C)(C)O2	CC1(C)OC2(C)CCC1CC2O	Both	0.4482758620689655	train
DB03852	Eucalyptol	DBMET01574	3alpha-hydroxy-1,8-cineole	Cytochrome P450 3A4	DB03852	CC12CCC(CC1)C(C)(C)O2	CC12CCC(C(O)C1)C(C)(C)O2	Both	0.4482758620689655	train
DB04168	Bropirimine	DBMET01621	m-hydroxybropirimine	Cytochrome P450 1A2	DB04168	Nc1nc(=O)c(Br)c(-c2ccccc2)[nH]1	N=c1nc(O)c(Br)c(-c2cccc(O)c2)[nH]1	DrugBank	0.3191489361702128	train
DB04168	Bropirimine	DBMET01622	p-hydroxybropirimine	Cytochrome P450 1A2	DB04168	Nc1nc(=O)c(Br)c(-c2ccccc2)[nH]1	N=c1nc(O)c(Br)c(-c2ccc(O)cc2)[nH]1	DrugBank	0.3181818181818182	train
DB04665	Coumarin	DBMET01637	7-Hydroxycoumarin	Cytochrome P450 2A6, Cytochrome P450 2B6, Cytochrome P450 1A1, Cytochrome P450 1A2	DB04665	O=c1ccc2ccccc2o1	O=c1ccc2ccc(O)cc2o1	Both	0.5357142857142857	train
DB04665	Coumarin	DBMET01638	3-Hydroxycoumarin	Cytochrome P450 3A4	DB04665	O=c1ccc2ccccc2o1	O=c1oc2ccccc2cc1O	Both	0.4666666666666667	train
DB04665	Coumarin	DBMET01639	Coumarin 3,4-epoxide	Cytochrome P450 1A1, Cytochrome P450 1A2, Cytochrome P450 2E1	DB04665	O=c1ccc2ccccc2o1	O=C1Oc2ccccc2C2OC12	Both	0.2352941176470588	train
DB04725	Licofelone	DBMET01313	Licofelone metabolite M4	Cytochrome P450 2J2, Cytochrome P450 3A4, Cytochrome P450 2C8, Cytochrome P450 2C19, Cytochrome P450 2D6	DB04725	CC1(C)Cc2c(-c3ccccc3)c(-c3ccc(Cl)cc3)c(CC(=O)O)n2C1	CC1(C)Cc2c(-c3ccc(O)cc3)c(-c3ccc(Cl)cc3)c(CC(=O)O)n2C1	Both	0.851063829787234	train
DB04725	Licofelone	DBMET01315	Licofelone metabolite M2	Cytochrome P450 2J2, Cytochrome P450 2C9, Cytochrome P450 2C8	DB04725	CC1(C)Cc2c(-c3ccccc3)c(-c3ccc(Cl)cc3)c(CC(=O)O)n2C1	CC1(C)Cc2c(-c3ccccc3)c(-c3ccc(Cl)c(O)c3)c(CC(=O)O)n2C1	Both	0.7692307692307693	train
DB04817	Metamizole	DBMET03541	4-methyl-amino-antipyrine (MAA)		DB04817	Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C	CNc1c(C)n(C)n(-c2ccccc2)c1=O	DrugBank	0.4565217391304347	train
DB04839	Cyproterone acetate	DBMET00672	15beta-hydroxycyproterone acetate		DB04839	CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC21C	CC(=O)OC1(C(C)=O)CC(O)C2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC21C	DrugBank	0.7704918032786885	train
DB04840	Debrisoquine	DBMET01641	4-Hydroxydebrisoquine	Cytochrome P450 2D6	DB04840	N=C(N)N1CCc2ccccc2C1	N=C(N)N1Cc2ccccc2C(O)C1	Both	0.5135135135135135	train
DB04841	Flunarizine	DBMET01197	Flunarizine metabolite M1	Cytochrome P450 2C9, Cytochrome P450 2A6, Cytochrome P450 1A1, Cytochrome P450 1A2	DB04841	Fc1ccc(C(c2ccc(F)cc2)N2CCN(CC=Cc3ccccc3)CC2)cc1	Fc1ccc(C(c2ccc(F)cc2)N2CCNCC2)cc1	Both	0.4523809523809524	train
DB04841	Flunarizine	DBMET01198	Flunarizine metabolite M2	Cytochrome P450 2D6	DB04841	Fc1ccc(C(c2ccc(F)cc2)N2CCN(CC=Cc3ccccc3)CC2)cc1	Oc1ccc(C=CCN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1	Both	0.7674418604651163	train
DB04844	Tetrabenazine	DBMET00800	b-dihydrotetrabenazine		DB04844	COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2	COc1cc2c(cc1OC)C1CC(O)C(CC(C)C)CN1CC2	DrugBank	0.6226415094339622	train
DB04847	Roxadustat	DBMET03433	Hydroxy-roxadustat	Cytochrome P450 2C8, UDP-glucuronosyltransferase 1A9	DB04847	Cc1nc(C(=O)NCC(=O)O)c(O)c2ccc(Oc3ccccc3)cc12	Cc1nc(C(=O)NCC(=O)O)c(O)c2ccc(Oc3ccccc3O)cc12	DrugBank	0.82	train
DB04847	Roxadustat	DBMET03434	Roxadustat O-glucuronide	Cytochrome P450 2C8, UDP-glucuronosyltransferase 1A9	DB04847	Cc1nc(C(=O)NCC(=O)O)c(O)c2ccc(Oc3ccccc3)cc12	Cc1nc(C(=O)NCC(=O)OC2OC(C(=O)O)C(O)C(O)C2O)c(O)c2ccc(Oc3ccccc3)cc12	DrugBank	0.640625	train
DB04854	Febuxostat	DBMET03278	Febuxostat acyl-glucuronide	UDP-glucuronosyltransferase 1A1, UDP-glucuronosyltransferase 1A3, UDP-glucuronosyltransferase 1A9, UDP-glucuronosyltransferase 2B7	DB04854	Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O	Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)OC1OC(C(=O)O)C(O)C(O)C1O	DrugBank	0.6617647058823529	train
DB04854	Febuxostat	DBMET03279	67M-1	Cytochrome P450 1A2, Cytochrome P450 2C8, Cytochrome P450 2C9	DB04854	Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O	Cc1nc(-c2ccc(OCC(C)CO)c(C#N)c2)sc1C(=O)O	DrugBank	0.8333333333333334	train
DB04854	Febuxostat	DBMET03280	67M-2	Cytochrome P450 1A2, Cytochrome P450 2C8, Cytochrome P450 2C9	DB04854	Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O	Cc1nc(-c2ccc(OCC(C)(C)O)c(C#N)c2)sc1C(=O)O	DrugBank	0.7321428571428571	train
DB04855	Dronedarone	DBMET02836	C-dealkyl-dronedarone		DB04855	CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1	CCCCN(CCCC)CCCOc1ccc(C(=O)O)cc1	DrugBank	0.4516129032258064	train
DB04855	Dronedarone	DBMET02838	N-debutyl-dronedarone	Cytochrome P450 3A4, Cytochrome P450 3A5	DB04855	CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1	CCCCNCCCOc1ccc(C(=O)c2c(CCCC)oc3ccc(NS(C)(=O)=O)cc23)cc1	DrugBank	0.796875	train
DB04861	Nebivolol	DBMET02738	4-hydroxy Nebivolol	Cytochrome P450 2D6, Cytochrome P450 2C19	DB04861	OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1	OC1CC(C(O)CNCC(O)C2CCc3cc(F)ccc3O2)Oc2ccc(F)cc21	DrugBank	0.782608695652174	train
DB04871	Lorcaserin	DBMET00900	Lorcaserin sulfamate		DB04871	CC1CNCCc2ccc(Cl)cc21	CC1CN(S(=O)(=O)O)CCc2ccc(Cl)cc21	DrugBank	0.4772727272727273	train
DB04871	Lorcaserin	DBMET00927	N-carbamoyl glucuronide lorcaserin		DB04871	CC1CNCCc2ccc(Cl)cc21	CC1CN(C(=O)OC2OC(C(=O)O)C(C)C(C)C2C)CCc2ccc(Cl)cc21	DrugBank	0.3559322033898305	train
DB04876	Vildagliptin	DBMET03319	Vildagliptin M20.7 metabolite		DB04876	N#CC1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2	O=C(O)C1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2	DrugBank	0.6862745098039216	train
DB04876	Vildagliptin	DBMET03320	Vildagliptin M15.3 metabolite		DB04876	N#CC1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2	O=C(O)CNC12CC3CC(CC(O)(C3)C1)C2	DrugBank	0.5319148936170213	train
DB04876	Vildagliptin	DBMET03321	Vildagliptin M20.2 metabolite		DB04876	N#CC1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2	N#CC1CCCN1C(=O)CNC12CC3CC(C1)CC(OC1OC(C(=O)O)C(O)C(O)C1O)(C3)C2	DrugBank	0.5909090909090909	train
DB04876	Vildagliptin	DBMET03322	Vildagliptin M20.9 metabolite		DB04876	N#CC1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2	N#CC1C(O)C(O)CN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2	DrugBank	0.6181818181818182	train
DB04876	Vildagliptin	DBMET03323	Vildagliptin M21.6 metabolite		DB04876	N#CC1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2	O=C(O)CCCNC(=O)CNC12CC3CC(CC(O)(C3)C1)C2	DrugBank	0.4310344827586206	train
DB04896	Milnacipran	DBMET02295	N-Desethyl milnacipran	Cytochrome P450 3A4, Cytochrome P450 2C8, Cytochrome P450 2C19, Cytochrome P450 2D6, Cytochrome P450 2J2	DB04896	CCN(CC)C(=O)C1(c2ccccc2)CC1CN	CCNC(=O)C1(c2ccccc2)CC1CN	DrugBank	0.627906976744186	train
DB04896	Milnacipran	DBMET02300	Milnacipran carbamic acid		DB04896	CCN(CC)C(=O)C1(c2ccccc2)CC1CN	CCN(CC)C(=O)C1(c2ccccc2)CC1CNC(=O)O	DrugBank	0.6976744186046512	train
DB04946	Iloperidone	DBMET03772	P-88		DB04946	COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1	COc1cc(C(C)O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1	Both	0.7536231884057971	train
DB04946	Iloperidone	DBMET03773	P-95	Cytochrome P450 2D6	DB04946	COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1	COc1cc(C(=O)O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1	DrugBank	0.8888888888888888	train
DB04951	Pirfenidone	DBMET03538	5-Hydroxy pirfenidone	Cytochrome P450 1A2	DB04951	Cc1ccc(=O)n(-c2ccccc2)c1	O=c1ccc(CO)cn1-c1ccccc1	DrugBank	0.5454545454545454	train
DB05016	Ataluren	DBMET01532	ataluren-O-1β-acyl glucuronide	UDP-glucuronosyltransferase 1A9	DB05016	O=C(O)c1cccc(-c2noc(-c3ccccc3F)n2)c1	O=C(Oc1c(O)c(O)c(O)c(O)c1CO)c1cccc(-c2noc(-c3ccccc3F)n2)c1	DrugBank	0.6071428571428571	train
DB05087	Ganaxolone	DBMET03442	16-OH ganaxolone	Cytochrome P450 3A4	DB05087	CC(=O)C1CCC2C3CCC4CC(C)(O)CCC4(C)C3CCC12C	CC(=O)C1C(O)CC2C3CCC4CC(C)(O)CCC4(C)C3CCC21C	DrugBank	0.6595744680851063	train
DB05271	Rotigotine	DBMET00941	N-despropyl-rotigotine		DB05271	CCCN(CCc1cccs1)C1CCc2c(O)cccc2C1	Oc1cccc2c1CCC(NCCc1cccs1)C2	DrugBank	0.5636363636363636	train
DB05271	Rotigotine	DBMET00943	N-desthienylethyl-rotigotine		DB05271	CCCN(CCc1cccs1)C1CCc2c(O)cccc2C1	CCCNC1CCc2c(O)cccc2C1	DrugBank	0.4285714285714285	train
DB05294	Vandetanib	DBMET00935	N-desmethyl vandetanib		DB05294	COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1	COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCNCC1	DrugBank	0.7936507936507936	train
DB05521	Telaprevir	DBMET00993	Pyrazinoic acid		DB05521	CCCC(NC(=O)C1C2CCCC2CN1C(=O)C(NC(=O)C(NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1	O=C(O)c1cnccn1	DrugBank	0.2	train
DB06016	Cariprazine	DBMET03491	Desmethyl cariprazine	Cytochrome P450 3A4, Cytochrome P450 2D6	DB06016	CN(C)C(=O)NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1	CNC(=O)NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1	DrugBank	0.7678571428571429	train
DB06016	Cariprazine	DBMET03492	Didesmethyl cariprazine	Cytochrome P450 3A4, Cytochrome P450 2D6	DB06016	CN(C)C(=O)NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1	NC(=O)NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1	DrugBank	0.7636363636363637	train
DB06148	Mianserin	DBMET01732	(R)-mianserin, N-Desmethyl	Cytochrome P450 2D6, Cytochrome P450 1A2, Cytochrome P450 3A4, Cytochrome P450 2B6	DB06148	CN1CCN2c3ccccc3Cc3ccccc3C2C1	c1ccc2c(c1)Cc1ccccc1N1CCNCC21	Both	0.5609756097560976	train
DB06148	Mianserin	DBMET01733	(R)-mianserin, 8-hydroxy	Cytochrome P450 2D6, Cytochrome P450 3A4	DB06148	CN1CCN2c3ccccc3Cc3ccccc3C2C1	CN1CCN2c3cc(O)ccc3Cc3ccccc3C2C1	Both	0.7317073170731707	train
DB06148	Mianserin	DBMET01734	(R)-mianserin, N-oxide	Cytochrome P450 3A4	DB06148	CN1CCN2c3ccccc3Cc3ccccc3C2C1	C[N+]1([O-])CCN2c3ccccc3Cc3ccccc3C2C1	Both	0.5581395348837209	train
DB06148	Mianserin	DBMET01824	8-Hydroxymianserin	Cytochrome P450 2D6, Cytochrome P450 2B6, Cytochrome P450 3A4	DB06148	CN1CCN2c3ccccc3Cc3ccccc3C2C1	CN1CCN2c3ccc(O)cc3Cc3ccccc3C2C1	Both	0.7317073170731707	train
DB06201	Rufinamide	DBMET00814	CGP-47292		DB06201	NC(=O)c1cn(Cc2c(F)cccc2F)nn1	O=C(O)c1cn(Cc2c(F)cccc2F)nn1	DrugBank	0.7837837837837838	train
DB06204	Tapentadol	DBMET03692	Hydroxy tapentadol	Cytochrome P450 2D6	DB06204	CCC(c1cccc(O)c1)C(C)CN(C)C	CCC(c1cc(O)cc(O)c1)C(C)CN(C)C	DrugBank	0.7142857142857143	train
DB06204	Tapentadol	DBMET03695	Tapentadol sulfonate	Sulfotransferase	DB06204	CCC(c1cccc(O)c1)C(C)CN(C)C	CCC(c1cccc(S(=O)(=O)O)c1)C(C)CN(C)C	DrugBank	0.6428571428571429	train
DB06204	Tapentadol	DBMET03696	Tapentadol glucuronide	UDP-glucuronosyltransferase 1A9	DB06204	CCC(c1cccc(O)c1)C(C)CN(C)C	CCC(c1cccc(OC2OC(C(=O)O)C(O)C(O)C2O)c1)C(C)CN(C)C	DrugBank	0.4736842105263157	train
DB06204	Tapentadol	DBMET00934	N-Desmethyl tapentadol	Cytochrome P450 2C9, Cytochrome P450 2C19	DB06204	CCC(c1cccc(O)c1)C(C)CN(C)C	CCC(c1cccc(O)c1)C(C)CNC	DrugBank	0.6410256410256411	train
DB06207	Silodosin	DBMET03293	Silodosin glucuronide	UDP-glucuronosyltransferase 2B7	DB06207	CC(Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F	CC(Cc1cc2c(c(C(N)=O)c1)N(CCCOC1OC(C(=O)O)C(O)C(O)C1O)CC2)NCCOc1ccccc1OCC(F)(F)F	DrugBank	0.7325581395348837	train
DB06207	Silodosin	DBMET03294	KMD-3293	Aldo-keto reductase family 1 member A1, Aldehyde dehydrogenase, mitochondrial	DB06207	CC(Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F	CC(Cc1cc2c(c(C(N)=O)c1)N(CCC(=O)O)CC2)NCCOc1ccccc1OCC(F)(F)F	DrugBank	0.8356164383561644	train
DB06207	Silodosin	DBMET03295	KMD-3241	Aldo-keto reductase family 1 member A1, Aldehyde dehydrogenase, mitochondrial	DB06207	CC(Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F	CC(Cc1cc(C(N)=O)c2c(ccn2CCCO)c1)NCCOc1ccccc1OCC(F)(F)F	DrugBank	0.6883116883116883	train
DB06207	Silodosin	DBMET03298	KMD-3289		DB06207	CC(Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F	CC(Cc1cc2c(c(C(N)=O)c1)NCC2)NCCOc1ccccc1OCC(F)(F)F	DrugBank	0.6578947368421053	train
DB06207	Silodosin	DBMET03299	Silodosin N-dealkylated metabolite		DB06207	CC(Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F	NCCOc1ccccc1OCC(F)(F)F	DrugBank	0.3098591549295774	train
DB06207	Silodosin	DBMET03300	Silodosin sulfated metabolite		DB06207	CC(Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F	CC(Cc1cc2c(c(C(N)=O)c1)N(CCCOS(=O)(=O)O)CC2)NCCOc1ccccc1OCC(F)(F)F	DrugBank	0.8289473684210527	train
