parent_name	child_name	reactants	products	origin	source	set	possible_products
Remdesivir	Remdesivir Alanine Metabolite (Ala-Met; GS-704277)	C(C(C)NP(=O)(Oc1ccccc1)OCC1OC(C#N)(c2ccc3n2ncnc3N)C(O)C1O)(=O)OCC(CC)CC	C(C(C)NP(=O)(O)OCC1OC(C#N)(c2ccc3n2ncnc3N)C(O)C1O)(=O)O	DB14761	DrugBank	train	C(C(C)NP(=O)(O)OCC1OC(C#N)(c2ccc3n2ncnc3N)C(O)C1O)(=O)O
2-methylamino-2-phenylbutan-1-ol 	2-amino-2-phenylbutan-1-ol	C(C(CC)(NC)c1ccccc1)O	C(C(CC)(N)c1ccccc1)O	DB09089	DrugBank	train	C(C(CC)(N)c1ccccc1)O
2-dimethylamino-2-phenylbutan-1-ol	2-methylamino-2-phenylbutan-1-ol 	C(C)C(CO)(N(C)C)c1ccccc1	C(C)C(CO)(NC)c1ccccc1	DB09089	DrugBank	train	C(C)C(CO)(NC)c1ccccc1
Nortrimebutine	N-didesmethyltrimebutine	c1(OC)cc(C(OCC(CC)(NC)c2ccccc2)=O)cc(OC)c1OC	c1(OC)cc(C(OCC(CC)(N)c2ccccc2)=O)cc(OC)c1OC	DB09089	DrugBank	train	c1(OC)cc(C(OCC(CC)(N)c2ccccc2)=O)cc(OC)c1OC
Trimebutine	2-dimethylamino-2-phenylbutan-1-ol	C(CC)(COC(=O)c1cc(OC)c(OC)c(OC)c1)(c1ccccc1)N(C)C	C(CC)(CO)(c1ccccc1)N(C)C	DB09089	DrugBank	train	C(CC)(CO)(c1ccccc1)N(C)C
(2S)-1-(1,3-Benzodioxol-5-yl)-N-methyl-2-butanamine		N(C(CC)Cc1ccc2c(c1)OCO2)C	N(C(CC)Cc1ccc(O)c(O)c1)C	(2S)-1-(1,3-Benzodioxol-5-yl)-N-methyl-2-butanamine	MetXBioDB	train	N(C(CC)Cc1ccc(O)c(O)c1)C
benzodioxolyl-butanamine (BDB)	DHABB	C(C)C(N)Cc1ccc2c(c1)OCO2	C(C)C(N)Cc1ccc(O)c(O)c1	benzodioxolyl-butanamine (BDB)	MetXBioDB	train	C(C)C(N)Cc1ccc(O)c(O)c1
Idelalisib	GS-563117	n1(-c2ccccc2)c(C(CC)Nc2c3c(ncn2)ncn3)nc2cccc(F)c2c1=O	n1(-c2ccccc2)c(C(CC)NC2=NC=NC3C2=NC(=O)N3)nc2cccc(F)c2c1=O	DB09054	DrugBank	train	n1(-c2ccccc2)c(C(CC)NC2=NC=NC3C2=NC(=O)N3)nc2cccc(F)c2c1=O
Genz-311752	Genz-527862	C(CCCC(CC)O)C(=O)NC(CN1CCCC1)C(O)c1ccc2c(c1)OCCO2	C(CCCC(CC)=O)C(=O)NC(CN1CCCC1)C(O)c1ccc2c(c1)OCCO2	DB09039	DrugBank	train	C(CCCC(CC)=O)C(=O)NC(CN1CCCC1)C(O)c1ccc2c(c1)OCCO2
Levacetylmethadol	noracymethadol	c1(C(C(CC)OC(C)=O)(CC(C)N(C)C)c2ccccc2)ccccc1	c1(C(C(CC)OC(C)=O)(CC(C)NC)c2ccccc2)ccccc1	DB01227	Both	train	c1(C(C(CC)OC(C)=O)(CC(C)NC)c2ccccc2)ccccc1
Nor-levomethadyl acetate (nor-LAAM)	Dinor-levomethadyl acetate	c1cc(C(C(CC)OC(C)=O)(CC(C)NC)c2ccccc2)ccc1	c1cc(C(C(CC)OC(C)=O)(CC(C)N)c2ccccc2)ccc1	DB01227	Both	train	c1cc(C(C(CC)OC(C)=O)(CC(C)N)c2ccccc2)ccc1
Hydroxy tapentadol	4-Hydroxy tapentadol glucuronide	C(C(CC)c1cc(O)cc(O)c1)(C)CN(C)C	C(C(CC)c1cc(O)cc(OC2OC(C(=O)O)C(O)C(O)C2O)c1)(C)CN(C)C	DB06204	DrugBank	train	C(C(CC)c1cc(O)cc(OC2OC(C(=O)O)C(O)C(O)C2O)c1)(C)CN(C)C
Tapentadol	N-Desmethyl tapentadol	CC(C(CC)c1cccc(O)c1)CN(C)C	CC(C(CC)c1cccc(O)c1)CNC	DB06204	DrugBank	train	CC(C(CC)c1cccc(O)c1)CNC
Phenprocoumon	8-Hydroxy-R-phenprocoumon	c1ccc(C(CC)c2c(O)c3ccccc3oc2=O)cc1	c1ccc(C(CC)c2c(O)c3cccc(O)c3oc2=O)cc1	DB00946	DrugBank	train	c1ccc(C(CC)c2c(O)c3cccc(O)c3oc2=O)cc1
(-)-ethosuximide		O=C1C(CC)(C)CC(O)=N1	O=C1C(C(C)O)(C)CC(O)=N1	(-)-ethosuximide	MetXBioDB	train	O=C1C(C(C)O)(C)CC(O)=N1
Paramethadione	5-ethyl-5-methyl-2,4-oxazolidinedione	O1C(CC)(C)C(=O)N(C)C1=O	O1C(CC)(C)C(O)=NC1=O	DB00617	DrugBank	train	O1C(CC)(C)C(O)=NC1=O
p-Hydroxyphenobarbital	Phenobarbital O-glucuronide	N1C(=O)NC(=O)C(CC)(c2ccc(O)cc2)C1=O	N1C(=O)NC(=O)C(CC)(c2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc2)C1=O	DB01174	DrugBank	train	N1C(=O)NC(=O)C(CC)(c2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc2)C1=O
p-Hydroxyphenobarbital		OC1=NC(=O)N=C(O)C1(CC)c1ccc(O)cc1	OC1=NC(=O)N=C(O)C1(CC)c1ccc(OS(=O)(=O)O)cc1	Phenobarbital	MetXBioDB	train	OC1=NC(=O)N=C(O)C1(CC)c1ccc(OS(=O)(=O)O)cc1
Nirvanol (N-demethylmephenytoin		C1(O)=NC(O)=NC1(CC)c1ccc(O)cc1	C1(=O)C(CC)(c2ccc(O)cc2)N=C(O)N1C1OC(C(=O)O)C(O)C(O)C1O	Nirvanol (N-demethylmephenytoin	MetXBioDB	train	C1(=O)C(CC)(c2ccc(O)cc2)N=C(O)N1C1OC(C(=O)O)C(O)C(O)C1O
(s)-mephobarbital	phenobarbital	c1cc(C2(CC)C(=O)N(C)C(=O)N=C2O)ccc1	c1cc(C2(CC)C(O)=NC(=O)N=C2O)ccc1	(s)-mephobarbital	MetXBioDB	train	c1cc(C2(CC)C(O)=NC(=O)N=C2O)ccc1
Phenobarbital	p-Hydroxyphenobarbital	O=C1NC(=O)C(CC)(c2ccccc2)C(=O)N1	O=C1NC(=O)C(CC)(c2ccc(O)cc2)C(=O)N1	DB01174	DrugBank	train	O=C1NC(=O)C(CC)(c2ccc(O)cc2)C(=O)N1
Primidone	Phenylethylmalonamide (PEMA)	C(C)C1(c2ccccc2)C(=O)NCNC1=O	C(C)C(C(N)=O)(C(N)=O)c1ccccc1	DB00794	DrugBank	train	C(C)C(C(N)=O)(C(N)=O)c1ccccc1
Phenobarbital	p-Hydroxyphenobarbital	C1(CC)(c2ccccc2)C(O)=NC(=O)N=C1O	C1(CC)(c2ccc(O)cc2)C(O)=NC(=O)N=C1O	Phenobarbital	MetXBioDB	train	C1(CC)(c2ccc(O)cc2)C(O)=NC(=O)N=C1O
Mephenytoin	Nirvanol	O=C1C(CC)(c2ccccc2)NC(=O)N1C	O=C1C(CC)(c2ccccc2)NC(=O)N1	DB00532	DrugBank	train	O=C1C(CC)(c2ccccc2)NC(=O)N1
Glimepiride	Cyclohexyl hydroxymethyl glimepiride	C(N1CC(C)=C(CC)C1=O)(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCC(C)CC2)cc1	C(N1CC(C)=C(CC)C1=O)(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCC(CO)CC2)cc1	DB00222	Both	train	C(N1CC(C)=C(CC)C1=O)(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCC(CO)CC2)cc1
Cyclohexyl hydroxymethyl glimepiride	Cyclohexyl carboxyl glimepiride	C(NS(c1ccc(CCNC(N2CC(C)=C(CC)C2=O)=O)cc1)(=O)=O)(=O)NC1CCC(CO)CC1	C(NS(c1ccc(CCNC(N2CC(C)=C(CC)C2=O)=O)cc1)(=O)=O)(=O)NC1CCC(C(O)=O)CC1	DB00222	DrugBank	train	C(NS(c1ccc(CCNC(N2CC(C)=C(CC)C2=O)=O)cc1)(=O)=O)(=O)NC1CCC(C(O)=O)CC1
Pilocarpine	Pilocarpic acid	C1(Cc2cncn2C)C(CC)C(=O)OC1	C(C(CC)C(=O)O)(CO)Cc1cncn1C	DB01085	DrugBank	train	C(C(CC)C(=O)O)(CO)Cc1cncn1C
zinc4556587	12-hydroxyibogamine	c12c(nc3c1cc(OC)cc3)C1CC3CC(CC)C1N(C3)CC2	c12c(nc3c1cc(O)cc3)C1CC3CC(CC)C1N(C3)CC2	zinc4556587	MetXBioDB	train	c12c(nc3c1cc(O)cc3)C1CC3CC(CC)C1N(C3)CC2
9-O-demethylemetine	9-O-demethylemetine glucuronide	C1NC(CC2C(CC)CN3CCC4C(O)(C3C2)C=C(OC)C(OC)=C4)c2c(cc(OC)c(OC)c2)C1	C1NC(CC2C(CC)CN3CCC4C(O)(C3C2)C=C(OC)C(OC)=C4)c2c(cc(OC3OC(C(=O)O)C(O)C(O)C3O)c(OC)c2)C1	DB13293	DrugBank	train	C1NC(CC2C(CC)CN3CCC4C(O)(C3C2)C=C(OC)C(OC)=C4)c2c(cc(OC3OC(C(=O)O)C(O)C(O)C3O)c(OC)c2)C1
Cephaeline	Cephaeline 6'-O-glucuronide	O(c1cc2c(cc1OC)CCN1CC(CC)C(CC3NCCc4c3cc(OC)c(OC)c4)CC12)C	O(c1cc2c(cc1OC)CCN1CC(CC)C(CC3NCCc4c3cc(OC)c(OC3OC(C(=O)O)C(O)C(O)C3O)c4)CC12)C	DB13293	DrugBank	train	O(c1cc2c(cc1OC)CCN1CC(CC)C(CC3NCCc4c3cc(OC)c(OC3OC(C(=O)O)C(O)C(O)C3O)c4)CC12)C
Erythromycin	N-Desmethylerythromycin	CC1(OC)CC(OC2C(C)C(=O)OC(CC)C(C)(O)C(O)C(C)C(=O)C(C)CC(C)(O)C(OC3OC(C)CC(N(C)C)C3O)C2C)OC(C)C1O	CC1(OC)CC(OC2C(C)C(=O)OC(CC)C(C)(O)C(O)C(C)C(=O)C(C)CC(C)(O)C(OC3OC(C)CC(NC)C3O)C2C)OC(C)C1O	DB00199	DrugBank	train	CC1(OC)CC(OC2C(C)C(=O)OC(CC)C(C)(O)C(O)C(C)C(=O)C(C)CC(C)(O)C(OC3OC(C)CC(NC)C3O)C2C)OC(C)C1O
erythromycin	N-Desmethylerythromycin	O1C(CC)C(C)(O)C(O)C(C)CC(C)CC(C)(O)C(OC2OC(C)CC(N(C)C)C2O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C1	O1C(CC)C(C)(O)C(O)C(C)CC(C)CC(C)(O)C(OC2OC(C)CC(NC)C2O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C1	erythromycin	MetXBioDB	train	O1C(CC)C(C)(O)C(O)C(C)CC(C)CC(C)(O)C(OC2OC(C)CC(NC)C2O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C1
2-ene-Valproic acid	3-Hydroxyvalproic acid	C(C(CCC)=CCC)(=O)O	C(C(CCC)C(O)CC)(=O)O	DB00313	DrugBank	train	C(C(CCC)C(O)CC)(=O)O
Doconexent	19,20-epoxydocosapentaenoic acid	C(CC=CCC)=CCC=CCC=CCC=CCC=CCCC(=O)O	C(CC1C(CC)O1)=CCC=CCC=CCC=CCC=CCCC(=O)O	DB03756	DrugBank	train	C(CC1C(CC)O1)=CCC=CCC=CCC=CCC=CCCC(=O)O
eicosapentaenoic acid		C(=CCC=CCC=CCC)CC=CCC=CCCCC(=O)O	C(=CCC)CC=CCC=CCCCCC=CCCCC(=O)O	eicosapentaenoic acid	MetXBioDB	train	C(=CCC)CC=CCC=CCCCCC=CCCCC(=O)O
Icosapent ethyl	EPA	C(C=CCC=CCC=CCC=CCC)C=CCCCC(=O)OCC	C(C=CCC=CCC=CCC=CCC)C=CCCCC(=O)O	DB08887	DrugBank	train	C(C=CCC=CCC=CCC=CCC)C=CCCCC(=O)O
alpha-Linolenic acid	Eicosapentaenoic acid	C(C)C=CCC=CCC=CCCCCCCCC(=O)O	C(C=CCC=CCC)C=CCC=CCC=CCCCC(=O)O	DB13959	DrugBank	train	C(C=CCC=CCC)C=CCC=CCC=CCCCC(=O)O
4'-hydroxy-butyrfentanyl	4'-hydroxy-3'-methoxy-butyrfentanyl	Oc1ccc(CCN2CCC(N(C(CCC)=O)c3ccccc3)CC2)cc1	Oc1ccc(CCN2CCC(N(C(CCC)=O)c3ccccc3)CC2)cc1OC	DB09173	DrugBank	train	Oc1ccc(CCN2CCC(N(C(CCC)=O)c3ccccc3)CC2)cc1OC
Butyrfentanyl	4'-hydroxy-butyrfentanyl	O=C(CCC)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1	O=C(CCC)N(c1ccccc1)C1CCN(CCc2ccc(O)cc2)CC1	DB09173	DrugBank	train	O=C(CCC)N(c1ccccc1)C1CCN(CCc2ccc(O)cc2)CC1
Butyrfentanyl	ω-hydroxy-butyrfentanyl	c1cc(CCN2CCC(N(C(CCC)=O)c3ccccc3)CC2)ccc1	c1cc(CCN2CCC(N(C(CCCO)=O)c3ccccc3)CC2)ccc1	DB09173	DrugBank	train	c1cc(CCN2CCC(N(C(CCCO)=O)c3ccccc3)CC2)ccc1
16alpha-butyrloxyprednisolone	16-alpha-hydroxyprednisolone	C1=CC(=O)C=C2C1(C)C1C(CC2)C2C(C)(CC1O)C(O)(C(=O)CO)C(OC(CCC)=O)C2	C1=CC(=O)C=C2C1(C)C1C(CC2)C2C(C)(CC1O)C(O)(C(=O)CO)C(O)C2	DB01222	DrugBank	train	C1=CC(=O)C=C2C1(C)C1C(CC2)C2C(C)(CC1O)C(O)(C(=O)CO)C(O)C2
3-Hydroxyvalproic acid	3-Oxovalproic acid	C(C(CCC)C(CC)O)(=O)O	C(C(CCC)C(CC)=O)(=O)O	DB00313	DrugBank	train	C(C(CCC)C(CC)=O)(=O)O
Thiopental	Pentobarbital	C(C1(C(CCC)C)C(=O)NC(=S)NC1=O)C	C(C1(C(CCC)C)C(=O)NC(=O)NC1=O)C	DB00599	DrugBank	train	C(C1(C(CCC)C)C(=O)NC(=O)NC1=O)C
2-n-Propyl-4-oxopentanoic acid	2-Propylsuccinic acid	OC(C(CCC)CC(=O)C)=O	OC(C(CCC)CC(=O)O)=O	DB00313	DrugBank	train	OC(C(CCC)CC(=O)O)=O
4-Hydroxyvalproic acid	2-n-Propyl-4-oxopentanoic acid	O=C(C(CCC)CC(C)O)O	O=C(C(CCC)CC(C)=O)O	DB00313	DrugBank	train	O=C(C(CCC)CC(C)=O)O
Valproic acid	4-Hydroxyvalproic acid	C(CC(CCC)C(=O)O)C	C(CC(CCC)C(=O)O)(C)O	DB00313	Both	train	C(CC(CCC)C(=O)O)(C)O
Valproic acid	(3Z)-2-Propylpent-3-enoic acid (3Z-Ene-VPA)	OC(C(CCC)CCC)=O	OC(C(CCC)C=CC)=O	DB00313	DrugBank	train	OC(C(CCC)C=CC)=O
5-Hydroxyvalproic acid	2-Propylglutaric acid	OC(C(CCC)CCCO)=O	OC(C(CCC)CCC(O)=O)=O	DB00313	DrugBank	train	OC(C(CCC)CCC(O)=O)=O
Telaprevir	Pyrazinoic acid	C(=O)(c1cnccn1)NC(C(NC(C(N1C(C(NC(CCC)C(=O)C(=O)NC2CC2)=O)C2CCCC2C1)=O)C(C)(C)C)=O)C1CCCCC1	C(=O)(c1cnccn1)O	DB05521	DrugBank	train	C(=O)(c1cnccn1)O
Perindopril	Perindoprilat glucuronide	OC(C1N(C(C(NC(CCC)C(=O)OCC)C)=O)C2C(C1)CCCC2)=O	O(C(C1N(C(C(NC(CC)C(=O)O)C)=O)C2C(C1)CCCC2)=O)C1(C(=O)O)OC(C)C(O)C(O)C1O	DB00790	Both	train	O(C(C1N(C(C(NC(CC)C(=O)O)C)=O)C2C(C1)CCCC2)=O)C1(C(=O)O)OC(C)C(O)C(O)C1O
Genz-258179	Genz-682042	c12ccc(C(C(NC(CCCC(O)CCC)=O)CN3CCCC3)O)cc1OCCO2	c12ccc(C(C(NC(CCCC(O)=O)=O)CN3CCCC3)O)cc1OCCO2	DB09039	DrugBank	train	c12ccc(C(C(NC(CCCC(O)=O)=O)CN3CCCC3)O)cc1OCCO2
	16alpha-butyrloxyprednisolone	C1=CC2(C)C3C(O)CC4(C)C(CC5OC(CCC)(O)OC54C(=O)CO)C3CCC2=CC1=O	C1=CC2(C)C3C(O)CC4(C)C(CC(OC(CCC)=O)C4(O)C(=O)CO)C3CCC2=CC1=O	DB01222	DrugBank	train	C1=CC2(C)C3C(O)CC4(C)C(CC(OC(CCC)=O)C4(O)C(=O)CO)C3CCC2=CC1=O
Clindamycin	N-desmethylclindamycin	ClC(C(NC(C1N(C)CC(CCC)C1)=O)C1OC(SC)C(O)C(O)C1O)C	ClC(C(NC(C1NCC(CCC)C1)=O)C1OC(SC)C(O)C(O)C1O)C	DB01190	Both	train	ClC(C(NC(C1NCC(CCC)C1)=O)C1OC(SC)C(O)C(O)C1O)C
RPR-106541		CCCC1OC2C(SC)(O1)C1(C)C(C2)C2CC(F)C3=CC(=O)CCC3(C)C2(F)C(O)C1	CCCC1OC2C([SH](C)O)(O1)C1(C)C(C2)C2CC(F)C3=CC(=O)CCC3(C)C2(F)C(O)C1	RPR-106541	MetXBioDB	train	CCCC1OC2C([SH](C)O)(O1)C1(C)C(C2)C2CC(F)C3=CC(=O)CCC3(C)C2(F)C(O)C1
Valsartan	Valeryl-4-hydroxyvalsartan	c1cccc(-c2ccc(CN(C(CCCC)=O)C(C(=O)O)C(C)C)cc2)c1-c1nnnn1	c1cccc(-c2ccc(CN(C(CCC(C)O)=O)C(C(=O)O)C(C)C)cc2)c1-c1nnnn1	DB00177	Both	train	c1cccc(-c2ccc(CN(C(CCC(C)O)=O)C(C(=O)O)C(C)C)cc2)c1-c1nnnn1
Estradiol valerate	Estradiol	c1(O)ccc2c(c1)CCC1C2CCC2(C)C1CCC2OC(CCCC)=O	c1(O)ccc2c(c1)CCC1C2CCC2(C)C1CCC2O	DB13956	DrugBank	train	c1(O)ccc2c(c1)CCC1C2CCC2(C)C1CCC2O
Valrubicin	N-trifluoroacetyladriamycin	c1ccc(OC)c2c1C(=O)c1c(c(O)c3c(c1O)CC(O)(C(=O)COC(CCCC)=O)CC3OC1CC(NC(=O)C(F)(F)F)C(O)C(C)O1)C2=O	c1ccc(OC)c2c1C(=O)c1c(c(O)c3c(c1O)CC(O)(C(=O)CO)CC3OC1CC(NC(=O)C(F)(F)F)C(O)C(C)O1)C2=O	DB00385	DrugBank	train	c1ccc(OC)c2c1C(=O)c1c(c(O)c3c(c1O)CC(O)(C(=O)CO)CC3OC1CC(NC(=O)C(F)(F)F)C(O)C(C)O1)C2=O
Misoprostol	Misoprostol Acid (SC-30695)	OC1C(C=CCC(CCCC)(C)O)C(CCCCCCC(=O)OC)C(=O)C1	OC1C(C=CCC(CCCC)(C)O)C(CCCCCCC(=O)O)C(=O)C1	DB00929	DrugBank	train	OC1C(C=CCC(CCCC)(C)O)C(CCCCCCC(=O)O)C(=O)C1
Irbesartan derivative M7	Irbesartan derivative M1	c1ccc(-c2ccc(CN3C(CCCC)=NC4(C3=O)CCC(O)C4)cc2)c(-c2nnnn2)c1	c1ccc(-c2ccc(CN3C(CCC(C)O)=NC4(C3=O)CCC(O)C4)cc2)c(-c2nnnn2)c1	DB01029	Both	train	c1ccc(-c2ccc(CN3C(CCC(C)O)=NC4(C3=O)CCC(O)C4)cc2)c(-c2nnnn2)c1
Irbesartan	Irbesartan derivative M3	C1C2(N=C(CCCC)N(Cc3ccc(-c4ccccc4-c4nnnn4)cc3)C2=O)CCC1	C1C2(N=C(CCCC(=O)O)N(Cc3ccc(-c4ccccc4-c4nnnn4)cc3)C2=O)CCC1	DB01029	Both	train	C1C2(N=C(CCCC(=O)O)N(Cc3ccc(-c4ccccc4-c4nnnn4)cc3)C2=O)CCC1
15-keto-PGE1	15-keto-PGE0	O=C1CC(O)C(C=CC(CCCCC)=O)C1CCCCCCC(=O)O	O=C1CC(O)C(CCC(CCCCC)=O)C1CCCCCCC(=O)O	DB00770	DrugBank	train	O=C1CC(O)C(CCC(CCCCC)=O)C1CCCCCCC(=O)O
15-keto-PGE0	13,14-dihydro-PGE1	C1C(O)C(CCC(CCCCC)=O)C(CCCCCCC(=O)O)C1=O	C1C(O)C(CCC(CCCCC)O)C(CCCCCCC(=O)O)C1=O	DB00770	DrugBank	train	C1C(O)C(CCC(CCCCC)O)C(CCCCCCC(=O)O)C1=O
Alprostadil	15-keto-PGE1	OC(CCCCCCC1C(C=CC(CCCCC)O)C(O)CC1=O)=O	OC(CCCCCCC1C(C=CC(CCCCC)=O)C(O)CC1=O)=O	DB00770	DrugBank	train	OC(CCCCCCC1C(C=CC(CCCCC)=O)C(O)CC1=O)=O
Epoprostenol	6-Keto-PGF1-alpha	C(CC)CCC(O)C=CC1C(O)CC2C1CC(=CCCCC(=O)O)O2	C(CC)CCC(O)C=CC1C(O)CC(O)C1CC(=O)CCCCC(=O)O	DB01240	DrugBank	train	C(CC)CCC(O)C=CC1C(O)CC(O)C1CC(=O)CCCCC(=O)O
13-hydroxyoctadecadienoic acid		C(CCCCCCCC=CC=CC(CCCCC)O)(=O)O	C(CCCCCCCC=CC=CC(CCCCC)O)(=O)OC1OC(C(=O)O)C(O)C(O)C1O	13-hydroxyoctadecadienoic acid	MetXBioDB	train	C(CCCCCCCC=CC=CC(CCCCC)O)(=O)OC1OC(C(=O)O)C(O)C(O)C1O
rac-4-hydroxynonenal	S-(4-hydroxy-1-oxononan-3-yl)glutathione	C(CC)CCC(O)C=CC=O	C(CC)CCC(O)C(CC=O)SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O	rac-4-hydroxynonenal	MetXBioDB	train	C(CC)CCC(O)C(CC=O)SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O
6-gingerol		C(C(CCCCC)O)C(=O)CCc1ccc(OC)c(O)c1	C(C(CCCCC)OC1OC(C(=O)O)C(O)C(O)C1O)C(=O)CCc1ccc(OC)c(O)c1	6-gingerol	MetXBioDB	train	C(C(CCCCC)OC1OC(C(=O)O)C(O)C(O)C1O)C(=O)CCc1ccc(OC)c(O)c1
Treprostinil	Treprostinil metabolite HU5	C1C2CC(O)C(CCC(CCCCC)O)C2Cc2c1c(OCC(=O)O)ccc2	C1C2CC(O)C(CCC(CCCCC)O)C2Cc2c1c(OCC(=O)OC1OC(C(=O)O)C(O)C(O)C1O)ccc2	DB00374	DrugBank	train	C1C2CC(O)C(CCC(CCCCC)O)C2Cc2c1c(OCC(=O)OC1OC(C(=O)O)C(O)C(O)C1O)ccc2
(11S)-11-hydroperoxylinoleic acid		C(CC=CC(C=CCCCCC)OO)CCCCCC(=O)O	C(CC=CC(C=CCCCCC)OOSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)CCCCCC(=O)O	(11S)-11-hydroperoxylinoleic acid	MetXBioDB	train	C(CC=CC(C=CCCCCC)OOSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)CCCCCC(=O)O
Arachidonic Acid	10-HETE	C(CC=CCCCCC)=CCC=CCC=CCCCC(=O)O	C(CC=CCCCCC)=CC(C=CCC=CCCCC(=O)O)O	DB13854	Both	train	C(CC=CCCCCC)=CC(C=CCC=CCCCC(=O)O)O
Arachidonic Acid	18-HETE	C(CC=CCC=CCC=CCCCCC)=CCCCC(=O)O	C(CC=CCC=CCC=CCCC(CC)O)=CCCCC(=O)O	DB13854	Both	train	C(CC=CCC=CCC=CCCC(CC)O)=CCCCC(=O)O
Arachidonic Acid	11,12-EET	C(=CCC=CCC=CCCCCC)CC=CCCCC(=O)O	C(=CCC1C(CC=CCCCCC)O1)CC=CCCCC(=O)O	DB13854	Both	train	C(=CCC1C(CC=CCCCCC)O1)CC=CCCCC(=O)O
Arachidonic Acid	12-HETE	C(C=CCC=CCC=CCCCCC)C=CCCCC(=O)O	C(C=CC=CC(CC=CCCCCC)O)C=CCCCC(=O)O	DB13854	Both	train	C(C=CC=CC(CC=CCCCCC)O)C=CCCCC(=O)O
Gamolenic acid	Dihomo-gamma-linolenic acid	C(CCCC=CCC=CCC=CCCCCC)C(=O)O	C(CCCC=CCC=CCC=CCCCCC)CCC(=O)O	DB11358	DrugBank	train	C(CCCC=CCC=CCC=CCCCCC)CCC(=O)O
Dihomo-gamma-linolenic acid	Arachidonic Acid	C(CCC)CC=CCC=CCC=CCCCCCCC(=O)O	C(CCC)CC=CCC=CCC=CCC=CCCCC(=O)O	DB13854	DrugBank	train	C(CCC)CC=CCC=CCC=CCC=CCCCC(=O)O
Linoleic acid	Arachidonic Acid	C(CCCC)C=CCC=CCCCCCCCC(=O)O	C(CCCC)C=CCC=CCC=CCC=CCCCC(=O)O	DB13959	DrugBank	train	C(CCCC)C=CCC=CCC=CCC=CCCCC(=O)O
linoleyl alcohol	linoleyl O-glucuronide	C(CCCCC=CCC=CCCCCC)CCCO	C(CCCCC=CCC=CCCCCC)CCCOC1OC(C(=O)O)C(O)C(O)C1O	linoleyl alcohol	MetXBioDB	train	C(CCCCC=CCC=CCCCCC)CCCOC1OC(C(=O)O)C(O)C(O)C1O
Heptanoate	β-hydroxybutyrate	C(CCCCCC)(=O)O	C(CC(C)O)(=O)O	DB11677	DrugBank	train	C(CC(C)O)(=O)O
Testosterone enanthate	Testosterone	C12=CC(=O)CCC1(C)C1C(CC2)C2C(C)(CC1)C(OC(CCCCCC)=O)CC2	C12=CC(=O)CCC1(C)C1C(CC2)C2C(C)(CC1)C(O)CC2	DB13944	DrugBank	train	C12=CC(=O)CCC1(C)C1C(CC2)C2C(C)(CC1)C(O)CC2
Triheptanoin	Heptanoate	C(C)CCCCC(=O)OCC(COC(=O)CCCCCC)OC(=O)CCCCCC	C(C)CCCCC(=O)O	DB11677	DrugBank	train	C(C)CCCCC(=O)O
Eliglustat	Genz-311752	C1CCN(CC(NC(CCCCCCC)=O)C(O)c2ccc3c(c2)OCCO3)C1	C1CCN(CC(NC(CCCCC(CC)O)=O)C(O)c2ccc3c(c2)OCCO3)C1	DB09039	DrugBank	train	C1CCN(CC(NC(CCCCC(CC)O)=O)C(O)c2ccc3c(c2)OCCO3)C1
oleic acid		C(CCCCCCCC)=CCCCCCCCC(=O)O	C(CCCCCCC(C)O)=CCCCCCCCC(=O)O	oleic acid	MetXBioDB	train	C(CCCCCCC(C)O)=CCCCCCCCC(=O)O
Nandrolone decanoate	Nandrolone	C12(C)CCC3C(C1CCC2OC(CCCCCCCCC)=O)CCC1=CC(=O)CCC31	C12(C)CCC3C(C1CCC2O)CCC1=CC(=O)CCC31	DB08804	DrugBank	train	C12(C)CCC3C(C1CCC2O)CCC1=CC(=O)CCC31
Testosterone undecanoate	Dihydrotestosterone undecanoate	C(CCCCCCC)CCC(=O)OC1CCC2C1(C)CCC1C2CCC2=CC(=O)CCC12C	C(CCCCCCC)CCC(=O)OC1CCC2C1(C)CCC1C2CCC2C1(C)CCC(=O)C2	DB13946	DrugBank	train	C(CCCCCCC)CCC(=O)OC1CCC2C1(C)CCC1C2CCC2C1(C)CCC(=O)C2
Lauric acid	12-Hydroxydodecanoic Acid	C(CCCCC)CCCCCC(=O)O	C(CCCCCO)CCCCCC(=O)O	DB14185	Both	train	C(CCCCCO)CCCCCC(=O)O
