parent_id	parent_name	child_id	child_name	enzymes	origin	reactants	products	source	tanimoto	set	possible_products
DB14973	Abrocitinib	DBMET03429	Abrocitinib M2 metabolite	Cytochrome P450 2C19, Cytochrome P450 2C9, Cytochrome P450 3A4, Cytochrome P450 2B6	DB14973	CCCS(=O)(=O)NC1CC(N(C)c2ncnc3[nH]ccc23)C1	CC(O)CS(=O)(=O)NC1CC(N(C)c2ncnc3[nH]ccc23)C1	DrugBank	0.7592592592592593	train	CC(O)CS(=O)(=O)NC1CC(N(C)c2ncnc3[nH]ccc23)C1
DB08881	Vemurafenib	DBMET01854	vemurafenib intermediary metabolite		DB08881	CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F	Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4cccc(Cl)c4)cc23)c1F	DrugBank	0.5652173913043478	train	Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4cccc(Cl)c4)cc23)c1F
	Sulprofos		Sulprofos sulfoxide	CYP1A1; CYP1A2; CYP3A4; CYP2C9; CYP2C18; CYP2C19; CYP2D6	Sulprofos	CCCSP(=S)(OCC)Oc1ccc(SC)cc1	CCCSP(=S)(OCC)Oc1ccc([S+](C)[O-])cc1	MetXBioDB	0.6904761904761905	train	CCCSP(=S)(OCC)Oc1ccc([S+](C)[O-])cc1
DB00518	Albendazole	DBMET00790	albendazole sulfone		DB00518	CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1	CCCS(=O)(=O)c1ccc2nc(NC(=O)OC)[nH]c2c1	DrugBank	0.6037735849056604	train	CCCS(=O)(=O)c1ccc2nc(NC(=O)OC)[nH]c2c1
	2-propylquinoline			CYP2A6;CYP2C9;CYP2C19;CYP2E1;CYP3A4	2-propylquinoline	CCCc1ccc2ccccc2n1	CCC(O)c1ccc2ccccc2n1	MetXBioDB	0.4571428571428571	train	CCC(O)c1ccc2ccccc2n1
DB00862	Vardenafil	DBMET03640	N-desethylvardenafil	Cytochrome P450 3A4	DB00862	CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12	CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCNCC4)ccc3OCC)[nH]n12	DrugBank	0.8307692307692308	train	CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCNCC4)ccc3OCC)[nH]n12
DB00203	Sildenafil	DBMET01744	N-Desmethyl sildenafil	Cytochrome P450 3A4, Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 2D6	DB00203	CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12	CCCc1nn(C)c2c(=O)nc(-c3cc([SH](=O)=O)ccc3OCC)[nH]c12	DrugBank	0.4933333333333333	train	CCCc1nn(C)c2c(=O)nc(-c3cc([SH](=O)=O)ccc3OCC)[nH]c12
	(1-methyl-5-piperazin-1-yl-3-propyl-1H-pyrazolo[4,3-d]pyrimidin-7-yl)-(5-methyl-pyridin-2-yl)-amine			NAT	(1-methyl-5-piperazin-1-yl-3-propyl-1H-pyrazolo[4,3-d]pyrimidin-7-yl)-(5-methyl-pyridin-2-yl)-amine	CCCc1nn(C)c2c(Nc3ccc(C)cn3)nc(N3CCNCC3)nc12	CCCc1nn(C)c2c(Nc3ccc(C)cn3)nc(N3CCN(C(C)=O)CC3)nc12	MetXBioDB	0.7580645161290323	train	CCCc1nn(C)c2c(Nc3ccc(C)cn3)nc(N3CCN(C(C)=O)CC3)nc12
DB06685	Laquinimod	DBMET01687	5-chloro-N-ethyl-4,8-dihydroxy-1-methyl-2-oxo-N-phenyl-1,2-dihydroquinoline-3-carboxamide	Cytochrome P450 3A4	DB06685	CCN(C(=O)c1c(O)c2c(Cl)cccc2n(C)c1=O)c1ccccc1	CCN(C(=O)c1c(O)c2c(Cl)ccc(O)c2n(C)c1=O)c1ccccc1	Both	0.7169811320754716	train	CCN(C(=O)c1c(O)c2c(Cl)ccc(O)c2n(C)c1=O)c1ccccc1
	n,n-diethylformamide			CYP2E1;CYP3A4	n,n-diethylformamide	CCN(C=O)CC	CCN(C=O)C(C)O	MetXBioDB	0.391304347826087	train	CCN(C=O)C(C)O
	Entacapone			UGT1A9	Entacapone	CCN(CC)C(=O)C(C#N)=Cc1cc(O)c(O)c([N+](=O)[O-])c1	CCN(CC)C(=O)C(C#N)=Cc1cc(OC2OC(C(=O)O)C(O)C(O)C2O)c(O)c([N+](=O)[O-])c1	MetXBioDB	0.609375	train	CCN(CC)C(=O)C(C#N)=Cc1cc(OC2OC(C(=O)O)C(O)C(O)C2O)c(O)c([N+](=O)[O-])c1
DB04896	Milnacipran	DBMET02295	N-Desethyl milnacipran	Cytochrome P450 3A4, Cytochrome P450 2C8, Cytochrome P450 2C19, Cytochrome P450 2D6, Cytochrome P450 2J2	DB04896	CCN(CC)C(=O)C1(c2ccccc2)CC1CN	CCNC(=O)C1(c2ccccc2)CC1CN	DrugBank	0.627906976744186	train	CCNC(=O)C1(c2ccccc2)CC1CN
DBMET02300	Milnacipran carbamic acid	DBMET02301	Milnacipran carbamoyl O-glucuronide		DB04896	CCN(CC)C(=O)C1(c2ccccc2)CC1CNC(=O)O	CCN(CC)C(=O)C1(c2ccccc2)CC1CNC(=O)OC1OC(C(=O)O)C(O)C(O)C1O	DrugBank	0.603448275862069	train	CCN(CC)C(=O)C1(c2ccccc2)CC1CNC(=O)OC1OC(C(=O)O)C(O)C(O)C1O
DB00711	Diethylcarbamazine	DBMET00836	diethylcarbamazine N-oxide		DB00711	CCN(CC)C(=O)N1CCN(C)CC1	CCN(CC)C(=O)N1CC[N+](C)([O-])CC1	DrugBank	0.6129032258064516	train	CCN(CC)C(=O)N1CC[N+](C)([O-])CC1
	s-methyl diethylthiocarbamate		MeDTC sulfoxide	CYP3A4; CYP2A6; CYP2C9; CYP1A2; CYP2B6; CYP2E1; CYP2D6	s-methyl diethylthiocarbamate	CCN(CC)C(=O)SC	CCN(CC)C(=O)[S+](C)[O-]	MetXBioDB	0.4	train	CCN(CC)C(=O)[S+](C)[O-]
DB11282	Diethyltoluamide	DBMET01776	N,N-diethyl-m-hydroxymethylbenzamide	Cytochrome P450 1A2, Cytochrome P450 2B6, Cytochrome P450 2D6, Cytochrome P450 2E1	DB11282	CCN(CC)C(=O)c1cccc(C)c1	CCN(CC)C(=O)c1cccc(CO)c1	Both	0.696969696969697	train	CCN(CC)C(=O)c1cccc(CO)c1
	Methyl N,N-diethyldithiocarbamate		MeDDC sulfine 	CYP1A2; CYP2A6; CYP2B6; CYP2E1; CYP3A4; CYP3A5	Methyl N,N-diethyldithiocarbamate	CCN(CC)C(=S)SC	CCN(CC)C(SC)=S=O	MetXBioDB	0.44	train	CCN(CC)C(SC)=S=O
	ac1mip3e		N-deethylated  ac1mip3e	CYP3A4	ac1mip3e	CCN(CC)CC#CC(C)(C)OC(=O)C(O)(c1ccccc1)C1CCCCC1	CCNCC#CC(C)(C)OC(=O)C(O)(c1ccccc1)C1CCCCC1	MetXBioDB	0.7222222222222222	train	CCNCC#CC(C)(C)OC(=O)C(O)(c1ccccc1)C1CCCCC1.CCN(CC)CC#CC(C)(C)OC(=O)C(O)(c1ccccc1)C1CCC(O)CC1
	(s)-oxybutynin		4-(diethylamino)but-2-yn-1-ol	CYP3A4	(s)-oxybutynin	CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1	CCN(CC)CC#CCO	MetXBioDB	0.3125	train	CCN(CC)CC#CCO.O=C(O)C(O)(c1ccccc1)C1CCCCC1.CCNCC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1
DBMET00256	3-hydroxylidocaine	DBMET01090	3-Hydroxymonoethylglycinexylidide		DB00281	CCN(CC)CC(=O)Nc1c(C)ccc(O)c1C	CCNCC(=O)Nc1c(C)ccc(O)c1C	Both	0.6410256410256411	train	CCNCC(=O)Nc1c(C)ccc(O)c1C
DB00281	Lidocaine	DBMET00256	3-hydroxylidocaine	Cytochrome P450 1A2, Cytochrome P450 3A4, Cytochrome P450 3A7	DB00281	CCN(CC)CC(=O)Nc1c(C)cccc1C	CCN(CC)CC(=O)Nc1c(C)ccc(O)c1C	Both	0.6756756756756757	train	CCN(CC)CC(=O)Nc1c(C)ccc(O)c1C
DB09288	Propacetamol	DBMET01974	N, N-diethylglycine	Cholinesterase	DB09288	CCN(CC)CC(=O)Oc1ccc(NC(C)=O)cc1	CCN(CC)CC(=O)O	DrugBank	0.3333333333333333	train	CCN(CC)CC(=O)O
	qun			CYP3A4	qun	CCN(CC)CCCC(C)N=c1c2ccc(Cl)cc2[nH]c2ccc(OC)cc12	CCNCCCC(C)N=c1c2ccc(Cl)cc2[nH]c2ccc(OC)cc12	MetXBioDB	0.7333333333333333	train	CCNCCCC(C)N=c1c2ccc(Cl)cc2[nH]c2ccc(OC)cc12
DB00608	Chloroquine	DBMET01559	(R)-chloroquine, N-desethyl	Cytochrome P450 2C8, Cytochrome P450 2D6, Cytochrome P450 3A4, Cytochrome P450 3A5	DB00608	CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12	CCNCCCC(C)Nc1ccnc2cc(Cl)ccc12	Both	0.7058823529411765	train	CCNCCCC(C)Nc1ccnc2cc(Cl)ccc12
DB01429	Aprindine	DBMET01809	N-[3-(N,NDiethylamino)propyl]-N-phenyl-2-aminoindan-5-ol		DB01429	CCN(CC)CCCN(c1ccccc1)C1Cc2ccccc2C1	CCN(CC)CCCN(c1ccccc1)C1Cc2ccc(O)cc2C1	Both	0.7560975609756098	train	CCN(CC)CCCN(c1ccccc1)C1Cc2ccc(O)cc2C1
DB00690	Flurazepam	DBMET00933	Norflurazepam		DB00690	CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21	O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1	DrugBank	0.4745762711864407	train	O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1
	metoclopramide		monodeethylmetoclopramide	CYP1A2;CYP2C8;CYP2C19;CYP2D6;CYP3A4	metoclopramide	CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC	CCNCCNC(=O)c1cc(Cl)c(N)cc1OC	MetXBioDB	0.7021276595744681	train	CCNCCNC(=O)c1cc(Cl)c(N)cc1OC.CCNCCNC(=O)c1cc(Cl)c(NC(=O)C(F)(F)C(F)(F)C(F)(F)F)cc1OC
	Procainamide			NAT	Procainamide	CCN(CC)CCNC(=O)c1ccc(N)cc1	CCN(CC)CCNC(=O)c1ccc(NC(C)=O)cc1	MetXBioDB	0.6842105263157895	train	CCN(CC)CCNC(=O)c1ccc(NC(C)=O)cc1
DB01161	Chloroprocaine	DBMET01430	diethylaminoethanol		DB01161	CCN(CC)CCOC(=O)c1ccc(N)cc1Cl	CCN(CC)CCO	DrugBank	0.25	train	CCN(CC)CCO
	n,n-diethyl-n'-(1-ethyl-6-methylergolin-8alpha-yl)sulfamide			CYP3A4	n,n-diethyl-n'-(1-ethyl-6-methylergolin-8alpha-yl)sulfamide	CCN(CC)S(=O)(=O)NC1CC2c3cccc4c3c(cn4CC)CC2N(C)C1	CCNS(=O)(=O)NC1CC2c3cccc4c3c(cn4CC)CC2N(C)C1	MetXBioDB	0.7540983606557377	train	CCNS(=O)(=O)NC1CC2c3cccc4c3c(cn4CC)CC2N(C)C1
DB01611	Hydroxychloroquine	DBMET02739	Desethylchloroquine	Cytochrome P450 3A4	DB01611	CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12	CCNCCCC(C)Nc1ccnc2cc(Cl)ccc12	DrugBank	0.6428571428571429	train	CCNCCCC(C)Nc1ccnc2cc(Cl)ccc12
DB12887	Tazemetostat	DBMET02978	Tazemetostat Desethyl Metabolite (EPZ-6930)	Cytochrome P450 3A4	DB12887	CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1	Cc1cc(C)c(CNC(=O)c2cc(-c3ccc(CN4CCOCC4)cc3)cc(NC3CCOCC3)c2C)c(=O)[nH]1	DrugBank	0.7215189873417721	train	Cc1cc(C)c(CNC(=O)c2cc(-c3ccc(CN4CCOCC4)cc3)cc(NC3CCOCC3)c2C)c(=O)[nH]1
DBMET03195	Remoxipride Metabolite NCM 001	DBMET03196	Remoxipride Metabolite NCM 009		DB00409	CCN1C(=O)CCC1(O)CNC(=O)c1c(OC)ccc(Br)c1OC	COc1ccc(Br)c(OC)c1C(=O)NCC1(O)CCC(=O)N1	DrugBank	0.6101694915254238	train	COc1ccc(Br)c(OC)c1C(=O)NCC1(O)CCC(=O)N1
DBMET03193	Remoxipride Metabolite FLA 850	DBMET03195	Remoxipride Metabolite NCM 001		DB00409	CCN1C(=O)CCC1CNC(=O)c1c(OC)ccc(Br)c1OC	CCN1C(=O)CCC1(O)CNC(=O)c1c(OC)ccc(Br)c1OC	DrugBank	0.5645161290322581	train	CCN1C(=O)CCC1(O)CNC(=O)c1c(OC)ccc(Br)c1OC
DB00754	Ethotoin	DBMET00979	p-Hydroxyl-ethotoin		DB00754	CCN1C(=O)NC(c2ccccc2)C1=O	CCN1C(=O)NC(c2ccc(O)cc2)C1=O	DrugBank	0.7058823529411765	train	CCN1C(=O)NC(c2ccc(O)cc2)C1=O
DB00409	Remoxipride	DBMET03192	Remoxipride Metabolite FLA 838		DB00409	CCN1CCCC1CNC(=O)c1c(OC)ccc(Br)c1OC	COc1ccc(Br)c(OC)c1C(=O)NCC1CCCN1	DrugBank	0.6071428571428571	train	COc1ccc(Br)c(OC)c1C(=O)NCC1CCCN1
	Simazine		N-Desethylsimazine	CYP1A1; CYP1A2; CYP2A6; CYP2C19; CYP2D6	Simazine	CCN=c1nc(Cl)[nH]c(=NCC)[nH]1	CCN=c1[nH]c(Cl)nc(=N)[nH]1	MetXBioDB	0.6666666666666666	train	CCN=c1[nH]c(Cl)nc(=N)[nH]1
	terbuthylazine			CYP1A2	terbuthylazine	CCN=c1nc(Cl)nc(NC(C)(C)C)[nH]1	CCN=c1nc(Cl)nc(NC(C)(C)CO)[nH]1	MetXBioDB	0.7368421052631579	train	CCN=c1nc(Cl)nc(NC(C)(C)CO)[nH]1
	Terbutryn			CYP1A2;CYP2B6;CYP3A4	Terbutryn	CCN=c1nc(NC(C)(C)C)[nH]c(SC)n1	CCN=c1nc(NC(C)(C)C)[nH]c([S+](C)[O-])n1	MetXBioDB	0.5813953488372093	train	CCN=c1nc(NC(C)(C)C)[nH]c([S+](C)[O-])n1
	Ametryn			CYP1A1; CYP1A2; CYP2C8; CYP2C9; CYP2C19; CYP3A4	Ametryn	CCN=c1nc(SC)[nH]c(=NC(C)C)[nH]1	CCN=c1[nH]c(SC)nc(=N)[nH]1	MetXBioDB	0.5128205128205128	train	CCN=c1[nH]c(SC)nc(=N)[nH]1
DB00905	Bimatoprost	DBMET02588	17-Phenyl-Trinor-PGF2alpha		DB00905	CCNC(=O)CCCC=CCC1C(O)CC(O)C1C=CC(O)CCc1ccccc1	O=C(O)CCCC=CCC1C(O)CC(O)C1C=CC(O)CCc1ccccc1	DrugBank	0.8070175438596491	train	O=C(O)CCCC=CCC1C(O)CC(O)C1C=CC(O)CCc1ccccc1
	(S)-Methylenedioxyethylamphetamine		N-methyl-3,4-methylenedioxyamphetamine	CYP1A2;CYP2B6;CYP2C8;CYP2C9;CYP2D6;CYP2E1;CYP3A4	(S)-Methylenedioxyethylamphetamine	CCNC(C)Cc1ccc2c(c1)OCO2	CCNC(C)Cc1ccc(O)c(O)c1	MetXBioDB	0.5384615384615384	train	CCNC(C)Cc1ccc(O)c(O)c1
DB00574	Fenfluramine	DBMET00316	norfenfluramine	Cytochrome P450 2D6, Cytochrome P450 1A2	DB00574	CCNC(C)Cc1cccc(C(F)(F)F)c1	CC(N)Cc1cccc(C(F)(F)F)c1	Both	0.6388888888888888	train	CC(N)Cc1cccc(C(F)(F)F)c1
DB00869	Dorzolamide	DBMET03010	N-desethyldorzolamide	Cytochrome P450 3A2, Cytochrome P450 2B1, Cytochrome P450 2E1	DB00869	CCNC1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21	CC1CC(N)c2cc(S(N)(=O)=O)sc2S1(=O)=O	DrugBank	0.6666666666666666	train	CC1CC(N)c2cc(S(N)(=O)=O)sc2S1(=O)=O
DBMET00257	monoethylglycinexylidide	DBMET01090	3-Hydroxymonoethylglycinexylidide		DB00281	CCNCC(=O)Nc1c(C)cccc1C	CCNCC(=O)Nc1c(C)ccc(O)c1C	Both	0.6571428571428571	train	CCNCC(=O)Nc1c(C)ccc(O)c1C
DBMET01559	(R)-chloroquine, N-desethyl	DBMET03063	N-bidesethylchloroquine		DB00608	CCNCCCC(C)Nc1ccnc2cc(Cl)ccc12	CC(CCCN)Nc1ccnc2cc(Cl)ccc12	Both	0.7446808510638298	train	CC(CCCN)Nc1ccnc2cc(Cl)ccc12
	4-(ethylaminomethyl)-7-methoxycoumarin		MAMC	CYP1A2	4-(ethylaminomethyl)-7-methoxycoumarin	CCNCc1cc(=O)oc2cc(OC)ccc12	COc1ccc2c(CN)cc(=O)oc2c1	MetXBioDB	0.6666666666666666	train	COc1ccc2c(CN)cc(=O)oc2c1
	v11294			CYP2C9;CYP3A4;	v11294	CCNc1ncn(Cc2ccc(OC)c(OC3CCCC3)c2)c2nc(C(C)C)nc1-2	CCNc1ncn(Cc2ccc(OC)c(OC3CCC(O)C3)c2)c2nc(C(C)C)nc1-2	MetXBioDB	0.8333333333333334	train	CCNc1ncn(Cc2ccc(OC)c(OC3CCC(O)C3)c2)c2nc(C(C)C)nc1-2
DB09292	Sacubitril	DBMET01401	Sacubitrilat (LBQ657)		DB09292	CCOC(=O)C(C)CC(Cc1ccc(-c2ccccc2)cc1)NC(=O)CCC(=O)O	CC(CC(Cc1ccc(-c2ccccc2)cc1)NC(=O)CCC(=O)O)C(=O)O	DrugBank	0.7659574468085106	train	CC(CC(Cc1ccc(-c2ccccc2)cc1)NC(=O)CCC(=O)O)C(=O)O
DBMET02775	Quinapril Metabolite PD109488	DBMET02776	Quinapril Metabolite PD113413		DB00881	CCOC(=O)C(CCc1ccccc1)N1C(=O)C2Cc3ccccc3CN2C(=O)C1C	CC1C(=O)N2Cc3ccccc3CC2C(=O)N1C(CCc1ccccc1)C(=O)O	DrugBank	0.8076923076923077	train	CC1C(=O)N2Cc3ccccc3CC2C(=O)N1C(CCc1ccccc1)C(=O)O
DB01348	Spirapril	DBMET01142	Spiraprilat		DB01348	CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1CC2(CC1C(=O)O)SCCS2	CC(NC(CCc1ccccc1)C(=O)O)C(=O)N1CC2(CC1C(=O)O)SCCS2	DrugBank	0.8305084745762712	train	CC(NC(CCc1ccccc1)C(=O)O)C(=O)N1CC2(CC1C(=O)O)SCCS2
DB00881	Quinapril	DBMET02775	Quinapril Metabolite PD109488		DB00881	CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2ccccc2CC1C(=O)O	CCOC(=O)C(CCc1ccccc1)N1C(=O)C2Cc3ccccc3CN2C(=O)C1C	DrugBank	0.4852941176470588	train	CCOC(=O)C(CCc1ccccc1)N1C(=O)C2Cc3ccccc3CN2C(=O)C1C
DB00542	Benazepril	DB14125	Benazeprilat		DB00542	CCOC(=O)C(CCc1ccccc1)NC1CCc2ccccc2N(CC(=O)O)C1=O	O=C(O)CN1C(=O)C(NC(CCc2ccccc2)C(=O)O)CCc2ccccc21	DrugBank	0.8	train	O=C(O)CN1C(=O)C(NC(CCc2ccccc2)C(=O)O)CCc2ccccc21
DB16627	Melphalan flufenamide	DBMET03272	Desethyl Melphalan Flufenamide		DB16627	CCOC(=O)C(Cc1ccc(F)cc1)NC(=O)C(N)Cc1ccc(N(CCCl)CCCl)cc1	NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)NC(Cc1ccc(F)cc1)C(=O)O	DrugBank	0.7735849056603774	train	NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)NC(Cc1ccc(F)cc1)C(=O)O
	meperidine		normeperidine	CYP1A2;CYP2B6;CYP2C8;CYP2C19;CYP2D6;CYP3A4	meperidine	CCOC(=O)C1(c2ccccc2)CCN(C)CC1	CCOC(=O)C1(c2ccccc2)CCNCC1	MetXBioDB	0.675	train	CCOC(=O)C1(c2ccccc2)CCNCC1
DB01023	Felodipine	DBMET00368	dehydrofelodipine	Cytochrome P450 3A4	DB01023	CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl	CCOC(=O)c1c(C)nc(C)c(C(=O)OC)c1-c1cccc(Cl)c1Cl	Both	0.4727272727272727	train	CCOC(=O)c1c(C)nc(C)c(C(=O)OC)c1-c1cccc(Cl)c1Cl
	3,5-pyridinedicarboxylic acid, 1,4-dihydro-2,6-dimethyl-4-(3-nitrophenyl)-, ethyl methyl ester, (4r)-			CYP3A4 	3,5-pyridinedicarboxylic acid, 1,4-dihydro-2,6-dimethyl-4-(3-nitrophenyl)-, ethyl methyl ester, (4r)-	CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1	CCOC(=O)c1c(C)nc(C)c(C(=O)OC)c1-c1cccc([N+](=O)[O-])c1	MetXBioDB	0.5263157894736842	train	CCOC(=O)c1c(C)nc(C)c(C(=O)OC)c1-c1cccc([N+](=O)[O-])c1
	OXODIPINE		OXODIPINE(m1)	CYP3A	OXODIPINE	CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc2c1OCO2	CCOC(=O)c1c(C)nc(C)c(C(=O)OC)c1-c1cccc2c1OCO2	MetXBioDB	0.5166666666666667	train	CCOC(=O)c1c(C)nc(C)c(C(=O)OC)c1-c1cccc2c1OCO2
DB09237	Levamlodipine	DBMET02937	Levamlodipine M9 metabolite	Cytochrome P450 3A4	DB09237	CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl	CCOC(=O)c1c(COCCN)nc(C)c(C(=O)OC)c1-c1ccccc1Cl	DrugBank	0.463768115942029	train	CCOC(=O)c1c(COCCN)nc(C)c(C(=O)OC)c1-c1ccccc1Cl
DB00198	Oseltamivir	DBMET02218	Oseltamivir carboxylate	Liver carboxylesterase 1	DB00198	CCOC(=O)C1=CC(OC(CC)CC)C(NC(C)=O)C(N)C1	CCC(CC)OC1C=C(C(=O)O)CC(N)C1NC(C)=O	DrugBank	0.782608695652174	train	CCC(CC)OC1C=C(C(=O)O)CC(N)C1NC(C)=O
DB00772	Malathion	DBMET00901	Malaoxon		DB00772	CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC	CCOC(=O)CC(SP(=O)(OC)OC)C(=O)OCC	Both	0.6764705882352942	train	CCOC(=O)CC(SP(=O)(OC)OC)C(=O)OCC
DB19325	Sofpironium	DBMET03780	BBI-4010	Serum paraoxonase/arylesterase 1	DB19325	CCOC(=O)C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1	C[N+]1(CC(=O)[O-])CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1	DrugBank	0.7678571428571429	train	C[N+]1(CC(=O)[O-])CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1
DB00455	Loratadine	DBMET00377	Descarboethoxyloratadine	Cytochrome P450 3A4, Cytochrome P450 2D6, Cytochrome P450 2C19, Cytochrome P450 1A1	DB00455	CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1	Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1	Both	0.5892857142857143	train	Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1
DB09030	Vorapaxar	DBMET01375	monohydroxy-vorapaxar (M20)	Cytochrome P450 3A4, Cytochrome P450 2J2	DB09030	CCOC(=O)NC1CCC2C(C1)CC1C(=O)OC(C)C1C2C=Cc1ccc(-c2cccc(F)c2)cn1	CC1OC(=O)C2CC3CC(NC(=O)OCCO)CCC3C(C=Cc3ccc(-c4cccc(F)c4)cn3)C12	DrugBank	0.8701298701298701	train	CC1OC(=O)C2CC3CC(NC(=O)OCCO)CCC3C(C=Cc3ccc(-c4cccc(F)c4)cn3)C12
	retigabine		retigabine N2-glucuronide	UGT1A1; UGT1A9	retigabine	CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N	CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1NC1OC(C(=O)O)C(O)C(O)C1O	MetXBioDB	0.5873015873015873	train	CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1NC1OC(C(=O)O)C(O)C(O)C1O
DBMET02133	Δ1-cortienic acid etabonate (PJ-91)	DBMET02134	Δ1-cortienic acid (PJ-90)	Serum paraoxonase/arylesterase 1	DB14596	CCOC(=O)OC1(C(=O)O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C	CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)O	DrugBank	0.6557377049180327	train	CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)O
DB14596	Loteprednol etabonate	DBMET02133	Δ1-cortienic acid etabonate (PJ-91)	Serum paraoxonase/arylesterase 1	DB14596	CCOC(=O)OC1(C(=O)OCCl)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C	CCOC(=O)OC1(C(=O)O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C	DrugBank	0.8387096774193549	train	CCOC(=O)OC1(C(=O)O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C
DB09282	Molsidomine	DB13400	Linsidomine	cGMP-specific 3',5'-cyclic phosphodiesterase	DB09282	CCOC(=O)[N-]c1c[n+](N2CCOCC2)no1	[NH-]c1c[n+](N2CCOCC2)no1	DrugBank	0.4565217391304347	train	[NH-]c1c[n+](N2CCOCC2)no1
	OXODIPINE(m1)		OXODIPINE(m2)	CYP3A	OXODIPINE	CCOC(=O)c1c(C)nc(C)c(C(=O)OC)c1-c1cccc2c1OCO2	CCOC(=O)c1c(C)nc(C)c(C(=O)O)c1-c1cccc2c1OCO2	MetXBioDB	0.84	train	CCOC(=O)c1c(C)nc(C)c(C(=O)O)c1-c1cccc2c1OCO2
DBMET03039	Arbidol M1 metabolite	DBMET03052	Arbidol M13-2 metabolite	UDP-glucuronosyltransferase 1A9, UDP-glucuronosyltransferase 2B7	DB13609	CCOC(=O)c1c(CO)n(C)c2cc(Br)c(O)c(CN(C)C)c12	CCOC(=O)c1c(COC2OC(C(=O)O)C(O)C(O)C2O)n(C)c2cc(Br)c(O)c(CN(C)C)c12	DrugBank	0.6417910447761194	train	CCOC(=O)c1c(COC2OC(C(=O)O)C(O)C(O)C2O)n(C)c2cc(Br)c(O)c(CN(C)C)c12
DBMET02937	Levamlodipine M9 metabolite	DBMET02940	Levamlodipine M4 metabolite		DB09237	CCOC(=O)c1c(COCCN)nc(C)c(C(=O)OC)c1-c1ccccc1Cl	COC(=O)c1c(C)nc(CO)c(C(=O)O)c1-c1ccccc1Cl	DrugBank	0.603448275862069	train	COC(=O)c1c(C)nc(CO)c(C(=O)O)c1-c1ccccc1Cl
