reactants	products	set	tanimoto
Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)OP(=O)(O)O)O1	Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O1	train	0.9807692307692308
CC(=CCCC(C)=CCCC(C)=CCCC1(C)CCc2cc(O)c(C)c(C)c2O1)CO	CC(=CCCC(C)=CCCC1(C)CCc2cc(O)c(C)c(C)c2O1)CCC=C(C)C(=O)O	train	0.7818181818181819
O=C(O)C=CC(=O)O	O=C(O)C=CC(=O)CC(=O)CC(=O)O	train	0.45
[H]N=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(O)n1	[H]N=c1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(O)n1	train	0.8367346938775511
Cc1cc(O)cc(O)c1	COc1cc(C)cc(O)c1	train	0.5714285714285714
CCCCCCCCC=CCCCCCCCCCC(=O)O	CCCCCCCCC=CCCCCCCCCCC(=O)SCCN=C(O)CCN=C(O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O	train	0.202020202020202
O=P(O)(O)OP(=O)(O)OCC1OC(n2cnc3c(O)ncnc32)C(O)C1O	O=P(O)(O)OCC1OC(n2cnc3c(O)ncnc32)C(O)C1O	train	0.8431372549019608
CSC(=O)N(C)C	CN(C)C(=O)[S+](C)[O-]	train	0.3333333333333333
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O	[H]N=c1nc(O)c2c([nH]1)NC1OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(S)=C(S)C1N2	train	0.6125
[H]N=c1nc(O)c2ncn(C3CC(O)C(COP(=O)(O)OP(=O)(O)O)O3)c2[nH]1	[H]N=c1nc(O)c2ncn(C3CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O3)c2[nH]1	train	0.9649122807017544
CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)OCC(O)CO	CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O	train	0.7258064516129032
NCCCNCCCCNCCC=O	NCCCNCCCCNCCC(=O)O	train	0.5
OCC(O)C(O)C(O)C(O)CO	OCC(O)C(O)C(O)C(O)COC1OC(CO)C(O)C(O)C1O	train	0.34375
OC1Cc2ccccc2C2CCC3CCCC3C12	O=C(O)C1OC(OC2Cc3ccccc3C3CCC4CCCC4C23)C(O)C(O)C1O	train	0.5357142857142857
CSCCC(=O)C(O)=CO	CSCCC(=O)C(O)=COP(=O)(O)O	train	0.5454545454545454
C1=Cc2ccccc2C1	OC1Cc2ccccc2C1O	train	0.2666666666666666
O=C(O)CCCC(=O)C(=O)O	O=C(O)CC=CC(=O)C(=O)O	train	0.2592592592592592
CCCCCCCCCCCCCCCC(=O)SC	CCCCCCCCCCCCCC=CC(=O)SC	train	0.4666666666666667
O=C(O)CC(C(=O)O)C(O)C(=O)O	O=C(O)CC(O)C(=O)O	train	0.5
NCCCCC(NC(=O)CCN)C(=O)O	NCCC(=O)O	train	0.3333333333333333
O=CC(O)COP(=O)(O)O	O=C(OP(=O)(O)O)C(O)COP(=O)(O)O	train	0.4666666666666667
O=c1[nH]cnc2[nH]cnc12	O=c1[nH]cnc2c1ncn2C1CC(O)C(CO)O1	train	0.2916666666666667
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)COP(=O)(O)O)c2cc1C	Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)c2cc1C	train	0.5555555555555556
[H]NC(=O)CC(N)C(=O)O	NCCCC(N)C(=O)O	train	0.44
CC(=O)OCC(COP(=O)(O)OCC(O)COP(=O)(O)O)OC(C)=O	CC(=O)OCC(COP(=O)(O)OP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O)OC(C)=O	train	0.3823529411764705
NCCCNCCCCNCCCN	NCCCCNCCCN	train	0.9285714285714286
NC(Cc1ccccc1)C(=O)O	NCCc1ccccc1	train	0.3571428571428571
CC(=O)C(C)=C(C)C(C)=C(C)C(C)=O	CC(=O)O	train	0.4166666666666667
O=CNc1ccccc1C(=O)O	Nc1ccccc1C(=O)O	train	0.4333333333333333
CCCCCCCCCCCC(O)C(COP(=O)(O)OCC[N+](C)(C)C)NC(C)=O	C[N+](C)(C)CCOP(=O)(O)O	train	0.3541666666666667
O=c1ccn(C2CC(O)C(COP(=O)(O)O)O2)c(=O)[nH]1	O=c1ccn(C2CC(O)C(CO)O2)c(=O)[nH]1	train	0.6956521739130435
NC(=NO)NCCCC(N)C(=O)O	NC(=O)NCCCC(N)C(=O)O	train	0.6774193548387096
C=Cc1c2[nH]c(c1C)Cc1[nH]c(c(CCC(=O)O)c1C)Cc1[nH]c(c(C)c1CCC(=O)O)Cc1[nH]c(c(C)c1C=C)C2	C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)O)C(CCC(=O)O)=C4C)c(C)c3C=C	train	0.4032258064516129
CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	C[N+](C)(C)CC(O)CC(=O)[O-]	train	0.5333333333333333
[H]N=C(O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1	[H]N=C(O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1	train	0.6
O=CCc1c[nH]c2ccc(O)cc12	O=C(O)Cc1c[nH]c2ccc(O)cc12	train	0.6571428571428571
NC(CC(=O)c1ccccc1NC=O)C(=O)O	Nc1ccccc1C(=O)CC(N)C(=O)O	train	0.5897435897435898
Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O	Cc1cn(C2CC(O)C(COP(=O)(O)O)O2)c(=O)[nH]c1=O	train	0.7021276595744681
OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O	OCC1OC(O)C(O)C(O)C1O	train	0.6296296296296297
NC(CC(=O)O)C(=O)O	CC(=O)NC(CC(=O)O)C(=O)O	train	0.3846153846153846
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O	train	0.9803921568627452
NC(Cc1c[nH]c2ccc(O)cc12)C(=O)O	NCCc1c[nH]c2ccc(O)cc12	train	0.5609756097560976
COc1cc(C(O)CN)ccc1O	NCC(O)c1ccc(O)c(O)c1	train	0.625
NC(CCC(O)=NC(CS)C(=O)NCC(=O)O)C(=O)O	NC(CCC(=O)NC(CSc1c(O)c(O)cc2c1C(O)CN2)C(=O)NCC(=O)O)C(=O)O	train	0.3285714285714285
NC(Cc1ccccc1)C(=O)NC(Cc1ccc(O)cc1)C(=O)O	NC(Cc1ccc(O)cc1)C(=O)O	train	0.5945945945945946
CC(O)C(O)C1CNC2=NC(N)=NC(=O)C2=N1	CC(O)C(O)C1CNc2nc(N)[nH]c(=O)c2N1	train	0.3272727272727272
CC(C)C(N)C(=O)O	NC(Cc1c[nH]c2ccccc12)C(=O)O	train	0.2051282051282051
COC1OC(CO)C(OC)C(O)C1NC(C)=O	COC1OC(COS(=O)(=O)O)C(OC)C(O)C1NC(C)=O	train	0.6818181818181818
Nc1nc2c(c(=O)[nH]1)NC(CN(C=O)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)CN2	Nc1nc2c(c(=O)[nH]1)NC(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)CN2	train	0.7123287671232876
CC(C)CCCC(C)C1CCC2C3=CC=C4CC(O)CCC4(C)C3CCC21C	C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCCC(C)C	train	0.4776119402985074
O=C(CO)C(O)C(O)C(O)C(O)COP(=O)(O)O	O=CC(O)C(O)COP(=O)(O)O	train	0.4571428571428571
OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O	OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O	train	0.8421052631578947
Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)O)O1	Nc1ncnc2c1ncn2C1CC(O)C(CO)O1	train	0.7058823529411765
Cc1c2ccccc2c(CO)c2ccc3ccccc3c12	Cc1c2ccccc2c(COS(=O)(=O)O)c2ccc3ccccc3c12	train	0.6
CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O)C(O)C(=O)NCCC(=O)NCCS	CC(C)(COP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS	train	0.4605263157894737
CCCCCC(C=CC=CCCCCCCCC(=O)O)OO	CCCCCC=CCC=CCCCCCCCC(=O)O	train	0.5238095238095238
CC12C=CC(=O)C=C1CCC1C2CCC2(C)C(=O)CCC12	CC12CCC3(O)C(CCC4=CC(=O)C=CC43C)C1CCC2=O	train	0.5833333333333334
NCCCCNCCCN	NCCCC=NCCCN	train	0.2307692307692307
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OCC2OC(O)C(O)C2O)C(O)C1O	Nc1c2ncn3c2nc[n+]1C1OC(COP(=O)([O-])OP(=O)(O)OCC2OC3C(O)C2O)C(O)C1O	train	0.3292682926829268
CCCCCCCCCCCCCC=CC=O	CCCCCCCCCCCCCCCC=O	train	0.5652173913043478
C=C(CCC(C)C1CCC2(C)C3=C(CCC12C)C1(C)CCC(O)C(C)C1CC3)C(C)C	C=C(CCC(C)C1CC=C2C3=C(CCC21C)C1(C)CCC(O)C(C)C1CC3)C(C)C	train	0.6190476190476191
CC(=O)NC1C(NC(=O)CC(N)C(=O)O)OC(CO)C(O)C1O	CC(=O)NC1C(N)OC(CO)C(O)C1O	train	0.5555555555555556
O=P(O)(O)OC1C(O)C(O)C(O)C(O)C1O	O=P(O)(O)OC1C(O)C(O)C(O)C(O)C1OP(=O)(O)O	train	0.8888888888888888
O=c1[nH]cnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O	Nc1nc2c(ncn2C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1	train	0.7321428571428571
NC(CCO)C(=O)O	NC(Cc1ccccc1)C(=O)O	train	0.3928571428571428
CCCCCCCCCC(=O)SC	CCCCCCCC=CC(=O)SC	train	0.4666666666666667
CC(CCCC(C)(C)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C	CC(CC(O)CC(C)(C)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C	train	0.7333333333333333
CC(C)(CO)C(O)C(=O)NCCC(=O)NC(CS)C(=O)O	CC(C)(COP(=O)(O)O)C(O)C(=O)NCCC(=O)NC(CS)C(=O)O	train	0.6808510638297872
O=c1nc(O)ccn1C1OC(COP(=O)(O)OP(=O)(O)OC2OC(CO)C(O)C(O)C2O)C(O)C1O	O=c1nc(O)ccn1C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O	train	0.7241379310344828
CCC=CCC(O)C=CC=CC=CC=CC(O)C(O)CC=CCCC(=O)O	CCC=CCC(O)C=CC=CC=CC=CC1OC1CC=CCCC(=O)O	train	0.6
CC(CCCC(C)(C)O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C	CC(CCCC(C)(C)O)C1CCC2C3C(O)C=C4CC(O)CCC4(C)C3CCC12C	train	0.7049180327868853
COC1OC(C(=O)O)C(OC)C(O)C1O	COC1OC(C(=O)O)C(OC)C(O)C1OS(=O)(=O)O	train	0.6571428571428571
[H]N=c1nc(O)c2c([nH]1)NCC(C(O)C(O)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)=N2	[H]N=c1nc(O)c2c([nH]1)NCC(C(=O)C(C)=O)N2	train	0.2714285714285714
CC(O)=NC(CO)C(=O)NC(CC(=O)O)C(=O)NC(CCCCN)C(=O)N1CCCC1C(=O)O	CC(O)=NC(CO)C(=O)NC(CC(=O)O)C(=O)O	train	0.4912280701754385
O=C(O)Cc1ccc(Oc2cc(I)c(O)c(I)c2)cc1	O=C(O)Cc1ccc(Oc2cc(I)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(I)c2)cc1	train	0.5294117647058824
O=C(O)C(=O)Cc1ccc(O)cc1	O=C(O)C(O)Cc1ccc(O)cc1	train	0.4666666666666667
O=C(O)C(=O)CS(=O)(=O)O	NC(CS(=O)(=O)O)C(=O)O	train	0.3461538461538461
Nc1nc2c(c(=O)[nH]1)NC(C(=O)O)CN2	Nc1nc2c(c(=O)[nH]1)N=C(C(O)C(O)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)CN2	train	0.2835820895522388
C#CC1(O)CCC2C3CCc4cc(OS(=O)(=O)O)ccc4C3CCC21C	C#CC1(O)C(O)CC2C3CCc4cc(OS(=O)(=O)O)ccc4C3CCC21C	train	0.75
CNC(=O)CCCCC(S)CCS	CNC(=O)CCCCC(S)CCSCN	train	0.6216216216216216
CC(C)CCCC(C)C1CCC2C3=C(CCC21C)C1(C)CCC(O)C(C)(C(=O)O)C1CC3	CC(C)CCCC(C)C1CCC2C3=C(CCC21C)C1(C)CCC(=O)C(C)C1CC3	train	0.5714285714285714
O=C(O)CC(C(=O)O)C(=O)C(=O)O	O=C(O)CCC(=O)C(=O)O	train	0.2916666666666667
CC(=O)Oc1ccc(O)cc1	CC(=O)O	train	0.2272727272727272
CC(C=CC1=C(C)CCCC1(C)C)=CC=CC1(C)OC1CO	CC(C=CC=C(C)C(O)CO)=CC=C1C(C)=CCCC1(C)C	train	0.2608695652173913
CNC(=O)CCCCC(S)CCSC(=O)CCC(=O)O	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CCC(=O)O	train	0.22
CC(N)C(=O)NC(CCCCN)C(=O)NC(C(=O)O)C(C)O	NCCCCC(N)C(=O)O	train	0.4
[H]NC(=O)CCCCC(S)CCS	[H]NC(=O)CCCCC(S)CCSC(=O)C(C)C	train	0.5428571428571428
O=P(O)(O)OCC1OC(OP(=O)(O)OP(=O)(O)O)C(O)C1O	O=C([O-])c1ccc[n+](C2OC(COP(=O)(O)O)C(O)C2O)c1	train	0.3888888888888889
Cc1ncc(COP(=O)(O)O)c(CO)c1O	Cc1ncc(CO)c(CO)c1O	train	0.6111111111111112
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OC(=O)CCCCC2CCSS2)C(O)C1O	train	0.5921052631578947
NC(CS)C(=O)O	NC(CS(=O)O)C(=O)O	train	0.4583333333333333
COC1OC(CO)C(O)C(OC2OC(CO)C(O)C(OC3(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(O)CO)O3)C2O)C1NC(C)=O	COC1OC(COC2(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(O)CO)O2)C(O)C(OC2OC(CO)C(O)C(OC3(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(O)CO)O3)C2O)C1NC(C)=O	train	0.9230769230769232
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O	train	0.9803921568627452
O=P(O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(O)C1O	O=P(O)(O)OC1C(O)C(O)C(O)C(O)C1O	train	0.9411764705882352
NC(=O)NC(O)C(=O)O	NC(=O)NC(NC(N)=O)C(=O)O	train	0.5714285714285714
CC(O)=NC1C(O)CC(O)(C(=O)O)OC1C(O)C(O)CO	[H]N=c1ccn(C2OC(COP(=O)(O)OC3(C(=O)O)CC(O)C(N=C(C)O)C(C(O)C(O)CO)O3)C(O)C2O)c(O)n1	train	0.4125
CC(C)=CCCC(C)C1CCC2(C)C3=C(CCC12C)C1(C)CCC(O)C(C)(C)C1CC3	CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C	train	0.203125
O=C(O)C(O)C(O)C(O)C(O)COP(=O)(O)O	O=C(CO)C(O)C(O)COP(=O)(O)O	train	0.5454545454545454
[H]N=c1nc(O)c2ncn(C3OC(CO)C(O)C3O)c2[nH]1	[H]N=c1nc(O)c2ncn(C3OC(COP(=O)(O)O)C(O)C3O)c2[nH]1	train	0.7037037037037037
COC(=O)CCCC(=O)CC(=O)SC	COC(=O)CCCC(=O)SC	train	0.7307692307692307
CCCCCCCCCCCCCCCC(=O)C(N)CO	CCCCCCCCCCCCCCCC(O)C(N)CO	train	0.4242424242424242
Nc1nc2[nH]cnc2c(=O)[nH]1	O=c1[nH]c(=O)c2[nH]cnc2[nH]1	train	0.3611111111111111
CCCCCC(=O)SC	CCCCCC(=O)CC(=O)SC	train	0.6666666666666666
CCCCCCCCCCC(C)CC(O)C(COC1OC(CO)C(O)C(O)C1O)NC(C)=O	OCC1OC(O)C(O)C(O)C1O	train	0.2592592592592592
Nc1nc(NC2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(N)c(=O)[nH]1	Nc1nc(NC2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(NC=O)c(=O)[nH]1	train	0.7833333333333333
CC(C)(CO)C(O)C(=O)NCCC(=O)NCCS	CC(C)(CO)C(O)C(=O)NCCC(=O)O	train	0.6285714285714286
CC(C)=CCCC(C)C1CCC2(C)C3=C(CCC12C)C1(C)CCC(O)C(C)(C)C1CC3	CC(C)=CCCC(C)C1CCC2(CO)C3=C(CCC12C)C1(C)CCC(O)C(C)(C)C1CC3	train	0.7719298245614035
CCCCCC(O)CC(=O)SC	CCCCCC(=O)CC(=O)SC	train	0.4375
O=c1nc(O)ccn1C1CC(O)C(CO)O1	O=P(O)(O)OC1CC(O)C(CO)O1	train	0.3617021276595745
Cn1cnc(CCN)c1	Cn1cnc(CC=O)c1	train	0.5161290322580645
CCCCCC=CCC(O)C=CC=CC=CC(=O)O	CCCCCC=CCC(O)C=CCCC=CC(=O)O	train	0.717948717948718
C[N+](C)(C)CCCCC(N)C(=O)[O-]	C[N+](C)(C)CCCC(O)C(N)C(=O)[O-]	train	0.5757575757575758
Nc1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)n1	NCCOP(=O)(O)OP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O	train	0.7358490566037735
CC(=O)OCC(COP(=O)(O)OP(=O)(O)O)OC(C)=O	CC(=O)OCC(COP(=O)(O)O)OC(C)=O	train	0.7575757575757576
OCc1ccccc1	O=C(O)c1ccccc1	train	0.3333333333333333
Nc1nc2c(c(=O)[nH]1)N=C(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)CN2	Nc1nc2c(c(=O)[nH]1)N=C(CNc1ccc(C(=O)O)cc1)CN2	train	0.7213114754098361
CC(C)=CCCC(C)C1CCC2C3=C(CCC21C)C1(C)CCC(O)C(C)(C(=O)O)C1CC3	CC(C)=CCCC(C)C1CCC2C3=C(CCC21C)C1(C)CCC(=O)C(C)C1CC3	train	0.6153846153846154
CC(C)CC(N)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O	NC(Cc1c[nH]c2ccccc12)C(=O)O	train	0.6170212765957447
CCCCCCCCCCCCCCCC(O)C(N)CO	CCCCCCCCCCCCCCCC(O)C(N)COP(=O)(O)O	train	0.5588235294117647
Nc1nc2c(c(=O)[nH]1)NC(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)CN2	CN1c2c(nc(N)[nH]c2=O)NCC1CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1	train	0.7083333333333334
OCC1OC(O)C(O)C1O	O=P(O)(O)OCC1OC(O)C(O)C1O	train	0.4642857142857143
CC(O)(CCOP(=O)(O)OP(=O)(O)O)CC(=O)O	C=C(C)CCOP(=O)(O)OP(=O)(O)O	train	0.4358974358974359
OCC1OC(n2cnc3c(O)ncnc32)CC1O	O=P(O)(O)OC1CC(O)C(CO)O1	train	0.32
CC(C)CC(N)C(=O)NC(C(=O)O)C(C)C	CC(C)C(N)C(=O)O	train	0.3548387096774194
CCCCCCCCCCCCCC=CC(O)C(CO)NC(C)=O	CCCCCCCCCCCCCC=CC(O)C(N)CO	train	0.55
O=c1ccn(C2CC(O)C(COP(=O)(O)O)O2)c(=O)[nH]1	O=c1ccn(C2CC(O)C(COP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]1	train	0.8333333333333334
CC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O)OC(C)=O	CC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(O)C1O)OC(C)=O	train	0.95
O=P(O)(O)OCC1OC(O)C(O)C(O)C1O	O=P(O)(O)OCC1OC(O)(CO)C(O)C1O	train	0.4615384615384615
COc1ccc2ccc3c(OC)ccc4ccc1c2c43	COc1ccc2ccc3c(O)ccc4ccc1c2c43	train	0.76
CSC(=O)CC(C)=O	CSC(C)=O	train	0.4444444444444444
[H]N=c1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(O)n1	[H]N=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(O)n1	train	0.8367346938775511
CSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	train	0.7142857142857143
CC12CCC3C(CCC4=CC(=O)CCC43C=O)C1CCC2O	CC12CCC3C(CCC4=CC(=O)CCC43CO)C1CCC2O	train	0.6862745098039216
CCCCCC=CCC(O)C(O)CCCCCCCC(=O)O	CCCCCC=CCC(O)C(CCCCCCCC(=O)O)OC1OC(C(=O)O)C(O)C(O)C1O	train	0.6037735849056604
Nc1ncnc2c1ncn2C1OC(CO)C(O)C1OP(=O)(O)O	Nc1ncnc2c1ncn2C1OC(CO)C2OP(=O)(O)OC21	train	0.5666666666666667
CC12CCC3C4CCC(=O)C(O)=C4CCC3C1CCC2OC(=O)CCC1CCCC1	CC12CCC3C4CCC(=O)C(O)=C4CCC3C1CCC2O	train	0.576271186440678
Cc1c2[nH]c(c1CCC(=O)O)Cc1[nH]c(c(CCC(=O)O)c1C)Cc1[nH]c(c(CCC(=O)O)c1C)Cc1[nH]c(c(C)c1CCC(=O)O)C2	O=C(O)CCc1c2[nH]c(c1CC(=O)O)Cc1[nH]c(c(CC(=O)O)c1CCC(=O)O)Cc1[nH]c(c(CC(=O)O)c1CCC(=O)O)Cc1[nH]c(c(CCC(=O)O)c1CC(=O)O)C2	train	0.6451612903225806
NC(Cc1ccc(O)c(I)c1)C(=O)O	NC(Cc1ccc(O)cc1)C(=O)O	train	0.5882352941176471
O=C(O)CCC(=O)C(=O)O	O=C(O)CCCC(=O)O	train	0.4705882352941176
CSCCC(=O)C(=O)O	CSCCC(N)C(=O)O	train	0.3928571428571428
COc1cccc(N2CCN(C3=Nc4c(F)cccc4C(CC(=O)O)N3c3cc(C(F)(F)F)ccc3OC)CC2)c1	COc1cccc(N2CCN(C3=Nc4c(F)cccc4C(CC(=O)OC4OC(C(=O)O)C(O)C(O)C4O)N3c3cc(C(F)(F)F)ccc3OC)CC2)c1	train	0.75
CC12CCC(O)CC1=CCC1C2CCC2(C)C1CCC2(O)C(=O)CO	CC12CCC(O)CC1=CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO	train	0.7547169811320755
O=P(O)(O)OC1C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O	O=P(O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O	train	0.7647058823529411
CSCC(NC(C)=O)C(=O)O	CC(=O)O	train	0.2608695652173913
CCCCCC=CCC(O)C=CC=CC=CC(O)CCCC(=O)O	O=C(O)CCCC(O)C=CC=CC=CC(O)CC=CCCCCCO	train	0.7560975609756098
CCCCCCCC(O)CC(=O)SC	CCCCCCCC=CC(=O)SC	train	0.3888888888888889
CC(C)C(O)CCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C	CC(C)C(O)CCC(C)C1CCC2C3C(O)C=C4CC(O)CCC4(C)C3CCC12C	train	0.6949152542372882
O=P(O)(O)OCC1OC(CO)(OP(=O)(O)O)C(O)C1O	O=P(O)(O)OCC1OC(O)(CO)C(O)C1O	train	0.6410256410256411
CC1OC(OP(=O)(O)OP(=O)(O)OCC2OC(n3cnc4c(=O)[nH]c(N)nc43)C(O)C2O)C(O)C(O)C1=O	CC1OC(OP(=O)(O)OP(=O)(O)OCC2OC(n3cnc4c(=O)[nH]c(N)nc43)C(O)C2O)C(O)C(O)C1O	train	0.8082191780821918
Nc1nc2c(c(=O)[nH]1)N=C(C(O)C(O)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)CN2	Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	train	0.3544303797468354
O=P(O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O	O=P(O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O	train	0.8947368421052632
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O	Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O1	train	0.7288135593220338
NC(Cc1cnc[nH]1)C(=O)O	NCC(=O)O	train	0.2258064516129032
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OCC2OC([n+]3cccc(C(=O)[O-])c3)C(O)C2O)C(O)C1O	O=C([O-])c1ccc[n+](C2OC(COP(=O)(O)O)C(O)C2O)c1	train	0.5633802816901409
NC(CCCC=O)C(=O)O	NC(CCCCNC(CCC(=O)O)C(=O)O)C(=O)O	train	0.4054054054054054
NCCCCC(N)C(=O)O	NC(CCCCNC(CCC(=O)O)C(=O)O)C(=O)O	train	0.4705882352941176
NC(Cc1ccccc1)C(=O)O	NC(Cc1c[nH]c2ccccc12)C(=O)O	train	0.5
COC1OC(CO)C(OC2OC(CO)C(O)C(OC3OC(CO)C(O)C(O)C3O)C2OC2OC(C)C(O)C(O)C2O)C(O)C1NC(C)=O	COC1OC(CO)C(OC2OC(CO)C(O)C(OC3OC(CO)C(O)C(O)C3O)C2OC2OC(C)C(O)C(O)C2O)C(OC2OC(C)C(O)C(O)C2O)C1NC(C)=O	train	0.8846153846153846
CCC=CCC(O)C=CC=CC=CC=CC1OC1CCCC(=O)O	CCC=CCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O	train	0.421875
NC(CSc1cc(CC(N)C(=O)O)cc(O)c1O)C(=O)O	NC(CSC1=CC(CC(N)C(=O)O)=CC(=O)C1=O)C(=O)O	train	0.4130434782608695
