parent_name	child_name	reactants	products	origin	source	set	possible_products
Indapamide metabolite M4	Indapamide metabolite M2	O=S(c1c(Cl)ccc(C(NN2C(C)C(=O)c3c2cccc3)=O)c1)(N)=O	O=S(c1c(Cl)ccc(C(NN2C(C)C(=O)c3c2ccc(O)c3)=O)c1)(N)=O	DB00808	DrugBank	train	O=S(c1c(Cl)ccc(C(NN2C(C)C(=O)c3c2ccc(O)c3)=O)c1)(N)=O
Levosimendan	OR-1855	c1c(NN=C(C#N)C#N)ccc(C2=NNC(=O)CC2C)c1	c1c(N)ccc(C2=NNC(=O)CC2C)c1	DB00922	DrugBank	train	c1c(N)ccc(C2=NNC(=O)CC2C)c1
Indapamide epoxide intermediate	Indapamide metabolite M6	C1(C)CC2=C(N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1)C=CC1C2O1	C1(C)CC2=C(N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1)C=CC(O)C2O	DB00808	DrugBank	train	C1(C)CC2=C(N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1)C=CC(O)C2O
Methylprednisolone M1 Metabolite	Methylprednisolone M8 Metabolite	C1(O)(C(=O)CO)C2(C)CC(=O)C3C(CC(C)C4=CC(=O)C=CC34C)C2CC1	C1(O)(C(=O)CO)C2(C)CC(=O)C3C(CC(C)C4=CC(=O)C=CC34C)C2CC1O	DB00959	DrugBank	train	C1(O)(C(=O)CO)C2(C)CC(=O)C3C(CC(C)C4=CC(=O)C=CC34C)C2CC1O
Methylprednisolone	Methylprednisolone M13 Metabolite	C12=CC(=O)C=CC1(C)C1C(CC2C)C2C(C)(CC1O)C(O)(C(=O)CO)CC2	C12=CC(=O)C=CC1(C)C1C(CC2CO)C2C(C)(CC1O)C(O)(C(=O)CO)CC2	DB00959	DrugBank	train	C12=CC(=O)C=CC1(C)C1C(CC2CO)C2C(C)(CC1O)C(O)(C(=O)CO)CC2
M10 (GW694301X)	M26 fluticasone furoate	OC(C1(OC(=O)c2ccco2)C(C)CC2C1(C)CC(O)C1(F)C2CC(F)C2=CC(=O)C=CC12C)=O	OC(C1(OC(=O)c2ccco2)C(C)CC2C1(C)CC(O)C1(F)C2CC(O)C2=CC(=O)C=CC12C)=O	DB08906	DrugBank	train	OC(C1(OC(=O)c2ccco2)C(C)CC2C1(C)CC(O)C1(F)C2CC(O)C2=CC(=O)C=CC12C)=O
Fluticasone furoate	M21 fluticasone furoate	C(SC(C1(OC(=O)c2ccco2)C(C)CC2C1(C)CC(O)C1(F)C2CC(F)C2=CC(=O)C=CC12C)=O)F	C(SC(C1(OC(=O)c2ccco2)C(C)CC2C1(C)CC(O)C1(F)C2CC(O)C2=CC(=O)C=CC12C)=O)F	DB08906	DrugBank	train	C(SC(C1(OC(=O)c2ccco2)C(C)CC2C1(C)CC(O)C1(F)C2CC(O)C2=CC(=O)C=CC12C)=O)F
Mometasone	6-beta-hydroxy-mometasone furoate	C12=CC(=O)C=CC1(C)C1(Cl)C(O)CC3(C)C(CC(C)C3(O)C(=O)CCl)C1CC2	C12=CC(=O)C=CC1(C)C1(Cl)C(O)CC3(C)C(CC(C)C3(OC(=O)c3ccco3)C(=O)CCl)C1C(O)C2	DB00764	DrugBank	train	C12=CC(=O)C=CC1(C)C1(Cl)C(O)CC3(C)C(CC(C)C3(OC(=O)c3ccco3)C(=O)CCl)C1C(O)C2
Mometasone furoate	6-beta-hydroxy-mometasone furoate	C1CC2C3CC(C)C(OC(=O)c4ccco4)(C(=O)CCl)C3(C)CC(O)C2(Cl)C2(C)C1=CC(=O)C=C2	C1C(O)C2C3CC(C)C(OC(=O)c4ccco4)(C(=O)CCl)C3(C)CC(O)C2(Cl)C2(C)C1=CC(=O)C=C2	DB14512	DrugBank	train	C1C(O)C2C3CC(C)C(OC(=O)c4ccco4)(C(=O)CCl)C3(C)CC(O)C2(Cl)C2(C)C1=CC(=O)C=C2
9-alpha,21-beta-dichloro-11-beta,21-alpha-dihydroxy-16-alpha-methylpregna-1,4,17,20-tetraen-3-one 21-(2-furoate)	21-beta-chloro-21-alpha-hydroxy-16-alpha-methyl-9-beta,11-beta-oxidopregna-1,4,17,20-tetraen-3-one 21-(2-furoate	C12(C)C(CC(C)C1=C=C(Cl)OC(=O)c1ccco1)C1C(Cl)(C(O)C2)C2(C)C(=CC(=O)C=C2)CC1	C12(C)C(CC(C)C1=C=C(Cl)OC(=O)c1ccco1)C1C3(C(C2)O3)C2(C)C(=CC(=O)C=C2)CC1	DB14512	DrugBank	train	C12(C)C(CC(C)C1=C=C(Cl)OC(=O)c1ccco1)C1C3(C(C2)O3)C2(C)C(=CC(=O)C=C2)CC1
11-dehydrodexamethasone	Dexamethasone	C12=CC(=O)C=CC1(C)C1(F)C(=O)CC3(C)C(CC(C)C3(O)C(=O)CO)C1CC2	C12=CC(=O)C=CC1(C)C1(F)C(O)CC3(C)C(CC(C)C3(O)C(=O)CO)C1CC2	DB01234	DrugBank	train	C12=CC(=O)C=CC1(C)C1(F)C(O)CC3(C)C(CC(C)C3(O)C(=O)CO)C1CC2
Dexamethasone	6alpha-Hydroxydexamethasone	O=C(C1(O)C(C)CC2C1(C)CC(O)C1(F)C2CCC2=CC(=O)C=CC12C)CO	O=C(C1(O)C(C)CC2C1(C)CC(O)C1(F)C2CC(O)C2=CC(=O)C=CC12C)CO	DB01234	Both	train	O=C(C1(O)C(C)CC2C1(C)CC(O)C1(F)C2CC(O)C2=CC(=O)C=CC12C)CO
Betamethasone phosphate	Betamethasone	C12C3CC(C)C(O)(C(=O)COP(=O)(O)O)C3(C)CC(O)C1(F)C1(C)C(=CC(=O)C=C1)CC2	C12C3CC(C)C(O)(C(=O)CO)C3(C)CC(O)C1(F)C1(C)C(=CC(=O)C=C1)CC2	DB14669	DrugBank	train	C12C3CC(C)C(O)(C(=O)CO)C3(C)CC(O)C1(F)C1(C)C(=CC(=O)C=C1)CC2
21-chloro-17-alpha-hydroxy-16-alpha-methyl-9-beta,11beta-oxidopregna-1,4-diene-3,20-dione 17-(2-furoate)	21-chloro-17-alpha-hydroxy-16-alpha-methyl-9-beta,11-beta-oxidopregna-1,4-diene-3,20-dione	C1C2(C)C(CC(C)C2(OC(=O)c2ccco2)C(=O)CCl)C2C3(C1O3)C1(C)C(=CC(=O)C=C1)CC2	C1C2(C)C(CC(C)C2(O)C(=O)CCl)C2C3(C1O3)C1(C)C(=CC(=O)C=C1)CC2	DB14512	DrugBank	train	C1C2(C)C(CC(C)C2(O)C(=O)CCl)C2C3(C1O3)C1(C)C(=CC(=O)C=C1)CC2
tirilazad		C1=CC2(C)C3=CCC4(C)C(CC(C)C4C(=O)CN4CCN(c5cc(N6CCCC6)nc(N6CCCC6)n5)CC4)C3CCC2=CC1=O	C1=CC2(C)C3=CCC4(C)C(CC(C)C4C(=O)CN4CCN(c5cc(N6CCCC6)nc(N6CCCC6)n5)CC4)C3CC(O)C2=CC1=O	tirilazad	MetXBioDB	train	C1=CC2(C)C3=CCC4(C)C(CC(C)C4C(=O)CN4CCN(c5cc(N6CCCC6)nc(N6CCCC6)n5)CC4)C3CC(O)C2=CC1=O
Levomenthol	p-Menthane-3,-8-diol	C1C(C)CCC(C(C)C)C1O	C1C(C)CCC(C(C)(C)O)C1O	DB00825	Both	train	C1C(C)CCC(C(C)(C)O)C1O
Artenimol	α-artenimol-β-glucuronide	CC1C2CCC(C)C3C24OOC(C)(CC3)OC4OC1O	CC1C2CCC(C)C3C24OOC(C)(CC3)OC4OC1OC1OC(C(=O)O)C(O)C(O)C1O	DB11638	DrugBank	train	CC1C2CCC(C)C3C24OOC(C)(CC3)OC4OC1OC1OC(C(=O)O)C(O)C(O)C1O
Artesunate	Dihydroartemisinin (DHA)	CC1C2CCC(C)C3C24OOC(C)(CC3)OC4OC1OC(=O)CCC(=O)O	CC1C2CCC(C)C3C24OOC(C)(CC3)OC4OC1O	DB09274	Both	train	CC1C2CCC(C)C3C24OOC(C)(CC3)OC4OC1O
beta-artelinic acid	Dihydroqinghaosu (DQHS)	C1C2C(C)CCC3C24OOC(C)(C1)OC4OC(OCc1ccc(C(=O)O)cc1)C3C	C1C2C(C)CCC3C24OOC(C)(C1)OC4OC(O)C3C	beta-artelinic acid	MetXBioDB	train	C1C2C(C)CCC3C24OOC(C)(C1)OC4OC(O)C3C
hydroxilated form of dolutegravir (M3)	hydrolized form of dolutegravir (M1)	C1C(C)N2C(OC1)Cn1c(c(O)c(=O)c(C(NC(O)c3ccc(F)cc3F)=O)c1)C2=O	C1C(C)N2C(OC1)Cn1c(c(O)c(=O)c(C(N)=O)c1)C2=O	DB08930	DrugBank	train	C1C(C)N2C(OC1)Cn1c(c(O)c(=O)c(C(N)=O)c1)C2=O
N-Carbamoyllorcaserin		N1(C(=O)O)CC(C)c2c(ccc(Cl)c2)CC1	N1(C(=O)OC2OC(C(=O)O)C(C)C(C)C2C)CC(C)c2c(ccc(Cl)c2)CC1	N-Carbamoyllorcaserin	MetXBioDB	train	N1(C(=O)OC2OC(C(=O)O)C(C)C(C)C2C)CC(C)c2c(ccc(Cl)c2)CC1
Lorcaserin	Lorcaserin sulfamate	C1(C)CNCCc2c1cc(Cl)cc2	C1(C)CN(S(=O)(=O)O)CCc2c1cc(Cl)cc2	DB04871	DrugBank	train	C1(C)CN(S(=O)(=O)O)CCc2c1cc(Cl)cc2
unii-s5969b6237 component anucdxcticzjrh-zmzpimszsa-n		C1N2C(C)COC2(c2ccccc2Cl)c2c(ccc(Cl)c2)N=C1O	C1N2C(C)(O)COC2(c2ccccc2Cl)c2c(ccc(Cl)c2)N=C1O	unii-s5969b6237 component anucdxcticzjrh-zmzpimszsa-n	MetXBioDB	train	C1N2C(C)(O)COC2(c2ccccc2Cl)c2c(ccc(Cl)c2)N=C1O
Levofloxacin	Levofloxacin-N-oxide	c1(N2CCN(C)CC2)c2c3n(cc(C(=O)O)c(=O)c3cc1F)C(C)CO2	c1(N2CCN(C)(O)CC2)c2c3n(cc(C(=O)O)c(=O)c3cc1F)C(C)CO2	DB01137	DrugBank	train	c1(N2CCN(C)(O)CC2)c2c3n(cc(C(=O)O)c(=O)c3cc1F)C(C)CO2
3s14s-ochratoxin a		Oc1c(C(=O)NC(Cc2ccccc2)C(=O)O)cc(Cl)c2c1C(=O)OC(C)C2	Oc1c(C(=O)NC(Cc2ccccc2)C(=O)O)cc(Cl)c2c1C(=O)OC(C)C2O	3s14s-ochratoxin a	MetXBioDB	train	Oc1c(C(=O)NC(Cc2ccccc2)C(=O)O)cc(Cl)c2c1C(=O)OC(C)C2O
Indapamide metabolite M1	Indapamide metabolite M3	c1cc(C(NN2C(C)Cc3c2ccc(O)c3)=O)cc(S(N)(=O)=O)c1Cl	c1cc(C(Nn2c(C)cc3c2ccc(O)c3)=O)cc(S(N)(=O)=O)c1Cl	DB00808	DrugBank	train	c1cc(C(Nn2c(C)cc3c2ccc(O)c3)=O)cc(S(N)(=O)=O)c1Cl
Indapamide	Indapamide metabolite M5	c1c(C(NN2C(C)Cc3c2cccc3)=O)cc(S(N)(=O)=O)c(Cl)c1	c1c(C(Nn2c(C)cc3c2cccc3)=O)cc(S(N)(=O)=O)c(Cl)c1	DB00808	DrugBank	train	c1c(C(Nn2c(C)cc3c2cccc3)=O)cc(S(N)(=O)=O)c(Cl)c1
S,S-Hydroxybupropion	S,S-Hydroxybupropion glucuronide	c1ccc(C2(O)C(C)NC(C)(C)CO2)cc1Cl	c1ccc(C2(OC3OC(C(=O)O)C(O)C(O)C3O)C(C)NC(C)(C)CO2)cc1Cl	DB01156	DrugBank	train	c1ccc(C2(OC3OC(C(=O)O)C(O)C(O)C3O)C(C)NC(C)(C)CO2)cc1Cl
Remdesivir cyclic anhydride	Remdesivir Alanine Metabolite (Ala-Met; GS-704277)	O=P1(OCC2OC(C#N)(c3ccc4n3ncnc4N)C(O)C2O)NC(C)C(=O)O1	O=P(NC(C)C(O)=O)(OCC1OC(C#N)(c2ccc3n2ncnc3N)C(O)C1O)O	DB14761	DrugBank	train	O=P(NC(C)C(O)=O)(OCC1OC(C#N)(c2ccc3n2ncnc3N)C(O)C1O)O
5’-Deoxy-5-fluorouridine (5'DFUR)	5-fluorouracil	c1(=O)n(C2OC(C)C(O)C2O)cc(F)c(=O)n1	c1(=O)ncc(F)c(=O)n1	DB01101	DrugBank	train	c1(=O)ncc(F)c(=O)n1
5’-Deoxy-5-fluorocytidine (5'-DFCR)	5’-Deoxy-5-fluorouridine (5'DFUR)	C1(O)C(C)OC(n2cc(F)c(N)nc2=O)C1O	C1(O)C(C)OC(n2cc(F)c(=O)nc2=O)C1O	DB01101	DrugBank	train	C1(O)C(C)OC(n2cc(F)c(=O)nc2=O)C1O
(R,R)-1-phenylpropylene oxide		O1C(C)C1c1ccccc1	O1C(CSCC(NC(CCC(N)C(=O)O)=O)C(=O)NCC(=O)O)C1c1ccccc1	(R,R)-1-phenylpropylene oxide	MetXBioDB	train	O1C(CSCC(NC(CCC(N)C(=O)O)=O)C(=O)NCC(=O)O)C1c1ccccc1
schembl9652240		C1(C)SC(c2cccnc2)N(C)C1=O	C1(C)[SH](O)C(c2cccnc2)N(C)C1=O	schembl9652240	MetXBioDB	train	C1(C)[SH](O)C(c2cccnc2)N(C)C1=O
decursinol angelate		C(C(C)=CC)(=O)OC1Cc2cc3ccc(=O)oc3cc2OC1(C)C	C(C1(C)C(C)O1)(=O)OC1Cc2cc3ccc(=O)oc3cc2OC1(C)C	decursinol angelate	MetXBioDB	train	C(C1(C)C(C)O1)(=O)OC1Cc2cc3ccc(=O)oc3cc2OC1(C)C
senecionine	(Ã‚Â± )-6,7-dmydn>7-hydroxy-l-hydroxymethyl-5J/-pyrrolizine (DHP)	C12C3=CCN1CCC2OC(=O)C(=CC)CC(C)C(C)(O)C(=O)OC3	C12(O)C3=CCN1CCC2OC(=O)C(=CC)CC(C)C(C)(O)C(=O)OC3	senecionine	MetXBioDB	train	C12(O)C3=CCN1CCC2OC(=O)C(=CC)CC(C)C(C)(O)C(=O)OC3
2-Ethylidene-1,5-dimethyl-3,3-diphenylpyrrolidine	2-Ethyl-5-methyl-3,3-diphenyl-1-pyrroline (EMDP)	c1c(C2(c3ccccc3)CC(C)N(C)C2=CC)cccc1	c1c(C2(c3ccccc3)CC(C)N=C2CC)cccc1	DB00333	DrugBank	train	c1c(C2(c3ccccc3)CC(C)N=C2CC)cccc1
trans-isoeugenol		O(c1c(O)ccc(C=CC)c1)C	O(c1c(OC2OC(C(=O)O)C(O)C(O)C2O)ccc(C=CC)c1)C	trans-isoeugenol	MetXBioDB	train	O(c1c(OC2OC(C(=O)O)C(O)C(O)C2O)ccc(C=CC)c1)C
beta-methylstyrene	2-methyl-3-phenyloxirane	c1cccc(C=CC)c1	c1cccc(C2C(C)O2)c1	beta-methylstyrene	MetXBioDB	train	c1cccc(C2C(C)O2)c1
4-Hydroxytamoxifen	Endoxifen (4-hydroxy-N-desmethyltamoxifen)	c1cc(C(=C(CC)c2ccccc2)c2ccc(OCCN(C)C)cc2)ccc1O	c1cc(C(=C(CC)c2ccccc2)c2ccc(OCCNC)cc2)ccc1O	DB00675	Both	train	c1cc(C(=C(CC)c2ccccc2)c2ccc(OCCNC)cc2)ccc1O
4-hydroxytamoxifen	Tamoxifen 4-O-glucuronide	c1c(C(CC)=C(c2ccc(O)cc2)c2ccc(OCCN(C)C)cc2)cccc1	c1c(C(CC)=C(c2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc2)c2ccc(OCCN(C)C)cc2)cccc1	4-hydroxytamoxifen	MetXBioDB	train	c1c(C(CC)=C(c2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc2)c2ccc(OCCN(C)C)cc2)cccc1
Endoxifen (4-hydroxy-N-desmethyltamoxifen)	Tamoxifen Glucuronides	c1c(O)ccc(C(=C(CC)c2ccccc2)c2ccc(OCCNC)cc2)c1	c1c(OC2OC(C(=O)O)C(O)C(O)C2O)ccc(C(=C(CC)c2ccccc2)c2ccc(OCCNC)cc2)c1	DB00675	Both	train	c1c(OC2OC(C(=O)O)C(O)C(O)C2O)ccc(C(=C(CC)c2ccccc2)c2ccc(OCCNC)cc2)c1
4-hydroxytamoxifen sulfate	Endoxifen (4-hydroxy-N-desmethyltamoxifen)	CN(CCOc1ccc(C(=C(CC)c2ccccc2)c2ccc(OS(=O)(=O)O)cc2)cc1)C	CNCCOc1ccc(C(=C(CC)c2ccccc2)c2ccc(O)cc2)cc1	DB00675	DrugBank	train	CNCCOc1ccc(C(=C(CC)c2ccccc2)c2ccc(O)cc2)cc1
Droloxifene		O(c1ccc(C(=C(CC)c2ccccc2)c2cccc(O)c2)cc1)CCN(C)C	O(c1ccc(C(=C(CC)c2ccccc2)c2cccc(O)c2)cc1)CCNC	Droloxifene	MetXBioDB	train	O(c1ccc(C(=C(CC)c2ccccc2)c2cccc(O)c2)cc1)CCNC
Tamoxifen Metabolite E	Tamoxifen Metabolite E Glucuronide	c1cc(C(=C(CC)c2ccccc2)c2ccc(O)cc2)ccc1	c1cc(C(=C(CC)c2ccccc2)c2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc2)ccc1	DB00675	DrugBank	train	c1cc(C(=C(CC)c2ccccc2)c2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc2)ccc1
Tamoxifen	N-Desmethyltamoxifen	c1c(C(=C(CC)c2ccccc2)c2ccc(OCCN(C)C)cc2)cccc1	c1c(C(=C(CC)c2ccccc2)c2ccc(OCCNC)cc2)cccc1	DB00675	Both	train	c1c(C(=C(CC)c2ccccc2)c2ccc(OCCNC)cc2)cccc1
tamoxifen	4'-Hydroxytamoxifen	c1ccc(C(=C(CC)c2ccccc2)c2ccc(OCCN(C)C)cc2)cc1	c1ccc(C(=C(CC)c2ccc(O)cc2)c2ccc(OCCN(C)C)cc2)cc1	tamoxifen	MetXBioDB	train	c1ccc(C(=C(CC)c2ccc(O)cc2)c2ccc(OCCN(C)C)cc2)cc1
N,N-didesmethyltamoxifen	Tamoxifen Metabolite Y	c1(C(=C(CC)c2ccccc2)c2ccc(OCCN)cc2)ccccc1	c1(C(=C(CC)c2ccccc2)c2ccc(OCCO)cc2)ccccc1	DB00675	DrugBank	train	c1(C(=C(CC)c2ccccc2)c2ccc(OCCO)cc2)ccccc1
N-Desmethyltamoxifen	N-desmethyltamoxifen Sulfate	c1ccc(C(=C(CC)c2ccccc2)c2ccc(OCCNC)cc2)cc1	c1ccc(C(=C(CC)c2ccccc2)c2ccc(OCCN(C)S(=O)(=O)O)cc2)cc1	DB00675	DrugBank	train	c1ccc(C(=C(CC)c2ccccc2)c2ccc(OCCN(C)S(=O)(=O)O)cc2)cc1
Tamoxifen Metabolite Y	Tamoxifen Metabolite E	c1c(OCCO)ccc(C(=C(CC)c2ccccc2)c2ccccc2)c1	c1c(O)ccc(C(=C(CC)c2ccccc2)c2ccccc2)c1	DB00675	DrugBank	train	c1c(O)ccc(C(=C(CC)c2ccccc2)c2ccccc2)c1
Tamoxifen N-oxide	alpha-OH-tamoxifen N-oxide	c1cc(C(=C(CC)c2ccccc2)c2ccccc2)ccc1OCCN(C)(C)O	c1cc(C(=C(C(C)O)c2ccccc2)c2ccccc2)ccc1OCCN(C)(C)O	Tamoxifen N-oxide	MetXBioDB	train	c1cc(C(=C(C(C)O)c2ccccc2)c2ccccc2)ccc1OCCN(C)(C)O
Ketobemidone	Ketobemidone O-glucuronide	CN1CCC(C(CC)=O)(c2cccc(O)c2)CC1	CN1CCC(C(CC)=O)(c2cccc(OC3OC(C(=O)O)C(O)C(O)C3O)c2)CC1	Ketobemidone	MetXBioDB	train	CN1CCC(C(CC)=O)(c2cccc(OC3OC(C(=O)O)C(O)C(O)C3O)c2)CC1
Aranidipine M-2	Aranidipine M-5	C1(C(=O)O)=C(C)NC(C)=C(C(CC)=O)C1c1ccccc1N(=O)O	c1(C(=O)O)c(-c2ccccc2N(=O)O)c(C(OC)=O)c(C)nc1C	DB09229	DrugBank	train	c1(C(=O)O)c(-c2ccccc2N(=O)O)c(C(OC)=O)c(C)nc1C
Genz-527862	Genz-399240	C1CCN(CC(NC(CCCCC(=O)CC)=O)C(O)c2ccc3c(c2)OCCO3)C1	C1CCN(CC(NC(CCCCC(=O)O)=O)C(O)c2ccc3c(c2)OCCO3)C1	DB09039	DrugBank	train	C1CCN(CC(NC(CCCCC(=O)O)=O)C(O)c2ccc3c(c2)OCCO3)C1
Alfentanil	N-phenylpropionamide	C(CC)(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1	C(CC)(=O)Nc1ccccc1	DB00802	Both	train	C(CC)(=O)Nc1ccccc1
Fentanyl	norfentanyl	C(CC)(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1	C(CC)(=O)N(c1ccccc1)C1CCNCC1	DB00813	Both	train	C(CC)(=O)N(c1ccccc1)C1CCNCC1
Leniolisib M1 metabolite	Leniolisib M48 metabolite	n1c(NC2CCN(C(CC)=O)C2)c2c(nc1)CCN(c1cnc(O)c(C(F)(F)F)c1)C2	n1c(N)c2c(nc1)CCN(c1cnc(O)c(C(F)(F)F)c1)C2	DB16217	DrugBank	train	n1c(N)c2c(nc1)CCN(c1cnc(O)c(C(F)(F)F)c1)C2
Leniolisib	Leniolisib M9 metabolite	C1c2ncnc(NC3CCN(C(CC)=O)C3)c2CN(c2cnc(OC)c(C(F)(F)F)c2)C1	C1c2n(O)cnc(NC3CCN(C(CC)=O)C3)c2CN(c2cnc(OC)c(C(F)(F)F)c2)C1	DB16217	DrugBank	train	C1c2n(O)cnc(NC3CCN(C(CC)=O)C3)c2CN(c2cnc(OC)c(C(F)(F)F)c2)C1
dextropropoxyphene	Nordextropropoxyphene	C(C)C(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CN(C)C	C(C)C(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CNC	dextropropoxyphene	MetXBioDB	train	C(C)C(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CNC
Beclomethasone-17-monopropionate (17-BMP)	Beclomethasone (BOH)	OCC(C1(OC(CC)=O)C(C)CC2C1(C)CC(O)C1(Cl)C2CCC2=CC(=O)C=CC12C)=O	OCC(C1(O)C(C)CC2C1(C)CC(O)C1(Cl)C2CCC2=CC(=O)C=CC12C)=O	DB00394	DrugBank	train	OCC(C1(O)C(C)CC2C1(C)CC(O)C1(Cl)C2CCC2=CC(=O)C=CC12C)=O
Testosterone propionate	Testosterone	C1C2(C)C(=CC(=O)C1)CCC1C2CCC2(C)C1CCC2OC(CC)=O	C1C2(C)C(=CC(=O)C1)CCC1C2CCC2(C)C1CCC2O	DB01420	DrugBank	train	C1C2(C)C(=CC(=O)C1)CCC1C2CCC2(C)C1CCC2O
Beclomethasone-21-monopropionate (21-BMP)	Beclomethasone (BOH)	C12=CC(=O)C=CC1(C)C1(Cl)C(O)CC3(C)C(CC(C)C3(O)C(=O)COC(CC)=O)C1CC2	C12=CC(=O)C=CC1(C)C1(Cl)C(O)CC3(C)C(CC(C)C3(O)C(=O)CO)C1CC2	DB00394	DrugBank	train	C12=CC(=O)C=CC1(C)C1(Cl)C(O)CC3(C)C(CC(C)C3(O)C(=O)CO)C1CC2
Beclomethasone dipropionate	Beclomethasone-17-monopropionate (17-BMP)	C1(O)CC2(C)C(OC(CC)=O)(C(=O)COC(CC)=O)C(C)CC2C2C1(Cl)C1(C)C(=CC(=O)C=C1)CC2	C1(O)CC2(C)C(OC(CC)=O)(C(=O)CO)C(C)CC2C2C1(Cl)C1(C)C(=CC(=O)C=C1)CC2	DB00394	DrugBank	train	C1(O)CC2(C)C(OC(CC)=O)(C(=O)CO)C(C)CC2C2C1(Cl)C1(C)C(=CC(=O)C=C1)CC2
schembl17043265	HO-MPBP	c1cc(C(C(CC)N2CCCC2)=O)ccc1C	c1cc(C(C(CC)N2CCCC2)=O)ccc1CO	schembl17043265	MetXBioDB	train	c1cc(C(C(CC)N2CCCC2)=O)ccc1CO
Levetiracetam	Levetiracetam carboxylic acid metabolite (L057)	C1CN(C(CC)C(=O)N)C(=O)C1	C1CN(C(CC)C(=O)O)C(=O)C1	DB01202	DrugBank	train	C1CN(C(CC)C(=O)O)C(=O)C1
zinc38309998		C1=CC2=CC(C)CC(OC(C(CC)(C)C)=O)C2C(CCC(O)CC(O)CC(=O)O)C1C	C1=CC2=CC(=C)CC(OC(C(CC)(C)C)=O)C2C(CCC(O)CC(O)CC(=O)O)C1C	zinc38309998	MetXBioDB	train	C1=CC2=CC(=C)CC(OC(C(CC)(C)C)=O)C2C(CCC(O)CC(O)CC(=O)O)C1C
tert-amyl methyl ether	tert-amyl alcohol	CC(CC)(C)OC	CC(CC)(C)O	tert-amyl methyl ether	MetXBioDB	train	CC(CC)(C)O
lovastatin	3-Hydroxylovastatin	C1=C2C(C(OC(C(CC)C)=O)CC1C)C(CCC1CC(O)CC(=O)O1)C(C)C=C2	C1=C2C(C(OC(C(CC)O)=O)CC1C)C(CCC1CC(O)CC(=O)O1)C(C)C=C2	lovastatin	MetXBioDB	train	C1=C2C(C(OC(C(CC)O)=O)CC1C)C(CCC1CC(O)CC(=O)O1)C(C)C=C2
Triol pravastatin	3-keto-5,6-diol pravastatin	OC1C(O)CC(OC(C(CC)C)=O)C2C1C=C(O)C(C)C2CCC(O)CC(O)CC(=O)O	OC1C(O)CC(OC(C(CC)C)=O)C2C1=CC(=O)C(C)C2CCC(O)CC(O)CC(=O)O	DB00175	DrugBank	train	OC1C(O)CC(OC(C(CC)C)=O)C2C1=CC(=O)C(C)C2CCC(O)CC(O)CC(=O)O
Pravastatin	3-alpha-isopravastatin	C1=C2C(C(OC(C(CC)C)=O)CC1O)C(CCC(O)CC(O)CC(=O)O)C(C)C=C2	C1=C2C(C(OC(C(CC)C)=O)CC1)C(CCC(O)CC(O)CC(=O)O)C(C)C(O)=C2	DB00175	DrugBank	train	C1=C2C(C(OC(C(CC)C)=O)CC1)C(CCC(O)CC(O)CC(=O)O)C(C)C(O)=C2
Pravastatin	3'(S)-hydroxy-pravastatin	C1(C)C(CCC(O)CC(O)CC(=O)O)C2C(OC(C(CC)C)=O)CC(O)C=C2C=C1	C1(C)C(CCC(O)CC(O)CC(=O)O)C2C(OC(C(C(C)O)C)=O)CC(O)C=C2C=C1	DB00175	DrugBank	train	C1(C)C(CCC(O)CC(O)CC(=O)O)C2C(OC(C(C(C)O)C)=O)CC(O)C=C2C=C1
3-alpha-isopravastatin	5,6-epoxy-3-alpha-isopravastatin	C(C(CC(CCC1C2C(OC(C(CC)C)=O)CCC=C2C=C(O)C1C)O)O)C(=O)O	C(C(CC(CCC1C2C(OC(C(CC)C)=O)CC3C(C2C=C(O)C1C)O3)O)O)C(=O)O	DB00175	DrugBank	train	C(C(CC(CCC1C2C(OC(C(CC)C)=O)CC3C(C2C=C(O)C1C)O3)O)O)C(=O)O
4-sec-Butylphenol		c1c(C(CC)C)ccc(O)c1	c1c(C(CC)C)ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c1	4-sec-Butylphenol	MetXBioDB	train	c1c(C(CC)C)ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c1
Itraconazole	Hydroxyitraconazole	Clc1c(C2(Cn3cncn3)OCC(COc3ccc(N4CCN(c5ccc(-n6cnn(C(CC)C)c6=O)cc5)CC4)cc3)O2)ccc(Cl)c1	Clc1c(C2(Cn3cncn3)OCC(COc3ccc(N4CCN(c5ccc(-n6cnn(C(C(C)O)C)c6=O)cc5)CC4)cc3)O2)ccc(Cl)c1	DB01167	Both	train	Clc1c(C2(Cn3cncn3)OCC(COc3ccc(N4CCN(c5ccc(-n6cnn(C(C(C)O)C)c6=O)cc5)CC4)cc3)O2)ccc(Cl)c1
