parent_name	child_name	reactants	products	origin	source	set	possible_products
Levetiracetam	Levetiracetam carboxylic acid metabolite (L057)	C1N(C(CC)C(=O)N)C(=O)CC1	C1N(C(CC)C(=O)O)C(=O)CC1	DB01202	DrugBank	train	C1N(C(CC)C(=O)O)C(=O)CC1
zinc38309998		C(C1C2C(OC(C(CC)(C)C)=O)CC(C)C=C2C=CC1C)CC(O)CC(O)CC(=O)O	C(C1C2C(OC(C(CC)(C)C)=O)CC(C)C(O)=C2C=C(O)C1C)CC(O)CC(O)CC(=O)O	zinc38309998	MetXBioDB	train	C(C1C2C(OC(C(CC)(C)C)=O)CC(C)C(O)=C2C=C(O)C1C)CC(O)CC(O)CC(=O)O
tert-amyl methyl ether	tert-amyl alcohol	O(C(CC)(C)C)C	OC(CC)(C)C	tert-amyl methyl ether	MetXBioDB	train	OC(CC)(C)C
lovastatin	3-Hydroxylovastatin	OC1CC(CCC2C3C(OC(C(CC)C)=O)CC(C)C=C3C=CC2C)OC(=O)C1	OC1CC(CCC2C3C(OC(C(CC)O)=O)CC(C)C=C3C=CC2C)OC(=O)C1	lovastatin	MetXBioDB	train	OC1CC(CCC2C3C(OC(C(CC)O)=O)CC(C)C=C3C=CC2C)OC(=O)C1
Triol pravastatin	3-keto-5,6-diol pravastatin	C1(O)=CC2C(O)C(O)CC(OC(C(CC)C)=O)C2C(CCC(O)CC(O)CC(=O)O)C1C	C1(=O)C(C)C(CCC(O)CC(O)CC(=O)O)C2C(OC(C(CC)C)=O)CC(O)C(O)C2=C1	DB00175	DrugBank	train	C1(=O)C(C)C(CCC(O)CC(O)CC(=O)O)C2C(OC(C(CC)C)=O)CC(O)C(O)C2=C1
Pravastatin	Triol pravastatin	C1=C2C(C(OC(C(CC)C)=O)CC1O)C(CCC(O)CC(O)CC(=O)O)C(C)C=C2	C1(O)C(O)CC(OC(C(CC)C)=O)C2C(CCC(O)CC(O)CC(=O)O)C(C)C(O)=CC12	DB00175	DrugBank	train	C1(O)C(O)CC(OC(C(CC)C)=O)C2C(CCC(O)CC(O)CC(=O)O)C(C)C(O)=CC12
3-alpha-isopravastatin	5,6-epoxy-3-alpha-isopravastatin	CCC(C)C(=O)OC1CCC=C2C1C(CCC(O)CC(O)CC(=O)O)C(C)C(O)=C2	CCC(C)C(=O)OC1CC2C(C3C1C(CCC(O)CC(O)CC(=O)O)C(C)C(O)=C3)O2	DB00175	DrugBank	train	CCC(C)C(=O)OC1CC2C(C3C1C(CCC(O)CC(O)CC(=O)O)C(C)C(O)=C3)O2
4-sec-Butylphenol		c1(C(CC)C)ccc(O)cc1	c1(C(CC)C)ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1	4-sec-Butylphenol	MetXBioDB	train	c1(C(CC)C)ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1
itraconazole	keto-iteraconazole 	c1(-n2cnn(C(CC)C)c2=O)ccc(N2CCN(c3ccc(OCC4COC(Cn5cncn5)(c5ccc(Cl)cc5Cl)O4)cc3)CC2)cc1	c1(-n2cnn(C(C(C)=O)C)c2=O)ccc(N2CCN(c3ccc(OCC4COC(Cn5cncn5)(c5ccc(Cl)cc5Cl)O4)cc3)CC2)cc1	itraconazole	MetXBioDB	train	c1(-n2cnn(C(C(C)=O)C)c2=O)ccc(N2CCN(c3ccc(OCC4COC(Cn5cncn5)(c5ccc(Cl)cc5Cl)O4)cc3)CC2)cc1
Remdesivir	Remdesivir carboxylate	n1n2c(C3(C#N)OC(COP(NC(C)C(=O)OCC(CC)CC)(=O)Oc4ccccc4)C(O)C3O)ccc2c(N)nc1	n1n2c(C3(C#N)OC(COP(NC(C)C(=O)O)(=O)Oc4ccccc4)C(O)C3O)ccc2c(N)nc1	DB14761	DrugBank	train	n1n2c(C3(C#N)OC(COP(NC(C)C(=O)O)(=O)Oc4ccccc4)C(O)C3O)ccc2c(N)nc1
2-methylamino-2-phenylbutan-1-ol 	2-amino-2-phenylbutan-1-ol	c1c(C(CC)(NC)CO)cccc1	c1c(C(CC)(N)CO)cccc1	DB09089	DrugBank	train	c1c(C(CC)(N)CO)cccc1
2-dimethylamino-2-phenylbutan-1-ol	2-methylamino-2-phenylbutan-1-ol 	c1(C(CC)(CO)N(C)C)ccccc1	c1(C(CC)(CO)NC)ccccc1	DB09089	DrugBank	train	c1(C(CC)(CO)NC)ccccc1
Nortrimebutine	N-didesmethyltrimebutine	c1cc(C(CC)(NC)COC(=O)c2cc(OC)c(OC)c(OC)c2)ccc1	c1cc(C(CC)(N)COC(=O)c2cc(OC)c(OC)c(OC)c2)ccc1	DB09089	DrugBank	train	c1cc(C(CC)(N)COC(=O)c2cc(OC)c(OC)c(OC)c2)ccc1
Trimebutine	Nortrimebutine	COc1c(OC)cc(C(OCC(CC)(N(C)C)c2ccccc2)=O)cc1OC	COc1c(OC)cc(C(OCC(CC)(NC)c2ccccc2)=O)cc1OC	DB09089	DrugBank	train	COc1c(OC)cc(C(OCC(CC)(NC)c2ccccc2)=O)cc1OC
(2S)-1-(1,3-Benzodioxol-5-yl)-N-methyl-2-butanamine		C(CC)(NC)Cc1ccc2c(c1)OCO2	C(CC)(N)Cc1ccc2c(c1)OCO2	(2S)-1-(1,3-Benzodioxol-5-yl)-N-methyl-2-butanamine	MetXBioDB	train	C(CC)(N)Cc1ccc2c(c1)OCO2
benzodioxolyl-butanamine (BDB)	DHABB	O1c2c(ccc(CC(CC)N)c2)OC1	Oc1c(O)ccc(CC(CC)N)c1	benzodioxolyl-butanamine (BDB)	MetXBioDB	train	Oc1c(O)ccc(CC(CC)N)c1
Idelalisib	GS-563117	n1c2c(NC(CC)c3nc4cccc(F)c4c(=O)n3-c3ccccc3)ncnc2nc1	N1=C2C(NC(CC)c3nc4cccc(F)c4c(=O)n3-c3ccccc3)=NC=NC2NC1=O	DB09054	DrugBank	train	N1=C2C(NC(CC)c3nc4cccc(F)c4c(=O)n3-c3ccccc3)=NC=NC2NC1=O
Genz-311752	Genz-527862	c1cc(C(C(NC(CCCCC(CC)O)=O)CN2CCCC2)O)cc2c1OCCO2	c1cc(C(C(NC(CCCCC(CC)=O)=O)CN2CCCC2)O)cc2c1OCCO2	DB09039	DrugBank	train	c1cc(C(C(NC(CCCCC(CC)=O)=O)CN2CCCC2)O)cc2c1OCCO2
Levacetylmethadol	noracymethadol	CN(C(CC(C(CC)OC(C)=O)(c1ccccc1)c1ccccc1)C)C	CNC(CC(C(CC)OC(C)=O)(c1ccccc1)c1ccccc1)C	DB01227	Both	train	CNC(CC(C(CC)OC(C)=O)(c1ccccc1)c1ccccc1)C
Nor-levomethadyl acetate (nor-LAAM)	Dinor-levomethadyl acetate	C(CC)(OC(C)=O)C(CC(C)NC)(c1ccccc1)c1ccccc1	C(CC)(OC(C)=O)C(CC(C)N)(c1ccccc1)c1ccccc1	DB01227	Both	train	C(CC)(OC(C)=O)C(CC(C)N)(c1ccccc1)c1ccccc1
Hydroxy tapentadol	4-Hydroxy tapentadol glucuronide	c1c(C(CC)C(C)CN(C)C)cc(O)cc1O	c1c(C(CC)C(C)CN(C)C)cc(O)cc1OC1OC(C(=O)O)C(O)C(O)C1O	DB06204	DrugBank	train	c1c(C(CC)C(C)CN(C)C)cc(O)cc1OC1OC(C(=O)O)C(O)C(O)C1O
Tapentadol	Tapentadol sulfonate	CN(CC(C(CC)c1cccc(O)c1)C)C	CN(CC(C(CC)c1cccc(S(=O)(=O)O)c1)C)C	DB06204	DrugBank	train	CN(CC(C(CC)c1cccc(S(=O)(=O)O)c1)C)C
Phenprocoumon	8-Hydroxy-R-phenprocoumon	c1ccc2c(O)c(C(CC)c3ccccc3)c(=O)oc2c1	c1ccc2c(O)c(C(CC)c3ccccc3)c(=O)oc2c1O	DB00946	DrugBank	train	c1ccc2c(O)c(C(CC)c3ccccc3)c(=O)oc2c1O
(-)-ethosuximide		O=C1C(CC)(C)CC(O)=N1	O=C1C(C(C)O)(C)CC(O)=N1	(-)-ethosuximide	MetXBioDB	train	O=C1C(C(C)O)(C)CC(O)=N1
Paramethadione	5-ethyl-5-methyl-2,4-oxazolidinedione	C1(=O)OC(CC)(C)C(=O)N1C	C1(=O)OC(CC)(C)C(O)=N1	DB00617	DrugBank	train	C1(=O)OC(CC)(C)C(O)=N1
p-Hydroxyphenobarbital	Phenobarbital O-sulfate	O=C1C(CC)(c2ccc(O)cc2)C(=O)NC(=O)N1	O=C1C(CC)(c2ccc(OS(=O)(=O)O)cc2)C(=O)NC(=O)N1	DB01174	DrugBank	train	O=C1C(CC)(c2ccc(OS(=O)(=O)O)cc2)C(=O)NC(=O)N1
p-Hydroxyphenobarbital		c1(C2(CC)C(O)=NC(=O)N=C2O)ccc(O)cc1	c1(C2(CC)C(O)=NC(=O)N=C2O)ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1	Phenobarbital	MetXBioDB	train	c1(C2(CC)C(O)=NC(=O)N=C2O)ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1
Nirvanol (N-demethylmephenytoin		c1c(C2(CC)N=C(O)N=C2O)ccc(O)c1	c1c(C2(CC)N=C(O)N(C3OC(C(=O)O)C(O)C(O)C3O)C2=O)ccc(O)c1	Nirvanol (N-demethylmephenytoin	MetXBioDB	train	c1c(C2(CC)N=C(O)N(C3OC(C(=O)O)C(O)C(O)C3O)C2=O)ccc(O)c1
(s)-mephobarbital	4-hydroxymephobarbital	c1ccc(C2(CC)C(=O)N(C)C(=O)N=C2O)cc1	c1(O)ccc(C2(CC)C(=O)N(C)C(=O)N=C2O)cc1	(s)-mephobarbital	MetXBioDB	train	c1(O)ccc(C2(CC)C(=O)N(C)C(=O)N=C2O)cc1
Phenobarbital	p-Hydroxyphenobarbital	O=C1NC(=O)C(CC)(c2ccccc2)C(=O)N1	O=C1NC(=O)C(CC)(c2ccc(O)cc2)C(=O)N1	DB01174	DrugBank	train	O=C1NC(=O)C(CC)(c2ccc(O)cc2)C(=O)N1
Primidone	Phenylethylmalonamide (PEMA)	C1(=O)C(CC)(c2ccccc2)C(=O)NCN1	C(C(CC)(C(N)=O)c1ccccc1)(N)=O	DB00794	DrugBank	train	C(C(CC)(C(N)=O)c1ccccc1)(N)=O
Phenobarbital	p-Hydroxyphenobarbital	OC1=NC(=O)N=C(O)C1(CC)c1ccccc1	OC1=NC(=O)N=C(O)C1(CC)c1ccc(O)cc1	Phenobarbital	MetXBioDB	train	OC1=NC(=O)N=C(O)C1(CC)c1ccc(O)cc1
Mephenytoin	Nirvanol	c1c(C2(CC)NC(=O)N(C)C2=O)cccc1	c1c(C2(CC)NC(=O)NC2=O)cccc1	DB00532	DrugBank	train	c1c(C2(CC)NC(=O)NC2=O)cccc1
Glimepiride	Cyclohexyl hydroxymethyl glimepiride	N(S(c1ccc(CCNC(N2CC(C)=C(CC)C2=O)=O)cc1)(=O)=O)C(=O)NC1CCC(C)CC1	N(S(c1ccc(CCNC(N2CC(C)=C(CC)C2=O)=O)cc1)(=O)=O)C(=O)NC1CCC(CO)CC1	DB00222	Both	train	N(S(c1ccc(CCNC(N2CC(C)=C(CC)C2=O)=O)cc1)(=O)=O)C(=O)NC1CCC(CO)CC1
Cyclohexyl hydroxymethyl glimepiride	Cyclohexyl carboxyl glimepiride	O=C(NS(c1ccc(CCNC(N2CC(C)=C(CC)C2=O)=O)cc1)(=O)=O)NC1CCC(CO)CC1	O=C(NS(c1ccc(CCNC(N2CC(C)=C(CC)C2=O)=O)cc1)(=O)=O)NC1CCC(C(O)=O)CC1	DB00222	DrugBank	train	O=C(NS(c1ccc(CCNC(N2CC(C)=C(CC)C2=O)=O)cc1)(=O)=O)NC1CCC(C(O)=O)CC1
Pilocarpine	3-Hydroxyisopilocarpine	O=C1C(CC)C(Cc2cncn2C)CO1	O=C1C(CC)(O)C(Cc2cncn2C)CO1	DB01085	Both	train	O=C1C(CC)(O)C(Cc2cncn2C)CO1
zinc4556587	12-hydroxyibogamine	CCC1CC2CC3C1N(C2)CCc1c3nc2c1cc(OC)cc2	CCC1CC2CC3C1N(C2)CCc1c3nc2c1cc(O)cc2	zinc4556587	MetXBioDB	train	CCC1CC2CC3C1N(C2)CCc1c3nc2c1cc(O)cc2
9-O-demethylemetine	9-O-demethylemetine glucuronide	C(C1C(CC)CN2CCC3C(O)(C2C1)C=C(OC)C(OC)=C3)C1NCCc2c1cc(OC)c(OC)c2	C(C1C(CC)CN2CCC3C(O)(C2C1)C=C(OC)C(OC)=C3)C1NCCc2c1cc(OC)c(OC1OC(C(=O)O)C(O)C(O)C1O)c2	DB13293	DrugBank	train	C(C1C(CC)CN2CCC3C(O)(C2C1)C=C(OC)C(OC)=C3)C1NCCc2c1cc(OC)c(OC1OC(C(=O)O)C(O)C(O)C1O)c2
Cephaeline	Cephaeline 6'-O-glucuronide	c1(OC)cc2c(cc1OC)CCN1CC(CC)C(CC3NCCc4c3cc(OC)c(OC)c4)CC12	c1(OC)cc2c(cc1OC)CCN1CC(CC)C(CC3NCCc4c3cc(OC)c(OC3OC(C(=O)O)C(O)C(O)C3O)c4)CC12	DB13293	DrugBank	train	c1(OC)cc2c(cc1OC)CCN1CC(CC)C(CC3NCCc4c3cc(OC)c(OC3OC(C(=O)O)C(O)C(O)C3O)c4)CC12
Erythromycin	N-Desmethylerythromycin	OC1C(C)C(=O)C(C)CC(C)(O)C(OC2OC(C)CC(N(C)C)C2O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(=O)OC(CC)C1(C)O	OC1C(C)C(=O)C(C)CC(C)(O)C(OC2OC(C)CC(NC)C2O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(=O)OC(CC)C1(C)O	DB00199	DrugBank	train	OC1C(C)C(=O)C(C)CC(C)(O)C(OC2OC(C)CC(NC)C2O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(=O)OC(CC)C1(C)O
erythromycin	N-Desmethylerythromycin	O1C(OC2C(C)C(OC3CC(C)(OC)C(O)C(C)O3)C(C)COC(CC)C(C)(O)C(O)C(C)CC(C)CC2(C)O)C(O)C(N(C)C)CC1C	O1C(OC2C(C)C(OC3CC(C)(OC)C(O)C(C)O3)C(C)COC(CC)C(C)(O)C(O)C(C)CC(C)CC2(C)O)C(O)C(NC)CC1C	erythromycin	MetXBioDB	train	O1C(OC2C(C)C(OC3CC(C)(OC)C(O)C(C)O3)C(C)COC(CC)C(C)(O)C(O)C(C)CC(C)CC2(C)O)C(O)C(NC)CC1C
2-ene-Valproic acid	3-Hydroxyvalproic acid	O=C(C(CCC)=CCC)O	O=C(C(CCC)C(O)CC)O	DB00313	DrugBank	train	O=C(C(CCC)C(O)CC)O
Doconexent	19,20-epoxydocosapentaenoic acid	C(CC=CCC=CCC=CCC=CCC)=CCC=CCCC(=O)O	C(CC=CCC=CCC=CCC1C(CC)O1)=CCC=CCCC(=O)O	DB03756	DrugBank	train	C(CC=CCC=CCC=CCC1C(CC)O1)=CCC=CCCC(=O)O
eicosapentaenoic acid		C(C=CCC=CCC=CCC=CCC)C=CCCCC(=O)O	C(C=CCC=CCC)C=CCCCCC=CCCCC(=O)O	eicosapentaenoic acid	MetXBioDB	train	C(C=CCC=CCC)C=CCCCCC=CCCCC(=O)O
Icosapent ethyl	EPA	O(C(CCCC=CCC=CCC=CCC=CCC=CCC)=O)CC	OC(CCCC=CCC=CCC=CCC=CCC=CCC)=O	DB08887	DrugBank	train	OC(CCCC=CCC=CCC=CCC=CCC=CCC)=O
alpha-Linolenic acid	Docosahexaenoic acid	C(CC)=CCC=CCC=CCCCCCCCC(=O)O	C(CC=CCC=CCC=CCC)=CCC=CCC=CCCC(=O)O	DB13959	DrugBank	train	C(CC=CCC=CCC=CCC)=CCC=CCC=CCCC(=O)O
4'-hydroxy-butyrfentanyl	4'-hydroxy-3'-methoxy-butyrfentanyl	C1CC(N(C(CCC)=O)c2ccccc2)CCN1CCc1ccc(O)cc1	C1CC(N(C(CCC)=O)c2ccccc2)CCN1CCc1ccc(O)c(OC)c1	DB09173	DrugBank	train	C1CC(N(C(CCC)=O)c2ccccc2)CCN1CCc1ccc(O)c(OC)c1
Butyrfentanyl	(ω-1)-hydroxy-butyrfentanyl	N1(CCc2ccccc2)CCC(N(C(CCC)=O)c2ccccc2)CC1	N1(CCc2ccccc2)CCC(N(C(CC(C)O)=O)c2ccccc2)CC1	DB09173	DrugBank	train	N1(CCc2ccccc2)CCC(N(C(CC(C)O)=O)c2ccccc2)CC1
16alpha-butyrloxyprednisolone	16-alpha-hydroxyprednisolone	C12CCC3=CC(=O)C=CC3(C)C1C(O)CC1(C)C2CC(OC(CCC)=O)C1(O)C(=O)CO	C12CCC3=CC(=O)C=CC3(C)C1C(O)CC1(C)C2CC(O)C1(O)C(=O)CO	DB01222	DrugBank	train	C12CCC3=CC(=O)C=CC3(C)C1C(O)CC1(C)C2CC(O)C1(O)C(=O)CO
3-Hydroxyvalproic acid	3-Oxovalproic acid	C(C)CC(C(=O)O)C(CC)O	C(C)CC(C(=O)O)C(CC)=O	DB00313	DrugBank	train	C(C)CC(C(=O)O)C(CC)=O
Thiopental	Pentobarbital	C1(=S)NC(=O)C(C(CCC)C)(CC)C(=O)N1	C1(=O)NC(=O)C(C(CCC)C)(CC)C(=O)N1	DB00599	DrugBank	train	C1(=O)NC(=O)C(C(CCC)C)(CC)C(=O)N1
2-n-Propyl-4-oxopentanoic acid	2-Propylsuccinic acid	C(CC(CCC)C(=O)O)(=O)C	C(CC(CCC)C(=O)O)(=O)O	DB00313	DrugBank	train	C(CC(CCC)C(=O)O)(=O)O
4-Hydroxyvalproic acid	2-n-Propyl-4-oxopentanoic acid	C(C(CCC)CC(C)O)(=O)O	C(C(CCC)CC(C)=O)(=O)O	DB00313	DrugBank	train	C(C(CCC)CC(C)=O)(=O)O
Valproic acid	5-Hydroxyvalproic acid	C(CC(CCC)C(=O)O)C	C(CC(CCC)C(=O)O)CO	DB00313	Both	train	C(CC(CCC)C(=O)O)CO
Valproic acid	Valproic acid β-O-glucuronide	C(C)CC(CCC)C(=O)O	C(C)CC(CCC)C(=O)OC1OC(C(=O)O)C(O)C(O)C1O	DB00313	Both	train	C(C)CC(CCC)C(=O)OC1OC(C(=O)O)C(O)C(O)C1O
5-Hydroxyvalproic acid	2-Propylglutaric acid	C(C(CCC)C(=O)O)CCO	C(C(CCC)C(=O)O)CC(O)=O	DB00313	DrugBank	train	C(C(CCC)C(=O)O)CC(O)=O
Telaprevir	Pyrazinoic acid	c1c(C(=O)NC(C(NC(C(N2C(C(NC(CCC)C(=O)C(=O)NC3CC3)=O)C3CCCC3C2)=O)C(C)(C)C)=O)C2CCCCC2)nccn1	c1c(C(=O)O)nccn1	DB05521	DrugBank	train	c1c(C(=O)O)nccn1
Perindopril	Perindopril Acyl-beta-D-glucuronide	C12CC(C(=O)O)N(C(C(NC(CCC)C(=O)OCC)C)=O)C1CCCC2	C12CC(C(=O)OC3OC(C(=O)O)C(O)C(O)C3O)N(C(C(NC(CCC)C(=O)OCC)C)=O)C1CCCC2	DB00790	DrugBank	train	C12CC(C(=O)OC3OC(C(=O)O)C(O)C(O)C3O)N(C(C(NC(CCC)C(=O)OCC)C)=O)C1CCCC2
Genz-258179	Genz-682042	C1Oc2c(ccc(C(C(NC(CCCC(O)CCC)=O)CN3CCCC3)O)c2)OC1	C1Oc2c(ccc(C(C(NC(CCCC(O)=O)=O)CN3CCCC3)O)c2)OC1	DB09039	DrugBank	train	C1Oc2c(ccc(C(C(NC(CCCC(O)=O)=O)CN3CCCC3)O)c2)OC1
	16alpha-butyrloxyprednisolone	C12OC(CCC)(O)OC1(C(=O)CO)C1(C)C(C2)C2C(C(O)C1)C1(C)C(=CC(=O)C=C1)CC2	C1(OC(CCC)=O)CC2C(C)(C1(O)C(=O)CO)CC(O)C1C2CCC2=CC(=O)C=CC12C	DB01222	DrugBank	train	C1(OC(CCC)=O)CC2C(C)(C1(O)C(=O)CO)CC(O)C1C2CCC2=CC(=O)C=CC12C
Clindamycin	Clindamycin sulfoxide	C1C(CCC)CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)N1C	C1C(CCC)CC(C(=O)NC(C(C)Cl)C2OC([SH](C)O)C(O)C(O)C2O)N1C	DB01190	Both	train	C1C(CCC)CC(C(=O)NC(C(C)Cl)C2OC([SH](C)O)C(O)C(O)C2O)N1C
RPR-106541		C12(F)C(C3C(C)(C4(SC)C(OC(CCC)O4)C3)CC1O)CC(F)C1=CC(=O)CCC12C	C12(F)C(C3C(C)(C4([SH](C)O)C(OC(CCC)O4)C3)CC1O)CC(F)C1=CC(=O)CCC12C	RPR-106541	MetXBioDB	train	C12(F)C(C3C(C)(C4([SH](C)O)C(OC(CCC)O4)C3)CC1O)CC(F)C1=CC(=O)CCC12C
Valsartan	Valeryl-4-hydroxyvalsartan	C(CCCC)(=O)N(Cc1ccc(-c2ccccc2-c2nnnn2)cc1)C(C(=O)O)C(C)C	C(CCC(C)O)(=O)N(Cc1ccc(-c2ccccc2-c2nnnn2)cc1)C(C(=O)O)C(C)C	DB00177	Both	train	C(CCC(C)O)(=O)N(Cc1ccc(-c2ccccc2-c2nnnn2)cc1)C(C(=O)O)C(C)C
Estradiol valerate	Estradiol	CC12CCC3C(C1CCC2OC(CCCC)=O)CCc1c3ccc(O)c1	CC12CCC3C(C1CCC2O)CCc1c3ccc(O)c1	DB13956	DrugBank	train	CC12CCC3C(C1CCC2O)CCc1c3ccc(O)c1
Valrubicin	N-trifluoroacetyladriamycinol	c12c(c(O)c3c(c1O)C(OC1CC(NC(=O)C(F)(F)F)C(O)C(C)O1)CC(O)(C(COC(CCCC)=O)=O)C3)C(=O)c1cccc(OC)c1C2=O	c12c(c(O)c3c(c1O)C(OC1CC(NC(=O)C(F)(F)F)C(O)C(C)O1)CC(O)(C(CO)O)C3)C(=O)c1cccc(OC)c1C2=O	DB00385	DrugBank	train	c12c(c(O)c3c(c1O)C(OC1CC(NC(=O)C(F)(F)F)C(O)C(C)O1)CC(O)(C(CO)O)C3)C(=O)c1cccc(OC)c1C2=O
Misoprostol	Misoprostol Acid (SC-30695)	O(C(CCCCCCC1C(C=CCC(CCCC)(C)O)C(O)CC1=O)=O)C	OC(CCCCCCC1C(C=CCC(CCCC)(C)O)C(O)CC1=O)=O	DB00929	DrugBank	train	OC(CCCCCCC1C(C=CCC(CCCC)(C)O)C(O)CC1=O)=O
Irbesartan derivative M7	Irbesartan derivative M1	n1nnc(-c2c(-c3ccc(CN4C(CCCC)=NC5(C4=O)CCC(O)C5)cc3)cccc2)n1	n1nnc(-c2c(-c3ccc(CN4C(CCC(C)O)=NC5(C4=O)CCC(O)C5)cc3)cccc2)n1	DB01029	Both	train	n1nnc(-c2c(-c3ccc(CN4C(CCC(C)O)=NC5(C4=O)CCC(O)C5)cc3)cccc2)n1
Irbesartan	Irbesartan derivative M4	C(CC)CC1=NC2(C(=O)N1Cc1ccc(-c3ccccc3-c3nnnn3)cc1)CCCC2	C(C(C)O)CC1=NC2(C(=O)N1Cc1ccc(-c3ccccc3-c3nnnn3)cc1)CCCC2	DB01029	Both	train	C(C(C)O)CC1=NC2(C(=O)N1Cc1ccc(-c3ccccc3-c3nnnn3)cc1)CCCC2
15-keto-PGE1	15-keto-PGE0	C(CC1C(C=CC(CCCCC)=O)C(O)CC1=O)CCCCC(=O)O	C(CC1C(CCC(CCCCC)=O)C(O)CC1=O)CCCCC(=O)O	DB00770	DrugBank	train	C(CC1C(CCC(CCCCC)=O)C(O)CC1=O)CCCCC(=O)O
15-keto-PGE0	13,14-dihydro-PGE1	O=C(CCCCCCC1C(CCC(CCCCC)=O)C(O)CC1=O)O	O=C(CCCCCCC1C(CCC(CCCCC)O)C(O)CC1=O)O	DB00770	DrugBank	train	O=C(CCCCCCC1C(CCC(CCCCC)O)C(O)CC1=O)O
Alprostadil	15-keto-PGE1	C(CCCC)C(C=CC1C(O)CC(=O)C1CCCCCCC(=O)O)O	C(CCCC)C(C=CC1C(O)CC(=O)C1CCCCCCC(=O)O)=O	DB00770	DrugBank	train	C(CCCC)C(C=CC1C(O)CC(=O)C1CCCCCCC(=O)O)=O
Epoprostenol	6,15-Diketo-13,14-dihydro-PGF1-alpha	C(C(CCCCC)O)=CC1C(O)CC2C1CC(=CCCCC(=O)O)O2	C(C(CCCCC)=O)=CC1C(O)CC(O)C1CC(=O)CCCCC(=O)O	DB01240	DrugBank	train	C(C(CCCCC)=O)=CC1C(O)CC(O)C1CC(=O)CCCCC(=O)O
13-hydroxyoctadecadienoic acid		C(C(CCCCC)O)=CC=CCCCCCCCC(=O)O	C(C(CCCCC)OC1OC(C(=O)O)C(O)C(O)C1O)=CC=CCCCCCCCC(=O)O	13-hydroxyoctadecadienoic acid	MetXBioDB	train	C(C(CCCCC)OC1OC(C(=O)O)C(O)C(O)C1O)=CC=CCCCCCCCC(=O)O
rac-4-hydroxynonenal	S-(4-hydroxy-1-oxononan-3-yl)glutathione	C(CC)CCC(O)C=CC=O	C(CC)CCC(O)C(CC=O)SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O	rac-4-hydroxynonenal	MetXBioDB	train	C(CC)CCC(O)C(CC=O)SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O
6-gingerol		O(c1ccc(CCC(CC(CCCCC)O)=O)cc1O)C	O(c1ccc(CCC(CC(CCCCC)O)=O)cc1OC1OC(C(=O)O)C(O)C(O)C1O)C	6-gingerol	MetXBioDB	train	O(c1ccc(CCC(CC(CCCCC)O)=O)cc1OC1OC(C(=O)O)C(O)C(O)C1O)C
Treprostinil	Treprostinil metabolite HU3	c12cccc(OCC(=O)O)c1CC1C(C2)C(CCC(O)CCCCC)C(O)C1	c12cccc(OCC(=O)O)c1CC1C(C2)C(C(CC(O)=O)=O)C(O)C1	DB00374	DrugBank	train	c12cccc(OCC(=O)O)c1CC1C(C2)C(C(CC(O)=O)=O)C(O)C1
(11S)-11-hydroperoxylinoleic acid		C(=CC(C=CCCCCC)OO)CCCCCCCC(=O)O	C(=CC(C=CCCCCC)OOSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)CCCCCCCC(=O)O	(11S)-11-hydroperoxylinoleic acid	MetXBioDB	train	C(=CC(C=CCCCCC)OOSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)CCCCCCCC(=O)O
Arachidonic Acid	5-HETE	C(CC=CCCCCC)=CCC=CCC=CCCCC(=O)O	C(CC=CCCCCC)=CCC=CC=CC(O)CCCC(=O)O	DB13854	Both	train	C(CC=CCCCCC)=CCC=CC=CC(O)CCCC(=O)O
Arachidonic Acid	20-HETE	OC(CCCC=CCC=CCC=CCC=CCCCCC)=O	OC(CCCC=CCC=CCC=CCC=CCCCCCO)=O	DB13854	Both	train	OC(CCCC=CCC=CCC=CCC=CCCCCCO)=O
Arachidonic Acid	16-HETE	C(CCCC=CCC=CCC=CCC=CCCCCC)(=O)O	C(CCCC=CCC=CCC=CCC=CC(CCCC)O)(=O)O	DB13854	Both	train	C(CCCC=CCC=CCC=CCC=CC(CCCC)O)(=O)O
Arachidonic Acid	5,6-EET	C(C=CCCCCC)C=CCC=CCC=CCCCC(=O)O	C(C=CCCCCC)C=CCC=CCC1OC1CCCC(=O)O	DB13854	Both	train	C(C=CCCCCC)C=CCC=CCC1OC1CCCC(=O)O
Arachidonic Acid	11-HETE	C(=CCC=CCC=CCC=CCCCCC)CCCC(=O)O	C(=CCC=CCC(C=CC=CCCCCC)O)CCCC(=O)O	DB13854	Both	train	C(=CCC=CCC(C=CC=CCCCCC)O)CCCC(=O)O
