parent_id,parent_name,child_id,child_name,enzymes,parent_smiles,child_smiles
DBMET03468,S-4'-hydroxybupropion,DBMET03489,S-4'-hydroxybupropion sulfate,,CC(NC(C)(C)C)C(=O)c1ccc(O)c(Cl)c1,CC(NC(C)(C)C)C(=O)c1ccc(OS(=O)(=O)O)c(Cl)c1
DBMET00277,S-Hydroxybupropion,DBMET03469,"S,S-Hydroxybupropion",,CC(NC(C)(C)CO)C(=O)c1cccc(Cl)c1,CC1NC(C)(C)COC1(O)c1cccc(Cl)c1
DBMET03470,R-Hydroxybupropion,DBMET03471,"R,R-Hydroxybupropion",,CC(NC(C)(C)CO)C(=O)c1cccc(Cl)c1,CC1NC(C)(C)COC1(O)c1cccc(Cl)c1
DBMET03473,"R,R-threohydrobupropion",DBMET03474,"R,R-threo-4'-hydroxy-hydrobupropion",Cytochrome P450 2C19,CC(NC(C)(C)C)C(O)c1cccc(Cl)c1,CC(NC(C)(C)C)C(O)c1ccc(O)c(Cl)c1
DBMET03473,"R,R-threohydrobupropion",DBMET03475,"R,R-threohydrobupropion glucuronide","UDP-glucuronosyltransferase 1A9, UDP-glucuronosyltransferase 1A4",CC(NC(C)(C)C)C(O)c1cccc(Cl)c1,CC(NC(C)(C)C)C(OC1OC(C(=O)O)C(O)C(O)C1O)c1cccc(Cl)c1
DBMET03476,"S,S-threohydrobupropion",DBMET03477,"S,S-threo-4'-hydroxy-hydrobupropion",Cytochrome P450 2C19,CC(NC(C)(C)C)C(O)c1cccc(Cl)c1,CC(NC(C)(C)C)C(O)c1ccc(O)c(Cl)c1
DBMET03479,"R,S-erythrohydrobupropion",DBMET03480,"R,S-erythro-4'-hydroxy-hydrobupropion",Cytochrome P450 2C19,CC(NC(C)(C)C)C(O)c1cccc(Cl)c1,CC(NC(C)(C)C)C(O)c1ccc(O)c(Cl)c1
DBMET03479,"R,S-erythrohydrobupropion",DBMET03481,"R,S-erythrohydrobupropion glucuronide","UDP-glucuronosyltransferase 2B7, UDP-glucuronosyltransferase 1A9, UDP-glucuronosyltransferase 1A4",CC(NC(C)(C)C)C(O)c1cccc(Cl)c1,CC(NC(C)(C)C)C(OC1OC(C(=O)O)C(O)C(O)C1O)c1cccc(Cl)c1
DBMET03469,"S,S-Hydroxybupropion",DBMET03482,"S,S-Hydroxybupropion glucuronide",UDP-glucuronosyltransferase 2B7,CC1NC(C)(C)COC1(O)c1cccc(Cl)c1,CC1NC(C)(C)COC1(OC1OC(C(=O)O)C(O)C(O)C1O)c1cccc(Cl)c1
DBMET03471,"R,R-Hydroxybupropion",DBMET03483,"R,R-Hydroxybupropion glucuronide","UDP-glucuronosyltransferase 2B7, UDP-glucuronosyltransferase 2B4",CC1NC(C)(C)COC1(O)c1cccc(Cl)c1,CC1NC(C)(C)COC1(OC1OC(C(=O)O)C(O)C(O)C1O)c1cccc(Cl)c1
DB01159,Halothane,DBMET01784,chlorotrifluoroethane,"Cytochrome P450 2A6, Cytochrome P450 3A4",FC(F)(F)C(Cl)Br,FC(F)(F)CCl
DB01159,Halothane,DBMET01542,"2-chloro-1,1-difluoroethene","Cytochrome P450 2A6, Cytochrome P450 3A4",FC(F)(F)C(Cl)Br,FC(F)=CCl
DB01159,Halothane,DBMET01542,"2-chloro-1,1-difluoroethene","Cytochrome P450 2A6, Cytochrome P450 3A4, Cytochrome P450 2B6, Cytochrome P450 2C9, Cytochrome P450 2D6",FC(F)(F)C(Cl)Br,FC(F)=CCl
DB01159,Halothane,DBMET01543,"1-chloro-2,2,2-trifluoroethanide","Cytochrome P450 2A6, Cytochrome P450 3A4, Cytochrome P450 2B6, Cytochrome P450 2C9, Cytochrome P450 2D6",FC(F)(F)C(Cl)Br,FC(F)(F)CCl
DB01175,Escitalopram,DBMET02781,S-desmethylcitalopram,"Cytochrome P450 3A4, Cytochrome P450 2C19, Cytochrome P450 2D6",CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,CNCCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21
DB01175,Escitalopram,DBMET03673,Escitalopram propionaldehyde,"Amine oxidase [flavin-containing] A, Amine oxidase [flavin-containing] B",CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,N#Cc1ccc2c(c1)COC2(CCC=O)c1ccc(F)cc1
DB01175,Escitalopram,DBMET03672,,Cytochrome P450 2D6,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,C[N+](C)([O-])CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21
DBMET02781,S-desmethylcitalopram,DBMET03673,Escitalopram propionaldehyde,"Amine oxidase [flavin-containing] A, Amine oxidase [flavin-containing] B",CNCCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,N#Cc1ccc2c(c1)COC2(CCC=O)c1ccc(F)cc1
DBMET03673,Escitalopram propionaldehyde,DBMET02783,Escitalopram propionic acid,"Aldehyde oxidase, Cytochrome P450 2C19",N#Cc1ccc2c(c1)COC2(CCC=O)c1ccc(F)cc1,N#Cc1ccc2c(c1)COC2(CCC(=O)O)c1ccc(F)cc1
DBMET02781,S-desmethylcitalopram,DBMET02782,S-didesmethylcitalopram,Cytochrome P450 2D6,CNCCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,N#Cc1ccc2c(c1)COC2(CCCN)c1ccc(F)cc1
DBMET03673,Escitalopram propionaldehyde,DBMET02783,Escitalopram propionic acid,"Aldehyde oxidase, Cytochrome P450 2C19",N#Cc1ccc2c(c1)COC2(CCC=O)c1ccc(F)cc1,N#Cc1ccc2c(c1)COC2(CCC(=O)O)c1ccc(F)cc1
DBMET02782,S-didesmethylcitalopram,DBMET03673,Escitalopram propionaldehyde,"Amine oxidase [flavin-containing] A, Amine oxidase [flavin-containing] B",N#Cc1ccc2c(c1)COC2(CCCN)c1ccc(F)cc1,N#Cc1ccc2c(c1)COC2(CCC=O)c1ccc(F)cc1
DBMET03673,Escitalopram propionaldehyde,DBMET02783,Escitalopram propionic acid,"Aldehyde oxidase, Cytochrome P450 2C19",N#Cc1ccc2c(c1)COC2(CCC=O)c1ccc(F)cc1,N#Cc1ccc2c(c1)COC2(CCC(=O)O)c1ccc(F)cc1
DB01182,Propafenone,DBMET01570,(S)-5-Hydroxypropafenone,Cytochrome P450 2D6,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,CCCNCC(O)COc1ccc(O)cc1C(=O)CCc1ccccc1
DB01182,Propafenone,DBMET01571,(S)-N-Despropylpropafenone,"Cytochrome P450 1A2, Cytochrome P450 3A4",CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,NCC(O)COc1ccccc1C(=O)CCc1ccccc1
DB01182,Propafenone,DBMET00267,N-desalkylpropafenone,Cytochrome P450 1A2,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,NCC(O)COc1ccccc1C(=O)CCc1ccccc1
DB01182,Propafenone,DBMET00309,5-hydroxypropafenone,Cytochrome P450 2D6,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,CCCNCC(O)COc1ccc(O)cc1C(=O)CCc1ccccc1
DB01182,Propafenone,DBMET00932,N-depropylpropafenone,,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,NCC(O)COc1ccccc1C(=O)CCc1ccccc1
DB01192,Oxymorphone,DBMET00424,noroxymorphone,Cytochrome P450 3A4,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,O=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3)C1O5
DB01192,Oxymorphone,DBMET00425,alpha-noroxycodol,Cytochrome P450 3A4,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,COc1ccc2c3c1OC1C(O)CCC4(O)C(C2)NCCC314
DB01192,Oxymorphone,DBMET00426,beta-noroxycodol,Cytochrome P450 3A4,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,COc1ccc2c3c1OC1C(O)CCC4(O)C(C2)NCCC314
DB01192,Oxymorphone,DBMET00427,beta-oxymorphol,Cytochrome P450 2D6,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,CN1CCC23c4c5ccc(O)c4OC2C(O)CCC3(O)C1C5
DB01192,Oxymorphone,DBMET00428,alpha-oxycodol,Cytochrome P450 2D6,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,COc1ccc2c3c1OC1C(O)CCC4(O)C(C2)N(C)CCC314
DB01192,Oxymorphone,DBMET00429,beta-oxycodol,Cytochrome P450 2D6,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,COc1ccc2c3c1OC1C(O)CCC4(O)C(C2)N(C)CCC314
DB01198,Zopiclone,DBMET00299,zopiclone-N-oxide,"Cytochrome P450 2C8, Cytochrome P450 3A4",CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,C[N+]1([O-])CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1
DB01198,Zopiclone,DBMET00300,N-desmethylzopiclone,"Cytochrome P450 2C8, Cytochrome P450 3A4, Cytochrome P450 2C9",CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,O=C(OC1c2nccnc2C(=O)N1c1ccc(Cl)cn1)N1CCNCC1
DB01198,Zopiclone,DBMET00135,Zopiclone N-oxide,Cytochrome P450 2C9,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,C[N+]1([O-])CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1
DB01227,Levacetylmethadol,DBMET00375,noracymethadol,Cytochrome P450 3A4,CCC(OC(C)=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,CCC(OC(C)=O)C(CC(C)NC)(c1ccccc1)c1ccccc1
DB01227,Levacetylmethadol,DBMET00962,Nor-levomethadyl acetate (nor-LAAM),Cytochrome P450 3A7,CCC(OC(C)=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,CCC(OC(C)=O)C(CC(C)NC)(c1ccccc1)c1ccccc1
DB01234,Dexamethasone,DBMET01644,6alpha-Hydroxydexamethasone,Cytochrome P450 3A4,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,CC1CC2C3CC(O)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO
DB01234,Dexamethasone,DBMET01645,6beta-Hydroxydexamethasone,Cytochrome P450 3A4,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,CC1CC2C3CC(O)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO
DB00988,Dopamine,DBMET02448,Dopamine-3-O-sulfate,"Sulfotransferase 1A1, Sulfotransferase 1A2, Sulfotransferase 1A3",NCCc1ccc(O)c(O)c1,NCCc1ccc(O)c(OS(=O)(=O)O)c1
DB00988,Dopamine,DBMET02449,Dopamine-4-O-sulfate,"Sulfotransferase 1A1, Sulfotransferase 1A2, Sulfotransferase 1A3",NCCc1ccc(O)c(O)c1,NCCc1ccc(OS(=O)(=O)O)c(O)c1
DB00988,Dopamine,DBMET02450,Dopamine-4-O-glucuronide,,NCCc1ccc(O)c(O)c1,NCCc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c(O)c1
DB01238,Aripiprazole,DBMET01611,dehydro-aripiprazole,Cytochrome P450 3A4,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,O=c1ccc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2[nH]1
DB00244,Mesalazine,DBMET03621,N-acetyl-5-aminosalicylic acid,,Nc1ccc(O)c(C(=O)O)c1,CC(=O)Nc1ccc(O)c(C(=O)O)c1
DB01576,Dextroamphetamine,DBMET00540,Norephedrine,,CC(N)Cc1ccccc1,CC(N)C(O)c1ccccc1
DB01576,Dextroamphetamine,DBMET03721,4-Hydroxy-d-amphetamine,,CC(N)Cc1ccccc1,CC(N)Cc1ccc(O)cc1
DB01576,Dextroamphetamine,DBMET02222,Phenylacetone,,CC(N)Cc1ccccc1,CC(=O)Cc1ccccc1
DBMET03721,4-Hydroxy-d-amphetamine,DBMET03722,4-Hydroxy-norephedrine,,CC(N)Cc1ccc(O)cc1,CC(N)C(O)c1ccc(O)cc1
DB01357,Mestranol,DB00977,Ethinylestradiol,Cytochrome P450 2C9,C#CC1(O)CCC2C3CCc4cc(OC)ccc4C3CCC21C,C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C
DB01357,Mestranol,DBMET00457,17beta-Ethinylestradiol,Cytochrome P450 2C9,C#CC1(O)CCC2C3CCc4cc(OC)ccc4C3CCC21C,C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C
DB01364,Ephedrine,DBMET00540,Norephedrine,,CNC(C)C(O)c1ccccc1,CC(N)C(O)c1ccccc1
DB01409,Tiotropium,DBMET02592,Dithienylglycolic Acid,,C[N+]1(C)C2CC(OC(=O)C(O)(c3cccs3)c3cccs3)CC1C1OC12,C[N+]1(C)C2CC(OC(=O)C(O)(c3cccs3)c3cccs3)CC1C1OC12
DB01409,,DBMET02593,N-methylscopine,,C[N+]1(C)C2CC(OC(=O)C(O)(c3cccs3)c3cccs3)CC1C1OC12,C[N+]1(C)C2CC(OC(=O)C(O)(c3cccs3)c3cccs3)CC1C1OC12
DB00624,Testosterone,DBMET00558,Dihydrotestosterone,3-oxo-5-alpha-steroid 4-dehydrogenase,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O
DBMET00558,Dihydrotestosterone,DBMET00593,3-alpha-Androstanediol glucuronide,,CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O,CC12CCC3C(CCC4CC(OC5OC(C(=O)O)C(O)C(O)C5O)CCC43C)C1CCC2O
DB01435,Antipyrine,DBMET00003,3-Hydroxymethylantipyrine,"Cytochrome P450 1A2, Cytochrome P450 2C9",Cc1cc(=O)n(-c2ccccc2)n1C,Cn1c(CO)cc(=O)n1-c1ccccc1
DB01435,Antipyrine,DBMET01588,3-OH-methylantipyrine,"Cytochrome P450 1A2, Cytochrome P450 2C9",Cc1cc(=O)n(-c2ccccc2)n1C,Cn1c(CO)cc(=O)n1-c1ccccc1
DBMET01172,6-Monoacetylmorphine,DBMET00313,morphine,"Liver carboxylesterase 1, Cocaine esterase",CC(=O)OC1C=CC2C3Cc4ccc(O)c5c4C2(CCN3C)C1O5,CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5
DB01576,Dextroamphetamine,DBMET00733,4-hydroxyamphetamine,Cytochrome P450 2D6,CC(N)Cc1ccccc1,CC(N)Cc1ccc(O)cc1
DB01744,Camphor,DB02817,5-Exo-Hydroxycamphor,Cytochrome P450 2D6,CC12CCC(CC1=O)C2(C)C,CC12CC(O)C(CC1=O)C2(C)C
DB01744,Camphor,DBMET01812,8-hydroxycamphor,Cytochrome P450 2D6,CC12CCC(CC1=O)C2(C)C,CC12CC(O)C(CC1=O)C2(C)C
DB02901,Stanolone,DBMET00593,3-alpha-Androstanediol glucuronide,,CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O,CC12CCC3C(CCC4CC(OC5OC(C(=O)O)C(O)C(O)C5O)CCC43C)C1CCC2O
DB03783,Phenacetin,DB00316,Acetaminophen,Cytochrome P450 1A2,CCOc1ccc(NC(C)=O)cc1,CC(=O)Nc1ccc(O)cc1
DB03783,Phenacetin,DB00316,Acetaminophen,"Cytochrome P450 1A1, Cytochrome P450 1A2, Cytochrome P450 2E1, Cytochrome P450 2D6, Cytochrome P450 2C19, Cytochrome P450 2C9, Cytochrome P450 2A6",CCOc1ccc(NC(C)=O)cc1,CC(=O)Nc1ccc(O)cc1
DB04573,Estriol,DBMET00588,Estriol-17-glucuronide,,CC12CCC3c4ccc(O)cc4CCC3C1CC(O)C2O,CC12CCC3c4ccc(O)cc4CCC3C1CC(O)C2OC1OC(C(=O)O)C(O)C(O)C1O
DB04573,Estriol,DBMET00603,"16-alpha,17-beta-estriol 17-beta-D-glucuronide",,CC12CCC3c4ccc(O)cc4CCC3C1CC(O)C2O,CC12CCC3c4ccc(O)cc4CCC3C1CC(O)C2OC1OC(C(=O)O)C(O)C(O)C1O
DB04844,Tetrabenazine,DBMET00800,b-dihydrotetrabenazine,,COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2,COc1cc2c(cc1OC)C1CC(O)C(CC(C)C)CN1CC2
DB04844,Tetrabenazine,DBMET00458,alpha-dihydrotetrabenazine,Cytochrome P450 2D6,COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2,COc1cc2c(cc1OC)C1CC(O)C(CC(C)C)CN1CC2
DB04896,Milnacipran,DBMET02295,N-Desethyl milnacipran,"Cytochrome P450 3A4, Cytochrome P450 2C8, Cytochrome P450 2C19, Cytochrome P450 2D6, Cytochrome P450 2J2",CCN(CC)C(=O)C1(c2ccccc2)CC1CN,CCNC(=O)C1(c2ccccc2)CC1CN
DB05289,Tarenflurbil,DBMET01566,4-OH-S-flurbiprofen,Cytochrome P450 2C9,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,CC(C(=O)O)c1ccc(-c2ccc(O)cc2)c(F)c1
DB05351,Dexlansoprazole,DBMET03753,Dexlansoprazole sulfone,Cytochrome P450 3A4,Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1,Cc1c(OCC(F)(F)F)ccnc1CS(=O)(=O)c1nc2ccccc2[nH]1
DB06148,Mianserin,DBMET01732,"(R)-mianserin, N-Desmethyl","Cytochrome P450 2D6, Cytochrome P450 1A2, Cytochrome P450 3A4, Cytochrome P450 2B6",CN1CCN2c3ccccc3Cc3ccccc3C2C1,c1ccc2c(c1)Cc1ccccc1N1CCNCC21
DB06148,Mianserin,DBMET01734,"(R)-mianserin, N-oxide",Cytochrome P450 3A4,CN1CCN2c3ccccc3Cc3ccccc3C2C1,C[N+]1([O-])CCN2c3ccccc3Cc3ccccc3C2C1
DB06148,Mianserin,DBMET01825,Desmethylmianserin,"Cytochrome P450 2B6, Cytochrome P450 3A4, Cytochrome P450 2C19, Cytochrome P450 1A2",CN1CCN2c3ccccc3Cc3ccccc3C2C1,c1ccc2c(c1)Cc1ccccc1N1CCNCC21
DB06148,Mianserin,DBMET01826,Mianserin N-oxide,"Cytochrome P450 3A4, Cytochrome P450 1A2",CN1CCN2c3ccccc3Cc3ccccc3C2C1,C[N+]1([O-])CCN2c3ccccc3Cc3ccccc3C2C1
DBMET03382,Dabigatran M369,DBMET03383,Dabigatran M325,,Cn1c(C(=O)O)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21,Cn1cnc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21
DBMET03382,Dabigatran M369,DBMET03383,Dabigatran M325,,Cn1c(C(=O)O)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21,Cn1cnc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21
DB06697,Artemether,DBMET00793,Alpha-dihydroartemisinin,,COC1OC2OC3(C)CCC4C(C)CCC(C1C)C24OO3,CC1CCC2C(C)C(O)OC3OC4(C)CCC1C32OO4
DB06697,Artemether,DBMET00443,Dihydroartemisinin (DHA),"Cytochrome P450 3A4, Cytochrome P450 3A5",COC1OC2OC3(C)CCC4C(C)CCC(C1C)C24OO3,CC1CCC2C(C)C(O)OC3OC4(C)CCC1C32OO4
DB06700,Desvenlafaxine,DBMET00437,"N,O-Didesmethylvenlafaxine","Cytochrome P450 3A4, Cytochrome P450 2C19",CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,CNCC(c1ccc(O)cc1)C1(O)CCCCC1
DBMET00437,"N,O-Didesmethylvenlafaxine",DBMET00958,"N,O-didesmethylvenlafaxine glucuronide",,CNCC(c1ccc(O)cc1)C1(O)CCCCC1,CNCC(c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1)C1(O)CCCCC1
DB06701,Dexmethylphenidate,DBMET02407,p-hydroxy-methylphenidate,,COC(=O)C(c1ccccc1)C1CCCCN1,COC(=O)C(c1ccc(O)cc1)C1CCCCN1
DB06701,Dexmethylphenidate,DBMET02408,6-oxo-methylphenidate,,COC(=O)C(c1ccccc1)C1CCCCN1,COC(=O)C(c1ccccc1)C1CCCC(=O)N1
DB06701,Dexmethylphenidate,DBMET00651,Ritalinic acid,Carboxylesterase,COC(=O)C(c1ccccc1)C1CCCCN1,O=C(O)C(c1ccccc1)C1CCCCN1
DB07129,"(2R)-1-(2,6-dimethylphenoxy)propan-2-amine",DBMET01551,"(R)-(-)-Mexiletine, p-hydroxyl","Cytochrome P450 1A2, Cytochrome P450 2D6",Cc1cccc(C)c1OCC(C)N,Cc1cc(O)cc(C)c1OCC(C)N
DB07129,"(2R)-1-(2,6-dimethylphenoxy)propan-2-amine",DBMET01553,"(R)-(-)-Mexiletine, 2-OH-hydroxymethyl","Cytochrome P450 1A2, Cytochrome P450 2D6",Cc1cccc(C)c1OCC(C)N,Cc1cccc(CO)c1OCC(C)N
DBMET03162,Chloramphenicol Oxamic Acid,DBMET03163,Chloramphenicol Oxamyl Ethanolamine,,O=C(O)C(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,O=C(NCO)C(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1
DBMET03162,Chloramphenicol Oxamic Acid,DBMET03164,Chloramphenicol Oxamyl Glycine,,O=C(O)C(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,O=C(O)CNC(=O)C(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1
DBMET03162,Chloramphenicol Oxamic Acid,DBMET03163,Chloramphenicol Oxamyl Ethanolamine,,O=C(O)C(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,O=C(NCO)C(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1
DBMET03162,Chloramphenicol Oxamic Acid,DBMET03164,Chloramphenicol Oxamyl Glycine,,O=C(O)C(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,O=C(O)CNC(=O)C(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1
DB08472,(R)-Fluoxetine,DBMET01807,(R)-Norfluoxetine,"Cytochrome P450 2C9, Cytochrome P450 2D6, Cytochrome P450 2C19, Cytochrome P450 3A5",CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,NCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1
DB08472,(R)-Fluoxetine,DBMET01565,3-(methylamino)-1-phenylpropan-1-one,Cytochrome P450 2D6,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,CNCCC(=O)c1ccccc1
DB08472,(R)-Fluoxetine,DB03610,4-(trifluoromethyl)phenol,Cytochrome P450 2D6,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,Oc1ccc(C(F)(F)F)cc1
DB08544,(S)-Fluoxetine,DBMET01565,3-(methylamino)-1-phenylpropan-1-one,"Cytochrome P450 2C19, Cytochrome P450 3A4",CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,CNCCC(=O)c1ccccc1
DB08544,(S)-Fluoxetine,DB06731,Seproxetine,"Cytochrome P450 2C9, Cytochrome P450 2D6, Cytochrome P450 2C19, Cytochrome P450 3A4, Cytochrome P450 3A5",CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,NCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1
DB08544,(S)-Fluoxetine,DB03610,4-(trifluoromethyl)phenol,"Cytochrome P450 2C19, Cytochrome P450 3A4",CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,Oc1ccc(C(F)(F)F)cc1
DB13169,Nandrolone,DBMET03358,19-Norandrosterone,,CC12CCC3C4CCC(=O)C=C4CCC3C1CCC2O,CC12CCC3C4CCC(O)CC4CCC3C1CCC2=O
DB13169,Nandrolone,DBMET03360,19-Norepiandrosterone,,CC12CCC3C4CCC(=O)C=C4CCC3C1CCC2O,CC12CCC3C4CCC(O)CC4CCC3C1CCC2=O
DB08893,Mirabegron,DBMET03330,Mirabegron M8 metabolite,,Nc1nc(CC(=O)Nc2ccc(CCNCC(O)c3ccccc3)cc2)cs1,Nc1nc(CC(=O)Nc2ccc(CCNCC(O)c3ccccc3)cc2)cs1
DBMET03330,Mirabegron M8 metabolite,DBMET03331,Mirabegron M9 metabolite,,Nc1nc(CC(=O)Nc2ccc(CCNCC(O)c3ccccc3)cc2)cs1,Nc1nc(CC(=O)Nc2ccc(CCNCC(O)c3ccccc3)cc2)cs1
DBMET03332,Mirabegron M16 metabolite,DBMET03333,Mirabegron M5 metabolite,,Nc1ccc(CCNCC(O)c2ccccc2)cc1,Nc1ccc(CCNCC(O)c2ccccc2)cc1
DBMET03332,Mirabegron M16 metabolite,DBMET03334,Mirabegron M17 metabolite,,Nc1ccc(CCNCC(O)c2ccccc2)cc1,Nc1ccc(CCNCC(O)c2ccccc2)cc1
DB08918,Levomilnacipran,DBMET03702,N-desethyl levomilnacipran,"Cytochrome P450 3A4, Cytochrome P450 2C8, Cytochrome P450 2C19, Cytochrome P450 2D6, Cytochrome P450 2J2",CCN(CC)C(=O)C1(c2ccccc2)CC1CN,CCNC(=O)C1(c2ccccc2)CC1CN
DBMET01190,Uroterpenol,DBMET01191,Uroterpenol-O-glucuronide,,CC1=CCC(C(C)(O)CO)CC1,CC1=CCC(C(C)(O)COC2OC(C(=O)O)C(O)C(O)C2O)CC1
DBMET01190,Uroterpenol,DBMET01191,Uroterpenol-O-glucuronide,,CC1=CCC(C(C)(O)CO)CC1,CC1=CCC(C(C)(O)COC2OC(C(=O)O)C(O)C(O)C2O)CC1
DB08932,Macitentan,DBMET03420,M3,,CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1
DBMET03419,M6,DBMET03420,M3,,CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1
DB09053,Ibrutinib,DBMET02027,PCI-45752 (M34),,C=CC(=O)N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,C=CC(=O)NCC(CCCO)n1nc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21
DBMET02023,PCI-45773 (M35),DBMET02024,M17,,C=CC(=O)N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,C=CC(=O)NCC(CCCO)n1nc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21
DBMET01476,Succinic Semialdehyde,DBMET01477,Succinic Acid,"NAD(P) transhydrogenase, mitochondrial",O=CCCC(=O)O,O=C(O)CCC(=O)O
DBMET01476,Succinic Semialdehyde,DBMET01477,Succinic Acid,"Succinate-semialdehyde dehydrogenase, mitochondrial",O=CCCC(=O)O,O=C(O)CCC(=O)O
DB09073,Palbociclib,DBMET02363,Palbociclib M1,Cytochrome P450 3A4,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCC(O)C2)c1=O
