parent_name,child_name,parent_smiles,child_smiles,source,is_duplicate
Cyproheptadine,Cyproheptadine N-glucuronide,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,C[N+]1(C2OC(C(=O)O)C(O)C(O)C2O)CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,DrugBank,True
Teniposide,Teniposide catechol,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6cccs6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6cccs6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(O)c1O,DrugBank,True
Lansoprazole,Lansoprazole sulfone,Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1,Cc1c(OCC(F)(F)F)ccnc1CS(=O)(=O)c1nc2ccccc2[nH]1,DrugBank,True
Loratadine,Descarboethoxyloratadine,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,DrugBank,True
Imipramine,2-hydroxyimipramine,CN(C)CCCN1c2ccccc2CCc2ccccc21,CN(C)CCCN1c2ccccc2CCc2cc(O)ccc21,DrugBank,True
Quinine,3-hydroxyquinine,C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,C=CC1(O)CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,DrugBank,True
Dronabinol,11-OH-delata-Tetrahydrocannabinol,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C)=CC21,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(CO)=CC21,DrugBank,True
Dronabinol,7-OH-delta-9-Tetrahydrocannabinol,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C)=CC21,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1C(O)CC(C)=CC21,DrugBank,True
Dronabinol,8-OH-delta-9-Tetrahydrocannabinol,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C)=CC21,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CC(O)C(C)=CC21,DrugBank,True
Montelukast,Montelukast metabolite M2a,CC(C)(O)c1ccccc1CCC(SCC1(CC(=O)O)CC1)c1cccc(C=Cc2ccc3ccc(Cl)cc3n2)c1,CC(C)(O)c1ccccc1CCC(c1cccc(C=Cc2ccc3ccc(Cl)cc3n2)c1)[S+]([O-])CC1(CC(=O)O)CC1,DrugBank,True
Montelukast,Montelukast metabolite M5a,CC(C)(O)c1ccccc1CCC(SCC1(CC(=O)O)CC1)c1cccc(C=Cc2ccc3ccc(Cl)cc3n2)c1,CC(C)(O)c1ccccc1C(O)CC(SCC1(CC(=O)O)CC1)c1cccc(C=Cc2ccc3ccc(Cl)cc3n2)c1,DrugBank,True
Montelukast,Montelukast metabolite M6a,CC(C)(O)c1ccccc1CCC(SCC1(CC(=O)O)CC1)c1cccc(C=Cc2ccc3ccc(Cl)cc3n2)c1,CC(O)(CO)c1ccccc1CCC(SCC1(CC(=O)O)CC1)c1cccc(C=Cc2ccc3ccc(Cl)cc3n2)c1,DrugBank,True
Fluoxetine,Fluoxetine glucuronide,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,CN(CCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1)C1OC(C(=O)O)C(O)C(O)C1O,DrugBank,True
Fluoxetine,Norfluoxetine,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,NCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,DrugBank,True
Fluoxetine,4-Trifluoromethylphenol,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,Oc1ccc(C(F)(F)F)cc1,DrugBank,True
Duloxetine,4-hydroxy duloxetine,CNCCC(Oc1cccc2ccccc12)c1cccs1,CNCCC(Oc1ccc(O)c2ccccc12)c1cccs1,DrugBank,True
Duloxetine,5-hydroxy duloxetine,CNCCC(Oc1cccc2ccccc12)c1cccs1,CNCCC(Oc1cccc2c(O)cccc12)c1cccs1,DrugBank,True
Duloxetine,6-hydroxy duloxetine,CNCCC(Oc1cccc2ccccc12)c1cccs1,CNCCC(Oc1cccc2cc(O)ccc12)c1cccs1,DrugBank,True
Chlorpromazine,hydroxychlorpromazine,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,CN(C)CCCN1c2ccc(O)cc2Sc2ccc(Cl)cc21,DrugBank,True
Chlorpromazine,demonomethylchlorpromazine,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,CNCCCN1c2ccccc2Sc2ccc(Cl)cc21,DrugBank,True
Chlorpromazine,Opromazine,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,CN(C)CCCN1c2ccccc2[S+]([O-])c2ccc(Cl)cc21,DrugBank,True
Celecoxib,Hydroxycelecoxib,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(CO)cc2)cc1,DrugBank,True
Oxycodone,oxymorphone,COc1ccc2c3c1OC1C(=O)CCC4(O)C(C2)N(C)CCC314,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,DrugBank,True
Oxycodone,noroxycodone,COc1ccc2c3c1OC1C(=O)CCC4(O)C(C2)N(C)CCC314,COc1ccc2c3c1OC1C(=O)CCC4(O)C(C2)NCCC314,DrugBank,True
Flutamide,2-hydroxyflutamide,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,CC(C)(O)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,DrugBank,True
Tolmetin,Tolmetin glucuronide,Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,Cc1ccc(C(=O)c2ccc(CC(=O)OC3OC(C(=O)O)C(O)C(O)C3O)n2C)cc1,DrugBank,True
Haloperidol,4-(4-Chlorophenyl)-1-[4-(4-fluorophenyl)-4-oxobutyl]-pyridinium (HPP+),O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,O=C(CCCN1C=CC(=C2C=CC(=[Cl+])C=C2)C=C1)c1ccc(F)cc1,DrugBank,True
Haloperidol,Haloperidol glucuronide,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,O=C(CCCN1CCC(OC2OC(C(=O)O)C(O)C(O)C2O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,DrugBank,True
Haloperidol,p-Fluorobenzoylpropionic acid and 4-(4-chlorophenyl)-4-hydroxypiperidine,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,O=C(O)CCC(=O)c1ccc(F)cc1,DrugBank,True
Dextromethorphan,Dextrorphan,COc1ccc2c(c1)C13CCCCC1C(C2)N(C)CC3,CN1CCC23CCCCC2C1Cc1ccc(O)cc13,DrugBank,True
Dextromethorphan,(+)-3-Methoxymorphinan,COc1ccc2c(c1)C13CCCCC1C(C2)N(C)CC3,COc1ccc2c(c1)C13CCCCC1C(C2)NCC3,DrugBank,True
Erlotinib,2-(4-(3-Ethynylanilino)-6-(2-methoxyethoxy)quinazolin-7-yl)oxyethanol,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,C#Cc1cccc(Nc2ncnc3cc(OCCO)c(OCCOC)cc23)c1,DrugBank,True
Cyclophosphamide,Dechloroethyl cyclophosphamide,O=P1(N(CCCl)CCCl)NCCCO1,O=P1(NCCCl)NCCCO1,DrugBank,True
Rofecoxib,5-Hydroxyrofecoxib,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2O)cc1,DrugBank,True
Toremifene,N-desmethyltoremifene,CN(C)CCOc1ccc(C(=C(CCCl)c2ccccc2)c2ccccc2)cc1,CNCCOc1ccc(C(=C(CCCl)c2ccccc2)c2ccccc2)cc1,DrugBank,True
Zafirlukast,Zafirlukast metabolite M5,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(CO)c2ccc(NC(=O)OC3CCCC3)cc12,DrugBank,True
Zafirlukast,3-hydroxycyclopentyl N-[3-({2-methoxy-4-[(2-methylbenzenesulfonyl)carbamoyl]phenyl}methyl)-1-methylindol-5-yl]carbamate,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCC(O)C3)cc12,DrugBank,True
Piroxicam,5'-Hydroxypiroxicam,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,CN1C(C(=O)Nc2ccc(O)cn2)=C(O)c2ccccc2S1(=O)=O,DrugBank,True
Bosentan,Bosentan metabolite Ro 48-5033,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)CO)cc2)nc(-c2ncccn2)nc1OCCO,DrugBank,True
Bosentan,Bosentan metabolite Ro 47-8634,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,CC(C)(C)c1ccc(S(=O)(=O)Nc2nc(-c3ncccn3)nc(OCCO)c2Oc2ccccc2O)cc1,DrugBank,True
Carbamazepine,"10,11-Epoxycarbamazepine",NC(=O)N1c2ccccc2C=Cc2ccccc21,NC(=O)N1c2ccccc2C2OC2c2ccccc21,DrugBank,True
Carbamazepine,3-hydroxycarbamazepine,NC(=O)N1c2ccccc2C=Cc2ccccc21,NC(=O)N1c2ccccc2C=Cc2ccc(O)cc21,DrugBank,True
Cinnarizine,Cinnarizine metabolite M1,C(=Cc1ccccc1)CN1CCN(C(c2ccccc2)c2ccccc2)CC1,c1ccc(C(c2ccccc2)N2CCNCC2)cc1,DrugBank,True
Cinnarizine,Cinnarizine metabolite M2,C(=Cc1ccccc1)CN1CCN(C(c2ccccc2)c2ccccc2)CC1,Oc1ccc(C=CCN2CCN(C(c3ccccc3)c3ccccc3)CC2)cc1,DrugBank,True
Cinnarizine,Cinnarizine metabolite M4,C(=Cc1ccccc1)CN1CCN(C(c2ccccc2)c2ccccc2)CC1,Oc1ccc(C(c2ccccc2)N2CCN(CC=Cc3ccccc3)CC2)cc1,DrugBank,True
Cinnarizine,1-Cinnamylpiperazine,C(=Cc1ccccc1)CN1CCN(C(c2ccccc2)c2ccccc2)CC1,C(=Cc1ccccc1)CN1CCNCC1,DrugBank,True
Propranolol,N-desisopropylpropranolol,CC(C)NCC(O)COc1cccc2ccccc12,NCC(O)COc1cccc2ccccc12,DrugBank,True
Propranolol,4'-hydroxypropanolol,CC(C)NCC(O)COc1cccc2ccccc12,CC(C)NCC(O)COc1ccc(O)c2ccccc12,DrugBank,True
Propranolol,Propranolol Glucuronide,CC(C)NCC(O)COc1cccc2ccccc12,CC(C)NCC(COc1cccc2ccccc12)OC1OC(C(=O)O)C(O)C(O)C1O,DrugBank,True
Fenfluramine,norfenfluramine,CCNC(C)Cc1cccc(C(F)(F)F)c1,CC(N)Cc1cccc(C(F)(F)F)c1,DrugBank,True
Valdecoxib,Valdecoxib metabolite M1,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2CO)cc1,DrugBank,True
Valdecoxib,Valdecoxib metabolite M9,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,Cc1onc(-c2cccc(O)c2)c1-c1ccc(S(N)(=O)=O)cc1,DrugBank,True
Voriconazole,Voriconazole N-Oxide,CC(c1ncncc1F)C(O)(Cn1cncn1)c1ccc(F)cc1F,CC(c1nc[n+]([O-])cc1F)C(O)(Cn1cncn1)c1ccc(F)cc1F,DrugBank,True
Voriconazole,4-Hydroxyvoriconazole,CC(c1ncncc1F)C(O)(Cn1cncn1)c1ccc(F)cc1F,OCC(c1ncncc1F)C(O)(Cn1cncn1)c1ccc(F)cc1F,DrugBank,True
Diclofenac,4'-Hydroxydiclofenac,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,O=C(O)Cc1ccccc1Nc1c(Cl)cc(O)cc1Cl,DrugBank,True
Diclofenac,Diclofenac acyl glucuronide,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,O=C(Cc1ccccc1Nc1c(Cl)cccc1Cl)OC1OC(C(=O)O)C(O)C(O)C1O,DrugBank,True
Diclofenac,5-hydroxy diclofenac,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,O=C(O)Cc1cc(O)ccc1Nc1c(Cl)cccc1Cl,DrugBank,True
Medroxyprogesterone acetate,6β-Hydroxymedroxyprogesterone Acetate (M-2),CC(=O)OC1(C(C)=O)CCC2C3CC(C)C4=CC(=O)CCC4(C)C3CCC21C,CC(=O)OC1(C(C)=O)CCC2C3CC(C)(O)C4=CC(=O)CCC4(C)C3CCC21C,DrugBank,True
Medroxyprogesterone acetate,2β-hydroxymedroxyprogesterone acetate (M-4),CC(=O)OC1(C(C)=O)CCC2C3CC(C)C4=CC(=O)CCC4(C)C3CCC21C,CC(=O)OC1(C(C)=O)CCC2C3CC(C)C4=CC(=O)C(O)CC4(C)C3CCC21C,DrugBank,True
Medroxyprogesterone acetate,1β-hydroxymedroxyprogesterone acetate (M-3),CC(=O)OC1(C(C)=O)CCC2C3CC(C)C4=CC(=O)CCC4(C)C3CCC21C,CC(=O)OC1(C(C)=O)CCC2C3CC(C)C4=CC(=O)CC(O)C4(C)C3CCC21C,DrugBank,True
Cisapride,3-(4-fluorophenoxy)propanal,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,O=CCCOc1ccc(F)cc1,DrugBank,True
Cisapride,3-Fluoro-4-hydroxycisapride,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(O)c(F)c2)CC1OC,DrugBank,True
Cisapride,4-Fluoro-2- hydroxycisapride,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2O)CC1OC,DrugBank,True
Cisapride,norcisapride,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,COc1cc(N)c(Cl)cc1C(=O)NC1CCNCC1OC,DrugBank,True
Chloroquine,"(R)-chloroquine, N-desethyl",CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,CCNCCCC(C)Nc1ccnc2cc(Cl)ccc12,DrugBank,True
Imatinib,N-Desmethylimatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,Cc1ccc(NC(=O)c2ccc(CN3CCNCC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,DrugBank,True
Nicardipine,De-benzylated nicardipine,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,CNCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,DrugBank,True
Nicardipine,Dehydronicardipine,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,COC(=O)c1c(C)nc(C)c(C(=O)OCCN(C)Cc2ccccc2)c1-c1cccc([N+](=O)[O-])c1,DrugBank,True
Fluphenazine,Fluphenazine sulfoxide,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,[O-][S+]1c2ccccc2N(CCCN2CCN(CCO)CC2)c2cc(C(F)(F)F)ccc21,DrugBank,True
Testosterone,2alpha-hydroxytestosterone,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,CC12CC(O)C(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,DrugBank,True
Testosterone,15alpha-hydroxytestosterone,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CC(O)C12,DrugBank,True
Testosterone,16alpha-hydroxytestosterone,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)C(O)CC12,DrugBank,True
Testosterone,Androstenedione,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,CC12CCC3C(CCC4=CC(=O)CCC43C)C1CCC2=O,DrugBank,True
Testosterone,Testosterone sulfate,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OS(=O)(=O)O)CCC12,DrugBank,True
Testosterone,Testosterone glucuronide,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OC3OC(C(=O)O)C(O)C(O)C3O)CCC12,DrugBank,True
Testosterone,6-beta-hydroxytestosterone,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,CC12CCC(=O)C=C1C(O)CC1C2CCC2(C)C(O)CCC12,DrugBank,True
Simvastatin,6'-beta-Hydroxysimvastatin,CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,CCC(C)(C)C(=O)OC1CC(C)(O)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,DrugBank,True
Simvastatin,"3', 5'-Dihydrodiol",CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,CCC(C)(C)C(=O)OC1CC(C)C(O)C2=CC(O)C(C)C(CCC3CC(O)CC(=O)O3)C21,DrugBank,True
Simvastatin,6'-exomethylene,CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,C=C1C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C2C(OC(=O)C(C)(C)CC)C1,DrugBank,True
Estrone,Estrone glucuronide,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,CC12CCC3c4ccc(OC5OC(C(=O)O)C(O)C(O)C5O)cc4CCC3C1CCC2=O,DrugBank,True
Estrone,4-hydroxyestrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,CC12CCC3c4ccc(O)c(O)c4CCC3C1CCC2=O,DrugBank,True
Estrone,2-OH-estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,CC12CCC3c4cc(O)c(O)cc4CCC3C1CCC2=O,DrugBank,True
Estrone,6alpha-OH-estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,CC12CCC3c4ccc(O)cc4C(O)CC3C1CCC2=O,DrugBank,True
Estrone,7alpha-OH-estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,CC12CCC3c4ccc(O)cc4CC(O)C3C1CCC2=O,DrugBank,True
Estrone,15alpha-OH-estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,CC12CCC3c4ccc(O)cc4CCC3C1C(O)CC2=O,DrugBank,True
Estrone,16alpha-OH-estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,CC12CCC3c4ccc(O)cc4CCC3C1CC(O)C2=O,DrugBank,True
Trazodone,m-chlorophenylpiperazine (m-CPP) ,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,Clc1cccc(N2CCNCC2)c1,DrugBank,True
Trazodone,triazolopyridinone epoxide,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2n1C=CC1OC21,DrugBank,True
Trazodone,4'-hydroxytrazodone ,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,O=c1n(CCCN2CCN(c3ccc(O)c(Cl)c3)CC2)nc2ccccn12,DrugBank,True
Verapamil,Verapamil metabolite D-617,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,CNCCCC(C#N)(c1ccc(OC)c(OC)c1)C(C)C,DrugBank,True
Verapamil,Norverapamil,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,COc1ccc(CCNCCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,DrugBank,True
Verapamil,O-Desmethylverapamil (D-703),COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,COc1cc(C(C#N)(CCCN(C)CCc2ccc(OC)c(OC)c2)C(C)C)ccc1O,DrugBank,True
Epinephrine,Epinephrine sulfate,CNCC(O)c1ccc(O)c(O)c1,CNCC(O)c1ccc(OS(=O)(=O)O)c(O)c1,DrugBank,True
Chlorpropamide,2-OH-chlorpropamide,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1O,DrugBank,True
Chlorpropamide,3-OH-chlorpropamide,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)c(O)c1,DrugBank,True
Chlorpropamide,4-Chlorobenzenesulfonylurea,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,NC(=O)NS(=O)(=O)c1ccc(Cl)cc1,DrugBank,True
Galantamine,O-desmethyl-galantamine,COc1ccc2c3c1OC1CC(O)C=CC31CCN(C)C2,CN1CCC23C=CC(O)CC2Oc2c(O)ccc(c23)C1,DrugBank,True
Galantamine,Galantamine N-oxide,COc1ccc2c3c1OC1CC(O)C=CC31CCN(C)C2,COc1ccc2c3c1OC1CC(O)C=CC31CC[N+](C)([O-])C2,DrugBank,True
Galantamine,N-desmethyl-galantamine,COc1ccc2c3c1OC1CC(O)C=CC31CCN(C)C2,COc1ccc2c3c1OC1CC(O)C=CC31CCNC2,DrugBank,True
Tamoxifen,N-Desmethyltamoxifen,CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,CCC(=C(c1ccccc1)c1ccc(OCCNC)cc1)c1ccccc1,DrugBank,True
Tamoxifen,α-hydroxytamoxifen,CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,CC(O)C(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,DrugBank,True
Tamoxifen,4-Hydroxytamoxifen,CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,DrugBank,True
Thioridazine,Thioridazine 2-sulfoxide,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,DrugBank,True
Thioridazine,N-desmethylthioridazine,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,CSc1ccc2c(c1)N(CCC1CCCCN1)c1ccccc1S2,DrugBank,True
Thioridazine,Thioridazine 5-sulfoxide,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1[S+]2[O-],DrugBank,True
Midazolam,Midazolam-N-glucuronide,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,Cc1n2c(c[n+]1C1OC(C(=O)O)C(O)C(O)C1O)CN=C(c1ccccc1F)c1cc(Cl)ccc1-2,DrugBank,True
Midazolam,1-hydroxymidazolam,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,OCc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,DrugBank,True
Midazolam,4-hydroxymidazolam,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2O,DrugBank,True
Eplerenone,6beta-hydroxyeplerenone,COC(=O)C1CC2=CC(=O)CCC2(C)C23OC2CC2(C)C(CCC24CCC(=O)O4)C13,COC(=O)C1C(O)C2=CC(=O)CCC2(C)C23OC2CC2(C)C(CCC24CCC(=O)O4)C13,DrugBank,True
Eplerenone,21-hydroxyeplerenone,COC(=O)C1CC2=CC(=O)CCC2(C)C23OC2CC2(C)C(CCC24CCC(=O)O4)C13,COC(=O)C1CC2=CC(=O)CCC2(C)C23OC2CC2(C)C(CCC24CC(O)C(=O)O4)C13,DrugBank,True
Delavirdine,N-desalkyl delavirdine,CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,CS(=O)(=O)Nc1ccc2[nH]c(C(=O)N3CCN(c4ncccc4N)CC3)cc2c1,DrugBank,True
Tamsulosin,Tamsulosin M-1 Metabolite,CCOc1ccccc1OCCNC(C)Cc1ccc(OC)c(S(N)(=O)=O)c1,COc1ccc(CC(C)NCCOc2ccccc2O)cc1S(N)(=O)=O,DrugBank,True
Tamsulosin,Tamsulosin M-3 Metabolite,CCOc1ccccc1OCCNC(C)Cc1ccc(OC)c(S(N)(=O)=O)c1,CCOc1ccc(O)cc1OCCNC(C)Cc1ccc(OC)c(S(N)(=O)=O)c1,DrugBank,True
Tamsulosin,Tamsulosin M-4 Metabolite,CCOc1ccccc1OCCNC(C)Cc1ccc(OC)c(S(N)(=O)=O)c1,CCOc1ccccc1OCCNC(C)Cc1ccc(O)c(S(N)(=O)=O)c1,DrugBank,True
Flurbiprofen,4'-Hydroxyflurbiprofen,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,CC(C(=O)O)c1ccc(-c2ccc(O)cc2)c(F)c1,DrugBank,True
Flurbiprofen,Flurbiprofen glucuronide,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,CC(C(=O)OC1OC(C(=O)O)C(O)C(O)C1O)c1ccc(-c2ccccc2)c(F)c1,DrugBank,True
Thiabendazole,5-hydroxythiabendazole,c1ccc2[nH]c(-c3cscn3)nc2c1,Oc1ccc2nc(-c3cscn3)[nH]c2c1,DrugBank,True
Nateglinide,2-{[4-(1-hydroxypropan-2-yl)cyclohexyl]formamido}-3-phenylpropanoic acid,CC(C)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)O)CC1,CC(CO)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)O)CC1,DrugBank,True
Nateglinide,2-{[4-(2-hydroxypropan-2-yl)cyclohexyl]formamido}-3-phenylpropanoic acid,CC(C)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)O)CC1,CC(C)(O)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)O)CC1,DrugBank,True
Nateglinide,Nateglinide glucuronide and isomers (M4/M5/M6),CC(C)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)O)CC1,CC(C)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)OC2OC(C(=O)O)C(O)C(O)C2O)CC1,DrugBank,True
