parent_smiles,parent_id,parent_name,child_id,child_name,enzymes,origin,child_smiles,source,tanimoto,set
CCCCCCCCCCCC(=O)OCN1C(=O)CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc21,DB14185,Aripiprazole lauroxil,DBMET02124,N-hydroxymethyl-aripiprazole,,DB14185,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1CO,DrugBank,0.7222222222222222,train
CNc1c(C)n(C)n(-c2ccccc2)c1=O,DBMET03541,4-methyl-amino-antipyrine (MAA),DBMET03542,4-formyl-amino-antipyrine (FAA),,DB04817,Cc1c(NC=O)c(=O)n(-c2ccccc2)n1C,DrugBank,0.6944444444444444,train
CC(C)(CO)c1cc2cc(NC(=O)C3(c4ccc5c(c4)OC(F)(F)O5)CC3)c(F)cc2n1CC(O)CO,DB11712,Tezacaftor,DBMET02580,"M2 Metabolite, Tezacaftor","Cytochrome P450 3A5, Cytochrome P450 3A4",DB11712,CC(C)(C(=O)O)c1cc2cc(NC(=O)C3(c4ccc5c(c4)OC(F)(F)O5)CC3)c(F)cc2n1CC(O)CO,DrugBank,0.8591549295774648,train
O=C(NOCCO)c1cc2[nH]cnc2c(F)c1Nc1ccc(Br)cc1Cl,DBMET03102,M8 (N-desmethyl selumetinib),DBMET03103,M11 (N-demethylated carboxylic acid selumetinib metabolite),,DB11689,O=C(O)CONC(=O)c1cc2[nH]cnc2c(F)c1Nc1ccc(Br)cc1Cl,DrugBank,0.8225806451612904,train
NCCCCCC(=O)O,DB00513,Aminocaproic acid,DBMET00501,Adipic acid,,DB00513,O=C(O)CCCCC(=O)O,DrugBank,0.6470588235294118,train
CCCN(CCc1cccs1)C1CCc2c(O)cccc2C1,DB05271,Rotigotine,DBMET00941,N-despropyl-rotigotine,,DB05271,Oc1cccc2c1CCC(NCCc1cccs1)C2,DrugBank,0.5636363636363636,train
O=C(O)c1ccc(C(F)(F)F)cc1-c1ccc2c(c1)OCC(Cc1ccccc1)C2O,,CP-195543,,M1 and M2,CYP3A4 ,CP-195543,O=C(O)c1ccc(C(F)(F)F)cc1-c1ccc2c(c1)OCC(C(O)c1ccccc1)C2O,MetXBioDB,0.6935483870967742,train
Oc1ccc(Cl)cc1,,4-Chlorophenol,,,UGT1A9,4-Chlorophenol,O=C(O)C1OC(Oc2ccc(Cl)cc2)C(O)C(O)C1O,MetXBioDB,0.2432432432432432,train
CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1,DB01232,Saquinavir,DBMET01549,"(2S)-N-[(2S,3R)-4-[(3S,4aR,8aS)-3-(tert-butylcarbamoyl)-6-hydroxy-decahydroisoquinolin-2-yl]-3-hydroxy-1-phenylbutan-2-yl]-2-[(quinolin-2-yl)formamido]butanediamide",Cytochrome P450 3A4,DB01232,CC(C)(C)NC(=O)C1CC2CC(O)CCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1,Both,0.8690476190476191,train
COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,DB01162,Terazosin,DBMET02358,Free Piperazine Derivative,,DB01162,COc1cc2nc(N3CCNCC3)nc(N)c2cc1OC,DrugBank,0.5344827586206896,train
Nc1ccc(S(=O)(=O)Nc2cc(CO)on2)cc1,DBMET00016,5-Hydroxysulfamethoxazole,DBMET01048,N4-Acetyl-5-OH-sulfamethoxazole,"Arylamine N-acetyltransferase 1, Arylamine N-acetyltransferase 2",DB01015,CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(CO)on2)cc1,DrugBank,0.6818181818181818,train
CCCCCC(=O)C=CC1C(O)CC(=O)C1CCCCCCC(=O)O,DBMET03612,15-keto-PGE1,DBMET03613,15-keto-PGE0,,DB00770,CCCCCC(=O)CCC1C(O)CC(=O)C1CCCCCCC(=O)O,DrugBank,0.5961538461538461,train
O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1,,bromperidol,,,CYP3A4,bromperidol,CCCC(=O)c1ccc(F)cc1,MetXBioDB,0.375,train
Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,DB01067,Glipizide,DBMET00205,3-cis-Hydroxyglipizide,,DB01067,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCC(O)C3)cc2)cn1,DrugBank,0.8166666666666667,train
CC1CC2C(C(=O)CC3(C)C2CCC3(O)C(=O)CO)C2(C)C=CC(=O)C=C12,DBMET02931,Methylprednisolone M1 Metabolite,DBMET02932,Methylprednisolone M8 Metabolite,,DB00959,CC1CC2C(C(=O)CC3(C)C2CC(O)C3(O)C(=O)CO)C2(C)C=CC(=O)C=C12,DrugBank,0.7,train
CCc1nn(CCC(=O)O)c(=O)n1CC,DBMET02182,Etoperidone M12,DBMET02184,Etoperidone M13,,DB09194,CCc1nn(CCC(=O)OC)c(=O)n1CC,DrugBank,0.7105263157894737,train
CC(C)(C)c1cc(CC2SCN=C2O)cc(C(C)(C)C)c1O,,schembl7562446,,,CYP3A4,schembl7562446,CC(C)(C)c1cc(CC2C(O)=NC[S+]2[O-])cc(C(C)(C)C)c1O,MetXBioDB,0.5681818181818182,train
C#CCN(C)C(C)Cc1ccccc1,DB01037,Selegiline,DBMET01743,Desmethylselegiline,"Cytochrome P450 2B6, Cytochrome P450 2C19, Cytochrome P450 2D6, Cytochrome P450 1A2, Cytochrome P450 2C9, Cytochrome P450 3A4",DB01037,C#CCNC(C)Cc1ccccc1,Both,0.5,train
Cc1ccnc2c1N=C(O)c1cc(O)cnc1N2C1CC1,,8-Hydroxynevirapine,,8-Hydroxynevirapine O-glucuronide,UGT,8-Hydroxynevirapine,Cc1ccnc2c1N=C(O)c1cc(OC3OC(C(=O)O)C(O)C(O)C3O)cnc1N2C1CC1,MetXBioDB,0.5757575757575758,train
COc1ccccc1CC(C)N,,(2r)-1-(2-methoxyphenyl)propan-2-amine,,,CYP2D6,(2r)-1-(2-methoxyphenyl)propan-2-amine,COC1CCC(O)CC1CC(C)N,MetXBioDB,0.2045454545454545,train
CCOC1OC2OC3(C)CCCC4C(C)CCC(C1C)C24OO3,,beta_arteether,,DIHYDROQINGHAOSU,CYP2B6;CYP3A4,beta_arteether,CC1CCC2C(C)C(O)OC3OC4(C)CCCC1C32OO4,MetXBioDB,0.6875,train
CCN(CC)CC(=O)Oc1ccc(NC(C)=O)cc1,DB09288,Propacetamol,DB00316,Acetaminophen,Cholinesterase,DB09288,CC(=O)Nc1ccc(O)cc1,DrugBank,0.4166666666666667,train
CCC(c1cccc(O)c1)C(C)CN(C)C,DB06204,Tapentadol,DBMET00934,N-Desmethyl tapentadol,"Cytochrome P450 2C9, Cytochrome P450 2C19",DB06204,CCC(c1cccc(O)c1)C(C)CNC,DrugBank,0.6410256410256411,train
O=c1ccc(CO)cn1-c1ccccc1,DBMET03538,5-Hydroxy pirfenidone,DBMET03219,5-Carboxy pirfenidone,,DB04951,O=C(O)c1ccc(=O)n(-c2ccccc2)c1,DrugBank,0.5588235294117647,train
CNC(=O)c1cccc(NCC(=O)NCCc2ccc(OC)c(OC)c2)c1,,ecabapide,,"N-[2-(3,4-dimethoxyphenyl)ethyl]-2-oxoacetamide",CYP3A4,ecabapide,COc1ccc(CCNC(=O)C=O)cc1OC,MetXBioDB,0.5185185185185185,train
CN(C)C(=O)NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,DB06016,Cariprazine,DBMET03491,Desmethyl cariprazine,"Cytochrome P450 3A4, Cytochrome P450 2D6",DB06016,CNC(=O)NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,DrugBank,0.7678571428571429,train
CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,DB11742,Ebastine,DBMET01652,4-(4-tert-butylphenyl)-4-oxobutanal,Cytochrome P450 3A4,DB11742,c1ccc(C(OC2CCNCC2)c2ccccc2)cc1,Both,0.3703703703703703,train
S=C=NCCc1ccccc1,,phenethyl isothiocyanate,,,GST,phenethyl isothiocyanate,NC(CCC(=O)NC(CSC([S])=NCCc1ccccc1)C(=O)NCC(=O)O)C(=O)O,MetXBioDB,0.2711864406779661,train
COc1ccc(-c2oc3cc(OC)ccc3c(=O)c2O)cc1,,"3-Hydroxy-7,4p-dimethoxyflavone",,,UGT1A9,"3-Hydroxy-7,4p-dimethoxyflavone",COc1ccc(-c2oc3cc(OC)ccc3c(=O)c2OC2OC(C(=O)O)C(O)C(O)C2O)cc1,MetXBioDB,0.5454545454545454,train
Nc1ccc(-c2ccccc2)cc1,,4-aminobiphenyl,,"4-aminobiphenyl, N-oxide",CYP1A2,4-aminobiphenyl,ONc1ccc(-c2ccccc2)cc1,MetXBioDB,0.4347826086956521,train
NNc1n[nH]c(=O)c2ccccc12,DBMET02818,Hydrazinophthalazinone,DBMET02819,Acetylhydrazinophthalazinone,,DB01275,CC(=O)NNc1n[nH]c(=O)c2ccccc12,DrugBank,0.5675675675675675,train
O=C(OC1OC(O)C(O)C(O)C1O)c1ccccc1Nc1cccc(Cl)c1CO,DBMET01937,N-(2-hydroxymethyl-3-chlorophenyl)-anthranilic acid,DBMET01938,N-(2-formyl-3-chlorophenyl) anthranilic acid,,DB09216,O=Cc1c(Cl)cccc1Nc1ccccc1C(=O)OC1OC(O)C(O)C(O)C1O,DrugBank,0.7090909090909091,train
Cc1c(-c2ccccc2)oc2cc(O)ccc2c1=O,,7-Hydroxy-3-methylflavone,,,UGT1A9,7-Hydroxy-3-methylflavone,Cc1c(-c2ccccc2)oc2cc(OC3OC(C(=O)O)C(O)C(O)C3O)ccc2c1=O,MetXBioDB,0.5272727272727272,train
CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,DB00675,Tamoxifen,DBMET00030,4-Hydroxytamoxifen,"Cytochrome P450 2D6, Cytochrome P450 2B6, Cytochrome P450 3A4, Cytochrome P450 2C9, Cytochrome P450 2C19",DB00675,CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,Both,0.8974358974358975,train
CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,DB00518,Albendazole,DBMET00790,albendazole sulfone,,DB00518,CCCS(=O)(=O)c1ccc2nc(NC(=O)OC)[nH]c2c1,DrugBank,0.6037735849056604,train
COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)C1C=COC1O2,,aflatoxin b1,,Aflatoxin Q1 ,CYP3A4 ,aflatoxin b1,COc1cc2c(c3oc(=O)c4c(c13)C(O)CC4=O)C1C=COC1O2,MetXBioDB,0.7321428571428571,train
CNCCC(Oc1cccc2cc(O)ccc12)c1cccs1,DBMET02505,6-hydroxy duloxetine,DBMET02506,Catechol duloxetine,,DB00476,CNCCC(Oc1cccc2c(O)c(O)ccc12)c1cccs1,DrugBank,0.6792452830188679,train
O=C1NC(=O)C(Cc2ccc(OCCNc3ncccc3O)cc2)S1,DBMET00936,N-Desmethyl-ortho-hydroxy rosiglitazone,DBMET00937,N-Desmethyl-ortho-O-sulfate rosiglitazone,,DB00412,O=C1NC(=O)C(Cc2ccc(OCCNc3ncccc3OS(=O)(=O)O)cc2)S1,DrugBank,0.7719298245614035,train
O=C(OC1Cc2c(O)cc(O)cc2OC1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,,(-)-Epigallocatechin gallate,,"(-)-Epigallocatechin gallate, 3p-OH-glucuronide",UGT1A9,(-)-Epigallocatechin gallate,O=C(OC1Cc2c(O)cc(O)cc2OC1c1cc(O)c(O)c(OC2OC(C(=O)O)C(O)C(O)C2O)c1)c1cc(O)c(O)c(O)c1,MetXBioDB,0.6949152542372882,train
Cc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,,N-(1-Phenyl-1H-pyrazole-5-yl)-p-toluenesulfonamide,,,CYP2C8;CYP2C9;CYP2C19,N-(1-Phenyl-1H-pyrazole-5-yl)-p-toluenesulfonamide,O=S(=O)(Nc1ccnn1-c1ccccc1)c1ccc(CO)cc1,MetXBioDB,0.7045454545454546,train
CC(Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F,DB06207,Silodosin,DBMET03298,KMD-3289,,DB06207,CC(Cc1cc2c(c(C(N)=O)c1)NCC2)NCCOc1ccccc1OCC(F)(F)F,DrugBank,0.6578947368421053,train
CCn1c(C(C)O)nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c1=O,DBMET02171,Etoperidone M2,DBMET02178,Etoperidone M15,,DB09194,CCn1c(C(C)O)nn(CCC(=O)O)c1=O,DrugBank,0.4482758620689655,train
O=C1C2CCCCC2C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1,,Perospirone,,,CYP1A1;CYP2C8;CYP3A4,Perospirone,c1ccc2c(N3CCNCC3)nsc2c1,MetXBioDB,0.4528301886792453,train
Cc1nc2c(c(=O)n(C)c(=O)n2CC2CCCCC2)n1C,,"3-(cyclohexylmethyl)-1,7,8-trimethylpurine-2,6-dione",,,CYP1A2,"3-(cyclohexylmethyl)-1,7,8-trimethylpurine-2,6-dione",Cn1c(=O)c2c(nc(CO)n2C)n(CC2CCCCC2)c1=O,MetXBioDB,0.7111111111111111,train
CN(CC=CC#CC(C)(C)C)Cc1cccc2c(O)c(O)ccc12,DBMET01204,Terbinafine dihydrodiol derivative (2),DBMET01206,N-Desmethylterbinafine dihydrodiol derivative (2),"Cytochrome P450 1A2, Cytochrome P450 2B6, Cytochrome P450 2C8, Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 3A4",DB00857,CC(C)(C)C#CC=CCNCc1cccc2c(O)c(O)ccc12,DrugBank,0.6415094339622641,train
CC12CCC(O)(C1)C(C)(C)C2=O,,fenchone metabo5,,,UGT,fenchone metabo5,CC12CCC(OC3OC(C(=O)O)C(O)C(O)C3O)(C1)C(C)(C)C2=O,MetXBioDB,0.3695652173913043,train
CCCCCCOc1ccc2ccc(=O)oc2c1,,schembl14329530,,,CYP3A4,schembl14329530,CCC(O)CCCOc1ccc2ccc(=O)oc2c1,MetXBioDB,0.6590909090909091,train
CNCCCC(C#N)(c1ccc(OC)c(OC)c1)C(C)C,DBMET00131,Verapamil metabolite D-617,DBMET01235,Verapamil metabolite PR-25,,DB00661,CNCCCC(C#N)(c1ccc(O)c(OC)c1)C(C)C,DrugBank,0.8043478260869565,train
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N2CCOC(OC)C2)C(O)C(C)O1,,Methoxymorpholinyldoxorubicin,,PNU-159682,CYP3A,Methoxymorpholinyldoxorubicin,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC2C(OC3COC(OC)CN32)C(C)O1,MetXBioDB,0.7282608695652174,train
CC(C)c1cc(O)cc(C(C)C)c1O,DBMET00193,4-Hydroxypropofol,DBMET01312,4-Quinol sulfate,,DB00818,CC(C)c1cc(OS(=O)(=O)O)cc(C(C)C)c1O,Both,0.4827586206896552,train
CC(Cn1cnc2c(N)ncnc21)OCP(=O)(O)OP(=O)(O)O,DBMET01176,Tenofovir Monophosphate,DBMET01177,Tenofovir Diphosphate,"Nucleoside diphosphokinase, Creatine Kinases",DB00300,CC(Cn1cnc2c(N)ncnc21)OCP(=O)(O)OP(=O)(O)OP(=O)(O)O,DrugBank,0.9183673469387756,train
O=c1oc2ccccc2c(O)c1C1CC(c2ccc(-c3ccc(Br)cc3)cc2)Cc2ccccc21,,Brodifacoum,,Brodifacoum O-glucuronide,UGT,Brodifacoum,O=C(O)C1OC(Oc2c(C3CC(c4ccc(-c5ccc(Br)cc5)cc4)Cc4ccccc43)c(=O)oc3ccccc23)C(O)C(O)C1O,MetXBioDB,0.647887323943662,train
CC12CCC(O)CC1C1CC1C1C2CCC2(C)C1C1CC1C21CCC(=O)O1,,"4,5-Dihydrodrospirenone",,,SULT,"4,5-Dihydrodrospirenone",CC12CCC(S(=O)(=O)O)CC1C1CC1C1C2CCC2(C)C1C1CC1C21CCC(=O)O1,MetXBioDB,0.7818181818181819,train
CC(Oc1c(Cl)cccc1Cl)C1=NCCN1,DB04948,Lofexidine,DBMET02111,"N-(2-aminoethyl)-2-(2,6-dichlorophenoxy)propanamide","Cytochrome P450 2D6, Cytochrome P450 1A2, Cytochrome P450 2C19",DB04948,CC(Oc1c(Cl)cccc1Cl)C(=O)NCCN,DrugBank,0.34,train
Cc1nc2c(c(=O)n(C)c(=O)n2Cc2ccco2)n1C,,"3-(furan-2-ylmethyl)-1,7,8-trimethylpurine-2,6-dione",,,CYP1A2,"3-(furan-2-ylmethyl)-1,7,8-trimethylpurine-2,6-dione",Cc1nc2c(c(=O)n(C)c(=O)n2Cc2occc2O)n1C,MetXBioDB,0.64,train
COc1ccc(NC(C)=O)cc1,,p-Methoxyacetanilide,,"p-Methoxyacetanilide, O-demethyl-",CYP1A2,p-Methoxyacetanilide,CC(=O)Nc1ccc(O)cc1,MetXBioDB,0.5769230769230769,train
CCN(CC)CCCC(C)N=c1c2ccc(Cl)cc2[nH]c2ccc(OC)cc12,,qun,,,CYP3A4,qun,CCNCCCC(C)N=c1c2ccc(Cl)cc2[nH]c2ccc(OC)cc12,MetXBioDB,0.7333333333333333,train
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,DB00559,Bosentan,DBMET00133,Bosentan metabolite Ro 48-5033,"Cytochrome P450 2C9, Cytochrome P450 3A4",DB00559,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)CO)cc2)nc(-c2ncccn2)nc1OCCO,Both,0.9032258064516128,train
CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=O,,9-cis-retinal,,4-hydroxy-9-cis-retinals,CYP1A2;CYP2C19;CYP3A4,9-cis-retinal,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O,MetXBioDB,0.7674418604651163,train
CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCC(CO)CC3)cc2)C1=O,DBMET01326,Cyclohexyl hydroxymethyl glimepiride,DBMET01327,Cyclohexyl carboxyl glimepiride,Aldo-keto reductase family 1 member A1,DB00222,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCC(C(=O)O)CC3)cc2)C1=O,DrugBank,0.8208955223880597,train
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,DB01015,Sulfamethoxazole,DBMET03017,Sulfamethoxazole N-glucuronide,,DB01015,Cc1cc(NS(=O)(=O)c2ccc(NOC3OC(C(=O)O)C(O)C(O)C3O)cc2)no1,DrugBank,0.4736842105263157,train
COc1ccc2c(C(=O)c3cc(OC)c(OC)c(OC)c3)c[nH]c2c1,,bpr-0L075,,,CYP1A2;CYP2C9;CYP2C19;CYP2D6;CYP2E1;CYP3A4,bpr-0L075,COc1cc(C(=O)c2c[nH]c3cc(O)ccc23)cc(OC)c1OC,MetXBioDB,0.7674418604651163,train
CN1C(=O)OC(C)(C)C1=O,DB00347,Trimethadione,DBMET00451,dimethadione,"Cytochrome P450 2E1, Cytochrome P450 3A4, Cytochrome P450 2C8, Cytochrome P450 2C9, Cytochrome P450 2C19",DB00347,CC1(C)OC(=O)N=C1O,Both,0.3,train
CCC(=O)OCC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC21C,DBMET02590,Beclomethasone-21-monopropionate (21-BMP),DBMET02591,Beclomethasone (BOH),,DB00394,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(O)C(=O)CO,DrugBank,0.7692307692307693,train
CC#CCC(C)C(O)C=CC1C(O)CC2CC(=CCCCC(=O)O)CC21,DB01088,Iloprost,DBMET03767,Dinor-iloprost,,DB01088,CC#CCC(C)C(O)C=CC1C(O)CC2CC(=CCC(=O)O)CC21,DrugBank,0.8103448275862069,train
CC(CC=O)CCCC(C)(C)O,DB14187,Hydroxycitronellal,DBMET02122,7-hydroxycitronellol,,DB14187,CC(CCO)CCCC(C)(C)O,DrugBank,0.5517241379310345,train
O=C(O)c1cccc(Oc2ccccc2)c1,,3-Phenoxybenozoic acid,,3-Phenoxybenzoic acid glucuronide,UGT,3-Phenoxybenozoic acid,O=C(OC1OC(C(=O)O)C(O)C(O)C1O)c1cccc(Oc2ccccc2)c1,MetXBioDB,0.5116279069767442,train
CSc1ccccc1C(=N)N1CCN(CCc2cc3c(cc2Cl)NC(=O)C3)CC1,DBMET02993,S-Methyl-dihydro-ziprasidone,DBMET02994,S-Methyl-dihydro-ziprasidone-sulfoxide,,DB00246,C[S+]([O-])c1ccccc1C(=N)N1CCN(CCc2cc3c(cc2Cl)NC(=O)C3)CC1,DrugBank,0.765625,train
CCOC(=O)c1c(C)nc(C)c(C(=O)OC)c1-c1cccc2c1OCO2,,OXODIPINE(m1),,OXODIPINE(m2),CYP3A,OXODIPINE,CCOC(=O)c1c(C)nc(C)c(C(=O)O)c1-c1cccc2c1OCO2,MetXBioDB,0.84,train
CCC1(c2ccccc2)C(=O)N(C)C(=O)N=C1O,,(s)-mephobarbital,,4-hydroxymephobarbital,CYP2C19,(s)-mephobarbital,CCC1(c2ccc(O)cc2)C(=O)N(C)C(=O)N=C1O,MetXBioDB,0.7894736842105263,train
OC(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,DBMET00104,Reduced haloperidol,DBMET01211,Haloperidol reduced pyridinium ion derivative,,DB00502,OC(CCC[n+]1ccc(-c2ccc(Cl)cc2)cc1)c1ccc(F)cc1,DrugBank,0.4615384615384615,train
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,DB00772,Malathion,DBMET00902,Malathion dicarboxylic acid,,DB00772,COP(=S)(OC)SC(CC(=O)O)C(=O)O,DrugBank,0.5555555555555556,train
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,DB00250,Dapsone,DBMET00301,dapsone hydroxylamine,"Cytochrome P450 2C9, Cytochrome P450 2E1, Cytochrome P450 3A4, Myeloperoxidase, Prostaglandin G/H synthase 2",DB00250,Nc1ccc(S(=O)(=O)c2ccc(NO)cc2)cc1,Both,0.6666666666666666,train
CCC1(c2ccc(O)cc2)C(O)=NC(=O)N=C1O,,p-Hydroxyphenobarbital,,,UGT (primary),Phenobarbital,CCC1(c2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc2)C(O)=NC(=O)N=C1O,MetXBioDB,0.4901960784313725,train
Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(N)=O)cc21,DBMET03100,M14 (AZ12791138),DBMET03101,"M12 (Primary amide, N-demethylated selumetinib metabolite)",,DB11689,NC(=O)c1cc2[nH]cnc2c(F)c1Nc1ccc(Br)cc1Cl,DrugBank,0.6333333333333333,train
CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,DB00599,Thiopental,DB00312,Pentobarbital,,DB00599,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,DrugBank,0.7333333333333333,train
Cc1c(Cl)cccc1Nc1ccccc1C(=O)O,DB09216,Tolfenamic acid,DBMET01934,N-(2-methyl-3-chloro-5-hydroxyphenyl)-anthranilic acid,,DB09216,Cc1c(Nc2ccccc2C(=O)O)ccc(CC2OC(O)C(O)C(O)C2O)c1Cl,DrugBank,0.490566037735849,train
Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,DB00904,Ondansetron,DBMET01834,6-OH-ondansetron,"Cytochrome P450 3A4, Cytochrome P450 2D6, Cytochrome P450 1A2",DB00904,Cc1nccn1CC1CCc2c(c3cc(O)ccc3n2C)C1=O,Both,0.7592592592592593,train
CN1C2CCC1CC(OC(=O)c1c[nH]c3ccccc13)C2,,tropisetron,,,CYP2D6,tropisetron,CN1C2CCC1CC(OC(=O)c1c[nH]c3cc(O)ccc13)C2,MetXBioDB,0.7291666666666666,train
OC(c1ccccc1)(c1ccccc1)C12CC[N+](CCOCc3ccccc3)(CC1)CC2,DB09076,Umeclidinium,DBMET03679,M33 Umeclidinium,Cytochrome P450 2D6,DB09076,Oc1ccc(COCC[N+]23CCC(C(O)(c4ccccc4)c4ccccc4)(CC2)CC3)cc1,DrugBank,0.902439024390244,train
O=C(C=Cc1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12)Nc1ccccc1,DB06741,Gavestinel,DBMET01818,p-OH-gavestinel,Cytochrome P450 2C9,DB06741,O=C(C=Cc1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12)Nc1ccc(O)cc1,Both,0.8541666666666666,train
CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,,estradiol,,2-Hydroxyestradiol,CYP1A2; CYP3A4; CYP1A1,estradiol,CC12CCC3c4cc(O)c(O)cc4CCC3C1CCC2O,MetXBioDB,0.75,train
Clc1ccc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)c1,,"2,2',4,5,5'-pentachlorobiphenyl",,"2,2',4',5,5'-pentachloro-[1,1'-biphenyl]-4-ol",CYP2A6; CYP3A4; CYP2C18,"2,2',4,5,5'-pentachlorobiphenyl",Oc1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,MetXBioDB,0.5416666666666666,train
Cn1c(=O)[nH]c2ncn(C)c2c1=O,DBMET00223,"1,7-dimethylxanthine",DBMET00271,1-Methylxanthine,Xanthine dehydrogenase/oxidase,DB00201,Cn1c(=O)[nH]c2nc[nH]c2c1=O,DrugBank,0.5,train
O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,DB00842,Oxazepam,DBMET00650,Oxazepam glucuronide,"UDP-glucuronosyltransferase 2B15, UDP-glucuronosyltransferase 2B7, UDP-glucuronosyltransferase 1A9",DB00842,O=C(O)C1OC(OC2N=C(c3ccccc3)c3cc(Cl)ccc3N=C2O)C(O)C(O)C1O,DrugBank,0.373134328358209,train
COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1,,Formononetin,,,UGT1A9,Formononetin,COc1ccc(-c2coc3cc(OC4OC(C(=O)O)C(O)C(O)C4O)ccc3c2=O)cc1,MetXBioDB,0.5614035087719298,train
O=C(O)c1cccc2cn(-c3ccc(C4CCCNC4)cc3)nc12,DBMET03567,Niraparib M1 metabolite,DBMET03568,Niraparib M10 metabolite,UDP-glucuronosyltransferases (UGTs),DB11793,O=C(OC1OC(C(=O)O)C(O)C(O)C1O)c1cccc2cn(-c3ccc(C4CCCNC4)cc3)nc12,DrugBank,0.6666666666666666,train
CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21,DB01084,Emedastine,DBMET00761,6-hydroxyemedastine,,DB01084,CCOCCn1c(N2CCCN(C)CC2)nc2ccc(O)cc21,DrugBank,0.7647058823529411,train
Cc1cccc(C)c1NC(=O)CCO,DBMET02248,CVT-2535,DBMET02251,CVT-2537,,DB00243,Cc1cccc(C)c1NC(=O)CC(=O)O,DrugBank,0.6451612903225806,train
CCCN(CCC)N=O,,NDPA,,Alpha-OH NDPA,CYP2A6;CYP2B6;CYP2C8;CYP2C9;CYP2D6;CYP2E1;CYP3A4,NDPA,CCCN(N=O)C(O)CC,MetXBioDB,0.4583333333333333,train
