parent_smiles,child_smiles,set
CCCCCCCC(=O)CC(=O)SC,CCCCCCCC(=O)SC,train
CC(C)[C@H](N)C(=O)O,N[C@@H](CCC[NH3+])C(=O)O,train
CNc1nc(N)nc(C#N)n1,CNc1nc(N)nc(O)n1,train
Oc1cccc2cccnc12,OC[C@H]1O[C@@H](Oc2cccc3cccnc23)[C@H](O)[C@@H](O)[C@@H]1O,train
CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,CCCCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,train
CC(=O)OCC(O)CO,CC(=O)O,train
CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,CC(C)(C#N)c1cc(C(=O)O)cc(C(C)(C)C#N)c1,train
Nc1ncnc2c1ncn2[C@@H]1O[C@@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O,O=C([O-])CC(Nc1ncnc2c1ncn2[C@@H]1O[C@@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O)C(=O)[O-],train
CC(O)[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CCC(O)O)[C@H]21,CC(O)[C@H](C)C(=O)O[C@H]1C[C@H](OC2OC(C(=O)O)C(O)C(O)C2O)C=C2C=C[C@H](C)[C@H](CCC(O)O)[C@H]21,train
O=c1[nH]c(=O)c2[nH]cnc2[nH]1,O=c1[nH]cnc2[nH]cnc12,train
CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CCCCC(O)=NC1(C(O)=NCc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)CCCC1,train
N[C@@H](CCC[NH3+])C(=O)O,[H]/N=C(/O)CC[C@H](N)C(=O)O,train
CNCC(=O)O,NCC(=O)O,train
CC(C)CCCC(C)C1CCC2C3=C(CCC21C)C1(C)CCC(O)C(C)(C)C1CC3,CC(C)=CCCC(C)C1CCC2C3=C(CCC21C)C1(C)CCC(O)C(C)(C)C1CC3,train
CCCCCCCCCCCCCCC[C@@H](O)[C@@H]([NH3+])CO,CCCCCCCCCCCCCCC[C@@H](O)[C@@H]([NH3+])COP(=O)([O-])[O-],train
CC(=O)OC[C@@H](O)COP(=O)([O-])OCC[N+](C)(C)C,CC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(C)=O,train
Oc1ccc2c(c1)C=Cc1ccccc1N2,O=c1ccc2nc3ccccc3ccc-2c1,train
NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)c1,train
CCCCCCCCC=CCCCCCCCC(=O)[O-],CCCCCCCCC=CCCCCCCCC(N)=O,train
CCCCCCCC/C=C\CCCCCCCCCCCC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1O[C@H](n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-],CCCCCCCC/C=C\CCCCCCCCCCCC(=O)CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1O[C@H](n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-],train
O=C(O)CCC(=O)O,O=C(O)/C=C/C(=O)O,train
N[C@@H](Cc1ccccc1)C(O)=N[C@H](Cc1ccccc1)C(=O)O,N[C@@H](Cc1ccccc1)C(=O)O,train
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CC/C(C)=C\COP(=O)(O)OP(=O)(O)O,C=C(C)CCOP(=O)(O)OP(=O)(O)O,train
[H]/N=c1\nc([O-])c2c([nH]1)NCC(CNc1ccc(C(=O)NC(CCC(=O)[O-])C(=O)O)cc1)N2,[H]/N=c1\nc([O-])c2c([nH]1)NC[C@H]1CN(c3ccc(C(=O)NC(CCC(=O)[O-])C(=O)O)cc3)CN21,train
Nc1nc2c(ncn2[C@@H]2O[C@@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O,train
CCCCCCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)[O-],train
O=C(O)/C=C\Cl,O=C/C=C\Cl,train
CCCCCC(=O)CC(=O)SC,CSC(=O)CC(=O)O,train
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,train
OCC1(O)OCC(O)C1O,O=C(CO)C(O)C(O)COP(=O)(O)O,train
N[C@@H](CO)C(O)=N[C@H](Cc1ccccc1)C(O)=N[C@@H](CCCC[NH3+])C(=O)O,N[C@@H](CCCC[NH3+])C(=O)O,train
Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,Cc1ccc(Nc2c(F)cc(O)cc2Cl)c(CC(=O)O)c1,train
CC(C)CC[C@@H](O)[C@@H](C)C1CCC2C3CC=C4C[C@@H](O)CC[C@]4(C)C3CC[C@@]21C,CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,train
NC(CSSCC(N)C(=O)O)C(=O)O,NC(CSS)C(=O)O,train
CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,CC(CO)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,train
CNC[C@H](O)c1ccc(O)c(O)c1,CNC[C@H](O)c1ccc(O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)c(O)c1,train
CCCCC/C=C\CC(O)C(O)C/C=C\C/C=C\CCCC(=O)O,CCCCC/C=C\CC1OC1C/C=C\C/C=C\CCCC(=O)O,train
[NH3+][C@@H](Cc1cc(I)c([O-])c(I)c1)C(=O)[O-],[NH3+][C@@H](Cc1ccc(O)c(I)c1)C(=O)[O-],train
OC[C@@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O,O=P([O-])([O-])OC[C@@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O,train
Cc1c2ccccc2c(C)c2c1ccc1ccccc12,Cc1c2c(c(C)c3ccccc13)C1OC1c1ccccc1-2,train
OCC1OC(O)C(O)C(O)C1O,CC(=O)OCC(COC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)OC(C)=O,train
Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1,Cc1cc(OCC(F)(F)F)c(C)c(C[S@@](=O)c2nc3c(O)cccc3[nH]2)n1,train
O=P(O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(O)C1OP(=O)(O)O,O=P(O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O,train
[NH3+]C[C@H](O)c1ccc(O)c(O)c1,NC[C@H](O)c1ccc(OS(=O)(=O)O)c(O)c1,train
CC=C(C)C(=O)O,CC(=O)[O-],train
O=C([O-])C(=O)CO,O=C([O-])[C@@H](O)CO,train
CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1O[C@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@H]1OP(=O)([O-])[O-])[C@H](O)C([O-])=NCCC([O-])=NCCSC(=O)CCCCCCCCCCC(=O)[O-],CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C([O-])=NCCC([O-])=NCCS,train
O=C([O-])CCC(=O)C(=O)[O-],CC(=O)C(=O)[O-],train
O=c1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1,O=c1ccn(C2OC(CO)C(O)C2O)c(=O)[nH]1,train
CC(=O)NCCCNCCCCNCCCN,CC(=O)NCCC=O,train
CC(C)(C)O,CC(C)(C)OC1OC(C(=O)O)C(O)C(O)C1O,train
N[C@@H](CCS)C(=O)O,CSCC[C@H](N)C(=O)O,train
CC=COC[C@@H](O)COP(=O)(O)OCC[N+](C)(C)C,C=CC=O,train
Cc1cc(=O)n(-c2ccccc2)n1C,Cn1c(CO)cc(=O)n1-c1ccccc1,train
CC1OC(CO)C(OP(=O)(O)OCC2OC(C)C(O)C2OP(=O)(O)OCC2OC(n3cnc4c(N)ncnc43)C(O)C2O)C1O,C[Se]CCC(N)C(=O)OC1C(O)C(COP(=O)(O)OC2C(COP(=O)(O)OC3C(CO)OC(C)C3O)OC(C)C2O)OC1n1cnc2c(N)ncnc21,train
OCC(O)C(O)C(O)CO,OC1COC(O)C(O)C1O,train
CNC(=O)C(CCC(CN)OC1OC(CO)C(O)C(O)C1O)NC(C)=O,CNC(=O)C(CCC(CN)OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)NC(C)=O,train
OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,OCCOCCN1CCN(C2=Nc3ccc(O)cc3Sc3ccccc32)CC1,train
Nc1ncnc2c1ncn2[C@H]1O[C@@H](COP(=O)([O-])OP(=O)([O-])O[C@@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@@H]1O,O=P([O-])([O-])OC1O[C@@H](CO)[C@H](O)[C@@H](O)[C@H]1O,train
CO[C@H]1O[C@H](CO)[C@@H](OC)[C@H](O)[C@@H]1NC(C)=O,CO[C@H]1O[C@@H](CO)[C@@H](OC)[C@H](O)[C@H]1N,train
O=P([O-])([O-])O[C@H]1[C@@H](O)[C@H](O)[C@H](O)[C@H](O)[C@H]1O,O[C@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1O,train
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O,O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2[nH]1,train
O[C@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1O,O=P([O-])([O-])O[C@H]1[C@@H](O)[C@H](O)[C@H](O)[C@H](O)[C@H]1O,train
[NH3+]CCc1ccc(O)c(O)c1,[NH3+]CCc1ccc(O)c(OS(=O)(=O)[O-])c1,train
CCCCCC=CCC=CCCCCCCC[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],CCCCCC=CCC=CCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],train
CCCCCCCC(=O)[O-],CC(O)CCCCCC(=O)[O-],train
CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)C(O)C1,train
CC(=O)[O-],CC(=O)C(=O)[O-],train
CCCCC[C@H](O)C=C[C@@H]1[C@@H]2C[C@H](OO2)[C@@H]1CC=CCCCC(=O)[O-],CCCCCC=CCC=CCC=CCC=CCCCC(=O)[O-],train
CC[C@H](C)[C@H](N)C(=O)O,CCC(C)C(=O)C(=O)[O-],train
CSCC[C@H](N)C(=O)O,CSCC[C@H](N=C(C)[O-])C(=O)O,train
CC(=O)O,CC(=O)OP(=O)(O)O,train
OC[C@H](O)CO[C@H]1O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]1O,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O,train
CC/C=C\CC1C(=O)CCC1CCC/C=C/C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,CC/C=C\CC1C(=O)CCC1CCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,train
C[N+](C)(C)CCOP(=O)([O-])OC[C@H](O)CO,O=P([O-])([O-])OC(CO)CO,train
OC[C@H](O)C(O)[C@@H](O)CO,OC1OC[C@H](O)[C@H](O)[C@H]1O,train
CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C[C@@](C)(O)CC(=O)[O-],CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS,train
N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O,NC(CCC(=O)NC(CSC=O)C(=O)NCC(=O)O)C(=O)O,train
CC1CCOP(N)(=O)N1,CC1(O)CCOP(N)(=O)N1,train
O=CCc1c[nH]c2ccccc12,OCCc1c[nH]c2ccccc12,train
CCCCCCCCCCCCCCCC(O)C(N)COP(=O)(O)O,CCCCCCCCCCCCCCCC(O)C(N)CO,train
CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,CCCCCCCCCCCCCCCC(=O)O,train
Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)([O-])[O-])O2)c(=O)nc1[O-],[H]/N=c1\nc([O-])c2ncn([C@H]3C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)(O)OP(=O)([O-])[O-])O3)c2[nH]1,train
CCC/C=C/C(=O)SC,CCCC(O)CC(=O)SC,train
CC1=C(/C=C/C(C)=C/C=C\C(C)=C\CO)C(C)(C)CCC1,CC1=C(/C=C/C(C)=C/C=C\C(C)=C\C=O)C(C)(C)CCC1,train
NC(=O)N1C2=CC3OC3C=C2C=Cc2ccccc21,NC(=O)N1c2ccccc2C=Cc2ccc(O)cc21,train
CNCCCC12CCC(c3ccccc31)c1ccccc12,CNCCCC12CCC(c3ccccc31)c1cc(O)ccc12,train
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,train
CCCCCCCC/C=C\CCCCCCCCCC(=O)SCCN=C([O-])CCN=C([O-])[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],CCCCCCCC/C=C\CCCCCCCC(=O)SCCN=C([O-])CCN=C([O-])[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],train
CS(=O)(=O)c1ccc(-c2cc(Cl)cnc2-c2ccc(CO)nc2)cc1,CS(=O)(=O)c1ccc(-c2cc(Cl)cnc2-c2ccc(C(=O)O)nc2)cc1,train
CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCCC(=O)CC(=O)SCCN=C([O-])CCN=C([O-])[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1O[C@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCC[C@H](O)CC(=O)SCCN=C([O-])CCN=C([O-])[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1O[C@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],train
C[C@H](CCCC(C)(C)O)[C@@H]1CC[C@@H]2[C@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,CC(C)CCC[C@@H](C)[C@@H]1CC[C@@H]2[C@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,train
CC#CCn1c(NCCCC(=O)C(=O)O)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,CC#CCn1c(NCCCC(=O)O)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,train
Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,Oc1nc(S)c2nc(O)[nH]c2n1,train
O=C(O[C@H]1[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O)c1cccnc1,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,train
NC(=O)c1ccc[n+]([C@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,Nc1ncnc2c1ncn2[C@@H]1O[C@@H](COP(=O)([O-])OP(=O)([O-])OC[C@@H]2OC(O)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O,train
CC(C)[C@H]1CC[C@H](C(O)=N[C@H](Cc2ccccc2)C(=O)O)CC1,C=C(C)C1CCC(C(=O)N[C@H](Cc2ccccc2)C(=O)O)CC1,train
CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)NC(C)=O,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO[C@@H]1O[C@H](CO)[C@H](O[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O)NC(C)=O,train
O=P([O-])([O-])OC1O[C@@H](CO)[C@H](O)[C@@H](O)[C@H]1O,O=P([O-])([O-])OC[C@H]1O[C@@H](O)[C@@H](O)[C@@H](O)[C@@H]1O,train
O=C1CCc2ccc(OCCCCN3CCN(c4ccc(O)c(Cl)c4Cl)CC3)cc2N1,O=C1CCc2ccc(OCCCCN3CC[N+](=C4C=CC(=O)C(Cl)=C4Cl)CC3)cc2N1,train
CC(CCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,CC(C(=O)CC[C@@H](C)C1CCC2C3C(C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)CC1C[C@H]3O)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,train
CCCCCCC/C=C\CCCCCCCC(=O)O[C@@H]1CC[C@]2(C)C(=CCC3C2CC[C@]2(C)C3CCC2[C@@H](C)CCCC(C)C)C1,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,train
CCC=CC[C@H]1C(=O)CC[C@@H]1CC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],train
CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,CC(O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,train
O=c1nc(O)ccn1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=P([O-])([O-])O[C@H]1O[C@H](CO)[C@@H](O)[C@H]1O,train
CCCCC/C=C\C/C=C\C=C\C=C\[C@@H](SC[C@H](N=C([O-])CC[C@@H](N)C(=O)O)C(=O)O)[C@@H](O)CCCC(=O)[O-],C=C(CC)C(=O)c1ccc(OCC(=O)SC[C@H](N=C([O-])CC[C@H](N)C(=O)O)C(O)=NCC(=O)[O-])c(Cl)c1Cl,train
C[C@]12CC[C@H]3[C@H]([C@@H]1[C@@H]1C[C@@H]1[C@@]21CCC(=O)O1)[C@H]1C[C@H]1C1=CC(=O)CC[C@@]13C,C[C@]12CCC(S(=O)(=O)O)CC1[C@@H]1C[C@@H]1C1C2CC[C@@]2(C)C1[C@@H]1C[C@@H]1C21CCC(=O)O1,train
C[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](OP(=O)(O)OC[C@H]2O[C@@H](c3c[nH]c(=O)[nH]c3=O)[C@H](O)[C@@H]2OP(=O)(O)OC[C@H]2O[C@@H](C)[C@H](O)[C@@H]2O)[C@H]1O,C[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2OP(=O)(O)OC[C@H]2O[C@@H](C)[C@H](O)[C@@H]2O)[C@H]1O,train
Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O1,[H]/N=c1\nc([O-])c2ncn([C@H]3C[C@H](O)[C@@H](COP(=O)(O)OP(=O)([O-])[O-])O3)c2[nH]1,train
CCCCCC=CCC=CC=CC=C[C@H]1O[C@@H]1CCCC(=O)[O-],CCCCCC=CC[C@@H](O)C=CC=CC=C[C@@H](O)CCCC(=O)[O-],train
Cc1c([O-])cc2c(c1C)OC(C)(CCC(=O)O)CC2,Cc1c([O-])cc2c(c1C)OC(C)(CCC(=O)O[C@H]1O[C@@H](C(=O)O)[C@@H](O)[C@@H](O)[C@H]1O)CC2,train
C/C=C\OCC(O)COP(=O)(O)OCCN,C/C=C\OC[C@@H](O)COP(=O)(O)O,train
C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,C=CC[C@@H]1C=C(C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2O,train
CC(O)=N[C@H]1[C@H](O)O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)[C@@H]1O,CC(O)=N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,train
CCCCCCCCCC/C=C\CCCCCCCC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-],CCCCCCCCCC/C=C\CCCCCCCC(=O)[O-],train
CCOc1ccc(C[C@H]2NC(=O)CCSSC[C@@H](C(=O)N3CCC[C@H]3C(=O)N[C@@H](CCCN)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@@H](C)CC)NC2=O)cc1,CCOc1ccc(C[C@@H](NC(=O)CCS)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CS)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCN)C(=O)NCC(N)=O)[C@@H](C)O)[C@@H](C)CC)cc1,train
C[C@H](CCC(=O)NCCS(=O)(=O)[O-])[C@@H]1CC[C@@H]2[C@H]3CC[C@H]4C[C@H](OS(=O)(=O)[O-])CC[C@]4(C)[C@H]3CC[C@]12C,C[C@H](CCC(=O)NCCS(=O)(=O)[O-])[C@@H]1CC[C@@H]2[C@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,train
NC(CCC(=O)NC(CSC=O)C(=O)NCC(=O)O)C(=O)O,N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O,train
CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C[C@H](O)c1ccc(O)cc1,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C=Cc1ccc(O)cc1,train
[NH3+][C@@H](CCC(=O)N[C@@H](CSCO)C(=O)NCC(=O)[O-])C(=O)[O-],[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)[O-])C(=O)[O-],train
CC[C@H](C)[C@H](N)C(=O)O,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,train
O=P(O)(O)OC[C@@H]1OC(N=C([O-])CN=C[O-])[C@@H](O)[C@H]1O,[H]/N=C(\CN=C[O-])NC1O[C@@H](COP(=O)(O)O)[C@H](O)[C@@H]1O,train
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,CCCC(O)C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,train
O=C(O)Cc1cc(O)ccc1Nc1c(Cl)cccc1Cl,O=C(O)Cc1cc(O)ccc1N(O)c1c(Cl)cccc1Cl,train
N[C@@H](Cc1ccccc1)C(=O)O,NC(=O)Cc1ccccc1,train
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],COC(=O)c1c(C)nc(C)c(C(=O)OC)c1-c1ccccc1[N+](=O)[O-],train
C[N+](C)(C)CC=O,C[N+](C)(C)CCO,train
