parent_id,parent_name,child_id,child_name,parent_smiles,child_smiles,origin,source,tanimoto,set
DB08864,Rilpivirine,DBMET01869,glucurinated form of rilpivirine (M7),Cc1cc(C=CC#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,NC=Cc1cc(CO)c(Nc2ccnc(Nc3ccc(N)cc3)n2)c(COC2OC(C(=O)O)C(O)C(O)C2O)c1,DB08864,DrugBank Augmented,0.3333333333333333,train
DB08877,Ruxolitinib,DBMET03263,Ruxolitinib M9 metabolite,N#CCC(C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,N#CCC(C1CCC(=O)C1)n1cc(-c2nc[nH]c3nccc2-3)cn1,DB08877,DrugBank Augmented,0.4520547945205479,train
DB08881,Vemurafenib,DBMET01855,secondary metabolite of vemurafenib,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,O=Cc1c[nH]c2ncc(-c3ccc(Cl)cc3)cc12,DB08881,DrugBank Augmented,0.4153846153846154,train
DB08881,Vemurafenib,DBMET01856,secondary metabolite of vemurafenib alternative,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,Nc1cccc(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,DB08881,DrugBank Augmented,0.5909090909090909,train
DB08882,Linagliptin,DBMET02384,Linagliptin M531(1),CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,CC(=O)NC1CCCN(c2nc3c(c(=O)n(Cc4nc(C)c5ccccc5n4)c(=O)n3C)n2CC#CCO)C1,DB08882,DrugBank Augmented,0.6746987951807228,train
DB08882,Linagliptin,DBMET02385,Linigliptin M531(2),CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,CC#CCn1c(N2CCCC(NC(C)=O)C2O)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,DB08882,DrugBank Augmented,0.6547619047619048,train
DB08882,Linagliptin,DBMET02389,Linagliptin CD1790,CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,CC#CCn1c(N2CCCC(O)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,DB08882,DrugBank Augmented,0.8333333333333334,train
DB08893,Mirabegron,DBMET03333,Mirabegron M5 metabolite,Nc1nc(CC(=O)Nc2ccc(CCNCC(O)c3ccccc3)cc2)cs1,Nc1ccc(CCNCC(O)c2ccccc2)cc1,DB08893,DrugBank Augmented,0.5370370370370371,train
DB08899,Enzalutamide,DBMET03550,N-desmethyl enzalutamide,CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1ccc(C(N)=O)c(F)c1,DB08899,DrugBank Augmented,0.8064516129032258,train
DB08906,Fluticasone furoate,DBMET03674,M26 fluticasone furoate,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(OC(=O)c1ccco1)C(=O)SCF,CC1CC2C3CC(O)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(OC(=O)c1ccco1)C(=O)O,DB08906,DrugBank Augmented,0.7402597402597403,train
DB08912,Dabrafenib,DBMET03511,Carboxy-dabrafenib,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1,CC(C)(C(=O)O)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1,DB08912,DrugBank Augmented,0.8412698412698413,train
DB08921,(4R)-limonene,DBMET01191,Uroterpenol-O-glucuronide,C=C(C)C1CC=C(C)CC1,CC1=CCC(C(C)(O)COC2OC(C(=O)O)C(O)C(O)C2O)CC1,DB08921,DrugBank Augmented,0.2678571428571428,train
DB08930,Dolutegravir,DBMET03561,"2,4- difluorobenzaldehyde (M5 dolutegravir)",CC1CCOC2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,OCc1ccc(F)cc1F,DB08930,DrugBank Augmented,0.25,train
DB08930,Dolutegravir,DBMET01873,hydrolized form of dolutegravir (M1),CC1CCOC2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,CC1CCOC2Cn3cc(C(N)=O)c(=O)c(O)c3C(=O)N12,DB08930,DrugBank Augmented,0.5846153846153846,train
DB09039,Eliglustat,DBMET03449,Genz-258162,CCCCCCCC(=O)NC(CN1CCCC1)C(O)c1ccc2c(c1)OCCO2,CC(=O)CCCCCC(=O)NC(CN1CCCC1)C(O)c1ccc2c(c1)OCCO2,DB09039,DrugBank Augmented,0.8571428571428571,train
DB09039,Eliglustat,DBMET03453,Genz-527862,CCCCCCCC(=O)NC(CN1CCCC1)C(O)c1ccc2c(c1)OCCO2,CCC(=O)CCCCC(=O)NC(CN1CCCC1)C(O)c1ccc2c(c1)OCCO2,DB09039,DrugBank Augmented,0.8571428571428571,train
DB09039,Eliglustat,DBMET03454,Genz-682042,CCCCCCCC(=O)NC(CN1CCCC1)C(O)c1ccc2c(c1)OCCO2,O=C(O)CCCC(=O)NC(CN1CCCC1)C(O)c1ccc2c(c1)OCCO2,DB09039,DrugBank Augmented,0.7894736842105263,train
DB09042,Tedizolid phosphate,DBMET03124,Desmethyl tedizolid sulphate,Cn1nnc(-c2ccc(-c3ccc(N4CC(COP(=O)(O)O)OC4=O)cc3F)cn2)n1,O=C1OC(C=S(=O)(O)O)CN1c1ccc(-c2ccc(-c3nn[nH]n3)nc2)c(F)c1,DB09042,DrugBank Augmented,0.5308641975308642,train
DB09053,Ibrutinib,DBMET02024,M17,C=CC(=O)N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,C=CC(=O)NCC(CCCO)n1nc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21,DB09053,DrugBank Augmented,0.5,train
DB09053,Ibrutinib,DBMET02026,M20,C=CC(=O)N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,C=CC(=O)NCC(CCC(=O)O)n1nc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21,DB09053,DrugBank Augmented,0.5063291139240507,train
DB09053,Ibrutinib,DBMET02028,M24,C=CC(=O)N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C(CCCO)CNC(=O)C(O)O,DB09053,DrugBank Augmented,0.4444444444444444,train
DB09068,Vortioxetine,DBMET01390,M0,Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1,Cc1cc(C(=O)O)ccc1Sc1ccccc1N1CCNCC1,DB09068,DrugBank Augmented,0.7111111111111111,train
DB09069,Trimetazidine,DBMET03346,2-desmethyltrimetazidine O-sulphate,COc1ccc(CN2CCNCC2)c(OC)c1OC,COc1ccc(CN2CCNCC2)c(OS(=O)(=O)O)c1OC,DB09069,DrugBank Augmented,0.7560975609756098,train
DB09069,Trimetazidine,DBMET03347,2-desmethyltrimetazidine O-glucuronide,COc1ccc(CN2CCNCC2)c(OC)c1OC,COc1ccc(CN2CCNCC2)c(OC2OC(C(=O)O)C(O)C(O)C2O)c1OC,DB09069,DrugBank Augmented,0.5740740740740741,train
DB09069,Trimetazidine,DBMET03349,3-desmethyltrimetazidine O-sulphate,COc1ccc(CN2CCNCC2)c(OC)c1OC,COc1ccc(CN2CCNCC2)c(OC)c1OS(=O)(=O)O,DB09069,DrugBank Augmented,0.7560975609756098,train
DB09069,Trimetazidine,DBMET03350,3-desmethyltrimetazidine O-glucuronide,COc1ccc(CN2CCNCC2)c(OC)c1OC,COc1ccc(CN2CCNCC2)c(OC)c1OC1OC(C(=O)O)C(O)C(O)C1O,DB09069,DrugBank Augmented,0.5740740740740741,train
DB09069,Trimetazidine,DBMET03351,4-desmethyltrimetazidine O-sulphate,COc1ccc(CN2CCNCC2)c(OC)c1OC,COc1c(CN2CCNCC2)ccc(OS(=O)(=O)O)c1OC,DB09069,DrugBank Augmented,0.7317073170731707,train
DB09069,Trimetazidine,DBMET03352,4-desmethyltrimetazidine O-glucuronide,COc1ccc(CN2CCNCC2)c(OC)c1OC,COc1c(CN2CCNCC2)ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c1OC,DB09069,DrugBank Augmented,0.5555555555555556,train
DB09072,Sodium oxybate,DBMET01477,Succinic Acid,O=C(O)CCCO,O=C(O)CCC(=O)O,DB09072,DrugBank Augmented,0.5333333333333333,train
DB09074,Olaparib,DBMET03441,Olaparib M12 metabolite,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,O=C(c1ccc(F)c(C(=O)N2CCN(C(=O)C3CC3)CC2)c1)c1n[nH]c(=O)c2ccccc12,DB09074,DrugBank Augmented,0.671875,train
DB09076,Umeclidinium,DBMET03680,M21 Umeclidinium,OC(c1ccccc1)(c1ccccc1)C12CC[N+](CCOCc3ccccc3)(CC1)CC2,O=C(O)C1OC(Oc2ccc(COCC[N+]34CCC(C(O)(c5ccccc5)c5ccccc5)(CC3)CC4)cc2)C(O)C(O)C1O,DB09076,DrugBank Augmented,0.6271186440677966,train
DB09079,Nintedanib,DBMET02778,Nintedanib M4 Metabolite,COC(=O)c1ccc2c(c1)NC(=O)C2=C(Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,CN(C(=O)CN1CCNCC1)c1ccc(NC(=C2C(=O)Nc3cc(C(=O)O)ccc32)c2ccccc2)cc1,DB09079,DrugBank Augmented,0.75,train
DB09081,Idebenone,DBMET01522,QS8,COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O,COC1=C(OC)C(=O)C(CCCCCCCCO)=C(C)C1=O,DB09081,DrugBank Augmented,1.0,train
DB09089,Trimebutine,DBMET01504,N-didesmethyltrimebutine,CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1)(c1ccccc1)N(C)C,CCC(N)(COC(=O)c1cc(OC)c(OC)c(OC)c1)c1ccccc1,DB09089,DrugBank Augmented,0.7083333333333334,train
DB09089,Trimebutine,DBMET01506,2-methylamino-2-phenylbutan-1-ol ,CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1)(c1ccccc1)N(C)C,CCC(CO)(NC)c1ccccc1,DB09089,DrugBank Augmented,0.2592592592592592,train
DB09119,Eslicarbazepine acetate,DBMET01413,Eslicarbazepine-O-glucuronide,CC(=O)OC1Cc2ccccc2N(C(N)=O)c2ccccc21,NC(=O)N1c2ccccc2CC(NC(C=O)CCC(=O)O)c2ccccc21,DB09119,DrugBank Augmented,0.4406779661016949,train
DB09167,Dosulepin,DBMET01520,Northiaden S-oxide,CN(C)CCC=C1c2ccccc2CSc2ccccc21,CNCCC=C1c2ccccc2C[S+]([O-])c2ccccc21,DB09167,DrugBank Augmented,0.3454545454545454,train
DB09173,Butyrfentanyl,DBMET02692,4'-hydroxy-3'-methoxy-butyrfentanyl,CCCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,CCCC(=O)N(c1ccccc1)C1CCN(CCc2ccc(O)c(OC)c2)CC1,DB09173,DrugBank Augmented,0.7090909090909091,train
DB09173,Butyrfentanyl,DBMET02694,ω-carboxy-butyrfentanyl,CCCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,O=C(O)CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,DB09173,DrugBank Augmented,0.8,train
DB09185,Viloxazine,DBMET03494,5-Hydroxyviloxazine glucuronide,CCOc1ccccc1OCC1CNCCO1,CCOc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1OCC1CNCCO1,DB09185,DrugBank Augmented,0.5245901639344263,train
DB09194,Etoperidone,DBMET02172,Oxo-etoperidone (M3),CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CC,CCn1c(C(C)=O)nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c1=O,DB09194,DrugBank Augmented,0.75,train
DB09194,Etoperidone,DBMET02175,Etoperidone M7,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CC,CCn1c(C(C)O)nn(CCCN2CCN(c3cc(Cl)ccc3O)CC2)c1=O,DB09194,DrugBank Augmented,0.5303030303030303,train
DB09194,Etoperidone,DBMET02176,Etoperidone M8,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CC,CCn1c(C(C)O)nn(CCCN2CCN(c3ccc(O)c(Cl)c3)CC2)c1=O,DB09194,DrugBank Augmented,0.5625,train
DB09194,Etoperidone,DBMET02177,Etoperidone M9,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CC,CCn1c(C(C)O)nn(CCC[N+]2([O-])CC[N+]([O-])(c3cccc(Cl)c3)CC2)c1=O,DB09194,DrugBank Augmented,0.4166666666666667,train
DB09194,Etoperidone,DBMET02178,Etoperidone M15,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CC,CCn1c(C(C)O)nn(CCC(=O)O)c1=O,DB09194,DrugBank Augmented,0.265625,train
DB09194,Etoperidone,DBMET02184,Etoperidone M13,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CC,CCc1nn(CCC(=O)OC)c(=O)n1CC,DB09194,DrugBank Augmented,0.3898305084745763,train
DB09205,Moxisylyte,DBMET01915,deacetyl-demethyl-thymoxamine,CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C,CNCCOc1cc(C)c(O)cc1C(C)C,DB09205,DrugBank Augmented,0.42,train
DB09205,Moxisylyte,DBMET01916,glucuronide of deacetyl-thymoxamine,CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C,Cc1cc(OCCN(C)C)c(C(C)C)cc1OC1OC(O)C(O)C(O)C1O,DB09205,DrugBank Augmented,0.5769230769230769,train
DB09205,Moxisylyte,DBMET01918,sulfate of deacetyl-thymoxamine,CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C,Cc1ccc(C(C)C)c(OCCN(C)C)c1OS(O)(O)O,DB09205,DrugBank Augmented,0.4150943396226415,train
DB09216,Tolfenamic acid,DBMET01932,N-(2-methyl-3-chloro-4-metoxyphenyl)-anthranilic acid,Cc1c(Cl)cccc1Nc1ccccc1C(=O)O,COc1ccc(Nc2ccccc2C(O)OC2OC(O)C(O)C(O)C2O)c(C)c1Cl,DB09216,DrugBank Augmented,0.2857142857142857,train
DB09216,Tolfenamic acid,DBMET01933,N-(2-methyl-4-hydroxyphenyl)-anthranilic acid,Cc1c(Cl)cccc1Nc1ccccc1C(=O)O,Cc1cc(O)ccc1Nc1ccccc1C(=O)OC1OC(O)C(O)C(O)C1O,DB09216,DrugBank Augmented,0.3050847457627119,train
DB09216,Tolfenamic acid,DBMET01936,N-(2-methyl-3-chloro-5-hydroxyphenyl)-anthranilic acid form 3,Cc1c(Cl)cccc1Nc1ccccc1C(=O)O,Cc1c(Cl)cc(OC2OC(O)C(O)C(O)C2O)cc1Nc1ccccc1C(=O)OC1CC(O)C(O)C(O)C1O,DB09216,DrugBank Augmented,0.3484848484848485,train
DB09216,Tolfenamic acid,DBMET01938,N-(2-formyl-3-chlorophenyl) anthranilic acid,Cc1c(Cl)cccc1Nc1ccccc1C(=O)O,O=Cc1c(Cl)cccc1Nc1ccccc1C(=O)OC1OC(O)C(O)C(O)C1O,DB09216,DrugBank Augmented,0.3684210526315789,train
DB09216,Tolfenamic acid,DBMET01939,N-(2-hydroxymethyl-3-chloro-4-hydroxyphenyl)-anthranilic acid,Cc1c(Cl)cccc1Nc1ccccc1C(=O)O,O=C(OC1OC(O)C(O)C(O)C1O)c1ccccc1Nc1ccc(O)c(Cl)c1CO,DB09216,DrugBank Augmented,0.2903225806451613,train
DB09216,Tolfenamic acid,DBMET01940,N-(2-hydroxymethyl-3-chlorophenyl)-4-hydroxy-anthranilic acid,Cc1c(Cl)cccc1Nc1ccccc1C(=O)O,O=C(OC1OC(O)C(O)C(O)C1O)c1ccccc1Nc1cccc(Cl)c1CO,DB09216,DrugBank Augmented,0.3684210526315789,train
DB09227,Barnidipine,DBMET01900,M-2,COC(=O)C1=C(C)NC(C)=C(C(=O)OC2CCN(Cc3ccccc3)C2)C1c1cccc([N+](=O)[O-])c1,COC(=O)c1c(C)nc(C)c(C(=O)OC2CCNC2)c1-c1cccc([N+](=O)[O-])c1,DB09227,DrugBank Augmented,0.3855421686746988,train
DB09227,Barnidipine,DBMET01902,M-3,COC(=O)C1=C(C)NC(C)=C(C(=O)OC2CCN(Cc3ccccc3)C2)C1c1cccc([N+](=O)[O-])c1,COC(=O)C1=C(C)NC(C)=C(C(=O)O)C1c1cccc([N+](=O)[O-])c1,DB09227,DrugBank Augmented,0.640625,train
DB09229,Aranidipine,DBMET01950,Aranidipine M-2,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)=O)C1c1ccccc1[N+](=O)[O-],CCC(=O)C1=C(C)NC(C)=C(C(=O)O)C1c1ccccc1[N+](=O)[O-],DB09229,DrugBank Augmented,0.5636363636363636,train
DB09229,Aranidipine,DBMET01951,Aranidipine M-4,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)=O)C1c1ccccc1[N+](=O)[O-],COC(=O)c1c(C)nc(C)c(C(=O)OCC(C)O)c1-c1ccccc1[N+](=O)[O-],DB09229,DrugBank Augmented,0.3880597014925373,train
DB09237,Levamlodipine,DBMET02938,Levamlodipine M10 metabolite,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,CCOC(=O)c1c(COCCO)nc(C)c(C(=O)OC)c1-c1ccccc1Cl,DB09237,DrugBank Augmented,0.3835616438356164,train
DB09237,Levamlodipine,DBMET02940,Levamlodipine M4 metabolite,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,COC(=O)c1c(C)nc(CO)c(C(=O)O)c1-c1ccccc1Cl,DB09237,DrugBank Augmented,0.2777777777777778,train
DB09256,Tegafur,DB00544,Fluorouracil,O=c1[nH]c(=O)n(C2CCCO2)cc1F,O=c1[nH]cc(F)c(=O)[nH]1,DB09256,DrugBank Augmented,0.275,train
DB09300,Butylscopolamine,DBMET01510,AD12 (Scopolamine Butylbromide),CCCC[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,CCCC[N+]1(C)C2CC3CC1C(O3)C2O,DB09300,DrugBank Augmented,0.3859649122807017,train
DB00322,Floxuridine,DBMET01999,5-fluorodeoxyuridine-monophosphate,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1F,O=c1[nH]c(=O)n(C2CC(O)C(COP(=O)(O)O)O2)cc1F,DB00322,DrugBank Augmented,0.7083333333333334,train
DB00322,Floxuridine,DBMET02000,5-fluorouridine-triphosphate,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1F,O=c1[nH]c(=O)n(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)cc1F,DB00322,DrugBank Augmented,0.45,train
DB00295,Morphine,DBMET02018,"morphine-3,6-diglucuronide",CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,OC1OC(Oc2ccc3c4c2OC2C(OC5OC(O)C(O)C(O)C5O)C=CC5C(C3)NCCC452)C(O)C(O)C1O,DB00295,DrugBank Augmented,0.3246753246753247,train
DB11219,Enzacamene,DBMET02092,3-(4-carboxybenzylidene)camphor,Cc1ccc(C=C2C(=O)C3(C)CCC2C3(C)C)cc1,CC12CCC(C(=Cc3ccc(C(=O)O)cc3)C1=O)C2(C)C,DB11219,DrugBank Augmented,0.7,train
DB11362,Selexipag,DBMET02144,ACT-333679 glucuronide,CC(C)N(CCCCOCC(=O)NS(C)(=O)=O)c1cnc(-c2ccccc2)c(-c2ccccc2)n1,CC(C)N(CCCCOCC(=O)OC1OC(C(=O)O)C(O)C(O)C1O)c1cnc(-c2ccccc2)c(-c2ccccc2)n1,DB11362,DrugBank Augmented,0.5972222222222222,train
DB11586,Asunaprevir,DBMET02051,BMS-558364,C=CC1CC1(NC(=O)C1CC(Oc2ncc(OC)c3ccc(Cl)cc23)CN1C(=O)C(NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,C=CC1CC1(NC(=O)C1CC(O)CN1C(=O)C(NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,DB11586,DrugBank Augmented,0.6344086021505376,train
DB11637,Delamanid,DBMET01966,"(4RS,5S)-DM-6720",CC1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)Cn2cc([N+](=O)[O-])nc2O1,CC1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)OC(N)=NC1O,DB11637,DrugBank Augmented,0.5526315789473685,train
DB11637,Delamanid,DBMET01968,DM-6704,CC1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)Cn2cc([N+](=O)[O-])nc2O1,CC1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)CNC(=O)O1,DB11637,DrugBank Augmented,0.5866666666666667,train
DB11637,Delamanid,DBMET01972,DM-6706,CC1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)Cn2cc([N+](=O)[O-])nc2O1,CC(O)(CNC(N)=O)COc1ccc(N2CCC(Oc3ccc(OC(F)(F)F)cc3)CC2)cc1,DB11637,DrugBank Augmented,0.4337349397590361,train
DB11682,Daprodustat,DBMET03603,Daprodustat M13 metabolite,O=C(O)CNC(=O)C1C(=O)N(C2CCCCC2)C(=O)N(C2CCCCC2)C1=O,O=C(O)CNC(=O)C1C(=O)N(C2CCC(O)C(O)C2)C(=O)N(C2CCC(O)CC2)C1O,DB11682,DrugBank Augmented,0.4444444444444444,train
DB11682,Daprodustat,DBMET03605,Daprodustat M4 metabolite,O=C(O)CNC(=O)C1C(=O)N(C2CCCCC2)C(=O)N(C2CCCCC2)C1=O,O=C(O)CNC(=O)C1C(=O)N(C2CCCC(O)C2)C(=O)N(C2CCC(O)CC2)C1O,DB11682,DrugBank Augmented,0.4814814814814814,train
DB11689,Selumetinib,DBMET03099,M15 (AZ13326637),Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)O)cc21,DB11689,DrugBank Augmented,0.7142857142857143,train
DB11689,Selumetinib,DBMET03101,"M12 (Primary amide, N-demethylated selumetinib metabolite)",Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21,NC(=O)c1cc2[nH]cnc2c(F)c1Nc1ccc(Br)cc1Cl,DB11689,DrugBank Augmented,0.4657534246575342,train
DB11689,Selumetinib,DBMET03103,M11 (N-demethylated carboxylic acid selumetinib metabolite),Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21,O=C(O)CONC(=O)c1cc2[nH]cnc2c(F)c1Nc1ccc(Br)cc1Cl,DB11689,DrugBank Augmented,0.5540540540540541,train
DB11703,Acalabrutinib,DBMET02879,Acalabrutinib M16 Metabolite,CC#CC(=O)N1CCCC1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12,CC#CC(=O)NCCCC(O)c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12,DB11703,DrugBank Augmented,0.5833333333333334,train
DB11703,Acalabrutinib,DBMET02880,Acalabrutinib M3 Metabolite,CC#CC(=O)N1CCCC1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12,Nc1nccn2c(C(=O)CCC(=O)O)nc(-c3ccc(C(=O)Nc4ccccn4)cc3)c12,DB11703,DrugBank Augmented,0.5641025641025641,train
DB11703,Acalabrutinib,DBMET02881,Acalabrutinib M2 Metabolite,CC#CC(=O)N1CCCC1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12,CC#CC(=O)NCCCC(=O)c1nc(-c2ccc(C(=O)O)cc2)c2c(N)nccn12,DB11703,DrugBank Augmented,0.4352941176470588,train
DB11703,Acalabrutinib,DBMET02883,Acalabrutinib M45 Metabolite,CC#CC(=O)N1CCCC1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12,CC(O)CC(=O)N1CCCC1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12,DB11703,DrugBank Augmented,0.7631578947368421,train
DB11703,Acalabrutinib,DBMET02884,Acalabrutinib M24 Metabolite,CC#CC(=O)N1CCCC1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12,CCCC(=O)N1CCCC1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12,DB11703,DrugBank Augmented,0.7733333333333333,train
DB11703,Acalabrutinib,DBMET02886,Acalabrutinib M7 Metabolite (ACP-5531),CC#CC(=O)N1CCCC1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12,CC(=CC(=O)N1CCCC1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12)SCC(N)C(=O)NCC(=O)O,DB11703,DrugBank Augmented,0.7011494252873564,train
DB11739,Vonoprazan,DBMET03565,M-II,CNCc1cc(-c2ccccc2F)n(S(=O)(=O)c2cccnc2)c1,O=C(O)c1c[nH]c(-c2ccccc2F)c1,DB11739,DrugBank Augmented,0.238095238095238,train
DB11757,Istradefylline,DBMET02751,M1 Sulfate Conjugate (M4),CCn1c(=O)c2c(nc(C=Cc3ccc(OC)c(OC)c3)n2C)n(CC)c1=O,CCn1c(=O)c2c(nc(C=Cc3ccc(OS(=O)(=O)O)c(OC)c3)n2C)n(CC)c1=O,DB11757,DrugBank Augmented,0.8181818181818182,train
DB11757,Istradefylline,DBMET02752,M1 Glucuronide (M5),CCn1c(=O)c2c(nc(C=Cc3ccc(OC)c(OC)c3)n2C)n(CC)c1=O,CCn1c(=O)c2c(nc(C=Cc3ccc(OC4OC(C(=O)O)C(O)C(O)C4O)c(OC)c3)n2C)n(CC)c1=O,DB11757,DrugBank Augmented,0.6818181818181818,train
DB11763,Momelotinib,DBMET03718,Momelotinib M16 metabolite,N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(NCCO)cc3)n2)cc1,DB11763,DrugBank Augmented,0.6666666666666666,train
DB11763,Momelotinib,DBMET03710,Momelotinib M28 metabolite,N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,NC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4=O)cc3)n2)cc1,DB11763,DrugBank Augmented,0.5507246376811594,train
