parent_id,parent_name,child_id,child_name,parent_smiles,child_smiles,set
DB06292,Dapagliflozin,DBMET02424,"Dapagliflozin BMS-511926, M8 metabolite",CCOc1ccc(Cc2cc(C3OC(CO)C(O)C(O)C3O)ccc2Cl)cc1,OCC1OC(c2ccc(Cl)c(Cc3ccc(O)cc3)c2)C(O)C(O)C1O,train
DBMET02171,Etoperidone M2,DBMET02172,Oxo-etoperidone (M3),CCn1c(C(C)O)nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c1=O,CCn1c(C(C)=O)nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c1=O,train
DB04575,Quinestrol,DB00977,Ethinylestradiol,C#CC1(O)CCC2C3CCc4cc(OC5CCCC5)ccc4C3CCC21C,C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,train
DB00796,Candesartan cilexetil,DB13919,Candesartan,CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,train
DBMET02492,Tamsulosin M-2 Metabolite,DBMET02493,Tamsulosin M-2-Glu Metabolite,CCOc1cc(O)ccc1OCCNC(C)Cc1ccc(OC)c(S(N)(=O)=O)c1,CCOc1cc(OC2OC(C(=O)O)C(O)C(O)C2O)ccc1OCCNC(C)Cc1ccc(OC)c(S(N)(=O)=O)c1,train
DB11586,Asunaprevir,DBMET02050,BMS-798430,C=CC1CC1(NC(=O)C1CC(Oc2ncc(OC)c3ccc(Cl)cc23)CN1C(=O)C(NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,C=CC1CC1(NC(=O)C1CC(Oc2ncc(O)c3ccc(Cl)cc23)CN1C(=O)C(NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,train
DB00605,Sulindac,DBMET01002,Sulindac sulfide,CC1=C(CC(=O)O)c2cc(F)ccc2C1=Cc1ccc([S+](C)[O-])cc1,CSc1ccc(C=C2C(C)=C(CC(=O)O)c3cc(F)ccc32)cc1,train
DB14881,Oliceridine,DBMET03206,Oxy-oliceridine,COc1ccsc1CNCCC1(c2ccccn2)CCOC2(CCCC2)C1,COc1ccsc1CNCCC1(c2ccccn2)CCOC2(CCC(O)C2)C1,train
DB09194,Etoperidone,DBMET01879,triazole propionic acid,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CC,O=C(O)CCn1cncn1,train
DB13783,Acemetacin,DBMET01881,des-4-chlorobenzoyl-indomethacin,COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,COc1ccc2[nH]c(C)c(CC(=O)O)c2c1,train
DBMET03503,Ivosidenib M39 metabolite,DBMET03504,Ivosidenib M37 metabolite,O=C(O)C(Nc1cncc(F)c1)c1ccccc1Cl,O=C(O)C(c1ccccc1Cl)N(O)c1cncc(F)c1,train
DB00956,Hydrocodone,DBMET02686,6-α-hydrocodol,COc1ccc2c3c1OC1C(=O)CCC4C(C2)N(C)CCC314,COc1ccc2c3c1OC1C(O)CCC4C(C2)N(C)CCC341,train
DB14921,Mavacamten,DBMET03497,MYK-1078,CC(Nc1cc(=O)n(C(C)C)c(=O)[nH]1)c1ccccc1,CC(Nc1cc(=O)n(C(C)CO)c(=O)[nH]1)c1ccccc1,train
DB13954,Estradiol cypionate,DB00783,Estradiol,CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC(=O)CCC1CCCC1,CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,train
DB09216,Tolfenamic acid,DBMET01928,ether glucuronide ofN-(2-methyl-3-chloro-4-hydroxyphenyl)-anthranilic acid,Cc1c(Cl)cccc1Nc1ccccc1C(=O)O,Cc1c(Nc2ccccc2C(=O)O)ccc(OC2OC(O)C(O)C(O)C2O)c1Cl,train
DB00477,Chlorpromazine,DBMET00815,chlorpromazine-N-oxide,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,C[N+](C)([O-])CCCN1c2ccccc2Sc2ccc(Cl)cc21,train
DB01222,Budesonide,DBMET02915,23-hydroxybudesonide,CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,CCC(O)C1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,train
DB06282,Levocetirizine,DBMET02642,Levocetirizine N-oxide Metabolite (M3),O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,O=C(O)COCC[N+]1(O)CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,train
DB00794,Primidone,DBMET02951,Phenylethylmalonamide (PEMA),CCC1(c2ccccc2)C(=O)NCNC1=O,CCC(C(N)=O)(C(N)=O)c1ccccc1,train
DB00458,Imipramine,DBMET01958,Imidodibenzyl Metabolite,CN(C)CCCN1c2ccccc2CCc2ccccc21,c1ccc2c(c1)CCc1ccccc1N2,train
DB09194,Etoperidone,DBMET02170,Etoperidone M21,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CC,CC(=O)c1n[nH]c(=O)[nH]1,train
DB00698,Nitrofurantoin,DBMET00798,Aminofurantoin,O=C1CN(N=Cc2ccc([N+](=O)[O-])o2)C(=O)N1,Nc1ccc(C=NN2CC(O)=NC2=O)o1,train
DB00968,Methyldopa,DBMET00637,"3,4-Dihydroxyphenylacetone",CC(N)(Cc1ccc(O)c(O)c1)C(=O)O,CC(=O)Cc1ccc(O)c(O)c1,train
DB06207,Silodosin,DBMET03298,KMD-3289,CC(Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F,CC(Cc1cc2c(c(C(N)=O)c1)NCC2)NCCOc1ccccc1OCC(F)(F)F,train
DB09216,Tolfenamic acid,DBMET01927,N-(2-methyl-3-chlorophenyl)-5-hydroxy-anthranilic acid,Cc1c(Cl)cccc1Nc1ccccc1C(=O)O,Cc1c(Cl)cccc1Nc1cc(O)ccc1C(=O)CC1OC(O)C(O)C(O)C1O,train
DBMET00733,4-hydroxyamphetamine,DBMET01018,4-Hydroxynorephedrine,CC(N)Cc1ccc(O)cc1,CC(N)C(O)c1ccc(O)cc1,train
DBMET01938,N-(2-formyl-3-chlorophenyl) anthranilic acid,DBMET01941,N-(2-carboxy-3-chlorophenyl)-anthranilic acid,O=Cc1c(Cl)cccc1Nc1ccccc1C(=O)OC1OC(O)C(O)C(O)C1O,O=C(OC1OC(O)C(O)C(O)C1O)c1ccccc1Nc1cccc(Cl)c1C(=O)O,train
DB01060,Amoxicillin,DBMET02998,Amoxicillin M2 Metabolite,CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,CC(C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O)c1ccc(O)cc1,train
DB11986,Entrectinib,DBMET02746,ENB577c,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,C[N+]1([O-])CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,train
DBMET02821,3-methyl-s-triazolophthalazine,DBMET02823,3-hydroxy-methyltriazolophthalazine,Cc1nnc2c3ccccc3cnn12,OCc1nnc2c3ccccc3cnn12,train
DBMET02023,PCI-45773 (M35),DBMET02024,M17,C=CC(=O)N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,C=CC(=O)NCC(CCCO)n1nc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21,train
DB00983,Formoterol,DBMET02963,Formoterol sulfate conjugate,COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1,COc1ccc(CC(C)NCC(O)c2ccc(OS(=O)(=O)O)c(NC=O)c2)cc1,train
DB00175,Pravastatin,DBMET02475,pravastatin glucuronide,CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C21,CCC(C)C(=O)OC1CC(OC2OC(C(=O)O)C(O)C(O)C2O)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C21,train
DB09069,Trimetazidine,DBMET03343,2-desmethyltrimetazidine,COc1ccc(CN2CCNCC2)c(OC)c1OC,COc1ccc(CN2CCNCC2)c(O)c1OC,train
DBMET03000,Amoxicillin M4 Metabolite,DBMET03001,Amoxicillin M5 Metabolite,CC1(C=O)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,CC1(C(=O)O)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,train
DBMET03161,Chloramphenicol Alcohol,DBMET03162,Chloramphenicol Oxamic Acid,O=C(CO)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,O=C(O)C(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,train
DBMET02745,ENB577b,DBMET02749,ENB753,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1O,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1OC1OC(C(=O)O)C(O)C(O)C1O,train
DBMET02878,Acalabrutinib M27 Metabolite (ACP-5862),DBMET02881,Acalabrutinib M2 Metabolite,CC#CC(=O)NCCCC(=O)c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12,CC#CC(=O)NCCCC(=O)c1nc(-c2ccc(C(=O)O)cc2)c2c(N)nccn12,train
DB00409,Remoxipride,DBMET03193,Remoxipride Metabolite FLA 850,CCN1CCCC1CNC(=O)c1c(OC)ccc(Br)c1OC,CCN1C(=O)CCC1CNC(=O)c1c(OC)ccc(Br)c1OC,train
DB00741,Hydrocortisone,DBMET02907,Tetrahydrocortisone Glucuronide 2,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,CC12CCC(OC3OC(C(=O)O)C(O)C(O)C3O)CC1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,train
DBMET02171,Etoperidone M2,DBMET02176,Etoperidone M8,CCn1c(C(C)O)nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c1=O,CCn1c(C(C)O)nn(CCCN2CCN(c3ccc(O)c(Cl)c3)CC2)c1=O,train
DB00231,Temazepam,DBMET00650,Oxazepam glucuronide,CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,O=C(O)C1OC(OC2N=C(c3ccccc3)c3cc(Cl)ccc3N=C2O)C(O)C(O)C1O,train
DB02362,Aminobenzoic acid,DBMET03290,4-Acetaminobenzoic acid,Nc1ccc(C(=O)O)cc1,CC(=O)Nc1ccc(C(=O)O)cc1,train
DB00332,Ipratropium,DBMET02396,N-isopropylnortropium bromide,CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,CC(C)[N+]1(C)C2CCC1CC(OC(=O)Cc1ccccc1)C2,train
DBMET01505,2-dimethylamino-2-phenylbutan-1-ol,DBMET01506,2-methylamino-2-phenylbutan-1-ol ,CCC(CO)(c1ccccc1)N(C)C,CCC(CO)(NC)c1ccccc1,train
DB15133,Tepotinib,DBMET03250,Tepotinib M478 metabolite,CN1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1,N#Cc1cccc(-c2ccc(=O)n(Cc3cccc(-c4ncc(OCC5CCNCC5)cn4)c3)n2)c1,train
DBMET03345,4-desmethyltrimetazidine,DBMET03352,4-desmethyltrimetazidine O-glucuronide,COc1c(O)ccc(CN2CCNCC2)c1OC,COc1c(CN2CCNCC2)ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c1OC,train
DBMET02065,Reduced Metabolite (Atosiban),DBMET02067,Small Fragment Metabolite (Atosiban),CCOc1ccc(CC(NC(=O)CCS)C(=O)NC(C(=O)NC(C(=O)NC(CC(N)=O)C(=O)NC(CS)C(=O)N2CCCC2C(=O)NC(CCCN)C(=O)NCC(N)=O)C(C)O)C(C)CC)cc1,NCCCC(N)C(=O)NCC(N)=O,train
DB06480,Prucalopride,DBMET02199,Prucalopride hydroxylamine,COCCCN1CCC(NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1,COCCCN1CCC(NC(=O)c2cc(Cl)c(NO)c3c2OCC3)CC1,train
DB00874,Guaifenesin,DBMET00802,beta-(2-methoxyphenoxy)-lactic acid,COc1ccccc1OCC(O)CO,COc1ccccc1OCC(O)C(=O)O,train
DB00175,Pravastatin,DBMET02478,3'(S)-hydroxy-pravastatin,CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C21,CC(O)C(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C21,train
DB13956,Estradiol valerate,DB00783,Estradiol,CCCCC(=O)OC1CCC2C3CCc4cc(O)ccc4C3CCC12C,CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,train
DB06751,Drotaverine,DBMET03303,4'-desethyl-drotaverine,CCOc1ccc(C=C2NCCc3cc(OCC)c(OCC)cc32)cc1OCC,CCOc1ccc(C=C2NCCc3cc(OCC)c(OCC)cc32)cc1O,train
DB09216,Tolfenamic acid,DBMET01926,Glucuronide form of tolfenamic acid,Cc1c(Cl)cccc1Nc1ccccc1C(=O)O,Cc1c(Cl)cccc1Nc1ccccc1C(=O)OC1OC(O)C(O)C(O)C1O,train
DB03793,Benzoic acid,DBMET00584,Benzoyl glucuronide (Benzoic acid),O=C(O)c1ccccc1,O=C(OC1OC(C(=O)O)C(O)C(O)C1O)c1ccccc1,train
DB00523,Alitretinoin,DBMET03638,9-cis-4-Oxoretinoic acid,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O,CC(C=CC1=C(C)C(=O)CCC1(C)C)=CC=CC(C)=CC(=O)O,train
DB14726,Dabigatran,DBMET03379,BIBR1151/M324,Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21,Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)O)ccc21,train
DBMET02362,"21-chloro-17-alpha-hydroxy-16-alpha-methyl-9-beta,11beta-oxidopregna-1,4-diene-3,20-dione 17-(2-furoate)",DBMET02367,"21-chloro-17-alpha-hydroxy-16-alpha-methyl-9-beta,11-beta-oxidopregna-1,4-diene-3,20-dione",CC1CC2C3CCC4=CC(=O)C=CC4(C)C34OC4CC2(C)C1(OC(=O)c1ccco1)C(=O)CCl,CC1CC2C3CCC4=CC(=O)C=CC4(C)C34OC4CC2(C)C1(O)C(=O)CCl,train
DBMET03175,Acetyl Coenzyme A,DBMET03176,Propionyl Coenzyme A,CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,CCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,train
DBMET02660,Ketoconazole epoxide intermediate,DBMET02665,Ketoconazole dihydroxyl intermediate,CC(=O)N1CCN(c2ccc(OCC3COC(CN4C=NC5OC54)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,CC(=O)N1CCN(c2ccc(OCC3COC(CN4C=NC(O)C4O)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,train
DB08893,Mirabegron,DBMET03328,Mirabegron N-carbamoylglucuronide,Nc1nc(CC(=O)Nc2ccc(CCNCC(O)c3ccccc3)cc2)cs1,Nc1nc(CC(=O)Nc2ccc(CCN(CC(O)c3ccccc3)C(=O)OC3OC(C(=O)O)C(O)C(O)C3O)cc2)cs1,train
DB00674,Galantamine,DBMET03147,Sulfate conjugate of galantamine,COc1ccc2c3c1OC1CC(O)C=CC31CCN(C)C2,COc1ccc2c3c1OC1CC(OS(=O)(=O)O)C=CC31CCN(C)C2,train
DBMET03684,Monoaquo DACH platinum,DBMET03685,Diaquo DACH platinum,[OH2+][Pt]1(Cl)NC2CCCCC2N1,[OH2+][Pt]1([OH2+])NC2CCCCC2N1,train
DB00188,Bortezomib,DBMET01081,Bortezomib metabolite M34,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,CC(C)CC(=O)NC(=O)C(Cc1ccccc1)NC(=O)c1cnccn1,train
DB00860,Prednisolone,DBMET02848,Δ6-prednisolone (M-XI),CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,CC12C=CC(=O)C=C1C=CC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,train
DB01168,Procarbazine,DBMET00946,N-isopropylterephthalamic acid,CNNCc1ccc(C(=O)NC(C)C)cc1,CC(C)NC(=O)c1ccc(C(=O)O)cc1,train
DB04456,Arsenous acid,DBMET02874,Monomethylarsonic acid,O[As](O)O,C[As](=O)(O)O,train
DB08887,Icosapent ethyl,DBMET00546,EPA,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)OCC,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)O,train
DBMET02432,Sitagliptin Unnamed Metabolite,DBMET02433,Sitagliptin M4 Metabolite,O=C(O)NC(CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,O=C(NC(CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F)OC1OC(C(=O)O)C(O)C(O)C1O,train
DB11632,Opicapone,DBMET03241,BIA 9-1106,Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1-c1noc(-c2cc(O)c(O)c([N+](=O)[O-])c2)n1,Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1-c1noc(-c2cc(OC3OC(C(=O)O)C(O)C(O)C3O)c(O)c([N+](=O)[O-])c2)n1,train
DB00879,Emtricitabine,DBMET02870,Emtricitabine O-glucuronide (M-II),N=c1nc(O)n(C2CSC(CO)O2)cc1F,Nc1nc(=O)n(C2CSC(COC3OC(C(O)O)C(O)C(O)C3O)O2)cc1F,train
DB00682,Warfarin,DBMET02556,R-Warfarin-S-Alcohol,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,CC(O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,train
DB09269,Phenylacetic acid,DBMET01954,4-hydroxyphenylacetic acid,O=C(O)Cc1ccccc1,O=C(O)Cc1ccc(O)cc1,train
DBMET01423,monohydroxy-bendamustine (bendamustine metabolite HP1),DBMET01424,dihydroxy-bendamustine (bendamustine metabolite HP2),Cn1c(CCCC(=O)O)nc2cc(N(CCO)CCCl)ccc21,Cn1c(CCCC(=O)O)nc2cc(N(CCO)CCO)ccc21,train
DB11763,Momelotinib,DBMET03717,Momelotinib M5 metabolite,N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N(CC(=O)O)CC(=O)O)cc3)n2)cc1,train
DBMET01487,Inositol tetranicotinate,DBMET01488,Inositol trinicotinate,O=C(OC1C(O)C(O)C(OC(=O)c2cccnc2)C(OC(=O)c2cccnc2)C1OC(=O)c1cccnc1)c1cccnc1,O=C(OC1C(O)C(O)C(O)C(OC(=O)c2cccnc2)C1OC(=O)c1cccnc1)c1cccnc1,train
DB09526,Hydroquinone,DBMET02100,hydroquinone glucuronide,Oc1ccc(O)cc1,O=C(O)C1C(O)C(O)C(O)C(O)C1Oc1ccc(O)cc1,train
DBMET03556,2-chloro-p-aminobenzoic acid,DBMET03557,N-acetyl-2-chloro-p-aminobenzoic acid,Nc1ccc(C(=O)O)c(Cl)c1,CC(=O)Nc1ccc(C(=O)O)c(Cl)c1,train
DBMET02171,Etoperidone M2,DBMET02175,Etoperidone M7,CCn1c(C(C)O)nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c1=O,CCn1c(C(C)O)nn(CCCN2CCN(c3cc(Cl)ccc3O)CC2)c1=O,train
DB01171,Moclobemide,DBMET02150,Moclobemide M5,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,O=C(NCC[N+]1([O-])CCOCC1)c1ccc(Cl)cc1,train
DB00755,Tretinoin,DBMET03633,"3,4-Didehydroretinoic acid",CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O,CC(C=CC1=C(C)C=CCC1(C)C)=CC=CC(C)=CC(=O)O,train
DB01086,Benzocaine,DB02362,Aminobenzoic acid,CCOC(=O)c1ccc(N)cc1,Nc1ccc(C(=O)O)cc1,train
DB16217,Leniolisib,DBMET03657,Leniolisib M1 metabolite,CCC(=O)N1CCC(Nc2ncnc3c2CN(c2cnc(OC)c(C(F)(F)F)c2)CC3)C1,CCC(=O)N1CCC(Nc2ncnc3c2CN(c2cnc(O)c(C(F)(F)F)c2)CC3)C1,train
DB06207,Silodosin,DBMET03302,Silodosin hydroxylated metabolite,CC(Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F,CC(NCCOc1ccccc1OCC(F)(F)F)C(O)c1cc2c(c(C(N)=O)c1)N(CCCO)CC2,train
DB01275,Hydralazine,DBMET02816,Phthalazine,NNc1nncc2ccccc12,c1ccc2cnncc2c1,train
DB01242,Clomipramine,DBMET00817,clomipramine N-oxide,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,C[N+](C)([O-])CCCN1c2ccccc2CCc2ccc(Cl)cc21,train
DB11632,Opicapone,DBMET03238,BIA 9-1100,Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1-c1noc(-c2cc(O)c(O)c([N+](=O)[O-])c2)n1,COc1cc(-c2nc(-c3c(C)c(Cl)c(C)[n+]([O-])c3Cl)no2)cc([N+](=O)[O-])c1O,train
DB14568,Ivosidenib,DBMET03503,Ivosidenib M39 metabolite,N#Cc1ccnc(N2C(=O)CCC2C(=O)N(c2cncc(F)c2)C(C(=O)NC2CC(F)(F)C2)c2ccccc2Cl)c1,O=C(O)C(Nc1cncc(F)c1)c1ccccc1Cl,train
DB14669,Betamethasone phosphate,DB00443,Betamethasone,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COP(=O)(O)O,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,train
DBMET03287,3-Hydroxy Pindolol,DBMET03289,Pindolol 3-glucuronide,CC(C)N(O)CC(O)COc1cccc2[nH]ccc12,CC(C)N(CC(O)COc1cccc2[nH]ccc12)OC1OC(C(=O)O)C(O)C(O)C1O,train
DBMET01951,Aranidipine M-4,DBMET01953,Aranidipine M-5,COC(=O)c1c(C)nc(C)c(C(=O)OCC(C)O)c1-c1ccccc1[N+](=O)[O-],COC(=O)c1c(C)nc(C)c(C(=O)O)c1-c1ccccc1[N+](=O)[O-],train
DB01041,Thalidomide,DBMET01116,2-phthalimidoglutaramic acid,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,NC(=O)CCC(C(=O)O)N1C(=O)c2ccccc2C1=O,train
DB01240,Epoprostenol,DBMET00543,"6,15-Diketo-13,14-dihydro-PGF1-alpha",CCCCCC(O)C=CC1C(O)CC2OC(=CCCCC(=O)O)CC21,CCCCCC(=O)C=CC1C(O)CC(O)C1CC(=O)CCCCC(=O)O,train
DB13960,Bronopol,DBMET02073,Bromonitroethanol,O=[N+]([O-])C(Br)(CO)CO,O=[N+]([O-])C(Br)CO,train
DB00457,Prazosin,DBMET02351,"2-(l-Piperazinyl)- 4-amino-6,7 - dimethoxyquinazoline",COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,COc1cc2nc(N3CCNCC3)nc(N)c2cc1OC,train
DB13169,Nandrolone,DBMET03359,19-Noretiocholanolone,CC12CCC3C4CCC(=O)C=C4CCC3C1CCC2O,CC12CCC3C4CCC(O)CC4CCC3C1CCC2O,train
DB14583,Segesterone acetate,DBMET02132,"4, 5-dihydro-17α-deacetylsegesterone acetate",C=C1CC2C3CCC4=CC(=O)CCC4C3CCC2(C)C1(OC(C)=O)C(C)=O,C=C1CC2C3CCC4CC(=O)CCC4C3CCC2(C)C1(O)C(C)=O,train
DB00243,Ranolazine,DBMET02247,CVT-2513,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,Cc1cccc(C)c1NC(=O)CN1CCNCC1,train
DB00879,Emtricitabine,DBMET02868,Emtricitabine 3'-sulfoxide (M-III),N=c1nc(O)n(C2CSC(CO)O2)cc1F,Nc1nc(=O)n(C2C[S+]([O-])C(CO)O2)cc1F,train
DB00313,Valproic acid,DBMET00067,(3E)-2-Propylpent-3-enoic acid (3E-Ene-VPA),CCCC(CCC)C(=O)O,CC=CC(CCC)C(=O)O,train
DB00243,Ranolazine,DBMET02256,CVT-5029,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,COc1cc(O)ccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,train
,Prasterone,DBMET00518,Dehydroepiandrosterone sulfate,CC12CCC3C(CC=C4CC(O)CCC43C)C1CCC2=O,CC12CCC3C(CC=C4CC(OS(=O)(=O)O)CCC43C)C1CCC2=O,train
DB13882,Methyl nicotinate,DB00627,Niacin,COC(=O)c1cccnc1,O=C(O)c1cccnc1,train
DB01202,Levetiracetam,DBMET02789,Levetiracetam carboxylic acid metabolite (L057),CCC(C(N)=O)N1CCCC1=O,CCC(C(=O)O)N1CCCC1=O,train
DB00690,Flurazepam,DBMET00882,Hydroxyethylflurazepam,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,CCN(CCO)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,train
DBMET01959,Didemethylimipramine,DBMET01961,10-hydroxydidemethylimipramine,NCCCN1c2ccccc2CCc2ccccc21,NCCCN1c2ccccc2CC(O)c2ccccc21,train
DBMET03150,Epigalantamine,DBMET03153,Sulfate conjugate of epigalantamine,COc1ccc2c3c1OC1CC(O)C=CC31CCN(C)C2,COc1ccc2c3c1OC1CC(OS(=O)(=O)O)C=CC31CCN(C)C2,train
DB13609,Umifenovir,DBMET03039,Arbidol M1 metabolite,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(CO)n(C)c2cc(Br)c(O)c(CN(C)C)c12,train
DB02703,Fusidic acid,DBMET00715,3-keto fusidic acid,CC(=O)OC1CC2(C)C(CC(O)C3C4(C)CCC(O)C(C)C4CCC32C)C1=C(CCC=C(C)C)C(=O)O,CC(=O)OC1CC2(C)C(CC(O)C3C4(C)CCC(O)C(C)C4CCC32C)C1=C(C(=O)O)C(=O)CC=C(C)C,train
DB01275,Hydralazine,DBMET00864,Hydralazine pyruvate hydrazone,NNc1nncc2ccccc12,CC(=NNc1nncc2ccccc12)C(=O)O,train
DB00669,Sumatriptan,DBMET02583,Sumatriptan Metabolite GR49336,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,CNS(=O)(=O)Cc1ccc2[nH]cc(CC(=O)O)c2c1,train
