parent_name,child_name,parent_smiles,child_smiles,origin,source,set,tanimoto
Laquinimod,"5-chloro-N-ethyl-4,6-dihydroxy-1-methyl-2-oxo-N-phenyl-1,2-dihydroquinoline-3-carboxamide","[LogP_[3.0, 4.0)]CCN(C(=O)c1c(O)c2c(Cl)cccc2n(C)c1=O)c1ccccc1",CCN(C(=O)c1c(O)c2c(Cl)c(O)ccc2n(C)c1=O)c1ccccc1,DB06685,Both,train,0.75
Dabigatran etexilate,BIBR0951/M2,"[LogP_[5.0, 6.0)]CCCCCCOC(=O)N=C(N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1",CCOC(=O)CCN(C(=O)c1ccc2c(c1)nc(CNc1ccc(C(=N)N)cc1)n2C)c1ccccn1,DB06695,DrugBank,train,0.7590361445783133
Dabigatran etexilate,BIBR1087/M1,"[LogP_[5.0, 6.0)]CCCCCCOC(=O)N=C(N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1",CCCCCCOC(=O)NC(=N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)O)c4ccccn4)ccc3n2C)cc1,DB06695,DrugBank,train,0.7032967032967034
Artemether,Alpha-dihydroartemisinin,"[LogP_[2.0, 3.0)]COC1OC2OC3(C)CCC4C(C)CCC(C1C)C24OO3",CC1CCC2C(C)C(O)OC3OC4(C)CCC1C32OO4,DB06697,DrugBank,train,0.6888888888888889
Artemether,Deoxydihydro-artemisinin,"[LogP_[2.0, 3.0)]COC1OC2OC3(C)CCC4C(C)CCC(C1C)C24OO3",CC1CCC2C(C)C(O)OC3OC4(C)CCC1C32O4,DB06697,DrugBank,train,0.5306122448979592
Betahistine,2-pyridylacetic acid,"[LogP_[0.0, 1.0)]CNCCc1ccccn1",O=C(O)Cc1ccccn1,DB06698,DrugBank,train,0.4242424242424242
Lumefantrine,desbutyl-lumefantrine,"[LogP_[9.0, 10.0)]CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1C2=Cc1ccc(Cl)cc1",CCCCNCC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1C2=Cc1ccc(Cl)cc1,DB06708,DrugBank,train,0.6964285714285714
Lornoxicam,5'-Hydroxylornoxicam,"[LogP_[2.0, 3.0)]CN1C(C(=O)Nc2ccccn2)=C(O)c2sc(Cl)cc2S1(=O)=O",CN1C(=C(O)Nc2ccc(O)cn2)C(=O)c2sc(Cl)cc2S1(=O)=O,DB06725,DrugBank,train,0.4923076923076923
Bufuralol,4-Hydroxybufuralol,"[LogP_[3.0, 4.0)]CCc1cccc2cc(C(O)CNC(C)(C)C)oc12",CCc1ccc(O)c2cc(C(O)CNC(C)(C)C)oc12,DB06726,Both,train,0.6888888888888889
Bufuralol,6-Hydroxubufuralol,"[LogP_[3.0, 4.0)]CCc1cccc2cc(C(O)CNC(C)(C)C)oc12",CCc1c(O)ccc2cc(C(O)CNC(C)(C)C)oc12,DB06726,Both,train,0.6521739130434783
Bufuralol,1'2'-Ethenylbufuralol,"[LogP_[3.0, 4.0)]CCc1cccc2cc(C(O)CNC(C)(C)C)oc12",C=Cc1cccc2cc(C(O)CNC(C)(C)C)oc12,DB06726,Both,train,0.6739130434782609
Aceclofenac,4'-OH-aceclofenac,"[LogP_[3.0, 4.0)]O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl",O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cc(O)cc1Cl,DB06736,Both,train,0.7906976744186046
Aceclofenac,5-OH-aceclofenac,"[LogP_[3.0, 4.0)]O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl",O=C(O)COC(=O)Cc1cc(O)ccc1Nc1c(Cl)cccc1Cl,DB06736,Both,train,0.75
Zaltoprofen,10-OH-zaltoprofen,"[LogP_[3.0, 4.0)]CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2",CC(C(=O)O)c1ccc2c(c1)CC(O)c1ccccc1S2,DB06737,Both,train,0.6122448979591837
Ketobemidone,Dihydroxy ketobemidone,"[LogP_[2.0, 3.0)]CCC(=O)C1(c2cccc(O)c2)CCN(C)CC1",CCC(=O)C1(c2ccc(O)c(O)c2)CCN(C)CC1,DB06738,DrugBank,train,0.6904761904761905
Ketobemidone,Reduced ketobemidone,"[LogP_[2.0, 3.0)]CCC(=O)C1(c2cccc(O)c2)CCN(C)CC1",CCC(O)C1(c2cccc(O)c2)CCN(C)CC1,DB06738,DrugBank,train,0.5652173913043478
Ketobemidone,Norketobemidone,"[LogP_[2.0, 3.0)]CCC(=O)C1(c2cccc(O)c2)CCN(C)CC1",CCC(=O)C1(c2cccc(O)c2)CCNCC1,DB06738,Both,train,0.6904761904761905
Ketobemidone,Ketobemidone N-oxide,"[LogP_[2.0, 3.0)]CCC(=O)C1(c2cccc(O)c2)CCN(C)CC1",CCC(=O)C1(c2cccc(O)c2)CC[N+](C)([O-])CC1,DB06738,DrugBank,train,0.6444444444444445
Seratrodast,5-OH-seratrodast,"[LogP_[4.0, 5.0)]CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O",CC1=C(CO)C(=O)C(C)=C(C(CCCCCC(=O)O)c2ccccc2)C1=O,DB06739,Both,train,0.7906976744186046
Seratrodast,4'-OH-seratrodast,"[LogP_[4.0, 5.0)]CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O",CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccc(O)cc2)=C(C)C1=O,DB06739,Both,train,0.8048780487804879
Gavestinel,p-OH-gavestinel,"[LogP_[4.0, 5.0)]O=C(C=Cc1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12)Nc1ccccc1",O=C(C=Cc1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12)Nc1ccc(O)cc1,DB06741,Both,train,0.8541666666666666
Drotaverine,4'-desethyl-drotaverine,"[LogP_[4.0, 5.0)]CCOc1ccc(C=C2NCCc3cc(OCC)c(OCC)cc32)cc1OCC",CCOc1ccc(C=C2NCCc3cc(OCC)c(OCC)cc32)cc1O,DB06751,DrugBank,train,0.8181818181818182
Drotaverine,Drotaveraldine,"[LogP_[4.0, 5.0)]CCOc1ccc(C=C2NCCc3cc(OCC)c(OCC)cc32)cc1OCC",CCOc1ccc(C(=O)C2NCCc3cc(OCC)c(OCC)cc32)cc1OCC,DB06751,DrugBank,train,0.4181818181818181
,6-desethyl-drotaverine,"[LogP_[4.0, 5.0)]CCOc1ccc(C=C2NCCc3cc(OCC)c(OCC)cc32)cc1OCC",CCOc1cc2c(cc1O)CCNC2=Cc1ccc(OCC)c(OCC)c1,DB06751,DrugBank,train,0.8409090909090909
Beta carotene,Retinol,"[LogP_[12.0, 13.0)]CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C",CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CCO,DB06755,DrugBank,train,0.8
Bendamustine,γ-hydroxybendamustine (Bendamustine metabolite M3),"[LogP_[3.0, 4.0)]Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21",Cn1c(C(O)CCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,DB06769,DrugBank,train,0.6428571428571429
Bendamustine,N-desmethyl-bendamustine (Bendamustine metabolite M4),"[LogP_[3.0, 4.0)]Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21",O=C(O)CCCc1nc2cc(N(CCCl)CCCl)ccc2[nH]1,DB06769,DrugBank,train,0.5714285714285714
Bendamustine,monohydroxy-bendamustine (bendamustine metabolite HP1),"[LogP_[3.0, 4.0)]Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21",Cn1c(CCCC(=O)O)nc2cc(N(CCO)CCCl)ccc21,DB06769,DrugBank,train,0.9183673469387756
Difluprednate,Hydroxyfluoroprednisolone butyrate,"[LogP_[3.0, 4.0)]CCCC(=O)OC1(C(=O)COC(C)=O)CCC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C",CCCC(=O)OC1(C(=O)CO)CCC2C3CC(O)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,DB06781,DrugBank,train,0.72
Tiopronin,2-mercaptopropionic acid,"[LogP_[-1.0, 0.0)]CC(S)C(=O)NCC(=O)O",CC(S)C(=O)O,DB06823,DrugBank,train,0.4347826086956521
Triethylenetetramine,N1-acetyltriethylenetetramine,"[LogP_[-2.0, -1.0)]NCCNCCNCCN",CC(=O)NCCNCCNCCN,DB06824,DrugBank,train,0.5238095238095238
"(2R)-1-(2,6-dimethylphenoxy)propan-2-amine","(R)-(-)-Mexiletine, m-hydroxyl","[LogP_[2.0, 3.0)]Cc1cccc(C)c1OCC(C)N",Cc1ccc(O)c(C)c1OCC(C)N,DB07129,Both,train,0.6060606060606061
"(2R)-1-(2,6-dimethylphenoxy)propan-2-amine","(R)-(-)-Mexiletine, N-hydroxy","[LogP_[2.0, 3.0)]Cc1cccc(C)c1OCC(C)N",Cc1cccc(C)c1OCC(C)NO,DB07129,Both,train,0.59375
Harmine,Harmol,"[LogP_[3.0, 4.0)]COc1ccc2c(c1)[nH]c1c(C)nccc12",COc1cc2[nH]c3c(C)nccc3c2cc1O,DB07919,Both,train,0.6046511627906976
Harmine,6-OH-harmaline,"[LogP_[3.0, 4.0)]COc1ccc2c(c1)[nH]c1c(C)nccc12",Cc1nccc2c1[nH]c1cc(O)ccc12,DB07919,Both,train,0.6410256410256411
(R)-Fluoxetine,3-(methylamino)-1-phenylpropan-1-one,"[LogP_[4.0, 5.0)]CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1",CNCCC(=O)c1ccccc1,DB08472,Both,train,0.2826086956521739
Bupranolol,"carboxybupranolol, 4-chloro-3-[3-(1,1-dimethylethylamino)-2-hydroxy-propyloxy]benzoic acid","[LogP_[2.0, 3.0)]Cc1ccc(Cl)c(OCC(O)CNC(C)(C)C)c1",CCCCNCC(O)COc1cc(C(=O)O)ccc1Cl,DB08808,DrugBank,train,0.4814814814814814
Triflusal,2-hydroxy-4-trifluoromethyl benzoic acid,"[LogP_[2.0, 3.0)]CC(=O)Oc1cc(C(F)(F)F)ccc1C(=O)O",O=C(O)c1ccc(C(F)(F)F)cc1O,DB08814,DrugBank,train,0.5555555555555556
Tafluprost,Tafluprost free acid,"[LogP_[4.0, 5.0)]CC(C)OC(=O)CCCC=CCC1C(O)CC(O)C1C=CC(F)(F)COc1ccccc1",O=C(O)CCCC=CCC1C(O)CC(O)C1C=CC(F)(F)COc1ccccc1,DB08819,DrugBank,train,0.7903225806451613
Ivacaftor,M1 (hydroxymethyl-ivacaftor),"[LogP_[5.0, 6.0)]CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O",CC(C)(C)c1cc(C(C)(C)O)c(O)cc1NC(=O)c1c[nH]c2ccccc2c1=O,DB08820,DrugBank,train,0.8979591836734694
Ivacaftor,M6 (ivacaftor-carboxylate),"[LogP_[5.0, 6.0)]CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O",CC(C)(C)c1cc(C(C)(C)C(=O)O)c(O)cc1NC(=O)c1c[nH]c2ccccc2c1=O,DB08820,DrugBank,train,0.8627450980392157
Azilsartan medoxomil,Azilsartan,"[LogP_[4.0, 5.0)]CCOc1nc2cccc(C(=O)OCc3oc(=O)oc3C)c2n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1",CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nc(=O)o[nH]2)cc1,DB08822,DrugBank,train,0.5662650602409639
Vismodegib,Vismodegib M1 metabolite,"[LogP_[4.0, 5.0)]CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1",CS(=O)(=O)c1ccc(C(=O)Nc2cc(O)c(Cl)c(-c3ccccn3)c2)c(Cl)c1,DB08828,DrugBank,train,0.7678571428571429
Vismodegib,Vismodegib M3 metabolite,"[LogP_[4.0, 5.0)]CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1",CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccc(O)cn3)c2)c(Cl)c1,DB08828,DrugBank,train,0.7321428571428571
Vismodegib,Vismodegib M14 metabolite,"[LogP_[4.0, 5.0)]CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1",CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2O)c(Cl)c1,DB08828,DrugBank,train,0.6724137931034483
Pitavastatin,Pitavastatin glucuronide,"[LogP_[4.0, 5.0)]O=C(O)CC(O)CC(O)C=Cc1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1",O=C(CC(O)CC(O)C=Cc1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1)OC1OC(C(=O)O)C(O)C(O)C1O,DB08860,DrugBank,train,0.7027027027027027
Pitavastatin,M13 pitavastatin,"[LogP_[4.0, 5.0)]O=C(O)CC(O)CC(O)C=Cc1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1",O=C(O)CC(O)CC(O)C=Cc1c(C2CC2)nc2c(O)cccc2c1-c1ccc(F)cc1,DB08860,DrugBank,train,0.8064516129032258
Crizotinib,PF-06260182,"[LogP_[5.0, 6.0)]CC(Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl",CC(Oc1cc(-c2cnn(C3CCNC(=O)C3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,DB08865,DrugBank,train,0.8
Ruxolitinib,Ruxolitinib M18 metabolite,"[LogP_[3.0, 4.0)]N#CCC(C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1",N#CCC(C1CCCC1O)n1cc(-c2nc[nH]c3nccc2-3)cn1,DB08877,DrugBank,train,0.4507042253521127
Ruxolitinib,Ruxolitinib M49 metabolite,"[LogP_[3.0, 4.0)]N#CCC(C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1",N#CCC(C1CCCC1)n1cc(C2=C3C(=O)CNC3=NC(O)N2)cn1,DB08877,DrugBank,train,0.4507042253521127
Ruxolitinib,Ruxolitinib M16 metabolite,"[LogP_[3.0, 4.0)]N#CCC(C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1",N#CCC(C1CCC(O)C1)n1cc(-c2nc[nH]c3nccc2-3)cn1,DB08877,DrugBank,train,0.4647887323943662
Icosapent ethyl,EPA,"[LogP_[6.0, 7.0)]CCC=CCC=CCC=CCC=CCC=CCCCC(=O)OCC",CCC=CCC=CCC=CCC=CCC=CCCCC(=O)O,DB08887,DrugBank,train,0.625
Bedaquiline,N-monodesmethyl bedaquiline,"[LogP_[7.0, 8.0)]COc1nc2ccc(Br)cc2cc1C(c1ccccc1)C(O)(CCN(C)C)c1cccc2ccccc12",CNCCC(O)(c1cccc2ccccc12)C(c1ccccc1)c1cc2cc(Br)ccc2nc1OC,DB08903,DrugBank,train,0.796875
Formestane,4-Hydroxyandrostenedione glucuronide,"[LogP_[3.0, 4.0)]CC12CCC3C(CCC4=C(O)C(=O)CCC43C)C1CCC2=O",CC12CCC3C(CCC4=C(OC5OC(C(=O)O)C(O)C(O)C5O)C(=O)CCC43C)C1CCC2=O,DB08905,Both,train,0.5263157894736842
Fluticasone furoate,M21 fluticasone furoate,"[LogP_[4.0, 5.0)]CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(OC(=O)c1ccco1)C(=O)SCF",CC1CC2C3CC(O)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(OC(=O)c1ccco1)C(=O)SCF,DB08906,DrugBank,train,0.8918918918918919
Fluticasone furoate,M10 (GW694301X),"[LogP_[4.0, 5.0)]CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(OC(=O)c1ccco1)C(=O)SCF",CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(OC(=O)c1ccco1)C(=O)O,DB08906,DrugBank,train,0.8378378378378378
Trametinib,Trametinib M1 metabolite,"[LogP_[3.0, 4.0)]CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1",Cc1c(=O)n(C)c(Nc2ccc(I)cc2F)c2c(=O)n(C3CC3)c(=O)n(-c3cccc(N)c3)c12,DB08911,DrugBank,train,0.7746478873239436
Trametinib,Trametinib M3 metabolite,"[LogP_[3.0, 4.0)]CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1",Cc1c(=O)n(C)c(Nc2ccc(I)cc2F)c2c(=O)n(C3CC3)c(=O)n(-c3ccc(O)c(N)c3)c12,DB08911,DrugBank,train,0.7066666666666667
Dabrafenib,Hydroxy-dabrafenib,"[LogP_[5.0, 6.0)]CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1",CC(C)(CO)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1,DB08912,DrugBank,train,0.828125
Levomilnacipran,p-Hydroxy-levomilnacipran,"[LogP_[1.0, 2.0)]CCN(CC)C(=O)C1(c2ccccc2)CC1CN",CCN(CC)C(=O)C1(c2ccc(O)cc2)CC1CN,DB08918,DrugBank,train,0.775
(4R)-limonene,Uroterpenol,"[LogP_[3.0, 4.0)]C=C(C)C1CC=C(C)CC1",CC1=CCC(C(C)(O)CO)CC1,DB08921,DrugBank,train,0.4054054054054054
(4R)-limonene,Carveol,"[LogP_[3.0, 4.0)]C=C(C)C1CC=C(C)CC1",C=C(C)C1CC=C(C)C(O)C1,DB08921,Both,train,0.4848484848484848
Perospirone,Hydroxyperospirone,"[LogP_[3.0, 4.0)]O=C1C2CCCCC2C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1",O=C1C2CCCCC2(O)C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1,DB08922,Both,train,0.7
Macitentan,M3,"[LogP_[3.0, 4.0)]CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1",Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,DB08932,DrugBank,train,0.543859649122807
Macitentan,M4 (Macitentan),"[LogP_[3.0, 4.0)]CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1",CCCNS(=O)(=O)Nc1ncnc(OCCO)c1-c1ccc(Br)cc1,DB08932,DrugBank,train,0.7818181818181819
Bisacodyl,Bis-(p-hydroxyphenyl)-pyridyl-2-methane,"[LogP_[4.0, 5.0)]CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1",Oc1ccc(C(c2ccc(O)cc2)c2ccccn2)cc1,DB09020,DrugBank,train,0.5675675675675675
Vorapaxar,amine metabolite (M19),"[LogP_[5.0, 6.0)]CCOC(=O)NC1CCC2C(C1)CC1C(=O)OC(C)C1C2C=Cc1ccc(-c2cccc(F)c2)cn1",CC1OC(=O)C2CC3CC(N)CCC3C(C=Cc3ccc(-c4cccc(F)c4)cn3)C12,DB09030,DrugBank,train,0.7236842105263158
Vorapaxar,monohydroxy-vorapaxar (M20),"[LogP_[5.0, 6.0)]CCOC(=O)NC1CCC2C(C1)CC1C(=O)OC(C)C1C2C=Cc1ccc(-c2cccc(F)c2)cn1",CC1OC(=O)C2CC3CC(NC(=O)OCCO)CCC3C(C=Cc3ccc(-c4cccc(F)c4)cn3)C12,DB09030,DrugBank,train,0.8701298701298701
Eliglustat,Genz-256416,"[LogP_[3.0, 4.0)]CCCCCCCC(=O)NC(CN1CCCC1)C(O)c1ccc2c(c1)OCCO2",CC(O)CCCCCC(=O)NC(CN1CCCC1)C(O)c1ccc2c(c1)OCCO2,DB09039,DrugBank,train,0.8275862068965517
Eliglustat,Genz-311752,"[LogP_[3.0, 4.0)]CCCCCCCC(=O)NC(CN1CCCC1)C(O)c1ccc2c(c1)OCCO2",CCC(O)CCCCC(=O)NC(CN1CCCC1)C(O)c1ccc2c(c1)OCCO2,DB09039,DrugBank,train,0.8135593220338984
Eliglustat,Genz-258179,"[LogP_[3.0, 4.0)]CCCCCCCC(=O)NC(CN1CCCC1)C(O)c1ccc2c(c1)OCCO2",CCCC(O)CCCC(=O)NC(CN1CCCC1)C(O)c1ccc2c(c1)OCCO2,DB09039,DrugBank,train,0.8135593220338984
Netupitant,Desmethyl Netupitant,"[LogP_[6.0, 7.0)]Cc1ccccc1-c1cc(N2CCN(C)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1",Cc1ccccc1-c1cc(N2CCNCC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,DB09048,DrugBank,train,0.8225806451612904
Netupitant,N-oxide Netupitant,"[LogP_[6.0, 7.0)]Cc1ccccc1-c1cc(N2CCN(C)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1",Cc1ccccc1-c1cc(N2CCC(C)(O)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,DB09048,DrugBank,train,0.796875
Vortioxetine,Vortioxetine Metabolite 1,"[LogP_[3.0, 4.0)]Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1",Cc1cc(CO)ccc1Sc1ccccc1N1CCNCC1,DB09068,DrugBank,train,0.7111111111111111
Vortioxetine,M8,"[LogP_[3.0, 4.0)]Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1",Cc1ccc(Sc2cc(O)ccc2N2CCNCC2)c(C)c1,DB09068,DrugBank,train,0.7045454545454546
Trimetazidine,Trimetazidine Ketopiperazine,"[LogP_[1.0, 2.0)]COc1ccc(CN2CCNCC2)c(OC)c1OC",COc1ccc(CN2CCNC(=O)C2)c(OC)c1OC,DB09069,DrugBank,train,0.7073170731707317
Trimetazidine,N-formyl Trimetazidine,"[LogP_[1.0, 2.0)]COc1ccc(CN2CCNCC2)c(OC)c1OC",COc1ccc(CN2CCN(C=O)CC2)c(OC)c1OC,DB09069,DrugBank,train,0.6341463414634146
Trimetazidine,N-acetyltrimetazidine,"[LogP_[1.0, 2.0)]COc1ccc(CN2CCNCC2)c(OC)c1OC",COc1ccc(CN2CCN(C(C)=O)CC2)c(OC)c1OC,DB09069,DrugBank,train,0.6341463414634146
Trimetazidine,N-methyltrimetazidine,"[LogP_[1.0, 2.0)]COc1ccc(CN2CCNCC2)c(OC)c1OC",COc1ccc(CN2CCN(C)CC2)c(OC)c1OC,DB09069,DrugBank,train,0.7027027027027027
Trimetazidine,2-desmethyltrimetazidine,"[LogP_[1.0, 2.0)]COc1ccc(CN2CCNCC2)c(OC)c1OC",COc1ccc(CN2CCNCC2)c(O)c1OC,DB09069,DrugBank,train,0.7631578947368421
Trimetazidine,3-desmethyltrimetazidine,"[LogP_[1.0, 2.0)]COc1ccc(CN2CCNCC2)c(OC)c1OC",COc1ccc(CN2CCNCC2)c(OC)c1O,DB09069,DrugBank,train,0.7837837837837838
Trimetazidine,4-desmethyltrimetazidine,"[LogP_[1.0, 2.0)]COc1ccc(CN2CCNCC2)c(OC)c1OC",COc1c(O)ccc(CN2CCNCC2)c1OC,DB09069,DrugBank,train,0.7105263157894737
Sodium oxybate,Succinic Semialdehyde,"[LogP_[-1.0, 0.0)]O=C(O)CCCO",O=CCCC(=O)O,DB09072,DrugBank,train,0.3809523809523809
Palbociclib,Palbociclib M1,"[LogP_[2.0, 3.0)]CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O",CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCC(O)C2)c1=O,DB09073,DrugBank,train,0.8405797101449275
Palbociclib,Palbociclib M11,"[LogP_[2.0, 3.0)]CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O",CC(=O)c1c(C)c2cnc(Nc3cc(O)c(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,DB09073,DrugBank,train,0.7605633802816901
Palbociclib,Palbociclib M3,"[LogP_[2.0, 3.0)]CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O",CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNC(O)C4)cn3)nc2n(C2CCCC2)c1=O,DB09073,DrugBank,train,0.8405797101449275
Palbociclib,Palbociclib M14,"[LogP_[2.0, 3.0)]CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O",CC(=O)c1c(C)c2cnc(N)nc2n(C2CCCC2)c1=O,DB09073,DrugBank,train,0.5441176470588235
Palbociclib,Palbociclib M4,"[LogP_[2.0, 3.0)]CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O",CC(=O)c1c(C)c2cnc(Nc3ccc(NCCN)cn3)nc2n(C2CCCC2)c1=O,DB09073,DrugBank,train,0.6621621621621622
Palbociclib,Palbociclib M5,"[LogP_[2.0, 3.0)]CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O",CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNC(=O)C4)cn3)nc2n(C2CCCC2)c1=O,DB09073,DrugBank,train,0.8405797101449275
Palbociclib,Palbociclib M6,"[LogP_[2.0, 3.0)]CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O",CC(=O)c1c(C)c2cnc(Nc3ccc(N4CC(O)NCC4O)cn3)nc2n(C2CCCC2)c1=O,DB09073,DrugBank,train,0.7066666666666667
Palbociclib,Palbociclib M7,"[LogP_[2.0, 3.0)]CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O",CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(O)CC4)cn3)nc2n(C2CCCC2)c1=O,DB09073,DrugBank,train,0.835820895522388
Palbociclib,Palbociclib M8,"[LogP_[2.0, 3.0)]CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O",CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(S(=O)O)CC4)cn3)nc2n(C2CCCC2)c1=O,DB09073,DrugBank,train,0.7887323943661971
Palbociclib,Palbociclib M9,"[LogP_[2.0, 3.0)]CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O",CC(=O)c1c(C)c2cnc(Nc3ccc(NCC(=O)O)cn3)nc2n(C2CCCC2)c1=O,DB09073,DrugBank,train,0.6712328767123288
