parent_id,parent_name,child_id,child_name,enzymes,origin,parent_smiles,child_smiles
DB00622,Nicardipine,DBMET01833,Dehydronicardipine,"Cytochrome P450 1A1, Cytochrome P450 1A2, Cytochrome P450 2C8, Cytochrome P450 2D6, Cytochrome P450 2E1, Cytochrome P450 3A4, Cytochrome P450 3A5",DB00622,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,COC(=O)c1c(C)nc(C)c(C(=O)OCCN(C)Cc2ccccc2)c1-c1cccc([N+](=O)[O-])c1
DB00623,Fluphenazine,DBMET01670,Fluphenazine sulfoxide,Cytochrome P450 2D6,DB00623,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,O=S1c2ccccc2N(CCCN2CCN(CCO)CC2)c2cc(C(F)(F)F)ccc21
DB00625,Efavirenz,DBMET01653,8-OH-efavirenz,"Cytochrome P450 2B6, Cytochrome P450 1A2, Cytochrome P450 3A4",DB00625,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,O=C1Nc2c(O)cc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1
DB00631,Clofarabine,DBMET00419,clofarabind-5'-monophosphate,Deoxycytidine kinase,DB00631,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F,Nc1nc(Cl)nc2c1ncn2[C@H]1O[C@@H](COP(=O)(O)O)[C@H](O)[C@@H]1F
DB00637,Astemizole,DBMET01618,6-Hydroxyastemizole,"Cytochrome P450 2D6, Cytochrome P450 3A4",DB00637,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,COc1ccc(CCN2CCC(Nc3nc4ccc(O)cc4n3Cc3ccc(F)cc3)CC2)cc1
DB00637,Astemizole,DBMET01619,2-(4-hydroxyphenyl)acetaldehyde,Cytochrome P450 3A4,DB00637,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,O=CCc1ccc(O)cc1
DB00637,Astemizole,DBMET00350,desmethylastemizole,Cytochrome P450 3A4,DB00637,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,Oc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1
DB00640,Adenosine,DBMET00485,Adenosine monophosphate,Adenosine kinase,DB00640,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O
DB00641,Simvastatin,DBMET01745,6'-beta-Hydroxysimvastatin,"Cytochrome P450 3A4, Cytochrome P450 3A5",DB00641,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,CCC(C)(C)C(=O)O[C@H]1C[C@](C)(O)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21
DB00641,Simvastatin,DBMET01746,"3', 5'-Dihydrodiol","Cytochrome P450 3A4, Cytochrome P450 3A5",DB00641,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C(O)C2=CC(O)[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21
DB00641,Simvastatin,DBMET01747,6'-exomethylene,"Cytochrome P450 3A4, Cytochrome P450 3A5",DB00641,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,C=C1C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]2[C@@H](OC(=O)C(C)(C)CC)C1
DB00641,Simvastatin,DBMET00388,simvastatin hydroxy acid,Cytochrome P450 3A4,DB00641,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21
DB00643,Mebendazole,DBMET00675,2-amino-5-benzoylbenzimidazole,,DB00643,COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,N=c1[nH]c2ccc(C(=O)c3ccccc3)cc2[nH]1
DB00648,Mitotane,DBMET03760,Mitotane β-hydroxylated metabolite,,DB00648,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,OC(Cl)(Cl)C(c1ccc(Cl)cc1)c1ccccc1Cl
DB00648,Mitotane,DBMET03762,"1,1-(o,p'-dichlorodiphenyl) acetic acid",,DB00648,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,O=C(O)C(c1ccc(Cl)cc1)c1ccccc1Cl
DB00650,Leucovorin,DBMET00528,5-Methyltetrahydrofolate,,DB00650,Nc1nc2c(c(=O)[nH]1)N(C=O)C(CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)CN2,CN1c2c(nc(N)[nH]c2=O)NCC1CNc1ccc(C(=O)N[C@H](CCC(=O)O)C(=O)O)cc1
DB00655,Estrone,DBMET00569,Estrone glucuronide,,DB00655,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,C[C@]12CC[C@@H]3c4ccc(O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)cc4CC[C@H]3[C@@H]1CCC2=O
DB00655,Estrone,DBMET00332,4-hydroxyestrone,Cytochrome P450 3A4,DB00655,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,C[C@@]12CCC3c4ccc(O)c(O)c4CCC3C1CCC2=O
DB00655,Estrone,DBMET00615,2-Hydroxyestrone sulfate,,DB00655,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,C[C@]12CCC3c4cc(O)c(OS(=O)(=O)[O-])cc4CCC3C1CCC2=O
DB00655,Estrone,DBMET00616,4-Hydroxyestrone sulfate,,DB00655,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,C[C@@]12CCC3c4ccc(OS(=O)(=O)O)c(O)c4CCC3C1CCC2=O
DB00655,Estrone,DBMET01659,2-OH-estrone,"Cytochrome P450 3A4, Cytochrome P450 3A5, Cytochrome P450 3A7, Cytochrome P450 1A2, Cytochrome P450 2B6, Cytochrome P450 2C8, Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 2D6",DB00655,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,C[C@]12CC[C@@H]3c4cc(O)c(O)cc4CC[C@H]3[C@@H]1CCC2=O
DB00655,Estrone,DBMET01660,4-OH-estrone,"Cytochrome P450 1A1, Cytochrome P450 1A2, Cytochrome P450 2C9, Cytochrome P450 3A4, Cytochrome P450 3A5, Cytochrome P450 3A7",DB00655,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,C[C@]12CC[C@@H]3c4ccc(O)c(O)c4CC[C@H]3[C@@H]1CCC2=O
DB00655,Estrone,DBMET01661,6alpha-OH-estrone,"Cytochrome P450 1A1, Cytochrome P450 3A4, Cytochrome P450 3A5, Cytochrome P450 3A7",DB00655,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,C[C@]12CC[C@@H]3c4ccc(O)cc4[C@@H](O)C[C@H]3[C@@H]1CCC2=O
DB00655,Estrone,DBMET01662,6beta-estrone,"Cytochrome P450 3A4, Cytochrome P450 3A5",DB00655,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,C[C@]12CC[C@@H]3c4ccc(O)cc4[C@H](O)C[C@H]3[C@@H]1CCC2=O
DB00655,Estrone,DBMET01663,7alpha-OH-estrone,Cytochrome P450 1A1,DB00655,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](O)C3[C@@H]1CCC2=O
DB00655,Estrone,DBMET01664,15alpha-OH-estrone,"Cytochrome P450 1A1, Cytochrome P450 3A7",DB00655,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,C[C@]12CC[C@@H]3c4ccc(O)cc4CCC3[C@@H]1[C@@H](O)CC2=O
DB00655,Estrone,DBMET01665,16alpha-OH-estrone,"Cytochrome P450 1A1, Cytochrome P450 2C8, Cytochrome P450 3A4, Cytochrome P450 3A5, Cytochrome P450 3A7",DB00655,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,C[C@]12CC[C@@H]3c4ccc(O)cc4CCC3[C@@H]1C[C@@H](O)C2=O
DB00655,Estrone,DBMET01666,16beta-OH-estrone,"Cytochrome P450 2C8, Cytochrome P450 3A4, Cytochrome P450 3A5",DB00655,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,C[C@]12CC[C@@H]3c4ccc(O)cc4CCC3[C@@H]1C[C@H](O)C2=O
DB00655,Estrone,DBMET00248,2-hydroxyestrone,"Cytochrome P450 1A2, Cytochrome P450 3A4",DB00655,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,C[C@]12CC[C@@H]3c4cc(O)c(O)cc4CC[C@H]3[C@@H]1CCC2=O
DB00656,Trazodone,DBMET00344,m-chlorophenylpiperazine (m-CPP) ,Cytochrome P450 3A4,DB00656,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,Clc1cccc(N2CCNCC2)c1
DB00656,Trazodone,DBMET00404,triazolopyridinone epoxide,,DB00656,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2n1C=CC1OC21
DB00656,Trazodone,DBMET00405,4'-hydroxytrazodone ,,DB00656,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,O=c1n(CCCN2CCN(c3ccc(O)c(Cl)c3)CC2)nc2ccccn12
DB00661,Verapamil,DBMET00619,O-Desmethylverapamil (D-702),"Cytochrome P450 2C8, Cytochrome P450 2C18, Cytochrome P450 2C9",DB00661,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1O
DB00661,Verapamil,DBMET00131,Verapamil metabolite D-617,Cytochrome P450 2C8,DB00661,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,CNCCCC(C#N)(c1ccc(OC)c(OC)c1)C(C)C
DB00661,Verapamil,DBMET00132,Norverapamil,"Cytochrome P450 2C8, Cytochrome P450 3A4, Cytochrome P450 3A5, Cytochrome P450 1A2",DB00661,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,COc1ccc(CCNCCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC
DB00661,Verapamil,DBMET00471,O-Desmethylverapamil (D-703),"Cytochrome P450 2C8, Cytochrome P450 2C9",DB00661,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,COc1cc(C(C#N)(CCCN(C)CCc2ccc(OC)c(OC)c2)C(C)C)ccc1O
DB00668,Epinephrine,DBMET00537,Epinephrine sulfate,,DB00668,CNC[C@H](O)c1ccc(O)c(O)c1,CNC[C@H](O)c1ccc(OS(=O)(=O)O)c(O)c1
DB00668,Epinephrine,DBMET00591,Epinephrine glucuronide,UDP-glucuronosyltransferase 1A3,DB00668,CNC[C@H](O)c1ccc(O)c(O)c1,CNC[C@H](O)c1ccc(O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)c(O)c1
DB00669,Sumatriptan,DBMET02583,Sumatriptan Metabolite GR49336,,DB00669,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,CNS(=O)(=O)Cc1ccc2[nH]cc(CC(=O)O)c2c1
DB00669,Sumatriptan,DBMET02585,Sumatriptan Metabolite GR34633,,DB00669,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,CN(C)CCc1c[nH]c2ccc(CS(N)(=O)=O)cc12
DB00672,Chlorpropamide,DBMET01628,2-OH-chlorpropamide,"Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 2C8, Cytochrome P450 1A2, Cytochrome P450 3A4",DB00672,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,CCCN=C(O)NS(=O)(=O)c1ccc(Cl)cc1O
DB00672,Chlorpropamide,DBMET01629,3-OH-chlorpropamide,Cytochrome P450 2D6,DB00672,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,CCCN=C(O)NS(=O)(=O)c1ccc(Cl)c(O)c1
DB00672,Chlorpropamide,DBMET00199,2-Hydroxychlorpropamide,"Cytochrome P450 2C9, Cytochrome P450 2C19",DB00672,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,CCCN=C(O)NS(=O)(=O)c1ccc(Cl)cc1O
DB00672,Chlorpropamide,DBMET00200,3-Hydroxychlorpropamide,,DB00672,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,CCCN=C(O)NS(=O)(=O)c1ccc(Cl)c(O)c1
DB00672,Chlorpropamide,DBMET00201,4-Chlorobenzenesulfonylurea,,DB00672,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,NC(=O)NS(=O)(=O)c1ccc(Cl)cc1
DB00673,Aprepitant,DBMET01589,"(2R,3S)-2-[(1R)-1-[3,5-bis(trifluoromethyl)phenyl]ethoxy]-3-(4-fluorophenyl)morpholine","Cytochrome P450 3A4, Cytochrome P450 3A5, Cytochrome P450 1A2, Cytochrome P450 2C19",DB00673,C[C@@H](O[C@H]1OCCN(Cc2n[nH]c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,O=Cc1n[nH]c(=O)[nH]1
DB00673,Aprepitant,DBMET01590,"5-oxo-1,4-dihydro-1,2,4-triazole-3-carbaldehyde","Cytochrome P450 3A4, Cytochrome P450 3A5, Cytochrome P450 1A2, Cytochrome P450 2C19",DB00673,C[C@@H](O[C@H]1OCCN(Cc2n[nH]c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,C[C@@H](O[C@H]1OCCN[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
DB00673,Aprepitant,DBMET01591,"1-[3,5-bis(trifluoromethyl)phenyl]ethanone","Cytochrome P450 3A4, Cytochrome P450 3A5, Cytochrome P450 1A2, Cytochrome P450 2C19",DB00673,C[C@@H](O[C@H]1OCCN(Cc2n[nH]c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,CC(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
DB00673,Aprepitant,DBMET01592,"5-{[(2S,3S)-3-(4-fluorophenyl)-2-hydroxymorpholin-4-yl]methyl}-2,4-dihydro-1,2,4-triazol-3-one","Cytochrome P450 3A4, Cytochrome P450 3A5, Cytochrome P450 1A2, Cytochrome P450 2C19",DB00673,C[C@@H](O[C@H]1OCCN(Cc2n[nH]c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,O=c1[nH]nc(CN2CCO[C@H](O)[C@@H]2c2ccc(F)cc2)[nH]1
DB00673,Aprepitant,DBMET00349,"(2S,3R)-2-[(1R)-1-[3,5-bis(trifluoromethyl)phenyl]ethoxy]-3-(4-fluorophenyl)morpholine",Cytochrome P450 3A4,DB00673,C[C@@H](O[C@H]1OCCN(Cc2n[nH]c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,C[C@@H](O[C@H]1OCCN[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
DB00674,Galantamine,DBMET03138,O-desmethyl-galantamine,Cytochrome P450 2D6,DB00674,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,CN1CC[C@@]23C=C[C@H](O)C[C@@H]2Oc2c(O)ccc(c23)C1
DB00674,Galantamine,DBMET03139,Galantamine N-oxide,Cytochrome P450 3A4,DB00674,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CC[N+](C)([O-])C2
DB00674,Galantamine,DBMET03140,Galantamine glucuronide,,DB00674,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,COc1ccc2c3c1O[C@H]1C[C@@H](OC4C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H]4C(=O)O)C=C[C@@]31CCN(C)C2
DB00674,Galantamine,DBMET03146,N-desmethyl-galantamine,,DB00674,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCNC2
DB00674,Galantamine,DBMET03147,Sulfate conjugate of galantamine,,DB00674,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,COc1ccc2c3c1O[C@H]1C[C@@H](OS(=O)(=O)O)C=C[C@@]31CCN(C)C2
DB00674,Galantamine,DBMET03148,Galantaminone,,DB00674,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,COc1ccc2c3c1O[C@H]1CC(=O)C=C[C@@]31CCN(C)C2
DB00675,Tamoxifen,DBMET00029,N-Desmethyltamoxifen,"Cytochrome P450 2D6, Cytochrome P450 1A1, Cytochrome P450 1A2, Cytochrome P450 3A4, Cytochrome P450 1B1, Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 3A5",DB00675,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,CC/C(=C(\c1ccccc1)c1ccc(OCCNC)cc1)c1ccccc1
DB00675,Tamoxifen,DBMET02703,α-hydroxytamoxifen,,DB00675,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,CC(O)/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1
DB00675,Tamoxifen,DBMET00032,Tamoxifen N-oxide,"Flavin-containing monooxygenase 1, Flavin-containing monooxygenase 3",DB00675,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,CC/C(=C(\c1ccccc1)c1ccc(OCC[N+](C)(C)[O-])cc1)c1ccccc1
DB00675,Tamoxifen,DBMET00030,4-Hydroxytamoxifen,"Cytochrome P450 2D6, Cytochrome P450 2B6, Cytochrome P450 3A4, Cytochrome P450 2C9, Cytochrome P450 2C19",DB00675,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,CC/C(=C(/c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1
DB00678,Losartan,DBMET00009,Losartan carboxaldehyde,"Cytochrome P450 2C9, Cytochrome P450 3A4",DB00678,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CCCCc1nc(Cl)c(C=O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1
DB00678,Losartan,DBMET00010,Losartan N2-glucuronide,"UDP-glucuronosyltransferase 1A1, UDP-glucuronosyltransferase 1A3, UDP-glucuronosyltransferase 1A10, UDP-glucuronosyltransferase 2B7, UDP-glucuronosyltransferase 2B17",DB00678,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn([C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)n2)cc1
DB00678,Losartan,DBMET00303,Losartan carboxylic acid,"Cytochrome P450 2C9, Cytochrome P450 3A4, Cytochrome P450 3A5",DB00678,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CCCCc1nc(Cl)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1
DB00679,Thioridazine,DBMET01842,Thioridazine 2-sulfoxide,"Cytochrome P450 2D6, Cytochrome P450 3A4",DB00679,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)=O)cc21
DB00679,Thioridazine,DBMET01843,N-desmethylthioridazine,"Cytochrome P450 1A2, Cytochrome P450 3A4",DB00679,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,CSc1ccc2c(c1)N(CCC1CCCCN1)c1ccccc1S2
DB00679,Thioridazine,DBMET01844,Thioridazine 5-sulfoxide,"Cytochrome P450 1A2, Cytochrome P450 3A4",DB00679,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2=O
DB00682,Warfarin,DBMET01042,S-7-Hydroxywarfarin,Cytochrome P450 2C9,DB00682,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,CC(=O)C[C@@H](c1ccccc1)c1c(O)oc2cc(O)ccc2c1=O
DB00682,Warfarin,DBMET00043,S-6-Hydroxywarfarin,Cytochrome P450 2C9,DB00682,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,CC(=O)C[C@@H](c1ccccc1)c1c(O)c2cc(O)ccc2oc1=O
DB00682,Warfarin,DBMET00044,S-4'-Hydroxywarfarin,"Cytochrome P450 2C18, Cytochrome P450 2C19",DB00682,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,CC(=O)C[C@H](c1ccc(O)cc1)c1c(O)c2ccccc2oc1=O
DB00682,Warfarin,DBMET00045,R-4'-Hydroxywarfarin,"Cytochrome P450 2C18, Cytochrome P450 2C8, Cytochrome P450 2C19",DB00682,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,CC(=O)C[C@H](c1ccc(O)cc1)c1c(O)c2ccccc2oc1=O
DB00682,Warfarin,DBMET00046,R-6-Hydroxywarfarin,"Cytochrome P450 2C19, Cytochrome P450 1A2",DB00682,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,CC(=O)C[C@H](c1ccccc1)c1c(O)c2cc(O)ccc2oc1=O
DB00682,Warfarin,DBMET02560,R-10(R)-Hydroxywarfarin,Cytochrome P450 3A4,DB00682,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,CC(=O)[C@H](O)[C@H](c1ccccc1)c1c(O)c2ccccc2oc1=O
DB00682,Warfarin,DBMET00047,R-10(S)-Hydroxywarfarin,Cytochrome P450 3A4,DB00682,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,CC(=O)[C@@H](O)[C@H](c1ccccc1)c1c(O)c2ccccc2oc1=O
DB00682,Warfarin,DBMET00048,R-8-Hydroxywarfarin,"Cytochrome P450 1A2, Cytochrome P450 2C19",DB00682,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,CC(=O)C[C@H](c1ccccc1)c1c(O)c2cccc(O)c2oc1=O
DB00682,Warfarin,DBMET00049,R-7-Hydroxywarfarin,"Cytochrome P450 1A2, Cytochrome P450 2C8",DB00682,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,CC(=O)C[C@H](c1ccccc1)c1c(O)c2ccc(O)cc2oc1=O
DB00682,Warfarin,DBMET02558,(R)9-hydroxywarfarin,,DB00682,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,CC(=O)C[C@@](O)(c1ccccc1)c1c(O)c2ccccc2oc1=O
DB00682,Warfarin,DBMET02559,(S)9-hydroxywarfarin,,DB00682,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,CC(=O)C[C@](O)(c1ccccc1)c1c(O)c2ccccc2oc1=O
DB00682,Warfarin,DBMET02561,R-Warfarin-R-Alcohol,,DB00682,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,CC(=O)[C@H](O)[C@H](c1ccccc1)c1c(O)c2ccccc2oc1=O
DB00682,Warfarin,DBMET02556,R-Warfarin-S-Alcohol,,DB00682,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,C[C@H](O)C[C@H](c1ccccc1)c1c(O)c2ccccc2oc1=O
DB00682,Warfarin,DBMET02562,S-Warfarin-R-Alcohol,,DB00682,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,CC(=O)[C@H](O)[C@@H](c1ccccc1)c1c(O)c2ccccc2oc1=O
DB00682,Warfarin,DBMET02557,S-Warfarin-S-Alcohol,,DB00682,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,C[C@H](O)C[C@@H](c1ccccc1)c1c(O)c2ccccc2oc1=O
DB00683,Midazolam,DBMET03620,Midazolam-N-glucuronide,UDP-glucuronosyltransferase 2B7,DB00683,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,Cc1n2c(c[n+]1C1OC(C(=O)O)C(O)C(O)C1O)CN=C(c1ccccc1F)c1cc(Cl)ccc1-2
DB00683,Midazolam,DBMET00444,1-hydroxymidazolam,Cytochrome P450 3A4,DB00683,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,OCc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2
DB00683,Midazolam,DBMET00446,4-hydroxymidazolam,"Cytochrome P450 3A4, Cytochrome P450 3A5",DB00683,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2O
DB00685,Trovafloxacin,DBMET00640,Sulfamate,,DB00685,N[C@@H]1[C@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]12,NS(=O)(=O)O
DB00687,Fludrocortisone,DBMET02845,20β-dihydrofluorocortisol,,DB00687,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@](O)(C(O)CO)[C@@]3(C)C[C@H](O)[C@@]12F
DB00687,Fludrocortisone,DBMET02846,6β-hydroxyfluorocortisol,,DB00687,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,C[C@]12CCC(=O)C=C1C(O)C[C@H]1[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F
